0,coverage,max_fitness,mean_fitness,quality_diversity_score,55
1,coverage,max_fitness,mean_fitness,quality_diversity_score,94
2,coverage,max_fitness,mean_fitness,quality_diversity_score,138
3,coverage,max_fitness,mean_fitness,quality_diversity_score,172
4,coverage,max_fitness,mean_fitness,quality_diversity_score,210
5,coverage,max_fitness,mean_fitness,quality_diversity_score,253
6,coverage,max_fitness,mean_fitness,quality_diversity_score,291
7,coverage,max_fitness,mean_fitness,quality_diversity_score,333
8,coverage,max_fitness,mean_fitness,quality_diversity_score,385
9,coverage,max_fitness,mean_fitness,quality_diversity_score,431
10,coverage,max_fitness,mean_fitness,quality_diversity_score,475
11,coverage,max_fitness,mean_fitness,quality_diversity_score,515
12,coverage,max_fitness,mean_fitness,quality_diversity_score,559
13,coverage,max_fitness,mean_fitness,quality_diversity_score,600
14,coverage,max_fitness,mean_fitness,quality_diversity_score,650
15,coverage,max_fitness,mean_fitness,quality_diversity_score,703
16,coverage,max_fitness,mean_fitness,quality_diversity_score,741
17,coverage,max_fitness,mean_fitness,quality_diversity_score,788
18,coverage,max_fitness,mean_fitness,quality_diversity_score,836
19,coverage,max_fitness,mean_fitness,quality_diversity_score,872
20,coverage,max_fitness,mean_fitness,quality_diversity_score,919
21,coverage,max_fitness,mean_fitness,quality_diversity_score,964
22,coverage,max_fitness,mean_fitness,quality_diversity_score,1006
23,coverage,max_fitness,mean_fitness,quality_diversity_score,1046
24,coverage,max_fitness,mean_fitness,quality_diversity_score,1088
25,coverage,max_fitness,mean_fitness,quality_diversity_score,1133
26,coverage,max_fitness,mean_fitness,quality_diversity_score,1175
27,coverage,max_fitness,mean_fitness,quality_diversity_score,1214
28,coverage,max_fitness,mean_fitness,quality_diversity_score,1263
29,coverage,max_fitness,mean_fitness,quality_diversity_score,1308
30,coverage,max_fitness,mean_fitness,quality_diversity_score,1345
31,coverage,max_fitness,mean_fitness,quality_diversity_score,1395
32,coverage,max_fitness,mean_fitness,quality_diversity_score,1441
33,coverage,max_fitness,mean_fitness,quality_diversity_score,1486
34,coverage,max_fitness,mean_fitness,quality_diversity_score,1522
35,coverage,max_fitness,mean_fitness,quality_diversity_score,1567
36,coverage,max_fitness,mean_fitness,quality_diversity_score,1610
37,coverage,max_fitness,mean_fitness,quality_diversity_score,1652
38,coverage,max_fitness,mean_fitness,quality_diversity_score,1689
39,coverage,max_fitness,mean_fitness,quality_diversity_score,1728
40,coverage,max_fitness,mean_fitness,quality_diversity_score,1774
41,coverage,max_fitness,mean_fitness,quality_diversity_score,1821
42,coverage,max_fitness,mean_fitness,quality_diversity_score,1863
43,coverage,max_fitness,mean_fitness,quality_diversity_score,1902
44,coverage,max_fitness,mean_fitness,quality_diversity_score,1946
45,coverage,max_fitness,mean_fitness,quality_diversity_score,1987
46,coverage,max_fitness,mean_fitness,quality_diversity_score,2030
47,coverage,max_fitness,mean_fitness,quality_diversity_score,2076
48,coverage,max_fitness,mean_fitness,quality_diversity_score,2114
49,coverage,max_fitness,mean_fitness,quality_diversity_score,2169
50,coverage,max_fitness,mean_fitness,quality_diversity_score,2212
51,coverage,max_fitness,mean_fitness,quality_diversity_score,2251
52,coverage,max_fitness,mean_fitness,quality_diversity_score,2291
53,coverage,max_fitness,mean_fitness,quality_diversity_score,2335
54,coverage,max_fitness,mean_fitness,quality_diversity_score,2379
55,coverage,max_fitness,mean_fitness,quality_diversity_score,2422
56,coverage,max_fitness,mean_fitness,quality_diversity_score,2468
57,coverage,max_fitness,mean_fitness,quality_diversity_score,2518
58,coverage,max_fitness,mean_fitness,quality_diversity_score,2561
59,coverage,max_fitness,mean_fitness,quality_diversity_score,2601
60,coverage,max_fitness,mean_fitness,quality_diversity_score,2648
61,coverage,max_fitness,mean_fitness,quality_diversity_score,2698
62,coverage,max_fitness,mean_fitness,quality_diversity_score,2743
63,coverage,max_fitness,mean_fitness,quality_diversity_score,2795
64,coverage,max_fitness,mean_fitness,quality_diversity_score,2827
65,coverage,max_fitness,mean_fitness,quality_diversity_score,2881
66,coverage,max_fitness,mean_fitness,quality_diversity_score,2930
67,coverage,max_fitness,mean_fitness,quality_diversity_score,2977
68,coverage,max_fitness,mean_fitness,quality_diversity_score,3022
69,coverage,max_fitness,mean_fitness,quality_diversity_score,3068
70,coverage,max_fitness,mean_fitness,quality_diversity_score,3100
71,coverage,max_fitness,mean_fitness,quality_diversity_score,3136
72,coverage,max_fitness,mean_fitness,quality_diversity_score,3187
73,coverage,max_fitness,mean_fitness,quality_diversity_score,3225
74,coverage,max_fitness,mean_fitness,quality_diversity_score,3271
75,coverage,max_fitness,mean_fitness,quality_diversity_score,3321
76,coverage,max_fitness,mean_fitness,quality_diversity_score,3359
77,coverage,max_fitness,mean_fitness,quality_diversity_score,3402
78,coverage,max_fitness,mean_fitness,quality_diversity_score,3443
79,coverage,max_fitness,mean_fitness,quality_diversity_score,3482
80,coverage,max_fitness,mean_fitness,quality_diversity_score,3516
81,coverage,max_fitness,mean_fitness,quality_diversity_score,3564
82,coverage,max_fitness,mean_fitness,quality_diversity_score,3607
83,coverage,max_fitness,mean_fitness,quality_diversity_score,3656
84,coverage,max_fitness,mean_fitness,quality_diversity_score,3694
85,coverage,max_fitness,mean_fitness,quality_diversity_score,3744
86,coverage,max_fitness,mean_fitness,quality_diversity_score,3787
87,coverage,max_fitness,mean_fitness,quality_diversity_score,3826
88,coverage,max_fitness,mean_fitness,quality_diversity_score,3870
89,coverage,max_fitness,mean_fitness,quality_diversity_score,3920
90,coverage,max_fitness,mean_fitness,quality_diversity_score,3968
91,coverage,max_fitness,mean_fitness,quality_diversity_score,4005
92,coverage,max_fitness,mean_fitness,quality_diversity_score,4044
93,coverage,max_fitness,mean_fitness,quality_diversity_score,4083
94,coverage,max_fitness,mean_fitness,quality_diversity_score,4123
95,coverage,max_fitness,mean_fitness,quality_diversity_score,4166
96,coverage,max_fitness,mean_fitness,quality_diversity_score,4206
97,coverage,max_fitness,mean_fitness,quality_diversity_score,4246
98,coverage,max_fitness,mean_fitness,quality_diversity_score,4291
99,coverage,max_fitness,mean_fitness,quality_diversity_score,4330
100,coverage,max_fitness,mean_fitness,quality_diversity_score,4370
101,coverage,max_fitness,mean_fitness,quality_diversity_score,4408
102,coverage,max_fitness,mean_fitness,quality_diversity_score,4450
103,coverage,max_fitness,mean_fitness,quality_diversity_score,4497
104,coverage,max_fitness,mean_fitness,quality_diversity_score,4545
105,coverage,max_fitness,mean_fitness,quality_diversity_score,4577
