acquisition_value,descriptor,fingerprint,fitness,niche_index,pedigree,predicted_fitness,predicted_uncertainty,smiles
,"[0.2700467384121211, 0.5590400000000003, 0.6213571428571429, 0.4930211111111114]",[0 0 0 ... 1 0 0],0.35454545454545455,,"('database', 'no reaction', 'no parent')",,,Cc1c(O)c(C)c2c(c1O)C(=O)C(Cc1ccc(O)cc1)CO2
tensor(-7.5527e+14),"[0.6156810609696968, 0.9037100000000006, 0.6202857142857144, 0.7945311111111114]",[0 0 1 ... 0 0 0],0.3870967741935484,14.0,"('mutation', '[*;!H0;!R:1]>>[*:1]-F', 'COc1ccc(-c2nnc(C3(C)CCc4c(C)c(O)c(C)c(C)c4O3)o2)cc1OC')",0.36328209331848854,2.753499372653704e-10,COc1cc(-c2nnc(C3(C)CCc4c(C)c(O)c(C)c(C)c4O3)o2)ccc1OCF
tensor(-1.0126),"[0.14285225606060614, 0.855056666666667, 0.3549285714285714, 0.4427844444444449]",[0 1 0 ... 0 0 0],0.23893805309734514,16.0,"('crossover', 'Cc1ccc(CC2CC(=O)NC(=O)S2)c(C)c1Oc1ccc(O)c(C(C)C)c1', 'Cc1c(O)c(C)c2c(c1O)C(=O)C(Cc1ccc(O)cc1)CO2')",0.36328208214043006,2.753501005300618e-10,Cc1ccc(O)c(C)c1Oc1ccc(O)c(C(C)C)c1
tensor(-6.3031e+15),"[0.7093637409575756, 0.6706833333333337, 0.8055714285714286, 0.8031633333333335]",[0 0 0 ... 0 0 0],0.390625,21.0,"('crossover', 'COc1ccc2nc(COc3ccc(CC4SC(=O)NC4=O)cc3)n(C)c2c1', 'COc1cc(-c2nnc(C3(C)CCc4c(C)c(O)c(C)c(C)c4O3)o2)ccc1OCF')",0.3312889839923582,2.7535088173697643e-10,COc1cc(-c2nnc(COc3ccc(CC4SC(=O)NC4=O)cc3)o2)ccc1OCF
tensor(-1.1048),"[0.2851684462545453, 0.24312333333333327, 0.8066428571428571, 0.4270533333333336]",[0 0 0 ... 1 0 0],0.27586206896551724,24.0,"('mutation', '[*:1]~[D2]~[*:2]>>[*:1]-[*:2]', 'Cc1c(O)c(C)c2c(c1O)C(=O)C(CC1CC(=O)NC(=O)S1)CO2')",0.33128897830517623,2.7535087987346223e-10,Cc1c(O)c(C)c2c(c1O)C(=O)C(CC1CC(=O)NC1=O)CO2
tensor(-3.7213),"[0.5791533526424244, 0.5985000000000004, 0.6035714285714285, 0.7629988888888892]",[0 0 0 ... 0 0 0],0.3228346456692913,37.0,"('crossover', 'COc1ccc(OCNC(=O)c2cc(CC3SC(=O)NC3=O)ccc2OC)cc1OC', 'Cc1c(C)c2c(c(C)c1N)CC(C)(CCc1ccc(F)cc1)O2')",0.3312889821221304,2.7535087607532457e-10,COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCCCc1ccc(F)cc1
tensor(-4.5120),"[0.6216788323515151, 0.7253600000000006, 0.7647857142857144, 0.7561400000000001]",[0 0 0 ... 0 1 0],0.376,38.0,"('crossover', 'Cc1c(O)c(C)c2c(c1O)C(=O)C(Cc1ccc(O)cc1)CO2', 'COc1cc(-c2nnc(C3(C)CCc4c(C)c(O)c(C)c(C)c4O3)o2)ccc1OCF')",0.3312889899816989,2.7535086510181716e-10,COc1cc(-c2nnc(C3(O)CCc4c(C)c(O)c(C)c(C)c4O3)o2)ccc1OCF
tensor(-1.1048),"[0.3428080516848483, 0.908128333333334, 0.6326428571428572, 0.5957833333333336]",[0 1 0 ... 0 0 0],0.18045112781954886,42.0,"('crossover', 'COc1ccc(Oc2ccc(O)c(C(C)C)c2)cc1OC', 'Cc1c(C)c2c(c(-c3cc(-c4ccc(OC=N)cc4)no3)c1O)CCC(C)(C)O2')",0.3312889776977726,2.753509048930199e-10,CC(C)c1cc(Oc2cc(-c3ccc(OC=N)cc3)no2)ccc1O
tensor(-3.5212),"[0.3335840716484847, 0.45024, 0.7407142857142857, 0.49913111111111147]",[0 0 0 ... 0 0 0],0.30973451327433627,44.0,"('mutation', '[*:1]~[D2]~[*:2]>>[*:1]-[*:2]', 'Cc1c(O)c(C)c2c(c1O)C(=O)C(CC1CC(=O)NC(=O)S1)CO2')",0.33128898198506596,2.753508997007459e-10,Cc1c(O)c(C)c2c(c1O)C(=O)C(CC1CC(=O)NC(=O)S1)C2
,"[0.26722482608484827, 0.8599266666666673, 0.2517857142857143, 0.5835933333333337]",[0 0 0 ... 0 0 0],0.3925233644859813,,"('database', 'no reaction', 'no parent')",,,Cc1c(C)c2c(c(C)c1N)CC(C)(CCc1ccc(F)cc1)O2
tensor(-1.0126),"[0.5580876862666666, 0.8120500000000005, 0.4056428571428572, 0.8101800000000003]",[0 0 0 ... 0 0 0],0.1793103448275862,53.0,"('crossover', 'Cc1c(C)c2c(c(C)c1N)CC(C)(CCc1ccc(F)cc1)O2', 'COc1ccc(CNC(=O)c2cc(CC3SC(=O)NC3=O)ccc2OC)cc1OC')",0.3632820771722847,2.7535009380649604e-10,COc1ccc(CNC(=O)c2cc(Cc3ccc(F)cc3)ccc2OC)cc1OC
tensor(-1.0126),"[0.384905343890909, 0.35223333333333334, 0.7254999999999999, 0.5054044444444448]",[0 0 0 ... 0 0 0],0.3157894736842105,61.0,"('crossover', 'COc1ccc(CNC(=O)c2cc(CC3SC(=O)NC3=O)ccc2OC)cc1OC', 'COc1ccc(CNC(=O)c2cc(CC3SC(=O)NC3=O)ccc2OC)cc1OC')",0.3632820740291227,2.7534998647928744e-10,COc1ccc(CC2SC(=O)NC2=O)cc1C1SC(=O)NC1=O
tensor(-4.8234e+15),"[0.42473547944242424, 0.9400400000000007, 0.5408571428571429, 0.702295555555556]",[0 0 0 ... 0 0 0],0.3644067796610169,67.0,"('crossover', 'CCOc1ccc(CC2CC(O)NC2=O)cc1', 'Cc1c(C)c2c(c(-c3cc(-c4ccc(OC=N)cc4)no3)c1O)CCC(C)(C)O2')",0.3312889941554436,2.7535084940442923e-10,Cc1c(C)c2c(c(-c3cc(-c4ccc(O)cc4)no3)c1O)CCC(C)(C)O2
tensor(-1.0126),"[0.7611961715636362, 0.8066700000000004, 0.7920714285714285, 0.9813055555555559]",[0 0 0 ... 0 0 0],0.3939393939393939,72.0,"('crossover', 'CCOc1ccc(CC2CC(=O)NC2=O)cc1', 'COc1ccc(-c2cc(-c3c(O)c(C)c(C)c4c3CCC(C)(C)O4)on2)cc1')",0.3632820921473613,2.7534994678790793e-10,COc1ccc(-c2cc(-c3c(O)c(C)c(CC4CC(=O)NC4=O)c4c3CCC(C)(C)O4)on2)cc1
tensor(-1.0126),"[0.3185161766545453, 0.50907, 0.6872857142857143, 0.513187777777778]",[0 0 0 ... 1 0 0],0.3217391304347826,73.0,"('crossover', 'COc1ccc2nc(COc3ccc(CC4SC(=O)NC4=O)cc3)n(C)c2c1', 'Cc1c(O)c(C)c2c(c1O)C(=O)C(Cc1ccc(O)cc1)CO2')",0.3632820755414876,2.753499583436913e-10,COc1c(O)c(C)c2c(c1O)C(=O)C(Cc1ccc(O)cc1)CO2
tensor(-1.1048),"[0.7065186592484848, 0.6646000000000004, 0.7354285714285714, 0.9073322222222224]",[0 1 0 ... 0 0 0],0.3671875,78.0,"('crossover', 'COc1ccc(OCNC(=O)c2cc(CC3SC(=O)NC3=O)ccc2OC)cc1OC', 'Cc1ccc(O)c(C)c1Oc1ccc(O)c(C(C)C)c1')",0.33128898143310853,2.7535087281613943e-10,COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCOc1ccc(OC)c(C(C)C)c1
tensor(-1.0126),"[0.030669222436363632, 0.26371666666666665, 0.4182857142857143, 0.26190555555555595]",[0 0 0 ... 0 0 0],0.3137254901960784,81.0,"('mutation', '[*:1]!-[*:2]>>[*:1]-[*:2]', 'CCOc1ccc(CC2CC(=O)NC2=O)cc1')",0.3632820756169261,2.753500500765787e-10,CCOc1ccc(CC2CC(O)NC2=O)cc1
,"[0.5215443245090909, 0.5925000000000002, 0.5889285714285716, 0.740685555555556]",[0 0 0 ... 0 0 0],0.4188034188034188,,"('database', 'no reaction', 'no parent')",,,COc1ccc2nc(COc3ccc(CC4SC(=O)NC4=O)cc3)n(C)c2c1
