acquisition_value,descriptor,fingerprint,fitness,niche_index,pedigree,predicted_fitness,predicted_uncertainty,smiles
tensor(-1.1111),"[0.3217866413939395, 0.18265000000000012, 0.6674999999999999, 0.5604977777777782]",[0 0 0 ... 0 0 0],0.29411764705882354,0.0,"('mutation', '[*;!H0;!R:1]>>[*:1]-N', 'CCOc1ccc(CC2CC(C3CC(C)NC3=O)NC2=O)cc1')",0.3291960721265447,2.7535097429302154e-10,CC1CC(C2CC(Cc3ccc(OCCN)cc3)C(=O)N2)C(=O)N1
,"[0.2700467384121211, 0.5590400000000003, 0.6213571428571429, 0.4930211111111114]",[0 0 0 ... 1 0 0],0.35454545454545455,,"('database', 'no reaction', 'no parent')",,,Cc1c(O)c(C)c2c(c1O)C(=O)C(Cc1ccc(O)cc1)CO2
tensor(-1.0804),"[0.2851643273818182, 0.5128933333333334, 0.2737857142857143, 0.5083300000000004]",[0 0 0 ... 0 0 0],0.30357142857142855,4.0,"('crossover', 'Cc1c(C)c2c(c(C)c1CC1SCNC1=O)CC(C)(F)O2', 'C#CC1(F)Cc2c(C)c(CC3SC(=O)NC3=O)c(C)c(C)c2O1')",0.33946583633614197,2.753515812047589e-10,C#CC1(F)Cc2c(C)c(CC3SCNC3=O)c(C)c(C)c2O1
tensor(-5.0942),"[0.2791168620242424, 0.5031100000000001, 0.45171428571428573, 0.5154966666666672]",[0 0 0 ... 0 0 0],0.3942307692307692,13.0,"('crossover', 'O=Cc1nnc(CC2SC(=O)NC2=O)o1', 'Cc1c(C)c2c(c(C)c1CC1SC(=O)NC1=O)CC2(C)O')",0.339465848425853,2.753515823584611e-10,Cc1c(C)c2c(c(C)c1CC1SC(=O)NC1=O)CC2(C)C=O
tensor(-2.2345e+17),"[0.5700899813212119, 0.733026666666667, 0.6061428571428571, 0.7872944444444451]",[0 0 0 ... 0 0 0],0.5229357798165137,14.0,"('crossover', 'Cc1ccc(C2(C3SC(=O)NC3=O)CCc3c(C)c(O)c(C)c(C)c3O2)cc1', 'COC1(O)CCc2c(C)c(-c3ccc(O)cc3)c(CC3SC(=O)NC3=O)c(C)c2O1')",0.3380502905148941,2.753517352957159e-10,COc1c(C)c2c(c(C)c1O)CCC(c1ccc(C)cc1)(C1SC(=O)NC1=O)O2
tensor(-1.0126),"[0.14285225606060614, 0.855056666666667, 0.3549285714285714, 0.4427844444444449]",[0 1 0 ... 0 0 0],0.23893805309734514,16.0,"('crossover', 'Cc1ccc(CC2CC(=O)NC(=O)S2)c(C)c1Oc1ccc(O)c(C(C)C)c1', 'Cc1c(O)c(C)c2c(c1O)C(=O)C(Cc1ccc(O)cc1)CO2')",0.36328208214043006,2.753501005300618e-10,Cc1ccc(O)c(C)c1Oc1ccc(O)c(C(C)C)c1
tensor(-3.4888e+14),"[0.7822012728, 0.8932466666666673, 0.7396428571428573, 0.9051744444444447]",[0 0 0 ... 0 0 0],0.4365079365079365,18.0,"('mutation', '[*;!H0;!R:1]>>[*:1]-F', 'Cc1ccc(C2(c3nnc(C4SC(=O)NC4=O)o3)CCc3c(C)c(O)c(C)c(C)c3O2)cc1')",0.33805028962911,2.753517411259176e-10,Cc1ccc(C2(c3nnc(C4SC(=O)NC4=O)o3)CCc3c(C)c(OF)c(C)c(C)c3O2)cc1
tensor(-9.8768e+16),"[0.6185594195636362, 0.614606666666667, 0.7506428571428571, 0.8060700000000005]",[0 0 0 ... 0 0 0],0.5363636363636364,21.0,"('crossover', 'COC1(O)CCc2c(C)c(O)c(CC3SC(=O)NC3=O)c(C)c2O1', 'Cc1c(C)c2c(c(C)c1O)CCC(c1ccc(O)cc1)(c1nnc(OCF)o1)O2')",0.33779720528837676,2.7535137743939606e-10,COC1(O)CCc2c(C)c(-c3ccc(O)cc3)c(CC3SC(=O)NC3=O)c(C)c2O1
tensor(-6.1020e+16),"[0.3335078530787879, 0.2558333333333333, 0.8182142857142858, 0.44018333333333354]",[0 0 0 ... 0 0 0],0.44761904761904764,24.0,"('mutation', '[*:1]!-[*:2]>>[*:1]-[*:2]', 'O=Cc1nnc(COc2ccc(CC3SC(=O)NC3=O)cc2)o1')",0.33777019529180985,2.7535122307476474e-10,O=C1NC(=O)C(Cc2ccc(OCc3nnc(CO)o3)cc2)S1
tensor(-1.1298),"[0.5092282199393938, 0.3090833333333333, 0.8674285714285714, 0.6326844444444448]",[0 0 0 ... 0 0 0],0.29508196721311475,27.0,"('crossover', 'CCNC(=O)c1cc(CC2SC(=O)NC2=O)ccc1OC', 'COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCCCc1ccc(F)cc1')",0.3231078229122676,2.7535092019777216e-10,CCNC(=O)c1cc(CC2SC(=O)NC2=O)ccc1C1SC(=O)NC1=O
