descriptor,expected_improvement,fingerprint,fitness,niche_index,pedigree,predicted_fitness,predicted_uncertainty,smiles
"[0.2700467384121211, 0.5590400000000003, 0.6213571428571429, 0.4930211111111114]",,[0 0 0 ... 1 0 0],0.35454545454545455,,"('database', 'no reaction', 'no parent')",,,Cc1c(O)c(C)c2c(c1O)C(=O)C(Cc1ccc(O)cc1)CO2
"[0.221721599830303, 0.5371666666666668, 0.2567142857142857, 0.5398977777777783]",0.36161773664924113,[0 0 0 ... 0 0 0],0.2,13.0,"('crossover', 'Cc1c(C)c2c(c(-c3cc(-c4ccc(O)cc4)no3)c1O)CCC(C)(C)O2', 'COc1ccc(CN2CCN(c3c(C)c(C)c4c(c3C)CC(C)(C)O4)CC2)cc1')",0.36161773664924113,7.237771781678137e-05,COc1ccc(CN2CCN(c3ccc(O)cc3)CC2)cc1
"[0.5611641573696967, 0.8541766666666674, 0.6202857142857144, 0.7939644444444448]",,[0 0 1 ... 0 0 0],0.37398373983739835,,"('database', 'no reaction', 'no parent')",,,COc1ccc(-c2nnc(C3(C)CCc4c(C)c(O)c(C)c(C)c4O3)o2)cc1OC
"[0.14884261952727282, 0.7719066666666672, 0.21042857142857144, 0.2845644444444449]",0.3638265829728938,[0 0 0 ... 0 0 0],0.2980769230769231,16.0,"('crossover', 'COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(OC(F)(F)F)cc1', 'Cc1c(C)c2c(c(-c3cc(-c4ccc(O)cc4)no3)c1O)CCC(C)(C)O2')",0.3638265829728938,6.92701298567549e-05,Cc1c(C)c2c(c(C(F)(F)F)c1O)CCC(C)(C)O2
"[0.9609928516969696, 0.9754000000000005, 0.6135, 0.9064933333333337]",0.3584645204390916,[0 0 0 ... 0 0 0],0.16463414634146342,18.0,"('crossover', 'COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(OC(F)(F)F)cc1', 'Cc1c(C)c2c(c(-c3cc(-c4ccc([N+](=O)[O-])cc4)no3)c1O)CCC(C)(C)O2')",0.3584645204390916,7.176331226373195e-05,COc1ccc(C(=O)NCc2ccc(OC(F)(F)F)cc2)cc1C(=O)NCc1ccc(OC(F)(F)F)cc1
"[0.6549230559272726, 0.640956666666667, 0.7280714285714286, 0.8468444444444448]",0.36363019054238516,[0 0 0 ... 1 0 0],0.5221238938053098,21.0,"('crossover', 'COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(OC(F)(F)F)cc1', 'COc1ccc(CC2COc3c(C)c(O)c(C)c(O)c3C2=O)cc1')",0.36363019054238516,6.156292707145958e-05,COc1ccc(CC2COc3c(C)c(CC4SC(=O)NC4=O)c(C)c(O)c3C2=O)cc1
"[0.21529300752727273, 0.20138333333333333, 0.7480714285714286, 0.3429822222222223]",0.3573772190275388,[0 0 0 ... 0 0 0],0.330188679245283,24.0,"('crossover', 'COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(OC(F)(F)F)cc1', 'Cc1c(O)c(C)c2c(c1O)C(=O)C(Cc1ccc(O)cc1)CO2')",0.3573772190275388,6.539246918002372e-05,COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NO
"[0.5672721878666666, 0.4974566666666667, 0.5890714285714286, 0.8078122222222228]",0.3644721894620767,[0 0 0 ... 1 0 0],0.33858267716535434,37.0,"('crossover', 'COc1ccc(CN2CCN(c3c(C)c(C)c4c(c3C)CC(C)(C)O4)CC2)cc1', 'COc1ccc(CC2COc3c(C)c(O)c(C)c(O)c3C2=O)cc1')",0.3644721894620767,6.719323352278206e-05,COc1ccc(CN2CCN(C3COc4c(C)c(O)c(C)c(O)c4C3=O)CC2)cc1
"[0.6036358242303029, 0.7971400000000007, 0.7774285714285716, 0.8321377777777782]",,[0 0 0 ... 0 0 0],0.34375,,"('database', 'no reaction', 'no parent')",,,Cc1c(C)c2c(c(Cc3noc(CCc4ccc(O)c(O)c4)n3)c1O)CCC(C)(C)O2
"[0.5129152373575755, 0.8593600000000007, 0.17814285714285716, 0.8838666666666674]",,[0 0 0 ... 0 0 0],0.35772357723577236,,"('database', 'no reaction', 'no parent')",,,COc1ccc(CN2CCN(c3c(C)c(C)c4c(c3C)CC(C)(C)O4)CC2)cc1
