descriptor,expected_improvement,fingerprint,fitness,niche_index,pedigree,predicted_fitness,predicted_uncertainty,smiles
"[0.2700467384121211, 0.5590400000000003, 0.6213571428571429, 0.4930211111111114]",,[0 0 0 ... 1 0 0],0.35454545454545455,,"('database', 'no reaction', 'no parent')",,,Cc1c(O)c(C)c2c(c1O)C(=O)C(Cc1ccc(O)cc1)CO2
"[0.28522489252121214, 0.5091100000000001, 0.3957142857142857, 0.5303911111111117]",0.08164896878927758,[0 0 0 ... 1 0 0],0.2920353982300885,13.0,"('crossover', 'CNOc1ccc(CC2COc3c(C)c(CC4SCNC4=O)c(C)c(C)c3C2=O)cc1', 'Cc1c(C)c2c(c(C)c1CC1SC(=O)NC1=O)CCC(C)(OC(F)(F)CC1CNC(=O)S1)O2')",0.3174213265128548,0.0014376180178873172,Cc1c(C)c2c(c(C)c1CC1SCNC1=O)OCC(C)C2=O
"[0.5640922099393938, 0.8253266666666675, 0.5402142857142858, 0.818694444444445]",0.0,[0 0 1 ... 0 0 0],0.6767676767676768,14.0,"('mutation', '[*:1]~[D1]>>[*:1]', 'Cc1ccc(CC2SC(=O)NC2=O)cc1C1(C)CCc2c(C)c(O)c(C)c(C)c2O1')",0.5809813863045153,0.0011849521754761978,Cc1c(C)c2c(c(C)c1O)CCC(C)(c1cccc(CC3SC(=O)NC3=O)c1)O2
"[0.19731205776969699, 0.7325100000000004, 0.27635714285714286, 0.2979088888888893]",0.06436699262893963,[0 0 0 ... 0 0 0],0.36633663366336633,16.0,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(c1ccccc1)O2', 'COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCCc1ccc(OC(F)(F)F)cc1')",0.3624439157058627,0.0022100535903890293,Cc1c(C)c2c(c(C)c1O)CCC(C)(OC(F)(F)F)O2
"[0.8337124859757575, 0.8119433333333338, 0.6695, 0.9117266666666672]",0.25181113972283803,[0 0 0 ... 0 0 0],0.4426229508196721,18.0,"('mutation', '[*:1]~[D1]>>[*:1]', 'Cc1c(C)c2c(c(C)c1CC1SC(=O)NC1=O)CCC(C)(OC(F)(F)CC1SC(=O)NC1=O)O2')",0.426811139722838,0.0010259594243134471,Cc1c(C)c2c(c(C)c1CC1SC(=O)NC1=O)CCC(C)(OC(F)(F)CC1CNC(=O)S1)O2
"[0.433404518581818, 0.8963600000000005, 0.1977857142857143, 0.3855777777777781]",0.01122283398962437,[0 0 0 ... 0 0 0],0.2818181818181818,19.0,"('mutation', '[*;!H0;!R:1]>>[*:1]-Br', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(OC(F)(F)F)O2')",0.2831526585510279,0.0013704035217101955,Cc1c(C)c2c(c(C)c1OBr)CCC(C)(OC(F)(F)F)O2
"[0.6549230559272726, 0.640956666666667, 0.7280714285714286, 0.8468444444444448]",0.36363019054238516,[0 0 0 ... 1 0 0],0.5221238938053098,21.0,"('crossover', 'COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(OC(F)(F)F)cc1', 'COc1ccc(CC2COc3c(C)c(O)c(C)c(O)c3C2=O)cc1')",0.36363019054238516,6.156292707145958e-05,COc1ccc(CC2COc3c(C)c(CC4SC(=O)NC4=O)c(C)c(O)c3C2=O)cc1
"[0.2941283107515152, 0.24714, 0.7480714285714287, 0.43515222222222244]",0.07249311762082938,[0 0 0 ... 0 0 0],0.37735849056603776,24.0,"('mutation', '[#6:1]>>[#7:1]', 'Cc1c(O)c2c(c(C)c1CC1SC(=O)NC1=O)OCCC2=O')",0.4026817968661124,0.0017218435302681066,Cc1c(O)c2c(c(C)c1CC1SC(=O)NC1=O)OCNC2=O
"[0.12142384985454555, 0.31539999999999996, 0.7904285714285714, 0.2639766666666668]",0.1989451645441003,[0 0 0 ... 0 1 0],0.16806722689075632,32.0,"('crossover', 'Cc1c(C)c2c(c(-c3cc(-c4cc([N+](=O)[O-])no4)no3)c1O)CCC(C)(C)O2', 'CNOc1ccc(CC2SC(=O)NC2=O)cc1O')",0.1989451645441003,0.0020798132473923265,CNOc1ccc(Cc2cc([N+](=O)[O-])no2)cc1O
"[0.34887463372121214, 0.7287433333333339, 0.30978571428571433, 0.4570000000000004]",0.13306354048413668,[0 0 0 ... 0 0 0],0.38317757009345793,35.0,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(OC(F)(F)F)O2', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(CC1C(=O)C1=O)O2')",0.3599542967866577,0.001268970259319589,Cc1c(C)c(C(F)(F)F)c(C)c2c1OC(C)(CC1C(=O)C1=O)CC2
"[0.6337375736727272, 0.6114766666666669, 0.6035714285714286, 0.8403822222222227]",0.0512757959318586,[0 0 0 ... 0 0 0],0.4954954954954955,37.0,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(CC1SC(=O)NC1=O)O2', 'CNOc1ccc(CC2COc3c(C)c(CC4SCNC4=O)c(C)c(C)c3C2=O)cc1')",0.4810278620475611,0.0008504438913016065,Cc1c(C)c2c(c(C)c1CC1SCNC1=O)CCC(C)(CC1SC(=O)NC1=O)O2
"[0.624591231490909, 0.7273900000000003, 0.8897857142857143, 0.7746344444444447]",0.05995544031920974,[0 0 0 ... 0 0 0],0.4358974358974359,38.0,"('crossover', 'CCOc1ccc(CC2SC(=O)NC2=O)cc1', 'Cc1c(C)c2c(c(-c3cc([N+](=O)[O-])no3)c1O)CCC(C)(C)O2')",0.40370544031920974,0.001582503022452718,Cc1c(C)c2c(c(-c3cc([N+](=O)[O-])no3)c1CC1SC(=O)NC1=O)CCC(C)(C)O2
