acquisition_value,descriptor,fitness,niche_index,pedigree,predicted_fitness,predicted_uncertainty,smiles
,"[0.7457341296121212, 0.6441366666666669, 0.7827142857142858, 0.8932500000000004]",0.18589566274391456,78,"('database', 'no reaction', 'database')",,,Cc1oc(-c2ccccc2)nc1CN(C)S(=O)(=O)c1ccc(CC2SC(=O)NC2=O)cc1
,"[0.31251840527272723, 0.6095400000000003, 0.5427857142857143, 0.5473233333333335]",0.1887025036998706,83,"('database', 'no reaction', 'database')",,,COc1ccc(CC2COc3c(C)c(O)c(C)c(O)c3C2=O)cc1
,"[0.5611641573696967, 0.8541766666666674, 0.6202857142857144, 0.7939644444444448]",0.1854675703441928,14,"('database', 'no reaction', 'database')",,,COc1ccc(-c2nnc(C3(C)CCc4c(C)c(O)c(C)c(C)c4O3)o2)cc1OC
,"[0.6367432640969698, 0.719386666666667, 0.6607857142857142, 0.8615244444444449]",0.1643715550843346,14,"('database', 'no reaction', 'database')",,,Cc1oc(-c2ccccc2)nc1CN(C)C(=O)c1ccc(CC2SC(=O)NC2=O)cc1
,"[0.3155907575030302, 0.8142600000000008, 0.3962857142857143, 0.6292577777777781]",0.26120303151683344,50,"('database', 'no reaction', 'database')",,,Cc1c(C)c2c(c(C)c1N)CC(C)(CSc1ccc(O)cc1)O2
,"[0.6033076803030304, 0.8964866666666672, 0.5157142857142857, 0.8463077777777782]",0.2023175286718998,14,"('database', 'no reaction', 'database')",,,Cc1oc(-c2ccccc2)nc1CCSc1ccc(CC2SC(=O)NC2=O)cc1
,"[0.564015991369697, 0.687866666666667, 0.6047857142857143, 0.8050522222222226]",0.1510124532112999,14,"('database', 'no reaction', 'database')",,,CN(CCOc1ccc(CCC2SC(=O)NC2=O)cc1)c1nc2ccccc2o1
,"[0.4672071463030303, 0.9905400000000008, 0.4622857142857143, 0.7565977777777781]",0.18392771831370192,130,"('database', 'no reaction', 'database')",,,COc1ccc(-c2cc(-c3c(O)c(C)c(C)c4c3CCC(C)(C)O4)on2)cc1
,"[0.024561191939393937, 0.2984166666666666, 0.3957142857142857, 0.250796666666667]",0.14528088200725706,125,"('database', 'no reaction', 'database')",,,CCOc1ccc(CC2CC(=O)NC2=O)cc1
,"[0.6095797827636364, 0.7194666666666673, 0.6035714285714285, 0.8658655555555558]",0.254423670405467,14,"('database', 'no reaction', 'database')",,,COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(C(C)(C)C)cc1
,"[0.5189130087393936, 0.688826666666667, 0.3226428571428572, 0.8655088888888894]",0.15970604078562958,53,"('database', 'no reaction', 'database')",,,COc1ccc(N2CCN(c3c(C)c(C)c4c(c3C)CC(C)(CO)O4)CC2)cc1
,"[0.48216478218181824, 0.5546200000000002, 0.6035714285714285, 0.7107211111111112]",0.27211310027788554,83,"('database', 'no reaction', 'database')",,,COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(C)cc1
,"[0.542786253030303, 0.8833366666666672, 0.5157142857142857, 0.8275300000000004]",0.2030857994322694,14,"('database', 'no reaction', 'database')",,,Cc1oc(-c2ccccc2)nc1CC=Cc1ccc(CC2SC(=O)NC2=O)cc1
,"[0.5247467081575757, 0.8824066666666673, 0.49742857142857144, 0.8310722222222224]",0.359993972944908,14,"('database', 'no reaction', 'database')",,,Cc1cc(CC2SC(=O)NC2=O)cc(C)c1N(C)c1ccc(O)c(C(C)C)c1
,"[0.6093054516848483, 0.8201866666666673, 0.6376428571428572, 0.8029800000000002]",0.21408766879868824,14,"('database', 'no reaction', 'database')",,,Cc1oc(-c2cccs2)nc1CCC(=O)c1ccc(CC2SC(=O)NC2=O)cc1
,"[0.4672071463030303, 0.770243333333334, 0.37078571428571433, 0.7699777777777781]",0.1595097614420998,130,"('database', 'no reaction', 'database')",,,COc1ccc(CCN2COc3c(cc4c(C)c(C)c(=O)oc4c3C)C2)cc1
,"[0.5942715972363637, 0.6623533333333335, 0.7235714285714286, 0.8101100000000004]",0.2177737198081126,14,"('database', 'no reaction', 'database')",,,Cc1oc(-c2ccccc2)nc1CNC(=O)c1ccc(CC2SC(=O)NC2=O)cc1
,"[0.512584460012121, 0.9738066666666675, 0.7045, 0.7577355555555559]",0.20599867574277075,115,"('database', 'no reaction', 'database')",,,Cc1c(C)c2c(c(-c3cc(-c4ccc([N+](=O)[O-])cc4)no3)c1O)CCC(C)(C)O2
,"[0.6339676486666666, 0.9960433333333345, 0.4642142857142858, 0.9448755555555561]",0.16127204899792272,14,"('database', 'no reaction', 'database')",,,COc1ccc2cc(C(C)C(=O)OCC3(C)COc4c(C)c(C)c(O)c(C)c43)ccc2c1
,"[0.5942715972363637, 0.7042200000000002, 0.7235714285714286, 0.8230377777777782]",0.21420347485867544,14,"('database', 'no reaction', 'database')",,,Cc1oc(-c2ccccc2)nc1CC(=O)Nc1ccc(CC2SC(=O)NC2=O)cc1
0.22653148739894796,"[0.22760911209696968, 0.5569700000000002, 0.5819285714285715, 0.4666400000000004]",0.18477467165913466,2,"('crossover', 'Cc1c(C)c2c(c(-c3cc(-c4ccc([N+](=O)[O-])cc4)no3)c1O)CCC(C)(C)O2', 'COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(C)cc1')",0.22653148739894796,0.00195490265007309,COc1ccc([N+](=O)[O-])cc1C(=O)NCc1ccc(C)cc1
0.18858838771663092,"[0.2400456913212121, 0.4249266666666666, 0.2567142857142857, 0.5576200000000004]",0.15394653940821607,13,"('crossover', 'COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(C)cc1', 'COc1ccc(N2CCN(c3c(C)c(C)c4c(c3C)CC(C)(CO)O4)CC2)cc1')",0.18858838771663092,0.001598772360736076,Cc1c(C)c(N2CCN(C)CC2)c(C)c2c1OC(C)(CO)C2
0.32806192615831575,"[0.6216317717939392, 0.9513200000000008, 0.49742857142857144, 0.9093388888888891]",0.3555710757302347,14,"('mutation', '[*;!R:1]~[*:2]>>[*:1]S[*:2]', 'Cc1cc(CC2SC(=O)NC2=O)cc(C)c1N(C)c1ccc(O)c(C(C)C)c1')",0.32806192615831575,0.0008447158580506516,CSc1cc(CC2SC(=O)NC2=O)cc(C)c1N(C)c1ccc(O)c(C(C)C)c1
0.26467784814538337,"[0.5215443245090909, 0.5508316666666668, 0.7739285714285716, 0.7424955555555558]",0.2621005201862903,21,"('mutation', '[*;!H0;!R;!H1:1]>>[*:1]=N', 'COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(C)cc1')",0.26467784814538337,0.001048622666559155,Cc1ccc(CNC(=O)c2cc(CC3SC(=O)NC3=O)ccc2OC=N)cc1
0.25045134715996525,"[0.21529300752727273, 0.20138333333333333, 0.7480714285714286, 0.3429822222222223]",0.16811115278441896,24,"('crossover', 'COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(C)cc1', 'Cc1c(C)c2c(c(-c3cc(-c4ccc([N+](=O)[O-])cc4)no3)c1O)CCC(C)(C)O2')",0.25045134715996525,0.0011753840988316094,COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NO
