descriptor,expected_improvement,fingerprint,fitness,niche_index,pedigree,predicted_fitness,predicted_uncertainty,smiles,archive index
"[0.30949843056969706, 0.7203550000000002, 0.6535714285714286, 0.5669466666666672]","tensor(0.0217, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.14262687727008885,2,"('crossover', 'O=C1NC(=O)C(c2ccc(-c3ccc([N+]([O-])O)cc3)cc2)S1', 'Cc1c(C)c(N2CCN(c3ccc(OC=N)cc3)CC2)c(C)c2c1OC(OC=N)C2')","tensor(0.1336, dtype=torch.float64)","tensor(0.0006, dtype=torch.float64)",Cc1c(C)c(-c2ccc([N+]([O-])O)cc2)c(C)c2c1OC(OC=N)C2,2
"[0.33098679642424234, 0.5225433333333336, 0.24407142857142858, 0.6229000000000007]","tensor(0.1079, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.09354411456589512,4,"('mutation', '[*;!H0;!R:1]>>[*:1]-C', 'CON1CCN(c2c(C)c(C)c3c(c2C)CC(C)(CO)O3)CC1')","tensor(0.1079, dtype=torch.float64)","tensor(0.0003, dtype=torch.float64)",COCC1(C)Cc2c(C)c(N3CCN(OC)CC3)c(C)c(C)c2O1,4
"[0.5096468506787878, 0.1584500000000001, 0.5108571428571429, 0.7315944444444449]","tensor(0.1147, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.11937162853281019,5,"('crossover', 'COc1ccc(N2CCN(C3SC(=O)NC3O)CC2)cc1', 'Cc1c(C)c(N2C=CN(c3ccc(OC=N)cc3)CC2)c(C)c2c1OC(CO)C2')","tensor(0.1147, dtype=torch.float64)","tensor(0.0004, dtype=torch.float64)",COc1ccc(N2CCN(N3CCN(C4SC(=O)NC4O)CC3)CC2)cc1,5
"[0.2793149745333332, 0.423255, 0.49300000000000005, 0.5435500000000004]","tensor(0.0546, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.1262719343975071,13,"('crossover', 'COc1ccc(N2CCN(C3SC(=O)NC3O)CC2)cc1', 'Cc1c(C)c(N2C=CN(c3ccc(OC=N)cc3)CC2)c(C)c2c1OC(CO)C2')","tensor(0.1758, dtype=torch.float64)","tensor(0.0006, dtype=torch.float64)",Cc1c(C)c(N2C=CN(OC=N)CC2)c(C)c2c1OC(CO)C2,13
"[0.5552004265333332, 0.7181666666666672, 0.5847857142857144, 0.8769044444444449]","tensor(0.0402, dtype=torch.float64)",[0 0 0 ... 0 1 0],0.2443835334211356,14,"('crossover', 'Cc1c(C)c(N2CCN(c3ccc(OC=N)cc3)CC2)c(C)c2c1OC(CO)C2', 'Cc1oc(-c2ccccc2)nc1CCC(CC1SC(=O)NC1=O)=NO')","tensor(0.1834, dtype=torch.float64)","tensor(0.0005, dtype=torch.float64)",Cc1c(C)c(N2CCN(c3ccc(OC=N)cc3)CC2)c(C)c2c1OC(OC=N)C2,14
"[0.13359153589090916, 0.8024000000000006, 0.2518571428571429, 0.3775333333333336]","tensor(0.1245, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.1121976886849836,16,"('mutation', '[*;!H0;!R:1]>>[*:1]-F', 'COc1ccc(-c2cc(-c3ccccc3)on2)cc1')","tensor(0.1245, dtype=torch.float64)","tensor(0.0005, dtype=torch.float64)",FCOc1ccc(-c2cc(-c3ccccc3)on2)cc1,16
"[0.8243662866666667, 0.9626533333333339, 0.604, 0.9502744444444448]","tensor(0.1295, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.12522384946592835,18,"('mutation', '[#8:1]>>[#35:1]', 'Cc1oc(-c2ccccc2)nc1CCC(=NO)c1ccc(CC2SC(=O)NC2=O)cc1')","tensor(0.1295, dtype=torch.float64)","tensor(3.4633e-05, dtype=torch.float64)",Cc1oc(-c2ccccc2)nc1CCC(=NBr)c1ccc(CC2SC(=O)NC2=O)cc1,18
"[0.5880635231636363, 0.48194500000000007, 0.8330714285714286, 0.7389577777777782]","tensor(1.1402e-23, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.18972695681758361,21,"('crossover', 'Cc1c(C)c(N2CCN(c3ccc(OC=N)cc3)CC2)c(C)c2c1OC(OC=N)C2', 'CN(CC1SC(=O)NC1=O)S(=O)(=O)c1ccc(CC2SC(=O)NC2=O)cc1')","tensor(0.1840, dtype=torch.float64)","tensor(0.0003, dtype=torch.float64)",CN(c1ccc(OC=N)cc1)S(=O)(=O)c1ccc(CC2SC(=O)NC2=O)cc1,21
"[0.4212343342181817, 0.15675000000000006, 0.9481428571428572, 0.4150111111111113]","tensor(0.0092, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.1135066898424346,24,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CC(C)(c1ccc([N+]([O-])O)cc1)O2', 'O=C1NC(=O)C(Cc2ccc(N(CF)S(=O)(=O)c3ccc(CC4SC(=O)NC4=O)cc3)cc2)S1')","tensor(0.1215, dtype=torch.float64)","tensor(0.0004, dtype=torch.float64)",O=C1NC(=O)C(Cc2ccc(S(=O)(=O)N(CF)[N+]([O-])O)cc2)S1,24
"[0.5576976581818182, 0.38887, 0.9272142857142858, 0.6345144444444446]","tensor(0.0130, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.11879252909670791,27,"('mutation', '[*;!H0:1]-[*;!H0:2]>>[*:1]=[*:2]', 'Cc1oc(O)nc1CN(C)S(=O)(=O)c1ccc(CC2SC(=O)NC2=O)cc1')","tensor(0.1303, dtype=torch.float64)","tensor(0.0004, dtype=torch.float64)",Cc1oc(O)nc1CN(C)S(=O)(=O)c1ccc(C=C2SC(=O)NC2=O)cc1,27
