descriptor,expected_improvement,fingerprint,fitness,niche_index,pedigree,predicted_fitness,predicted_uncertainty,smiles
"[0.37921594413333315, 0.15846666666666664, 0.6278571428571429, 0.5862122222222226]",0.03360085216525052,[0 0 0 ... 0 0 0],0.2961442003067914,0.0,"('mutation', '[*;!H0;!R:1]>>[*:1]-N', 'COc1ccc(CN2CCN(CC3SC(=O)NC3=O)CC2)cc1')",0.1627794605775369,0.0009639110998042467,NCOc1ccc(CN2CCN(CC3SC(=O)NC3=O)CC2)cc1
"[0.18535796346666664, 0.6299566666666668, 0.5821428571428572, 0.4954511111111114]",0.1829534158594513,[0 1 1 ... 0 0 0],0.13700338808063758,2.0,"('crossover', 'Cc1c(C)c2c(c(Cc3noc(CO)n3)c1O)CCC(C)(C)O2', 'Cc1ccc(CC2CC(=O)NC(=O)S2)c(C)c1Oc1ccc(O)c(C(C)N)c1')",0.1829534158594513,0.0011859387957097152,Cc1ccc(CN)c(C)c1Oc1ccc(O)c(C(C)N)c1
"[0.5340687571272728, 0.08468333333333393, 0.4882857142857144, 0.7679300000000004]",0.13284609497149746,[0 1 0 ... 0 0 0],0.1291485712264157,5.0,"('crossover', 'COc1ccc(CN2CCN(CC3CC(=O)NC3=O)CC2)cc1', 'Cc1c(C)c2c(c(Cc3noc(CO)n3)c1O)CCC(C)(C)O2')",0.13284609497149746,0.0005780013209573836,COc1ccc(CN2CCN(N3CCN(CC4CC(=O)NC4=O)CC3)CC2)cc1
"[0.2400456913212121, 0.4249266666666666, 0.2567142857142857, 0.5576200000000004]",0.14818114013700248,[0 0 0 ... 0 0 0],0.11999920748047113,13.0,"('crossover', 'COc1ccc(N2CCN(c3c(C)c(C)c4c(c3C)CC(C)(CO)O4)CC2)cc1', 'Cc1c(C)c2c(c(Cc3noc(CO)n3)c1O)CCC(C)(C)O2')",0.14818114013700248,0.0009818643704544254,Cc1c(C)c(N2CCN(C)CC2)c(C)c2c1OC(C)(CO)C2
"[0.5822454771757574, 0.9430900000000008, 0.5402142857142858, 0.7969500000000005]",0.0303694222828792,[0 1 0 ... 0 0 0],0.279967638956024,14.0,"('mutation', '[*;!H0;!R:1]>>[*:1]-F', 'Cc1ccc(CC2CC(=O)NC(=O)S2)c(C)c1Oc1ccc(O)c(C(C)C)c1')",0.23937574115746957,0.00042152777591861234,Cc1ccc(CC2CC(=O)NC(=O)S2)c(C)c1Oc1ccc(O)c(C(C)CF)c1
"[0.14285225606060614, 0.855056666666667, 0.3549285714285714, 0.4427844444444449]",0.20797484171055752,[0 1 0 ... 0 0 0],0.12682967383213786,16.0,"('crossover', 'Cc1ccc(CC2CC(=O)NC(=O)S2)c(C)c1Oc1ccc(O)c(C(C)C)c1', 'COc1ccc(N2CCN(c3c(C)c(C)c4c(c3C)CC(C)(CO)O4)CC2)cc1')",0.20797484171055752,0.0008046182034088629,Cc1ccc(O)c(C)c1Oc1ccc(O)c(C(C)C)c1
"[0.8728357249090911, 0.9512533333333341, 0.6699285714285713, 0.9623300000000002]",0.19245740731513997,[0 0 0 ... 0 0 0],0.18784889355089773,18.0,"('mutation', '[*;!H0;!R:1]>>[*:1]-Br', 'Cc1oc(-c2ccccc2)nc1CCC(=NO)c1ccc(CC2SC(=O)NC2=O)cc1')",0.19245740731513997,0.0002586597633002035,Cc1oc(-c2ccccc2)nc1CCC(=NOBr)c1ccc(CC2SC(=O)NC2=O)cc1
"[0.5368525100363636, 0.6268566666666668, 0.7486428571428572, 0.7838744444444448]",7.733219255095044e-07,[0 1 1 ... 0 0 0],0.2750270125731945,21.0,"('mutation', '[*:1]!-[*:2]>>[*:1]-[*:2]', 'Cc1ccc(CC2CC(=O)NC(=O)S2)c(C)c1Oc1ccc(O)c(C(C)N)c1')",0.21289451656925185,0.0010942042336796985,Cc1ccc(CC2CC(=O)NC(O)S2)c(C)c1Oc1ccc(O)c(C(C)N)c1
"[0.318286101660606, 0.20906666666666665, 0.7412857142857144, 0.4161922222222224]",0.07616357758042608,[0 0 0 ... 0 0 0],0.16982028708454736,24.0,"('crossover', 'Cc1ccc(O)c(C)c1Oc1ccc(O)c(C(C)C)c1', 'CN(CCC1SC(=O)NC1=O)S(=O)(=O)c1ccc(CC2SC(=O)NC2=O)cc1')",0.22195340670030064,0.001058360159119704,CN(CCC1SC(=O)NC1=O)S(=O)(=O)c1ccc(O)cc1
"[0.564015991369697, 0.6381533333333337, 0.5889285714285716, 0.7866522222222226]",1.8403480181384475e-05,[0 0 0 ... 0 0 0],0.18105681039645696,37.0,"('crossover', 'COc1ccc2nc(COCOc3ccc(CC4SC(=O)NC4=O)cc3)n(C)c2c1', 'Cc1c(C)c2c(c(Cc3noc(CO)n3)c1O)CCC(C)(C)O2')",0.1769893905614492,0.0008454807554690291,Cc1ccc2nc(COCOc3ccc(CC4SC(=O)NC4=O)cc3)n(C)c2c1
"[0.5368525100363636, 0.7328400000000003, 0.7486428571428572, 0.7881966666666669]",0.007084024916317609,[0 1 1 ... 0 0 0],0.2721738536038358,38.0,"('mutation', '[*:1]!-[*:2]>>[*:1]-[*:2]', 'Cc1ccc(CC2CC(=O)NC(=O)S2)c(C)c1Oc1ccc(O)c(C(C)N)c1')",0.2159310674939719,0.0011139658731994296,Cc1ccc(CC2CC(O)NC(=O)S2)c(C)c1Oc1ccc(O)c(C(C)N)c1
"[0.5129152373575755, 0.8593600000000007, 0.17814285714285716, 0.8838666666666674]",,[0 0 0 ... 0 0 0],0.14322521580056408,,"('database', 'no reaction', 'no parent')",,,COc1ccc(CN2CCN(c3c(C)c(C)c4c(c3C)CC(C)(C)O4)CC2)cc1
"[0.36688962402424236, 0.37545, 0.8405714285714286, 0.5129466666666668]",0.014918090118905353,[0 0 0 ... 0 0 0],0.17018138912128916,44.0,"('crossover', 'COc1oc(-c2ccccc2)nc1CCC(=NO)c1ccc(CC2SC(=O)NC2=O)cc1', 'CCc1nc(Cc2c(O)c(C)c(C)c3c2CCC(C)(C)O3)no1')",0.1695593338868538,0.0012334076508677637,CCc1nc(C(=NO)c2ccc(CC3SC(=O)NC3=O)cc2)no1
"[0.3428577456606061, 0.9051033333333338, 0.41871428571428576, 0.6063833333333336]",0.00986396918094437,[0 0 0 ... 0 0 0],0.1539502800497622,50.0,"('mutation', '[*;!H0;!R:1]>>[*:1]-F', 'Cc1ccc(C(CCc2nc(-c3ccccc3)oc2C)=NO)cc1')",0.15932444983846952,0.000774746445254947,Cc1oc(-c2ccccc2)nc1CCC(=NO)c1ccc(CF)cc1
"[0.027797616133333296, 0.3887833333333333, 0.11221428571428572, 0.33761111111111164]",0.03869336348217213,[0 0 0 ... 0 0 0],0.09766665369678258,51.0,"('crossover', 'COc1ccc(CN2CCN(CC3CC(=O)NC3=O)CC2)cc1', 'CON1CCN(c2c(C)c(C)c3c(c2C)CC(C)(C)O3)CC1')",0.13463741311465777,0.0012633881514040224,CCN1CCN(Cc2ccc(OC)cc2)CC1
"[0.5189130087393936, 0.688826666666667, 0.3226428571428572, 0.8655088888888894]",,[0 0 0 ... 0 1 0],0.18192415556522593,,"('database', 'no reaction', 'no parent')",,,COc1ccc(N2CCN(c3c(C)c(C)c4c(c3C)CC(C)(CO)O4)CC2)cc1
"[0.37009200767272726, 0.3630166666666666, 0.442, 0.598907777777778]",0.00039522408144212573,[0 0 0 ... 0 0 0],0.1711351246554707,61.0,"('mutation', '[*;!H0;!R;!H1:1]>>[*:1]=C', 'COc1ccc(CN2CCN(CC3SC(=O)NC3=O)CC2)cc1')",0.16687888124720712,0.0010192843471621047,C=COc1ccc(CN2CCN(CC3SC(=O)NC3=O)CC2)cc1
"[0.4852569067151514, 0.9000866666666673, 0.5402142857142858, 0.7409722222222227]",0.0,[0 1 0 ... 0 0 0],0.3097671311363984,67.0,"('mutation', '[*:1]~[D1]>>[*:1]', 'Cc1ccc(CC2CC(=O)NC(=O)S2)c(C)c1Oc1ccc(O)c(C(C)C)c1')",0.2067993473578513,0.0011114876286927786,Cc1c(CC2CC(=O)NC(=O)S2)cccc1Oc1ccc(O)c(C(C)C)c1
"[0.7276843692000001, 0.8242500000000003, 0.8144285714285715, 0.9424022222222225]",5.460555079051859e-76,[0 0 0 ... 0 0 0],0.20730605226518056,72.0,"('crossover', 'COc1oc(-c2ccccc2)nc1CCC(=NO)c1ccc(CC2SC(=O)NC2=O)cc1', 'CCc1nc(Cc2c(O)c(C)c(C)c3c2CCC(C)(C)O3)no1')",0.19074745535870657,0.0007988321273079174,COc1oc(-c2ccccc2)nc1CCC(=NO)c1ccc(CCC2SC(=O)NC2=O)cc1
"[0.37280300526060606, 0.2599666666666667, 0.6627142857142857, 0.41191666666666704]",0.05685605335947849,[0 0 0 ... 0 0 0],0.12338057372474591,73.0,"('mutation', '[*;!H0;!R:1]>>[*:1]-F', 'CN(CO)S(=O)(=O)c1ccc(CC2SC(=O)NC2=O)cc1')",0.17640972241270178,0.0008508694571415553,CN(COF)S(=O)(=O)c1ccc(CC2SC(=O)NC2=O)cc1
"[0.6549570964727273, 0.5952666666666668, 0.6548571428571429, 0.8608966666666673]",0.011264281987731967,[1 0 0 ... 0 0 0],0.19022231537274786,78.0,"('crossover', 'COc1ccc2nc(COCOc3ccc(CC4SC(=O)NC4=O)cc3)n(C)c2c1', 'Cc1ccc(CC2CC(=O)NC(=O)S2)c(C)c1Oc1ccc(O)c(C(C)N)c1')",0.1881010029805887,0.0008050046857176394,COc1ccc2nc(CCOCOc3ccc(CC4SC(=O)NC4=O)cc3)n(C)c2c1
"[0.23684330767272735, 0.16331666666666667, 0.442, 0.4767077777777783]",0.16225696547695131,[0 0 0 ... 0 0 0],0.13156080241694837,81.0,"('crossover', 'CCOc1ccc(CC2CC(=O)NC2=O)cc1', 'COc1ccc(N2CCN(c3c(C)c(C)c4c(c3C)CC(C)(CO)O4)CC2)cc1')",0.16225696547695131,0.0008268567627157935,COc1ccc(N2CCN(CC3CC(=O)NC3=O)CC2)cc1
"[0.2400456913212121, 0.5847933333333336, 0.17814285714285716, 0.5539888888888894]",0.15989752252755388,[0 0 0 ... 0 0 0],0.10108981690432454,82.0,"('crossover', 'CCOc1ccc(CC2CC(=O)NC2=O)cc1', 'COc1ccc(CN2CCN(c3c(C)c(C)c4c(c3C)CC(C)(C)O4)CC2)cc1')",0.15989752252755388,0.0006972570821726022,CON1CCN(c2c(C)c(C)c3c(c2C)CC(C)(C)O3)CC1
