descriptor,expected_improvement,fingerprint,fitness,niche_index,pedigree,predicted_fitness,predicted_uncertainty,smiles
"[0.27931497453333337, 0.1625833333333334, 0.442, 0.5107522222222226]",0.1515550444982869,[0 0 0 ... 0 0 0],0.12917860841228637,0.0,"('crossover', 'CCOc1ccc(CC2CC(=O)NC2=O)cc1', 'COc1ccc(CN2CCN(c3c(C)c(C)c4c(c3C)CC(C)(C)O4)CC2)cc1')",0.1515550444982869,0.0007902972243472873,COc1ccc(CN2CCN(CC3CC(=O)NC3=O)CC2)cc1
"[0.5822454771757574, 0.9430900000000008, 0.5402142857142858, 0.7969500000000005]",0.0303694222828792,[0 1 0 ... 0 0 0],0.279967638956024,14.0,"('mutation', '[*;!H0;!R:1]>>[*:1]-F', 'Cc1ccc(CC2CC(=O)NC(=O)S2)c(C)c1Oc1ccc(O)c(C(C)C)c1')",0.23937574115746957,0.00042152777591861234,Cc1ccc(CC2CC(=O)NC(=O)S2)c(C)c1Oc1ccc(O)c(C(C)CF)c1
"[0.14285225606060614, 0.855056666666667, 0.3549285714285714, 0.4427844444444449]",0.20797484171055752,[0 1 0 ... 0 0 0],0.12682967383213786,16.0,"('crossover', 'Cc1ccc(CC2CC(=O)NC(=O)S2)c(C)c1Oc1ccc(O)c(C(C)C)c1', 'COc1ccc(N2CCN(c3c(C)c(C)c4c(c3C)CC(C)(CO)O4)CC2)cc1')",0.20797484171055752,0.0008046182034088629,Cc1ccc(O)c(C)c1Oc1ccc(O)c(C(C)C)c1
"[0.8728357249090911, 0.9512533333333341, 0.6699285714285713, 0.9623300000000002]",0.19245740731513997,[0 0 0 ... 0 0 0],0.18784889355089773,18.0,"('mutation', '[*;!H0;!R:1]>>[*:1]-Br', 'Cc1oc(-c2ccccc2)nc1CCC(=NO)c1ccc(CC2SC(=O)NC2=O)cc1')",0.19245740731513997,0.0002586597633002035,Cc1oc(-c2ccccc2)nc1CCC(=NOBr)c1ccc(CC2SC(=O)NC2=O)cc1
"[0.6458672005575758, 0.6311833333333335, 0.7557857142857143, 0.8774911111111116]",0.19151550487372937,[1 0 0 ... 0 0 0],0.21598236405426202,21.0,"('crossover', 'COc1ccc2nc(COc3ccc(CC4SC(=O)NC4=O)cc3)n(C)c2c1', 'Cc1oc(-c2ccccc2)nc1CCC(=NO)c1ccc(CC2SC(=O)NC2=O)cc1')",0.19151550487372937,0.000575361110291738,COc1ccc2nc(CCC(=NO)c3ccc(CC4SC(=O)NC4=O)cc3)n(C)c2c1
"[0.318286101660606, 0.10849999999999986, 0.7412857142857143, 0.4122033333333336]",0.18088015325252832,[0 0 0 ... 0 1 0],0.14578982911987456,24.0,"('crossover', 'Cc1oc(-c2ccccc2)nc1CN(C)S(=O)(=O)c1ccc(CC2SC(=O)NC2=O)cc1', 'COc1c(C)c(C)c2c(c1CCc1ccc(O)c(O)c1)CCC(C)(C)O2')",0.18088015325252832,0.0006972796416595008,CN(CO)S(=O)(=O)c1ccc(CC2SC(=O)NC2=O)cc1
"[0.6124854296121212, 0.5881833333333336, 0.6548571428571429, 0.8068188888888894]",0.18262847548049288,[0 0 0 ... 0 0 0],0.17836556448759977,37.0,"('crossover', 'COc1c(C)c(C)c2c(c1CCc1ccc(O)c(O)c1)CCC(C)(C)O2', 'COc1ccc2nc(COc3ccc(CC4SC(=O)NC4=O)cc3)n(C)c2c1')",0.18262847548049288,0.0004203642596194607,COc1ccc2nc(COCOc3ccc(CC4SC(=O)NC4=O)cc3)n(C)c2c1
"[0.6036358242303029, 0.7971400000000007, 0.7774285714285716, 0.8321377777777782]",,[0 0 0 ... 0 0 0],0.20884704257767125,,"('database', 'no reaction', 'no parent')",,,Cc1c(C)c2c(c(Cc3noc(CCc4ccc(O)c(O)c4)n3)c1O)CCC(C)(C)O2
"[0.5129152373575755, 0.8593600000000007, 0.17814285714285716, 0.8838666666666674]",,[0 0 0 ... 0 0 0],0.14322521580056408,,"('database', 'no reaction', 'no parent')",,,COc1ccc(CN2CCN(c3c(C)c(C)c4c(c3C)CC(C)(C)O4)CC2)cc1
"[0.36387371806060614, 0.5440699999999999, 0.7484999999999999, 0.5459577777777781]",0.18911503826377896,[0 0 0 ... 0 0 0],0.15464124376794844,44.0,"('crossover', 'COc1ccc2nc(COc3ccc(CC4SC(=O)NC4=O)cc3)n(C)c2c1', 'Cc1oc(-c2ccccc2)nc1CCC(=NO)c1ccc(CC2SC(=O)NC2=O)cc1')",0.18911503826377896,0.0006678475721767724,Cc1oc(-c2ccccc2)nc1CCC(=NO)C1SC(=O)NC1=O
"[0.28834084206060606, 0.8782566666666672, 0.41871428571428576, 0.6055500000000005]",0.052045158854291534,[0 0 0 ... 0 0 0],0.14946048065752515,50.0,"('crossover', 'Cc1oc(-c2ccccc2)nc1CCC(=NO)c1ccc(CC2SC(=O)NC2=O)cc1', 'COc1ccc(-c2cc(-c3c(O)c(C)c(C)c4c3CCC(C)(C)O4)on2)cc1')",0.18902488392967737,0.0006572030664677147,Cc1ccc(C(CCc2nc(-c3ccccc3)oc2C)=NO)cc1
