descriptor,expected_improvement,fingerprint,fitness,niche_index,pedigree,predicted_fitness,predicted_uncertainty,smiles
"[0.2400456913212121, 0.4249266666666666, 0.2567142857142857, 0.5576200000000004]",0.360267926108305,[0 0 0 ... 0 0 0],0.25862068965517243,13.0,"('crossover', 'Cc1c(C)c2c(c(C)c1N)CC(C)(CCc1ccc(F)cc1)O2', 'COc1ccc(N2CCN(c3c(C)c(C)c4c(c3C)CC(C)(CO)O4)CC2)cc1')",0.360267926108305,1e-10,Cc1c(C)c(N2CCN(C)CC2)c(C)c2c1OC(C)(CO)C2
"[0.6123213576484848, 0.6470666666666669, 0.5889285714285715, 0.8265855555555558]",0.0,[0 0 0 ... 0 0 0],0.39669421487603307,14.0,"('mutation', '[*;!H0;!R;!H1:1]>>[*:1]=S', 'COc1ccc2nc(COc3ccc(CC4SC(=O)NC4=O)cc3)n(C)c2c1')",0.3602679270554832,1e-10,Cn1c(COc2ccc(CC3SC(=O)NC3=O)cc2)nc2ccc(OC=S)cc21
"[0.0972278995272728, 0.8095900000000005, 0.2797857142857143, 0.32303333333333356]",0.3602679261083294,[0 0 0 ... 0 0 0],0.16666666666666666,16.0,"('crossover', 'Cc1ccc(-c2nc(CCC(=O)c3ccc(CC4SC(=O)NC4=O)cc3)c(C)o2)o1', 'Cc1c(C)c2c(c(C)c1N)CC(C)(CCc1ccc(F)cc1)O2')",0.3602679261083294,1e-10,Cc1ccc(-c2nc(-c3ccc(F)cc3)c(C)o2)o1
"[0.5639057322545454, 0.5136000000000002, 0.710857142857143, 0.7422411111111114]",0.36026792711311056,[0 0 0 ... 0 0 0],0.39669421487603307,21.0,"('mutation', '[*;!H0;!R;!H1:1]>>[*:1]=O', 'COc1ccc2nc(COc3ccc(CC4SC(=O)NC4=O)cc3)n(C)c2c1')",0.36026792711311056,1e-10,Cn1c(COc2ccc(CC3SC(=O)NC3=O)cc2)nc2ccc(OC=O)cc21
"[0.5701240218666669, 0.5142166666666669, 0.6267142857142857, 0.817276666666667]",,[0 0 0 ... 0 0 0],0.3467741935483871,,"('database', 'no reaction', 'no parent')",,,COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(N(C)C)cc1
"[0.6036358242303029, 0.7971400000000007, 0.7774285714285716, 0.8321377777777782]",,[0 0 0 ... 0 0 0],0.34375,,"('database', 'no reaction', 'no parent')",,,Cc1c(C)c2c(c(Cc3noc(CCc4ccc(O)c(O)c4)n3)c1O)CCC(C)(C)O2
"[0.5430000189696972, 0.9958833333333342, 0.2591428571428572, 0.8496111111111114]",0.36026792712520117,[0 0 0 ... 0 0 0],0.2013888888888889,40.0,"('crossover', 'Cc1c(C)c2c(c(C)c1N)CC(C)(CCc1ccc(F)cc1)O2', 'COc1ccc2nc(COc3ccc(CC4SC(=O)NC4=O)cc3)n(C)c2c1')",0.36026792712520117,1e-10,COc1ccc2nc(COc3ccc(CCCc4ccc(F)cc4)cc3)n(C)c2c1
"[0.3488058230666666, 0.7958566666666672, 0.7098571428571429, 0.5491877777777779]",0.3602679260703433,[0 0 0 ... 0 0 0],0.18181818181818182,42.0,"('crossover', 'Cc1ccc(-c2nc(CCC(=O)c3ccc(CC4SC(=O)NC4=O)cc3)c(C)o2)o1', 'Cc1c(C)c2c(c(-c3cc(-c4ccc([N+](=O)[O-])cc4)no3)c1O)CCC(C)(C)O2')",0.3602679260703433,1e-10,Cc1ccc(-c2nc(CCC(=O)c3ccc([N+](=O)[O-])cc3)c(C)o2)o1
"[0.26722482608484827, 0.8599266666666673, 0.2517857142857143, 0.5835933333333337]",,[0 0 0 ... 0 0 0],0.3925233644859813,,"('database', 'no reaction', 'no parent')",,,Cc1c(C)c2c(c(C)c1N)CC(C)(CCc1ccc(F)cc1)O2
"[0.5613846755999997, 0.7538433333333338, 0.3226428571428572, 0.9168088888888895]",0.0025443489057457858,[0 0 0 ... 0 1 0],0.36,53.0,"('crossover', 'Cc1c(C)c2c(c(-c3cc(-c4ccc(O)cc4)no3)c1O)CCC(C)(C)O2', 'COc1ccc(N2CCN(c3c(C)c(C)c4c(c3C)CC(C)(CO)O4)CC2)cc1')",0.36026792614151815,1e-10,COc1ccc(N2CCN(c3c(C)c(C)c4c(c3C)CC(C)(CCO)O4)CC2)cc1
