0,coverage,max_fitness,mean_fitness,quality_diversity_score,56
1,coverage,max_fitness,mean_fitness,quality_diversity_score,94
2,coverage,max_fitness,mean_fitness,quality_diversity_score,134
3,coverage,max_fitness,mean_fitness,quality_diversity_score,173
4,coverage,max_fitness,mean_fitness,quality_diversity_score,212
5,coverage,max_fitness,mean_fitness,quality_diversity_score,251
6,coverage,max_fitness,mean_fitness,quality_diversity_score,288
7,coverage,max_fitness,mean_fitness,quality_diversity_score,329
8,coverage,max_fitness,mean_fitness,quality_diversity_score,368
9,coverage,max_fitness,mean_fitness,quality_diversity_score,402
10,coverage,max_fitness,mean_fitness,quality_diversity_score,446
11,coverage,max_fitness,mean_fitness,quality_diversity_score,487
12,coverage,max_fitness,mean_fitness,quality_diversity_score,535
13,coverage,max_fitness,mean_fitness,quality_diversity_score,575
14,coverage,max_fitness,mean_fitness,quality_diversity_score,618
15,coverage,max_fitness,mean_fitness,quality_diversity_score,664
16,coverage,max_fitness,mean_fitness,quality_diversity_score,701
17,coverage,max_fitness,mean_fitness,quality_diversity_score,750
18,coverage,max_fitness,mean_fitness,quality_diversity_score,785
19,coverage,max_fitness,mean_fitness,quality_diversity_score,826
20,coverage,max_fitness,mean_fitness,quality_diversity_score,871
21,coverage,max_fitness,mean_fitness,quality_diversity_score,914
22,coverage,max_fitness,mean_fitness,quality_diversity_score,958
23,coverage,max_fitness,mean_fitness,quality_diversity_score,1004
