acquisition_value,descriptor,fingerprint,fitness,niche_index,pedigree,predicted_fitness,predicted_uncertainty,smiles
,"[0.2700467384121211, 0.5590400000000003, 0.6213571428571429, 0.4930211111111114]",[0 0 0 ... 1 0 0],0.35454545454545455,,"('database', 'no reaction', 'no parent')",,,Cc1c(O)c(C)c2c(c1O)C(=O)C(Cc1ccc(O)cc1)CO2
tensor(-1.0173),"[0.28851512956363623, 0.41352666666666665, 0.3226428571428572, 0.5696755555555562]",[0 0 0 ... 0 0 0],0.2627118644067797,13.0,"('crossover', 'Cc1c(C)c2c(c(-c3cc(-c4ccc(O)cc4)no3)c1O)CCC(C)(C)O2', 'COc1ccc(N2CCN(c3c(C)c(C)c4c(c3C)CC(C)(CO)O4)CC2)cc1')",0.3615740136895481,9.259103756975508e-05,CON1CCN(c2c(C)c(C)c3c(c2C)CC(C)(CO)O3)CC1
,"[0.603361493151515, 0.7935066666666671, 0.7314999999999999, 0.7932688888888891]",[0 0 0 ... 0 0 0],0.3790322580645161,,"('database', 'no reaction', 'no parent')",,,Cc1ccc(-c2nc(CCC(=O)c3ccc(CC4SC(=O)NC4=O)cc3)c(C)o2)o1
tensor(-1.0212),"[0.8276977467636364, 0.9958666666666672, 0.6701428571428572, 0.9299888888888892]",[0 0 0 ... 0 0 0],0.19745222929936307,18.0,"('crossover', 'Cc1c(C)c2c(c(-c3cc(-c4ccc(O)cc4)no3)c1O)CCC(C)(C)O2', 'COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(OC(F)(F)F)cc1')",0.3601693945098751,9.695799284030452e-05,COc1ccc(Cc2cc(-c3ccc(O)cc3)no2)cc1C(=O)NCc1ccc(OC(F)(F)F)cc1
tensor(-1.0101),"[0.6094695236484847, 0.6528233333333335, 0.7540714285714285, 0.800055555555556]",[0 0 0 ... 0 0 0],0.2857142857142857,21.0,"('mutation', '[*:1]!-[*:2]>>[*:1]-[*:2]', 'Cc1ccc(-c2nc(CCC(=O)c3ccc(CC4SC(=O)NC4=O)cc3)c(C)o2)o1')",0.36419198961827287,8.52072075612244e-05,Cc1ccc(-c2nc(CCC(=O)c3ccc(CC4SC(O)NC4=O)cc3)c(C)o2)o1
tensor(-1.0255),"[0.21529300752727273, 0.20138333333333333, 0.7480714285714286, 0.3429822222222223]",[0 0 0 ... 0 0 0],0.330188679245283,24.0,"('crossover', 'Cc1c(C)c2c(c(-c3cc(-c4ccc(O)cc4)no3)c1O)CCC(C)(C)O2', 'COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(OC(F)(F)F)cc1')",0.3586162741829709,8.863157752244823e-05,COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NO
tensor(-1.0118),"[0.524910780121212, 0.5883566666666669, 0.4671428571428572, 0.831373333333334]",[0 0 0 ... 0 1 0],0.336,37.0,"('crossover', 'Cc1c(C)c2c(c(-c3cc(-c4ccc(O)cc4)no3)c1O)CCC(C)(C)O2', 'COc1ccc(N2CCN(c3c(C)c(C)c4c(c3C)CC(C)(CO)O4)CC2)cc1')",0.36355127027272455,8.632536763263718e-05,COc1ccc(N2CCN(c3c(C)c(O)c4c(c3C)CC(C)(CO)O4)CC2)cc1
tensor(-0.9986),"[0.6367630364, 0.8206700000000007, 0.8509285714285714, 0.8512500000000004]",[0 0 0 ... 1 0 0],0.3157894736842105,38.0,"('crossover', 'COc1ccc(CC2COc3c(C)c(O)c(C)c(O)c3C2=O)cc1', 'Cc1c(C)c2c(c(-c3cc(-c4ccc([N+](=O)[O-])cc4)no3)c1O)CCC(C)(C)O2')",0.3683776864895316,8.900225695024632e-05,COc1ccc(CC2COc3c(c(O)c(C)c(O)c3-c3ccc([N+](=O)[O-])cc3)C2=O)cc1
tensor(-1.0108),"[0.4704435704969695, 0.8600933333333339, 0.17814285714285716, 0.8498222222222228]",[0 0 0 ... 0 1 0],0.3225806451612903,40.0,"('mutation', '[*:1]~[D1]>>[*:1]', 'COc1ccc(N2CCN(c3c(C)c(C)c4c(c3C)CC(C)(CO)O4)CC2)cc1')",0.3639443352618349,8.908422877046415e-05,COc1ccc(N2CCN(c3c(C)c(C)c4c(c3C)CC(C)(C)O4)CC2)cc1
tensor(-1.0219),"[0.351837382460606, 0.8093933333333339, 0.5239285714285714, 0.5839488888888893]",[0 0 0 ... 0 0 0],0.29411764705882354,42.0,"('crossover', 'Cc1c(O)c(C)c2cc(Cc3ccc(F)cc3)c(=O)oc2c1C', 'Cc1c(C)c2c(c(-c3cc(-c4ccc([N+](=O)[O-])cc4)no3)c1O)CCC(C)(C)O2')",0.35991908827080643,9.465181697626181e-05,Cc1c([N+](=O)[O-])c(C)c2cc(Cc3ccc(F)cc3)c(=O)oc2c1C
