index,smiles,pedigree,descriptors,fitnesses
0,CN(CCCO)S(=O)(=O)c1ccc(CC2CNS(=O)C2)cc1,"('crossover', 'CN(CCCC1CNS(=O)C1)S(=O)(=O)c1ccc(CC2CNS(=O)C2)cc1', 'COc1ccc(CSc2ccc(O)cc2)cc1')","[0.36697605813333317, 0.10251666666666666, 0.6193571428571429, 0.5129633333333339]",0.20300573570267688
2,Cc1oc(O)nc1C(O)CCc1ccc(C2CNC(=O)S2)cc1,"('mutation', '[*;!H0;!R:1]>>[*:1]-O', 'Cc1oc(O)nc1CCCc1ccc(C2CNC(=O)S2)cc1')","[0.33060220623030295, 0.5587200000000001, 0.6827857142857143, 0.5150922222222225]",0.18875457292565417
7,CC(=O)NCc1ccc(OC(O)(F)F)cc1,"('crossover', 'CN(C)c1ccc(Cc2ccc(CC(=O)NCc3ccc(OC(O)(F)F)cc3)cc2)cc1', 'Cc1oc(O)nc1Cc1ccc(S(=O)(=O)N(C)Cc2nc(O)oc2C)cc1')","[0.018396059551515156, 0.2906833333333333, 0.4182857142857143, 0.13062777777777795]",0.1213223412295299
13,CN(C)c1ccc(Cc2ccc(CC(=O)NC(C)(O)F)cc2)cc1,"('crossover', 'CN(CC#CCCC1SC(=O)NC1=O)S(=O)(=O)c1ccc(CC2SC(=O)NC2=O)cc1', 'CN(C)c1ccc(Cc2ccc(CC(=O)NC(O)(F)F)cc2)cc1')","[0.31871017029090914, 0.5229333333333335, 0.37550000000000006, 0.5955055555555558]",0.1780020092654178
14,CC(C#CCN(C)S(=O)(=O)c1ccc(C2CNC(=O)S2)cc1)c1ccc(O)cc1,"('mutation', '[*;!H0;!R:1]>>[*:1]-C', 'CN(CC#CCc1ccc(O)cc1)S(=O)(=O)c1ccc(C2CNC(=O)S2)cc1')","[0.6215215126787877, 0.636216666666667, 0.6193571428571429, 0.8254033333333335]",0.4105680728976348
16,CC(C)c1cc(OCSc2ccc(O)cc2)ccc1O,"('crossover', 'C=C(C)c1cc(CSc2ccc(O)cc2)ccc1O', 'Cc1oc(O)nc1CCS(=O)(=O)c1ccc(COc2ccc(O)c(C(C)C)c2)cc1')","[0.19726565283636363, 0.8083000000000008, 0.3549285714285714, 0.46282888888888923]",0.2154989849913026
18,COc1ccc(CC(=O)N(Cl)C(F)(F)CSc2ccc(O)cc2)cc1C(=O)NC(F)(F)F,"('mutation', '[*;!H0;!R:1]>>[*:1]-Cl', 'COc1ccc(CC(=O)NC(F)(F)CSc2ccc(O)cc2)cc1C(=O)NC(F)(F)F')","[0.8274058993090908, 0.8434000000000004, 0.5633571428571429, 0.741066666666667]",0.340999038330039
21,CN(CC#CCc1ccc(O)cc1)S(=O)(=O)c1ccc(CC2SC(=O)NC2=O)cc1,"('crossover', 'Cc1oc(O)nc1Cc1ccc(S(=O)(=O)N(C)CC2SC(=O)NC2=O)cc1', 'CN(CC#CCc1ccc(O)cc1)S(=O)(=O)c1ccc(C2CNC(=O)S2)cc1')","[0.6638829204242424, 0.44215, 0.7412857142857143, 0.8274033333333337]",0.408864593737633
24,Cc1cc(OCS(=O)(=O)CCc2coc(O)n2)ccc1O,"('mutation', '[*:1]~[D1]>>[*:1]', 'Cc1cc(OCS(=O)(=O)CCc2nc(O)oc2C)ccc1O')","[0.2668545703030304, 0.31466999999999995, 0.7847142857142858, 0.377748888888889]",0.2737010263010193
27,CN(CC#CCCC1SC(=O)NC1=O)S(=O)(=O)c1ccc(CC(O)(F)F)cc1,"('crossover', 'CN(CC#CCCC1SC(=O)NC1=O)S(=O)(=O)c1ccc(CC2SC(=O)NC2=O)cc1', 'CN(C)c1ccc(Cc2ccc(CC(=O)NC(O)(F)F)cc2)cc1')","[0.6274621821696968, 0.34498333333333336, 0.7412857142857144, 0.6561700000000004]",0.2915590499589236
33,CN(CC#CCCC1SC(=O)NC1=O)S(=O)(=O)c1ccc(CC2SC(=O)NC2=O)cc1,"('crossover', 'Cc1oc(O)nc1Cc1ccc(S(=O)(=O)N(C)CC2SC(=O)NC2=O)cc1', 'CN(CC#CCc1ccc(O)cc1)S(=O)(=O)c1ccc(CC2SC(=O)NC2=O)cc1')","[0.7758896919030304, 0.3060666666666666, 0.9265714285714286, 0.8534133333333336]",0.28427936838599505
35,CN(C)c1ccc(CC(=O)NCc2ccc(OC(F)(F)F)cc2)cc1,"('crossover', 'COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(N(C)C)cc1', 'COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(OC(F)(F)F)cc1')","[0.3852723106303031, 0.6683500000000003, 0.2969285714285715, 0.5493855555555558]",0.19896558060821995
37,CN(CC#CCc1ccc(O)cc1)S(=O)(=O)c1ccc(C2CNC(=O)S2)cc1,"('mutation', '[*;!R;!H1;!H0:1]~[*:2]>>[*:1]#C-[*:2]', 'CN(CCCc1ccc(O)cc1)S(=O)(=O)c1ccc(C2CNC(=O)S2)cc1')","[0.5790498458181819, 0.5427166666666667, 0.6193571428571429, 0.7730588888888892]",0.41114546340527475
38,Cc1oc(O)nc1CCS(=O)(=O)COc1ccc(-c2ccc(O)cc2)c(C(C)C)c1,"('crossover', 'CN(CCc1ccc(O)cc1)S(=O)(=O)c1ccc(C2SN(O)C2=O)cc1', 'Cc1oc(O)nc1CCS(=O)(=O)COc1ccc(O)c(C(C)C)c1')","[0.6246674500606062, 0.7797366666666673, 0.7847142857142858, 0.8169155555555557]",0.3022942916796431
