index,smiles,pedigree,descriptors,fitnesses
0,CN(CC#CCc1ccc(CC2CNS(=O)C2)cc1)S(=O)(=O)O,"('crossover', 'CN(CCc1ccc(O)cc1)S(=O)(=O)c1ccc(C2SN(O)C2=O)cc1', 'CN(CC#CCc1ccc(CC2CNS(=O)C2)cc1)S(=O)(=O)c1ccc(CC(O)(F)F)cc1')","[0.3972316639999998, 0.1487833333333334, 0.6193571428571429, 0.558963333333334]",0.22337352929957582
2,Cc1oc(O)nc1N=CCN=CCCCCCc1ccc(O)cc1,"('crossover', 'CN(C=CC1SC(=O)NC1=O)S(=O)(=O)c1ccc(CC2CNS(=O)C2)cc1', 'Cc1oc(O)nc1N=CCCCCCc1ccc(O)cc1')","[0.3156786108969696, 0.7450700000000006, 0.6515000000000001, 0.6077177777777781]",0.24567707922501175
3,COc1ccc(CC(=O)N(Cl)C(=O)NC(F)(F)F)cc1C(=O)NC(F)(F)F,"('crossover', 'COc1ccc(CC(=O)N(Cl)C(F)(F)CSc2ccc(O)cc2)cc1C(=O)NC(F)(F)F', 'CN(CCCC1CNS(=O)C1)S(=O)(=O)c1ccc(CC2CNS(=O)C2)cc1')","[0.5940194024242423, 0.5331833333333335, 0.6267142857142858, 0.4167211111111113]",0.17465812970511368
7,CC(=O)NCc1ccc(OC(O)(F)F)cc1,"('crossover', 'CN(C)c1ccc(Cc2ccc(CC(=O)NCc3ccc(OC(O)(F)F)cc3)cc2)cc1', 'Cc1oc(O)nc1Cc1ccc(S(=O)(=O)N(C)Cc2nc(O)oc2C)cc1')","[0.018396059551515156, 0.2906833333333333, 0.4182857142857143, 0.13062777777777795]",0.1213223412295299
13,C=CNC(=O)CCc1ccc(Cc2ccc(N(C)NC)cc2)cc1,"('crossover', 'CC(=O)NCc1ccc(OC(O)(F)F)cc1', 'C=CNC(=O)CCCc1ccc(Cc2ccc(N(C)NC)cc2)cc1')","[0.29757503763636367, 0.5900500000000002, 0.31692857142857145, 0.6645933333333338]",0.24041228428976483
14,CC(C#CCN(C)S(=O)(=O)c1ccc(C2CNC(=O)S2)cc1)c1ccc(O)cc1,"('mutation', '[*;!H0;!R:1]>>[*:1]-C', 'CN(CC#CCc1ccc(O)cc1)S(=O)(=O)c1ccc(C2CNC(=O)S2)cc1')","[0.6215215126787877, 0.636216666666667, 0.6193571428571429, 0.8254033333333335]",0.4105680728976348
16,CC(C)c1cc(OCSc2ccc(O)cc2)ccc1O,"('crossover', 'C=C(C)c1cc(CSc2ccc(O)cc2)ccc1O', 'Cc1oc(O)nc1CCS(=O)(=O)c1ccc(COc2ccc(O)c(C(C)C)c2)cc1')","[0.19726565283636363, 0.8083000000000008, 0.3549285714285714, 0.46282888888888923]",0.2154989849913026
18,COc1ccc(CC(=O)N(Cl)C(F)(F)CSc2ccc(O)cc2)cc1C(=O)NC(F)(F)F,"('mutation', '[*;!H0;!R:1]>>[*:1]-Cl', 'COc1ccc(CC(=O)NC(F)(F)CSc2ccc(O)cc2)cc1C(=O)NC(F)(F)F')","[0.8274058993090908, 0.8434000000000004, 0.5633571428571429, 0.741066666666667]",0.340999038330039
21,CN(CC#CCc1ccc(O)cc1)S(=O)(=O)c1ccc(CC2SC(=O)NC2=O)cc1,"('crossover', 'Cc1oc(O)nc1Cc1ccc(S(=O)(=O)N(C)CC2SC(=O)NC2=O)cc1', 'CN(CC#CCc1ccc(O)cc1)S(=O)(=O)c1ccc(C2CNC(=O)S2)cc1')","[0.6638829204242424, 0.44215, 0.7412857142857143, 0.8274033333333337]",0.408864593737633
24,Cc1cc(OCS(=O)(=O)CCc2coc(O)n2)ccc1O,"('mutation', '[*:1]~[D1]>>[*:1]', 'Cc1cc(OCS(=O)(=O)CCc2nc(O)oc2C)ccc1O')","[0.2668545703030304, 0.31466999999999995, 0.7847142857142858, 0.377748888888889]",0.2737010263010193
27,CN(C#CCCC1SC(=O)NC1=O)S(=O)(=O)c1ccc(CC(O)(F)F)cc1,"('crossover', 'CN(CC#CCCC1SC(=O)NC1=O)S(=O)(=O)c1ccc(CC(O)(F)F)cc1', 'C=Cc1ccc(OC2CC(=O)NC(=O)S2)c(C)c1OCc1ccc(C2SC(=O)NC2=O)cc1')","[0.5849905153090909, 0.33790000000000003, 0.7412857142857144, 0.6020922222222227]",0.2970896962836204
