descriptor,expected_improvement,fingerprint,fitness,niche_index,pedigree,predicted_fitness,predicted_uncertainty,smiles
"[0.33698456780606056, 0.24226000000000003, 0.4671428571428572, 0.5853622222222227]",0.2605146843995322,[0 0 0 ... 0 0 0],0.2459016393442623,0.0,"('crossover', 'COCC1(C)Cc2c(C)c(N3CCN(CO)CC3)c(C)c(C)c2O1', 'Cc1c(C)c2c(c(C)c1O)CCC(Cc1ccc(O)cc1)(CC1SC(=O)NC1=O)O2')",0.2605146843995322,0.0017622295614458316,COCC1(O)Cc2c(C)c(N3CCN(CO)CC3)c(C)c(C)c2O1
"[0.2700467384121211, 0.5590400000000003, 0.6213571428571429, 0.4930211111111114]",,[0 0 0 ... 1 0 0],0.35454545454545455,,"('database', 'no reaction', 'no parent')",,,Cc1c(O)c(C)c2c(c1O)C(=O)C(Cc1ccc(O)cc1)CO2
"[0.36735043278787866, 0.4621266666666668, 0.3000714285714286, 0.6664777777777785]",0.01916981846887189,[0 0 0 ... 0 0 0],0.27049180327868855,4.0,"('mutation', '[*;!H0;!R:1]~[*:2]>>[*:1]=C-[*:2]', 'COCC1(C)Cc2c(C)c(N3CCN(CO)CC3)c(C)c(C)c2O1')",0.2818816828756516,0.0012883724807042987,COCC1(C)Cc2c(C)c(N3CCN(CC=O)CC3)c(C)c(C)c2O1
"[0.3248787659272726, 0.44586, 0.37864285714285717, 0.5972088888888893]",0.07445407783999869,[0 0 0 ... 0 0 0],0.3333333333333333,13.0,"('crossover', 'COCC1(C)Cc2c(C)c(N3CCN(CC=O)CC3)c(C)c(C)c2O1', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(Cc1ccccc1)O2')",0.3517650022097466,0.0017035252973715187,Cc1c(C)c2c(c(C)c1O)CCC(C)(N1CCN(CC=O)CC1)O2
"[0.612561648181818, 0.7618766666666672, 0.6847142857142857, 0.8371477777777783]",6.82869033e-316,[0 0 0 ... 0 0 0],0.6568627450980392,14.0,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CCC(C=N)(Cc1ccc(O)cc1)O2', 'COc1ccc(CC2SC(=O)NC2=O)cc1O')",0.5103921039993797,0.0019241440364470206,Cc1c(C)c2c(c(C)c1O)CCC(Cc1ccc(O)cc1)(CC1SC(=O)NC1=O)O2
"[0.14285225606060614, 0.855056666666667, 0.3549285714285714, 0.4427844444444449]",0.3608806598659838,[0 1 0 ... 0 0 0],0.23893805309734514,16.0,"('crossover', 'Cc1ccc(CC2CC(=O)NC(=O)S2)c(C)c1Oc1ccc(O)c(C(C)C)c1', 'Cc1ccc(CC2CC(=O)NC(=O)S2)c(C)c1Oc1ccc(O)c(C(C)C)c1')",0.3608806598659838,3.5037703178007504e-05,Cc1ccc(O)c(C)c1Oc1ccc(O)c(C(C)C)c1
"[0.7004106287515149, 0.6466933333333337, 0.8140000000000001, 0.8948800000000002]",0.0035359633914915775,[0 0 0 ... 0 0 0],0.5675675675675675,21.0,"('mutation', '[*:1]~[D2]~[*:2]>>[*:1]-[*:2]', 'COc1ccc(NC(=O)C2(CC3SC(=O)NC3=O)CCc3c(C)c(O)c(C)c(C)c3O2)cc1')",0.5318338284821771,0.0014724529342388065,COc1ccc(NC(=O)C2(CC3SC(=O)NC3=O)Cc3c(C)c(O)c(C)c(C)c3O2)cc1
"[0.1729315997818181, 0.1872999999999999, 0.7260714285714285, 0.3475322222222224]",0.03629215671536551,[0 0 0 ... 0 0 0],0.3627450980392157,24.0,"('mutation', '[*;!H0;!R:1]>>[*:1]-N', 'CCOc1ccc(CC2SC(=O)NC2=O)cc1O')",0.3757416979997692,0.0012108766767916358,NCCOc1ccc(CC2SC(=O)NC2=O)cc1O
"[0.6309197802181817, 0.4875766666666667, 0.5079285714285714, 0.8759633333333341]",2.503425733706177e-15,[0 0 0 ... 0 0 0],0.42016806722689076,37.0,"('crossover', 'COCC1(C)Cc2c(C)c(N3CCN(CO)CC3)c(C)c(C)c2O1', 'Cc1c(C)c2c(c(C)c1O)CCC(C=N)(CC1SC(=O)NC1=O)O2')",0.38740730730023903,0.0013916662836976363,COCC1(C)Cc2c(C)c(N3CCN(CC4SC(=O)NC4=O)CC3)c(C)c(C)c2O1
"[0.609633595612121, 0.7832600000000006, 0.7647857142857144, 0.792306666666667]",2.091807403140262e-45,[0 0 0 ... 0 0 0],0.453781512605042,38.0,"('mutation', '[*;!H0;!R:1]>>[*:1]-C', 'COc1noc(C2(OCc3ccc(O)cc3)CCc3c(C)c(O)c(C)c(C)c3O2)n1')",0.42739567577239884,0.0009909123717756086,CCOc1noc(C2(OCc3ccc(O)cc3)CCc3c(C)c(O)c(C)c(C)c3O2)n1
