acquisition_value,descriptor,fingerprint,fitness,niche_index,pedigree,predicted_fitness,predicted_uncertainty,smiles
0.28767717531431114,"[0.3883058400484849, 0.15878333333333355, 0.6335, 0.584956666666667]",[0 1 0 ... 0 0 0],0.26229508196721313,0,"('mutation', '[*:1]~[D1]>>[*:1]', 'COC(C)COc1ccc(CNCNC(=O)C2SC(=O)NC2=O)cc1')",0.287281951140276,0.000624904288154909,COC(C)COc1ccc(CNCNC(=O)C2SCNC2=O)cc1
0.5222293307731705,"[0.3126627049333332, 0.4908433333333333, 0.6480714285714286, 0.5932955555555559]",[0 0 0 ... 0 0 0],0.52,2,"('crossover', 'Cc1c(C)c2c(c(CC3SC(=O)NC3=O)c1O)CCC(C)(CON)O2', 'Cc1c(C)c2c(c(C)c1O)CC(N)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2')",0.5220342119548669,0.00030850994009989853,Cc1c(C)c2c(c(C)c1O)CC(N)(COc1ccc(CN)cc1)O2
0.1711490241040915,"[0.5182219397575759, 0.5734000000000002, 0.6135000000000002, 0.4365488888888892]",[0 0 0 ... 0 0 0],0.1732283464566929,3,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CC(C)(COc1ccc(CC3SNC3=O)cc1)O2', 'O=C(NCc1ccc(OC(F)(F)F)cc1)NC(=O)OCCOBr')",0.1709121642187363,0.00037450836202435663,CC(F)(F)Oc1ccc(CNC(=O)NC(=O)OCCOBr)cc1
0.2615429054613183,"[0.021131837115151535, 0.3902833333333333, 0.27635714285714286, 0.08746444444444469]",[0 0 0 ... 0 0 0],0.22448979591836735,7,"('crossover', 'Cc1c(C)c2c(c(CCC(=O)NCc3ccc(OCO)cc3)c1OBr)CCC(C)(C)O2', 'Cc1ncc(CC2SC(=O)NC2=O)cc1O')",0.2602307037371661,0.002074773098960482,OCOc1ccc(COBr)cc1
0.1392698776485219,"[0.43960619979393967, 0.5647316666666667, 0.8062142857142858, 0.3322955555555555]",[0 0 0 ... 0 0 0],0.11764705882352941,9,"('mutation', '[*;!R:1]~[*:2]>>[*:1]C[*:2]', 'Cc1ccc(OC(F)(F)F)cc1C(=O)NC(=O)NOC(F)(F)N=N')",0.1389604840218615,0.0004891942768932954,Cc1ccc(OC(F)(F)CF)cc1C(=O)NC(=O)NOC(F)(F)N=N
0.3072349966210172,"[0.7998410475999999, 0.3355999999999999, 0.774357142857143, 0.6164544444444445]",[0 1 0 ... 0 0 0],0.3008130081300813,10,"('mutation', '[*:1]!-[*:2]>>[*:1]-[*:2]', 'O=C1NC(=O)C(C(=O)N(F)S(=O)N(F)CCOc2ccc(COBr)cc2)S1')",0.30683510287261395,0.0006322875335083184,O=C1NC(=O)C(C(O)N(F)S(=O)N(F)CCOc2ccc(COBr)cc2)S1
0.1792653108359966,"[0.43603039646060615, 0.06534999999999995, 0.7084285714285715, 0.2204433333333334]",[0 1 0 ... 0 0 0],0.1565217391304348,11,"('crossover', 'O=C1NC(=O)C(C(=O)NS(=O)N(F)CCOc2ccc(COBr)cc2)S1', 'O=C1NC(=O)C(C(O)N(F)S(=O)N(F)CCOc2ccc(COBr)cc2)S1')",0.17884579837010597,0.0006633074495240063,O=C1NC(=O)C(C(O)N(F)S(=O)N(F)COBr)S1
0.41029276262489794,"[0.267175132109091, 0.5528433333333336, 0.44085714285714284, 0.5528033333333338]",[0 0 0 ... 0 0 0],0.41904761904761906,13,"('crossover', 'CNC1(Cc2ccc(CC3SC(=O)NC3=O)cc2)Cc2c(C)c(O)c(C)c(C)c2O1', 'Cc1c(C)c2c(c(CC3SC(=O)NC3=O)c1O)CCC(C)(COc1ccc(CO)cc1)O2')",0.4095506195551549,0.0011734312250485568,CNC1(c2ccc(CO)cc2)Cc2c(C)c(O)c(C)c(C)c2O1
0.963760369953231,"[0.655033315042424, 0.8123766666666671, 0.6061428571428571, 0.8914500000000005]",[0 0 0 ... 0 0 0],1.0,14,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC=O)cc1)O2', 'O=C1NC(=O)C(Cc2ccc(OCCOBr)cc2)S1')",0.9636123942128103,0.00023397018908970094,Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2
0.4410487184634949,"[0.23978372463030304, 0.7395933333333339, 0.27635714285714286, 0.3519866666666671]",[0 0 0 ... 0 0 0],0.4387755102040816,16,"('mutation', '[*;!R:1]~[*:2]>>[*:1]O[*:2]', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(CC(F)(F)F)O2')",0.44079726521623985,0.0003975824931857454,Cc1c(C)c2c(c(C)c1O)CCC(C)(COC(F)(F)F)O2
0.8504415821455017,"[0.8486541089939392, 0.8880566666666675, 0.6061428571428571, 0.9243722222222226]",[0 0 0 ... 0 0 0],0.8695652173913043,18,"('mutation', '[*:1]~[D2]~[*:2]>>[*:1]-[*:2]', 'Cc1c(O)c(OBr)c(C)c2c1CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2')",0.8502372336654346,0.0003231033167027232,Cc1c(O)c(Br)c(C)c2c1CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2
0.30975916445760465,"[0.42740674719999994, 0.9727766666666673, 0.13185714285714287, 0.4248222222222225]",[0 0 0 ... 0 0 0],0.330188679245283,19,"('mutation', '[*;!H0;!R:1]>>[*:1]-Br', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(CC(F)(F)F)O2')",0.30927417931026735,0.0007668288484690739,Cc1c(C)c2c(c(C)c1OBr)CCC(C)(CC(F)(F)F)O2
0.16163930249131683,"[0.45725667155151517, 0.2574, 0.8392857142857143, 0.2889455555555557]",[0 0 0 ... 0 0 0],0.15126050420168066,20,"('mutation', '[*;!H0;!R:1]~[*:2]>>[*:1]=N-[*:2]', 'O=C1NC(=O)C(S(=O)NC(=O)N(F)CCOBr)S1')",0.16115413914737226,0.0007671106020442848,O=C1NC(=O)C(S(=O)N=NC(=O)N(F)CCOBr)S1
0.736297262502869,"[0.6155775541454546, 0.5634100000000002, 0.792, 0.8236322222222227]",[0 0 0 ... 0 0 0],0.7789473684210526,21,"('mutation', '[*;!R:1]~[*:2]>>[*:1]C[*:2]', 'Cc1c(C)c2c(c(C)c1O)CC(N)(Oc1ccc(CC3SC(=O)NC3=O)cc1)O2')",0.735836728227693,0.0007281686250655154,Cc1c(C)c2c(c(C)c1O)CC(N)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2
0.535957233550653,"[0.34270800810909074, 0.28884333333333334, 0.792, 0.4937544444444448]",[0 0 0 ... 0 0 0],0.494949494949495,24,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CC(N)(Oc1ccc(CC3SC(=O)NC3=O)cc1)O2', 'Cc1c(C)c2c(c(Cc3ccc(NN)cc3)c1O)CCC(C)(CN)O2')",0.5351748077329191,0.001237123842079238,Cc1c(C)c2c(c(C)c1O)CC(N)(OCC1SC(=O)NC1=O)O2
0.13623928443812663,"[0.1392466390909092, 0.05616666666666662, 0.48421428571428576, 0.12473888888888915]",[0 0 0 ... 0 0 0],0.10909090909090909,25,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CC(C)(COc1ccc(CC3SC(O)NC3=O)cc1)O2', 'O=C1NC(=O)C(Cc2ccc(OCCOBr)cc2)S1')",0.1356734856628688,0.0008946064135742527,O=C1NC(O)SC1COCCOBr
0.36210344429456187,"[0.5336535896363634, 0.4082666666666666, 0.7743571428571429, 0.5985022222222226]",[0 1 0 ... 0 0 0],0.3559322033898305,27,"('crossover', 'Cc1c(C)c2c(c(-c3ccc(CC4SC(=O)NC4=O)cc3)c1O)CCC(C)(CN=N)O2', 'COC(C)COc1ccc(CN(F)C(=O)N(O)C2SC(=O)NC2=O)cc1')",0.3617707839168872,0.0005259822403718995,COC(C)COc1ccc(CN(F)C(=O)N(O)CC2SC(=O)NC2=O)cc1
0.3666089023938021,"[0.12736780838787887, 0.35184499999999996, 0.7988571428571428, 0.2500466666666668]",[0 0 0 ... 0 0 0],0.3465346534653465,32,"('mutation', '[*;!H0;!R:1]~[*:2]>>[*:1]=N-[*:2]', 'NOc1ccc(CC2SC(=O)NC2=O)cc1O')",0.3659022811140906,0.0011172663435155895,N=NOc1ccc(CC2SC(=O)NC2=O)cc1O
0.47173719225576877,"[0.2698538077818181, 0.7046100000000005, 0.27635714285714286, 0.3838977777777782]",[0 0 0 ... 0 0 0],0.4725274725274725,35,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(COBr)cc1)O2', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CO)cc1)O2')",0.47139439459159177,0.0005420106976923749,Cc1c(C)c2c(c(C)c1O)CCC(C)(COBr)O2
0.3057255140785092,"[0.11855224355151521, 0.6958800000000003, 0.7936428571428571, 0.28861333333333367]",[0 0 0 ... 0 0 0],0.29245283018867924,36,"('crossover', 'Cc1c(C)c2c(c(N=N)c1O)CCC(C)(CCON=N)O2', 'CCCC1(C)CCc2c(N=N)c(O)c(C)c(C)c2O1')",0.30518778401359736,0.0008502258857358005,Cc1c(C)c2c(c(N=N)c1O)CCC(C)(ON=N)O2
0.6738333413362776,"[0.5731058872848483, 0.6429100000000002, 0.6292857142857143, 0.767194444444445]",[0 0 0 ... 0 0 0],0.7040816326530612,37,"('mutation', '[*:1]~[D4](~[*;!H0;!H1:2])(~[*:3])~[*:4]>>[*:1]-[*:2](-[*:3])-[*:4]', 'Cc1c(C)c2c(c(C)c1O)CC(N)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2')",0.6734433300695782,0.0006166619579486502,Cc1c(C)c2c(c(C)c1O)CN(COc1ccc(CC3SC(=O)NC3=O)cc1)O2
0.5866500988707037,"[0.6489593250909091, 0.8641350000000007, 0.7988571428571429, 0.8778577777777782]",[0 0 0 ... 0 0 0],0.6862745098039216,38,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CC(C)(Cc1ccc(CC3SC(=O)NC3=O)cc1)O2', 'Cc1c(C)c2c(c(CC3SC(=O)NC3=O)c1O)CCC(C)(CN=N)O2')",0.5859776795948731,0.001063188227112942,Cc1c(C)c2c(c(-c3ccc(CC4SC(=O)NC4=O)cc3)c1O)CCC(C)(CN=N)O2
