index,smiles,pedigree,descriptors,fitnesses
2,Cc1c(O)c(C)c2c(c1O)C(=O)C(Cc1ccc(O)cc1)CO2,"('database', 'no reaction', 'no parent')","[0.2700467384121211, 0.5590400000000003, 0.6213571428571429, 0.4930211111111114]",0.35454545454545455
4,COCC1(C)Cc2c(C)c(N3CCN(OC)CC3)c(C)c(C)c2O1,"('mutation', '[*;!H0;!R:1]>>[*:1]-C', 'CON1CCN(c2c(C)c(C)c3c(c2C)CC(C)(CO)O3)CC1')","[0.33098679642424234, 0.5225433333333336, 0.24407142857142858, 0.6229000000000007]",0.256198347107438
13,CON1CCN(C2(C)CCc3c(C)c(O)c(C)c(C)c3O2)CC1,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(c1ccccc1)O2', 'COCC1(CC2SC(=O)NC2=O)Cc2c(C)c(N3CCN(OC)CC3)c(C)c(C)c2O1')","[0.28851512956363623, 0.5062766666666668, 0.3226428571428572, 0.5536311111111116]",0.33035714285714285
14,Cc1c(C)c2c(c(C)c1O)CCC(C)(c1ccc(CC3SC(=O)NC3=O)cc1)O2,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(c1cc(-c3ccc(CC4SC(=O)NC4=O)cc3)on1)O2', 'CN(CCC1SC(=O)NC1=O)S(=O)(=O)c1ccc(CC2SC(=O)NC2=O)cc1')","[0.5640922099393938, 0.8253266666666673, 0.5402142857142858, 0.818694444444445]",0.7659574468085106
16,Cc1ccc(-c2nc(COc3ccccc3)c(C)o2)o1,"('mutation', '[#6:1]>>[#8:1]', 'Cc1ccc(-c2nc(CCc3ccccc3)c(C)o2)o1')","[0.13365210103030312, 0.7717400000000004, 0.34571428571428575, 0.38281111111111144]",0.2
18,CCOc1ccc(CC2SC(=O)NC2=O)cc1C1(C(F)(F)F)CCc2c(C)c(O)c(C)c(C)c2O1,"('mutation', '[*;!R:1]~[*:2]>>[*:1]C[*:2]', 'COc1ccc(CC2SC(=O)NC2=O)cc1C1(C(F)(F)F)CCc2c(C)c(O)c(C)c(C)c2O1')","[0.8610556927030301, 0.9821766666666676, 0.6061428571428571, 0.9470277777777782]",0.6160714285714286
21,COc1ccc(CC2SC(=O)NC2=O)cc1C1(O)CCc2c(C)c(O)c(C)c(C)c2O1,"('crossover', 'COc1ccc(CC2SC(=O)NC2=O)cc1C1(C(O)(F)F)CCc2c(C)c(O)c(C)c(C)c2O1', 'COc1ccc(CC2SC(=O)NC2=O)cc1C1(C(O)(F)F)CCc2c(C)c(O)c(C)c(C)c2O1')","[0.6610310864242424, 0.6484100000000003, 0.7506428571428572, 0.8531033333333338]",0.6442307692307693
24,O=C1NC(=O)C(Cc2ccc(OCCOC=NCO)cc2)S1,"('crossover', 'COc1ccc(CC2SC(=O)NC2=O)cc1C1(C(O)(F)F)CCc2c(C)c(O)c(C)c(C)c2O1', 'O=C1NC(=O)C(Cc2ccc(OCCOC=NCOCO)cc2)S1')","[0.30023634124848486, 0.24236666666666662, 0.6944285714285715, 0.4676500000000003]",0.41904761904761906
27,Cc1c(C)c2c(c(C)c1ON)CC(C)(S(=O)(=O)CC1SC(=O)NC1=O)O2,"('crossover', 'Cc1c(C)c2c(c(C)c1ON)CC(C)(S(=O)(=O)c1ccc(CC3SC(=O)NC3=O)cc1)O2', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(CC1SC(=O)NC1=O)O2')","[0.5305341768484847, 0.29697666666666667, 0.8913571428571428, 0.6323322222222226]",0.4090909090909091
28,COCC1(C)Cc2c(c(C)c(C)c(N3CCN(OCC4SCNC4=O)CC3)c2C(F)(F)F)O1,"('crossover', 'COCC1(C)Cc2c(c(C)c(C)c(N3CCN(OC)CC3)c2C(F)(F)F)O1', 'CCC1(C)Cc2c(C)c(CC3SCNC3=O)c(C)c(C)c2O1')","[0.8005785215151515, 0.5674900000000002, 0.4519285714285714, 0.8850855555555566]",0.2733812949640288
33,CC(C1SC(=O)CC1=O)N(C)CS(=O)(=O)c1ccc(CC2SC(=O)NC2=O)cc1,"('mutation', '[*;!H0;!R:1]>>[*:1]-C', 'CN(CC1SC(=O)CC1=O)CS(=O)(=O)c1ccc(CC2SC(=O)NC2=O)cc1')","[0.7001465132121213, 0.28889999999999993, 0.8406428571428571, 0.7816833333333338]",0.34146341463414637
35,Cc1c(C)c2c(c(C)c1F)CCC(C)(CC1NC(=O)S1)O2,"('mutation', '[#8:1]>>[#9:1]', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(CC1NC(=O)S1)O2')","[0.2549087215151515, 0.7512100000000004, 0.2737857142857143, 0.47214111111111157]",0.42
37,Cc1c(C)c2c(c(C)c1CC1SC(=O)NC1=O)CC(C)(CCCCOCO)O2,"('crossover', 'O=C1NC(=O)C(Cc2ccc(OCCOCO)cc2)S1', 'Cc1c(C)c2c(c(C)c1CC1SC(=O)NC1=O)CC(C)(CCc1ccc(F)cc1)O2')","[0.5520504364484846, 0.639376666666667, 0.6061428571428572, 0.7655611111111118]",0.45535714285714285
38,Cc1c(C)c2c(c(C)c1O)CCC(C)(c1cc(CC3SC(=O)NC3=N)on1)O2,"('mutation', '[#8:1]>>[#7:1]', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(c1cc(CC3SC(=O)NC3=O)on1)O2')","[0.5337603855030304, 0.731771666666667, 0.7745714285714287, 0.7384800000000005]",0.4954128440366973
40,Cc1c(C)c2c(c(C)c1CC1SCNC1=O)CC(C)(CCc1ccc(F)cc1)O2,"('mutation', '[*:1]~[D1]>>[*:1]', 'Cc1c(C)c2c(c(C)c1CC1SC(=O)NC1=O)CC(C)(CCc1ccc(F)cc1)O2')","[0.5702499344121211, 0.8848266666666674, 0.2737857142857143, 0.8467077777777784]",0.45217391304347826
42,Cc1c(C)c2c(c(-c3cc(O)no3)c1O)CCC(C)(CCSO)O2,"('mutation', '[*;!R:1]~[*:2]>>[*:1]S[*:2]', 'Cc1c(C)c2c(c(-c3cc(O)no3)c1O)CCC(C)(CCO)O2')","[0.3821637690060604, 0.7582733333333341, 0.685357142857143, 0.5755600000000004]",0.3333333333333333
44,Cc1c(C)c2c(c(C3SC(=O)NC3=O)c1O)CCC(C)(C=N)O2,"('mutation', '[*;!H0;!R;!H1:1]>>[*:1]=N', 'Cc1c(C)c2c(c(C3SC(=O)NC3=O)c1O)CCC(C)(C)O2')","[0.33060220623030295, 0.5444016666666668, 0.7105714285714286, 0.5287688888888893]",0.4368932038834951
50,Cc1c(C)c2c(c(C)c1O)CCC(C)(Cc1ccc(OF)cc1)O2,"('mutation', '[*;!R:1]~[*:2]>>[*:1]O[*:2]', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(Cc1ccc(F)cc1)O2')","[0.31867612974545456, 0.9011933333333341, 0.27635714285714286, 0.5728200000000006]",0.6
51,COCC1(C)Cc2c(C)c(O)c(C)c(C)c2O1,"('crossover', 'COc1ccc(-c2cc(-c3c(O)c(C)c(C)c4c3CCC(C)(O)O4)on2)cc1', 'COCC1(C)Cc2c(C)c(N3CCN(OC)CC3)c(C)c(C)c2O1')","[0.033761346969696966, 0.5262433333333335, 0.27635714285714286, 0.2992311111111116]",0.37894736842105264
53,Cc1c(C)c2c(c(C)c1CC1SC(=O)NC1=O)CC(CCc1ccc(F)cc1)O2,"('mutation', '[*:1]~[D1]>>[*:1]', 'Cc1c(C)c2c(c(C)c1CC1SC(=O)NC1=O)CC(C)(CCc1ccc(F)cc1)O2')","[0.5701396752969696, 0.8468933333333339, 0.39571428571428574, 0.801285555555556]",0.49107142857142855
61,Cc1c(C)c2c(c(C)c1O)CC(C)(COCC1SC(=O)NC1=O)O2,"('crossover', 'CC(CC1SC(=O)NC1=O)S(=O)(=O)c1ccc(CC2SC(=O)NC2=O)cc1', 'Cc1c(C)c2c(c(C)c1O)CC(C)(COCF)O2')","[0.38216376900606064, 0.47987666666666656, 0.6061428571428571, 0.5643500000000005]",0.5729166666666666
65,N=C1NC(=O)SC1CCOC1SC(=O)NC1=O,"('crossover', 'O=C1NC(=O)C(OCCOCCOC=NO)S1', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(c1cc(CC3SC(=O)NC3=N)on1)O2')","[0.1515255992969697, 0.16741166666666665, 0.7739285714285714, 0.2569344444444446]",0.1981981981981982
66,Cc1c(C)c2c(c(C3SC(O)NC3=O)c1F)CCC(C)(CF)O2,"('mutation', '[*;!H0;!R:1]>>[*:1]-F', 'Cc1c(C)c2c(c(C3SC(O)NC3=O)c1F)CCC(C)(C)O2')","[0.35789506335757576, 0.5292900000000001, 0.4182857142857143, 0.48538333333333367]",0.34545454545454546
67,Cc1c(C)c2c(c(C)c1O)CCC(C)(c1ccc(C3SC(=O)NC3=O)cc1)O2,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(c1ccc(O)cc1)O2', 'Cc1c(C)c2c(c(C)c1CC1SC(=O)NC1=O)CC(CCc1ccc(F)cc1)O2')","[0.5216205430787878, 0.8469933333333342, 0.5402142857142858, 0.7659055555555561]",0.5980392156862745
71,COCC1(C)Cc2c(c(C)c(C)c(N3CCN(Oc4ccc(F)cc4)CC3)c2C(F)(F)F)O1,"('crossover', 'COCC1(C)Cc2c(c(C)c(C)c(N3CCN(OC)CC3)c2C(F)(F)F)O1', 'Cc1c(C)c2c(c(C)c1CC1SCNC1=O)CC(C)(CCc1ccc(F)cc1)O2')","[0.7369806231393938, 0.9028900000000007, 0.24407142857142858, 0.8482777777777786]",0.3111111111111111
72,Cc1c(C)c2c(c(C)c1O)CCC(CCOc1ccc(CC3SC(=O)NC3=O)cc1)(C(O)(F)F)O2,"('crossover', 'COc1ccc(CC2SC(=O)NC2=O)cc1C1(C(O)(F)F)CCc2c(C)c(O)c(C)c(C)c2O1', 'O=C1NC(=O)C(Cc2ccc(OCCOC=NCOCO)cc2)S1')","[0.8550082273454543, 0.8049266666666672, 0.7506428571428572, 0.9593255555555561]",0.7333333333333333
