index,smiles,pedigree,descriptors,fitnesses
0,CN(C)S(=O)(=O)COc1ccc(CC2SCNC2=O)cc1,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CCC(O)(COc1ccc(CC3SCNC3=O)cc1)O2', 'CN(C)S(=O)(=O)COc1ccc(CC2SC(=O)NC2=O)cc1')","[0.31839636077575756, 0.19098333333333328, 0.5407857142857143, 0.4737388888888893]",0.3333333333333333
2,Cc1c(C)c2c(c(C)c1O)CC(C)(CC1SC(=O)NC1=N)O2,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CC(C)(C1SC(=O)NC1=O)O2', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(c1cc(CC3SC(=O)NC3=N)on1)O2')","[0.28824079848484846, 0.6172383333333334, 0.5886428571428572, 0.5256577777777781]",0.47959183673469385
3,COCC1(S(=O)(=O)CC(F)(F)F)Cc2c(C)c(O)c(C(F)(F)F)c(C)c2O1,"('crossover', 'CN(C)S(=O)(=O)COc1ccc(CC2SCNC2=O)cc1', 'COCC1(S(=O)(=O)CC2SC(=O)NC2=O)Cc2c(C)c(O)c(C(F)(F)F)c(C)c2O1')","[0.597158375551515, 0.6304233333333337, 0.5202142857142859, 0.45959555555555576]",0.24
4,COCC1(C)Cc2c(C)c(N3CCN(OC)CC3)c(C)c(C)c2O1,"('mutation', '[*;!H0;!R:1]>>[*:1]-C', 'CON1CCN(c2c(C)c(C)c3c(c2C)CC(C)(CO)O3)CC1')","[0.33098679642424234, 0.5225433333333336, 0.24407142857142858, 0.6229000000000007]",0.256198347107438
5,CON1CCN(C2(O)Cc3c(F)c(CC4SCNC4=O)c(C)c(C)c3O2)CC1,"('crossover', 'CON1CCN(C2(O)Cc3c(C)c(CC4SCNC4=O)c(C)c(C)c3O2)CC1', 'COCC1(C)Cc2c(c(C)c(C)c(N3CCN(OCc4ccc(F)cc4)CC3)c2C(F)(F)F)O1')","[0.5641297137333331, 0.23902333333333325, 0.5305, 0.7044833333333339]",0.26153846153846155
6,Cc1c2c(c(C)c(Br)c1OBr)OC(C)(COC(F)(F)F)CC2,"('mutation', '[*:1]~[D2]~[*:2]>>[*:1]-[*:2]', 'Cc1c2c(c(C)c(OBr)c1OBr)OC(C)(COC(F)(F)F)CC2')","[0.6694969793939393, 0.9791233333333338, 0.1977857142857143, 0.47257777777777804]",0.2972972972972973
7,O=C1SC(Cc2ccc(OF)cc2)C1=O,"('crossover', 'O=C1NC(=O)C(Cc2ccc(OF)cc2)S1', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(CC1SC(=O)C1=O)O2')","[0.0030605857696969856, 0.36725, 0.30978571428571433, 0.14750000000000021]",0.31958762886597936
10,COCC1(S(=O)(=O)CC2SC(=O)NC2=O)Cc2c(C)c(C)c(C(F)(F)F)c(C)c2O1,"('crossover', 'COCC1(S(=O)(=O)CC2SC(=O)NC2=O)Cc2c(C)c(O)c(C(F)(F)F)c(C)c2O1', 'C#CCc1ccc(OCC2(C)CCc3c(C)c(O)c(C)c(C)c3O2)cc1')","[0.7335406485454545, 0.5291100000000002, 0.7055, 0.703316666666667]",0.375
13,Cc1c(C)c2c(c(C)c1O)CC(C)(C1SC(=S)NC1=O)O2,"('mutation', '[#8:1]>>[#16:1]', 'Cc1c(C)c2c(c(C)c1O)CC(C)(C1SC(=O)NC1=O)O2')","[0.29716662243636355, 0.5045933333333333, 0.4182857142857143, 0.5241611111111115]",0.40594059405940597
14,Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,"('crossover', 'O=C1NC(=O)C(Cc2ccc(OCCCO)cc2)S1', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(CCOc1ccc(CC3SC(=O)NC3=O)cc1)O2')","[0.655033315042424, 0.8123766666666671, 0.6061428571428571, 0.8914500000000005]",1.0
