index,smiles,pedigree,descriptors,fitnesses
2,Cc1c(O)c(C)c2c(c1O)C(=O)C(Cc1ccc(O)cc1)CO2,"('database', 'no reaction', 'no parent')","[0.2700467384121211, 0.5590400000000003, 0.6213571428571429, 0.4930211111111114]",0.35454545454545455
13,CON1CCN(c2c(C)c(C)c3c(c2C)CC(C)(CO)O3)CC1,"('crossover', 'COc1ccc(N2CCN(c3c(C)c(C)c4c(c3C)CC(C)(CO)O4)CC2)cc1', 'COc1ccc(CNC(=O)c2cc(CC3SC(=O)NC3=O)ccc2OC)cc1OC')","[0.28851512956363623, 0.41352666666666665, 0.3226428571428572, 0.5696755555555562]",0.2627118644067797
14,Cc1c(C)c2c(c(C)c1O)CCC(C)(c1cc(-c3ccc(CC4SC(=O)NC4=O)cc3)on1)O2,"('crossover', 'COc1ccc2nc(CCOc3ccc(CC4SC(=O)NC4=O)cc3)n(C)c2c1', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(c1cc(CC3SC(=O)NC3=O)on1)O2')","[0.7671401300969697, 0.9344933333333344, 0.7261428571428572, 0.9908833333333336]",0.6605504587155964
16,Cc1ccc(-c2nc(CCc3ccccc3)c(C)o2)o1,"('crossover', 'Cc1ccc(-c2nc(CCC(=O)c3ccc(CC4SC(=O)NC4=O)cc3)c(C)o2)o1', 'Cc1oc(-c2ccccc2)nc1CN(C)S(=O)(=O)C1SC(=O)NC1=O')","[0.12765432964848483, 0.8061066666666671, 0.2797857142857143, 0.4169888888888893]",0.18032786885245902
21,Cc1c(C)c2c(c(C3SC(=O)NC3=O)c1CC1SC(=O)NC1=O)CCC(C)(C)O2,"('crossover', 'COc1ccc2nc(COCC3SC(=O)NC3=O)n(C)c2c1', 'Cc1c(C)c2c(c(C3SC(=O)NC3=O)c1O)CCC(C)(C)O2')","[0.6336273145575755, 0.6375400000000003, 0.7255, 0.7937377777777783]",0.43478260869565216
24,Cc1nc(CN(C)S(=O)(=O)C2SC(=O)NC2=O)c(C)o1,"('crossover', 'Cc1oc(-c2ccccc2)nc1CN(C)S(=O)(=O)C1SC(=O)NC1=O', 'COc1ccc2nc(COCC3SC(=O)NC3=O)n(C)c2c1')","[0.284938371260606, 0.14368999999999998, 0.7827142857142857, 0.34757222222222245]",0.21929824561403508
27,CC(CC1SC(=O)NC1=O)S(=O)(=O)c1ccc(CC2SC(=O)NC2=O)cc1,"('mutation', '[#7:1]>>[#6:1]', 'CN(CC1SC(=O)NC1=O)S(=O)(=O)c1ccc(CC2SC(=O)NC2=O)cc1')","[0.6152031794909092, 0.33076666666666665, 0.9034285714285714, 0.6805133333333336]",0.3333333333333333
37,COc1ccc2nc(CCOc3ccc(CC4SC(=O)NC4=O)cc3)n(C)c2c1,"('crossover', 'Cc1ccc(NC(=O)C2(C)CCc3c(C)c(O)c(C)c(C)c3O2)cc1NC(=O)c1cnoc1C', 'COc1ccc2nc(COc3ccc(CC4SC(=O)NC4=O)cc3)n(C)c2c1')","[0.564015991369697, 0.5995833333333335, 0.5889285714285716, 0.7947633333333338]",0.4083333333333333
38,Cc1ccc(NC(=O)C2(C)CCc3c(C)c(O)c(C)c(C)c3O2)cc1NC(=O)O,"('crossover', 'Cc1ccc(NC(=O)C2(C)CCc3c(C)c(O)c(C)c(C)c3O2)cc1NC(=O)c1cnoc1C', 'COc1ccc2nc(COc3ccc(CC4SC(=O)NC4=O)cc3)n(C)c2c1')","[0.5248005210060606, 0.8230300000000005, 0.7706428571428572, 0.7903111111111116]",0.3898305084745763
40,COc1ccc(CN2CCN(c3c(C)c(C)c4c(c3C)CC(C)(C)O4)CC2)cc1,"('database', 'no reaction', 'no parent')","[0.5129152373575755, 0.8593600000000007, 0.17814285714285716, 0.8838666666666674]",0.35772357723577236
44,Cc1c(O)c(C)c2c(c1O)C(=O)C(CC1SC(=O)NC1=O)CO2,"('crossover', 'Cc1c(C)c2c(c(C3SC(=O)NC3=O)c1O)CCC(C)(C)O2', 'Cc1c(O)c(C)c2c(c1O)C(=O)C(Cc1ccc(O)cc1)CO2')","[0.339581843030303, 0.3579399999999999, 0.8066428571428571, 0.4677311111111114]",0.3577981651376147
50,Cc1c(C)c2c(c(C)c1N)CC(C)(CCc1ccc(F)cc1)O2,"('database', 'no reaction', 'no parent')","[0.26722482608484827, 0.8599266666666673, 0.2517857142857143, 0.5835933333333337]",0.3925233644859813
51,COc1c(C)c(C)c2c(c1C)CC(C)(CO)O2,"('crossover', 'COc1ccc(N2CCN(c3c(C)c(C)c4c(c3C)CC(C)(CO)O4)CC2)cc1', 'Cc1c(C)c2c(c(-c3cc(-c4ccc([N+](=O)[O-])cc4)on3)c1O)CCC(C)(C)O2')","[0.033761346969696966, 0.4677266666666667, 0.27635714285714286, 0.30030888888888935]",0.297029702970297
53,COc1ccc(N2CCN(c3c(C)c(C)c4c(c3C)CC(C)(CO)O4)CC2)cc1,"('database', 'no reaction', 'no parent')","[0.5189130087393936, 0.688826666666667, 0.3226428571428572, 0.8655088888888894]",0.35772357723577236
61,COc1c(C)c2c(c(C3SC(=O)NC3=O)c1C)OC(C)(CO)C2,"('crossover', 'COc1c(C)c(C)c2c(c1C)CC(C)(CO)O2', 'Cc1oc(-c2ccccc2)nc1CN(C)S(=O)(=O)C1SC(=O)NC1=O')","[0.33969210214545453, 0.42033999999999994, 0.6061428571428571, 0.512905555555556]",0.38317757009345793
67,COc1ccc(-c2cc(-c3c(O)c(C)c(C)c4c3CCC(C)(O)O4)on2)cc1,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(c1cc(-c3ccccc3)on1)O2', 'COc1ccc(-c2cc(-c3c(O)c(C)c(C)c4c3CCC(C)(C)O4)on2)cc1')","[0.4732049176848484, 0.8121900000000007, 0.6067857142857143, 0.718206666666667]",0.4017094017094017
72,CCC1(C)CCc2c(c(C3CC(=O)NC3=O)c(C)c(O)c2-c2cc(-c3ccc(OC)cc3)no2)O1,"('mutation', '[*;!R:1]~[*:2]>>[*:1]C[*:2]', 'COc1ccc(-c2cc(-c3c(O)c(C)c(C4CC(=O)NC4=O)c4c3CCC(C)(C)O4)on2)cc1')","[0.7611961715636362, 0.8591700000000007, 0.7920714285714286, 0.9831277777777779]",0.4153846153846154
73,Cc1c(C)c2c(c(C3SC(O)NC3=O)c1O)CCC(C)(C)O2,"('mutation', '[*:1]!-[*:2]>>[*:1]-[*:2]', 'Cc1c(C)c2c(c(C3SC(=O)NC3=O)c1O)CCC(C)(C)O2')","[0.29733069439999993, 0.4654400000000001, 0.5627857142857143, 0.5010033333333337]",0.35514018691588783
78,COc1ccc2nc(CCOCOc3ccc(CC4SC(=O)NC4=O)cc3)n(C)c2c1,"('crossover', 'COc1ccc2nc(CCOc3ccc(CC4SC(=O)NC4=O)cc3)n(C)c2c1', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(c1cc(CC3SC(=O)NC3=O)on1)O2')","[0.6549570964727273, 0.5952666666666668, 0.6548571428571429, 0.8608966666666673]",0.3888888888888889
80,COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(OC(F)(F)F)cc1,"('database', 'no reaction', 'no parent')","[0.6941849312242425, 0.6529833333333336, 0.6695, 0.7323433333333335]",0.34375
81,COc1ccc(CC2SC(=O)NC2=O)cc1O,"('crossover', 'COc1ccc(CC2SC(=O)NC2=O)cc1CC1SC(=O)NC1=O', 'Cc1c(O)c(C)c2c(c1O)C(=O)C(Cc1ccc(O)cc1)CO2')","[0.0849723600969697, 0.29914999999999997, 0.5402142857142856, 0.2586722222222225]",0.3711340206185567
