acquisition_value,descriptor,fitness,niche_index,pedigree,predicted_fitness,predicted_uncertainty,smiles
0.2634174362404265,"[0.41736775701333345, 0.47847666666666666, 0.26407142857142857, 0.5347522222222227]",0.23728813559322035,4,"('mutation', '[#6:1]>>[#7:1]', 'CON1CCN(c2c(C)c(C)c3c(c2C)CC(C)(C)O3)CC1')",0.2634174362404265,0.002199370330651175,CON1CCN(c2c(C)c(C)c3c(c2C)CC(C)(C)O3)CN1
0.36939138299512697,"[0.08357964404000001, 0.20421666666666663, 0.3957142857142857, 0.15001888888888912]",0.2549019607843137,7,"('crossover', 'COc1ccc(CN2CCN(c3c(C)c(C)c4c(c3C)CC(C)(C)O4)CC2)cc1', 'CCOc1ccc(CC2CC(=O)NC2=O)cc1')",0.36939138299512697,0.0003359171643165174,COc1ccc(C2CC(=O)NC2=O)cc1
0.4583702184124795,"[0.7639630765466666, 0.7516900000000005, 0.6061428571428571, 0.8009500000000004]",0.5648148148148148,14,"('crossover', 'Cc1c(C)c2c(c(C)c1O)OCC(Cc1ccc(OCCC3CC(=O)NC3=O)cc1)C2=O', 'Cc1c(C)c2c(c(-c3cc(Oc4ccc(CC5CC(=O)NC5=O)cc4)no3)c1O)CCC(C)(C)O2')",0.4583702184124795,0.0014466042105882211,Cc1c(C)c2c(c(Oc3ccc(CC4CC(=O)NC4=O)cc3)c1O)CCC(C)(C)O2
0.43785214866473954,"[0.7639630765466666, 0.9157900000000009, 0.6067857142857143, 0.815684444444445]",0.4406779661016949,18,"('mutation', '[*;!R:1]~[*:2]>>[*:1]C[*:2]', 'Cc1c(C)c2c(c(-c3cc(Oc4ccc(CO)cc4)no3)c1O)CCC(C)(C)O2')",0.43785214866473954,0.0010292563684673175,Cc1c(C)c2c(c(-c3cc(Oc4ccc(CCO)cc4)no3)c1O)CCC(C)(C)O2
0.29474582850480546,"[0.43013980484000003, 0.1412333333333333, 0.7334285714285714, 0.3757944444444446]",0.2719298245614035,24,"('mutation', '[*:1]~[D3](~[*;!H0:2])~[*:3]>>[*:1]-[*:2]-[*:3]', 'COn1c(CC2SC(=O)NC2=O)nc2ccc(OCO)cc21')",0.29474582850480546,0.0017818859411341383,COn1c(C2SC(=O)NC2=O)nc2ccc(OCO)cc21
0.3052484297297939,"[0.14687316207999998, 0.21481666666666666, 0.3597142857142857, 0.21506000000000028]",0.30303030303030304,25,"('crossover', 'COc1ccc2nc(COc3ccc(CC4SNNC4=O)cc3)n(C)c2c1', 'Cc1cc(O)c(C)c2c1OC(C)(c1ccccc1)CC2')",0.3052484297297939,0.0018649445747895327,COc1ccc(CC2SNNC2=O)cc1
0.3588405533201791,"[0.5733958782799999, 0.3355666666666666, 0.7254999999999999, 0.5054044444444448]",0.3157894736842105,27,"('crossover', 'COc1ccc(N=CNC(=O)c2cc(CC3SC(=O)NC3=O)ccc2OC)cc1OC', 'COc1ccc(CC2CC(=O)NC2=O)cc1')",0.3588405533201791,0.001563201871167035,COc1ccc(CC2SC(=O)NC2=O)cc1C1SC(=O)NC1=O
0.36982028718305043,"[0.8238552576000001, 0.5168166666666668, 0.5079285714285715, 0.839285555555556]",0.36220472440944884,28,"('crossover', 'COc1ccc(CN2CCN(c3c(C)c(C)c4c(c3C)CC(C)(C)O4)CC2)cc1', 'COc1ccc2nc(COc3ccc(CC4SC(=O)NC4=O)cc3)n(C)c2c1')",0.36982028718305043,0.00026458641272527413,COc1ccc(CN2CCN(Oc3ccc(CC4SC(=O)NC4=O)cc3)CC2)cc1
0.4084975407011673,"[0.18053993314666664, 0.7018600000000005, 0.21042857142857144, 0.3329200000000005]",0.43956043956043955,35,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(c1cc(O)on1)O2', 'COc1ccc2nc(CC3(C)CCc4c(C)c(O)c(C)c(C)c4O3)n(C)c2c1')",0.4084975407011673,0.0020414111211950496,CCC1(C)CCc2c(C)c(O)c(C)c(C)c2O1
0.36339941380383756,"[0.6641704309866666, 0.967160000000001, 0.15500000000000003, 0.8453555555555563]",0.4017094017094017,40,"('mutation', '[*:1]~[D3](~[*;!H0:2])~[*:3]>>[*:1]-[*:2]-[*:3]', 'COc1ccc(CN2CCN(c3c(C)c(C)c4c(c3C)CC(C)(C)O4)CC2)cc1')",0.36339941380383756,0.0016503418243565735,COc1ccc(CC2CCN(c3c(C)c(C)c4c(c3C)CC(C)(C)O4)C2)cc1
