descriptor,expected_improvement,fingerprint,fitness,niche_index,pedigree,predicted_fitness,predicted_uncertainty,smiles
"[0.2400456913212121, 0.4249266666666666, 0.2567142857142857, 0.5576200000000004]",0.1810430453994217,[0 0 0 ... 0 0 0],0.11421294317650967,13.0,"('crossover', 'COc1ccc(N2CCN(c3c(C)c(C)c4c(c3C)CC(C)(CO)O4)CC2)cc1', 'Cc1oc(-c2ccco2)nc1CCC(=O)c1ccc(CC2SC(=O)NC2=O)cc1')",0.1810430453994217,0.00027265840293944896,Cc1c(C)c(N2CCN(C)CC2)c(C)c2c1OC(C)(CO)C2
"[0.6579954081575756, 0.8456766666666672, 0.5815714285714286, 0.9287788888888893]",0.0064333838431061,[0 0 0 ... 0 0 0],0.45728457685174595,14.0,"('crossover', 'Cc1oc(-c2ccco2)nc1CCC(=O)c1ccc(CC2SC(=O)NC2=O)cc1', 'Cc1c(C)c2c(c(C)c1N)CC(C)(CSc1ccc(O)cc1)O2')",0.2062063699846892,0.00023665242285431643,Cc1c(C)c2c(c(C)c1N)CC(C)(CSc1ccc(CC3SC(=O)NC3=O)cc1)O2
"[0.6215753255272725, 0.5060833333333333, 0.7354285714285714, 0.803687777777778]",,[0 0 0 ... 0 0 0],0.21984663628274287,,"('database', 'no reaction', 'no parent')",,,COc1ccc(CNC(=O)c2cc(CC3SC(=O)NC3=O)ccc2OC)cc1OC
"[0.2577646743878788, 0.12815, 0.7480714285714286, 0.40186333333333346]",0.20037287643225213,[0 0 0 ... 0 0 0],0.1251439632703032,24.0,"('crossover', 'COc1ccc(CNC(=O)c2cc(CC3SC(=O)NC3=O)ccc2OC)cc1OC', 'COc1ccc(N2CCN(c3c(C)c(C)c4c(c3C)CC(C)(CO)O4)CC2)cc1')",0.20037287643225213,0.0002284952170487378,COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCO
"[0.5731058872848483, 0.5560533333333334, 0.6695, 0.7835211111111113]",0.20309024558705804,[0 0 0 ... 0 0 0],0.22420823221832026,37.0,"('crossover', 'Cc1c(C)c2c(c(Cc3noc(CCc4ccc(O)c(O)c4)n3)c1O)CCC(C)(C)O2', 'COc1ccc(CNC(=O)c2cc(CC3SC(=O)NC3=O)ccc2OC)cc1OC')",0.20309024558705804,0.0002148226744239345,COc1ccc(CNC(=O)c2cc(CC3SC(=O)NC3=O)ccc2C)cc1OC
"[0.6036358242303029, 0.7971400000000007, 0.7774285714285716, 0.8321377777777782]",,[0 0 0 ... 0 0 0],0.20677369737378531,,"('database', 'no reaction', 'no parent')",,,Cc1c(C)c2c(c(Cc3noc(CCc4ccc(O)c(O)c4)n3)c1O)CCC(C)(C)O2
"[0.5129152373575755, 0.8593600000000007, 0.17814285714285716, 0.8838666666666674]",,[0 0 0 ... 0 0 0],0.14194631591238552,,"('database', 'no reaction', 'no parent')",,,COc1ccc(CN2CCN(c3c(C)c(C)c4c(c3C)CC(C)(C)O4)CC2)cc1
"[0.2670648729939394, 0.7866033333333339, 0.5687857142857143, 0.5039511111111116]",0.1779479241653336,[0 0 0 ... 0 0 0],0.17369777137849418,42.0,"('crossover', 'Cc1c(C)c2c(c(Cc3noc(CCc4ccc(O)c(O)c4)n3)c1O)CCC(C)(C)O2', 'Cc1oc(-c2ccco2)nc1CCC(=O)c1ccc(CC2SC(=O)NC2=O)cc1')",0.1779479241653336,0.00033713961433446077,Cc1oc(-c2ccco2)nc1CCCCc1ccc(O)c(O)c1
"[0.406345384921212, 0.47779, 0.7235714285714285, 0.5930488888888892]",0.19226777932267555,[0 0 0 ... 0 0 0],0.1910156081570917,44.0,"('crossover', 'Cc1oc(-c2ccccc2)nc1CC(=O)Nc1ccc(CC2SC(=O)NC2=O)cc1', 'COc1ccc(N2CCN(c3c(C)c(C)c4c(c3C)CC(C)(CO)O4)CC2)cc1')",0.19226777932267555,0.0002283637007191446,Cc1nc(CC(=O)Nc2ccc(CC3SC(=O)NC3=O)cc2)c(C)o1
"[0.3155907575030302, 0.8142600000000008, 0.3962857142857143, 0.6292577777777781]",,[0 0 0 ... 0 0 0],0.22870135963735444,,"('database', 'no reaction', 'no parent')",,,Cc1c(C)c2c(c(C)c1N)CC(C)(CSc1ccc(O)cc1)O2
"[0.033761346969696966, 0.4677266666666667, 0.27635714285714286, 0.30030888888888935]",0.1845581358515176,[0 0 0 ... 0 0 0],0.0958586320949706,51.0,"('crossover', 'COc1ccc(CNC(=O)c2cc(CC3SC(=O)NC3=O)ccc2OC)cc1OC', 'COc1ccc(N2CCN(c3c(C)c(C)c4c(c3C)CC(C)(CO)O4)CC2)cc1')",0.1845581358515176,0.00031979034725022686,COc1c(C)c(C)c2c(c1C)CC(C)(CO)O2
"[0.4764413418787876, 0.638326666666667, 0.40121428571428575, 0.8112066666666672]",0.005598148999335473,[0 0 0 ... 0 1 0],0.26976442314532983,53.0,"('mutation', '[*:1]~[D1]>>[*:1]', 'COc1ccc(N2CCN(c3c(C)c(C)c4c(c3C)CC(C)(CO)O4)CC2)cc1')",0.18680462017031013,0.00020473458397467378,Cc1c(C)c(N2CCN(c3ccc(O)cc3)CC2)c(C)c2c1OC(C)(CO)C2
"[0.48816255356363636, 0.45415, 0.7480714285714286, 0.6765855555555557]",0.20324893753627066,[0 0 0 ... 0 0 0],0.2389016509006938,61.0,"('crossover', 'Cc1c(C)c2c(c(C)c1N)CC(C)(CSc1ccc(O)cc1)O2', 'COc1ccc(CNC(=O)c2cc(CC3SC(=O)NC3=O)ccc2OC)cc1OC')",0.20324893753627066,0.00022465442525473664,COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(O)cc1
"[0.4639509498060606, 0.772486666666667, 0.5157142857142857, 0.7171744444444449]",0.19016556322120606,[0 0 0 ... 0 0 0],0.16914347134914856,67.0,"('crossover', 'Cc1oc(-c2ccccc2)nc1CC(=O)Nc1ccc(CC2SC(=O)NC2=O)cc1', 'COc1ccc(-c2cc(-c3c(O)c(C)c(C)c4c3CCC(C)(C)O4)on2)cc1')",0.19016556322120606,0.00017520415290000617,Cc1oc(-c2ccccc2)nc1Cc1ccc(CC2SC(=O)NC2=O)cc1
"[0.7366101931515151, 0.8415700000000007, 0.7821428571428571, 0.9020555555555557]",0.1901611280923124,[0 0 0 ... 0 0 0],0.2681500993071064,72.0,"('crossover', 'Cc1c(C)c2c(c(C)c1N)CC(C)(CSc1ccc(O)cc1)O2', 'Cc1oc(-c2ccco2)nc1CCC(=O)c1ccc(CC2SC(=O)NC2=O)cc1')",0.1901611280923124,0.00024379863664366182,Cc1oc(Sc2ccc(O)cc2)nc1CCC(=O)c1ccc(CC2SC(=O)NC2=O)cc1
"[0.3214020512000001, 0.35296999999999984, 0.7235714285714286, 0.48267111111111155]",0.18876306582790975,[0 0 0 ... 0 0 0],0.14671828210535348,73.0,"('crossover', 'Cc1oc(-c2ccccc2)nc1CC(=O)Nc1ccc(CC2SC(=O)NC2=O)cc1', 'COc1ccc(-c2cc(-c3c(O)c(C)c(C)c4c3CCC(C)(C)O4)on2)cc1')",0.18876306582790975,0.00026369449606604683,Cc1oc(-c2ccccc2)nc1CC(=O)NC1SC(=O)NC1=O
"[0.19157625307878776, 0.5961933333333337, 0.11221428571428572, 0.5419333333333339]",0.1680250845667868,[0 0 0 ... 0 0 0],0.09566059273610864,82.0,"('crossover', 'Cc1oc(-c2ccccc2)nc1CC(=O)Nc1ccc(CC2SC(=O)NC2=O)cc1', 'COc1ccc(CN2CCN(c3c(C)c(C)c4c(c3C)CC(C)(C)O4)CC2)cc1')",0.1680250845667868,0.000303765484111363,Cc1c(C)c(N2CCN(C)CC2)c(C)c2c1OC(C)(C)C2
"[0.3640601957454545, 0.7449266666666671, 0.46221428571428574, 0.6440911111111114]",0.1975888090013961,[0 0 0 ... 0 0 0],0.2128741109066962,83.0,"('crossover', 'Cc1c(C)c2c(c(C)c1N)CC(C)(CSc1ccc(O)cc1)O2', 'COc1ccc(CNC(=O)c2cc(CC3SC(=O)NC3=O)ccc2OC)cc1OC')",0.1975888090013961,0.00028327037695020875,COC1(CSc2ccc(O)cc2)Cc2c(C)c(N)c(C)c(C)c2O1
"[0.7670639115272727, 0.55692, 0.9314285714285715, 0.9675900000000002]",0.19268711518455006,[0 0 0 ... 0 0 0],0.14988800812928665,88.0,"('crossover', 'Cc1oc(-c2ccccc2)nc1CC(=O)Nc1ccc(CC2SC(=O)NC2=O)cc1', 'COc1ccc(N2CCN(c3c(C)c(C)c4c(c3C)CC(C)(CO)O4)CC2)cc1')",0.19268711518455006,0.00016355542255868782,Cc1oc(-c2ccccc2)nc1CC(=O)NCC(=O)Nc1ccc(CC2SC(=O)NC2=O)cc1
"[0.6276833560242422, 0.3653999999999999, 0.758, 0.8104744444444446]",0.2000545879354471,[0 0 0 ... 0 0 0],0.2012840374321743,90.0,"('mutation', '[*:1]!-[*:2]>>[*:1]-[*:2]', 'COc1ccc(CNC(=O)c2cc(CC3SC(=O)NC3=O)ccc2OC)cc1OC')",0.2000545879354471,0.0002483831369011514,COc1ccc(CNC(=O)c2cc(CC3SC(O)NC3=O)ccc2OC)cc1OC
"[0.08519287832727271, 0.5989766666666668, 0.3962857142857143, 0.3654355555555559]",0.20020144774368584,[0 0 0 ... 0 0 0],0.11214400393354731,98.0,"('crossover', 'Cc1c(C)c2c(c(C)c1N)CC(C)(CSc1ccc(O)cc1)O2', 'Cc1c(C)c2c(c(C)c1N)CC(C)(CSc1ccc(O)cc1)O2')",0.20020144774368584,0.0002884261293259491,Cc1c(C)c2c(c(C)c1N)CC(C)(CSO)O2
"[0.0730768609090909, 0.7901366666666672, 0.18592857142857144, 0.3991555555555561]",0.18267365766256005,[0 0 0 ... 0 0 0],0.0975459300614227,102.0,"('crossover', 'Cc1oc(-c2ccccc2)nc1CC(=O)Nc1ccc(CC2SC(=O)NC2=O)cc1', 'COc1ccc(-c2cc(-c3c(O)c(C)c(C)c4c3CCC(C)(C)O4)on2)cc1')",0.18267365766256005,0.0003319715640325936,Cc1oc(-c2ccccc2)nc1Cc1ccccc1
