acquisition_value,descriptor,fitness,niche_index,pedigree,predicted_fitness,predicted_uncertainty,smiles
0.2423503061296114,"[0.3911236335030303, 0.08906666666666659, 0.6193571428571429, 0.5468033333333336]",0.23907715999486132,0,"('mutation', '[*;!R;!H1;!H0:1]~[*:2]>>[*:1]#C-[*:2]', 'CN(CCCO)S(=O)(=O)c1ccc(CC2SCNC2=O)cc1')",0.2423503061296114,0.0010883294007367342,CN(CC#CCO)S(=O)(=O)c1ccc(CC2SCNC2=O)cc1
0.2491006836775632,"[0.3125524458181818, 0.6557733333333338, 0.6608571428571429, 0.5249066666666669]",0.2800774588325245,2,"('crossover', 'CCCc1cc(N(C)N(C)c2ccc(CNF)cc2C)ccc1O', 'C=Cc1oc(Cc2nc(O)oc2C)nc1Cc1ccc(O)c(C)c1')",0.2491006836775632,0.0008419957888569793,CCc1oc(Cc2nc(O)oc2C)nc1Cc1ccc(O)c(C)c1
0.16244285688645463,"[0.34615473499393945, 0.47537, 0.27671428571428575, 0.690005555555556]",0.2319296653101762,4,"('mutation', '[*:1]~[D1]>>[*:1]', 'Cc1ccc(CN2CCN(CO)CC2)cc1C(=O)NCc1ccccc1')",0.16244285688645463,0.0014240909102040753,Cc1ccc(CN2CCN(CO)CC2)cc1CNCc1ccccc1
0.19492867670989988,"[0.5009075044121212, 0.12622000000000047, 0.38157142857142856, 0.8183511111111119]",0.17884585590591878,5,"('crossover', 'CCC(CC)N(c1ccc(CC2SC(=O)NC2=O)cc1)c1ccc(O)c(C)c1', 'Cc1ccc(CN2CCN(CCO)CC2)cc1CNCc1ccccc1')",0.19492867670989988,0.0011752855282947815,Cc1ccc(CN2CCN(CCO)CC2)cc1CCN1CCN(CCO)CC1
0.18763672456375707,"[0.654466413987879, 0.9490000000000007, 0.16764285714285712, 0.6371755555555557]",0.19045504543435848,6,"('mutation', '[*:1]~[D3](~[*;!H0:2])~[*:3]>>[*:1]-[*:2]-[*:3]', 'Oc1ccc(CN2CCN(C(F)(Br)c3ccc(Br)cc3)CC2)cc1')",0.18763672456375707,0.0016499632225787733,Oc1ccc(CN2CCC(C(F)(Br)c3ccc(Br)cc3)C2)cc1
0.1899918469167375,"[0.003479216509090878, 0.3155366666666667, 0.25357142857142856, 0.25051666666666716]",0.16804485696487226,7,"('crossover', 'Cc1cc(CNF)ccc1CN(C)CN1CCN(CO)CC1', 'Cc1oc(C2SC(=O)NC2=O)nc1N(F)c1ccc(O)c(C(C)C)c1')",0.1899918469167375,0.0012137470375427038,Cc1cc(CNF)ccc1CN(C)CCO
0.226601076463163,"[0.6695775020606058, 0.3345666666666667, 0.6852857142857144, 0.6369255555555557]",0.28434585634912724,10,"('mutation', '[*;!R;!H1;!H0:1]~[*:2]>>[*:1]#[*:2]', 'CN(CCCC1SC(=COBr)NC1=O)S(=O)(=O)c1ccc(CO)cc1')",0.226601076463163,0.0011607881329776576,CN(C#CCC1SC(=COBr)NC1=O)S(=O)(=O)c1ccc(CO)cc1
0.22852586574758138,"[0.3063940657212122, 0.47626666666666667, 0.45721428571428574, 0.5118177777777781]",0.27084336792540187,13,"('crossover', 'CN(CCc1ccc(CC2SC(=O)NC2=O)cc1)S(=O)(=O)c1ccc(CCO)cc1', 'C=C(C)c1cc(N(F)CCC2SN(CO)C2=O)ccc1O')",0.22852586574758138,0.0005856079220268628,C=C(C)c1cc(N(F)CCC2SN(CCO)C2=O)ccc1O
0.3543488893286256,"[0.624811749721212, 0.7714733333333338, 0.6833571428571429, 0.8680611111111115]",0.39128592903060444,14,"('crossover', 'Cc1cc(N(CCCc2nc(CC3SC(=O)NC3=O)oc2C)OBr)ccc1O', 'CCC(CC)N(c1ccc(CC2SC(=O)NC2=O)cc1)c1ccc(O)c(C)c1')",0.3543488893286256,0.0009833819916621738,CCC(CC)N(CCc1nc(CC2SC(=O)NC2=O)oc1C)c1ccc(O)c(C)c1
0.20543570495507726,"[0.1761007065454545, 0.7718366666666671, 0.4395, 0.3490388888888892]",0.20431871394818027,16,"('crossover', 'Cc1oc(CC2SC(=O)NC2=O)nc1N(F)c1ccc(O)c(C(C)C)c1', 'CON(c1ccc(CNF)cc1C)N(C)c1ccc(O)c(C(C)C)c1')",0.20543570495507726,0.0010193497944948392,Cc1oc(NF)nc1N(F)c1ccc(O)c(C(C)C)c1
0.34368848314025,"[0.7758506176969695, 0.7642566666666671, 0.7492857142857143, 0.8073055555555558]",0.3662872050172229,18,"('mutation', '[*;!H0;!R;!H1:1]>>[*:1]=C', 'Cc1cc(N(CCCc2nc(CC3SC(=O)NC3=O)oc2C)OBr)ccc1O')",0.34368848314025,0.00116861568133232,C=C(CCc1nc(CC2SC(=O)NC2=O)oc1C)N(OBr)c1ccc(O)c(C)c1
0.1716024103567798,"[0.44520020421818185, 0.9024333333333338, 0.1445, 0.4185088888888891]",0.16326940676974136,19,"('crossover', 'CCC(CO)N(c1ccc(CC2SC(=O)NC2=O)cc1)c1ccc(O)c(C)c1', 'Oc1ccc(CN2CCC(C(F)(Br)c3ccc(Br)cc3)C2)cc1')",0.1716024103567798,0.001832169773295294,Oc1ccc(CC(F)(Br)c2ccc(Br)cc2)cc1
0.2896334281001892,"[0.6912206892606061, 0.35378666666666664, 0.9272142857142855, 0.7818144444444446]",0.3837374092908691,21,"('crossover', 'Cc1oc(CCC2SC(=O)NC2=O)nc1CCN(C)S(=O)(=O)c1ccc(CCO)cc1', 'COC(O)N(c1ccc(CC2SC(=O)NC2=O)cc1)c1ccc(O)c(C)c1')",0.2896334281001892,0.00029244923325139104,Cc1oc(CCC2SC(=O)NC2=O)nc1CCN(C)S(=O)(=O)c1ccc(CO)cc1
0.2596225956273465,"[0.4032294353818181, 0.18059999999999996, 0.7412857142857144, 0.5175811111111115]",0.28943942919912186,24,"('crossover', 'COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(O)c(C(C)C)c1', 'Cc1oc(O)nc1CCN(C)S(=O)(=O)c1ccc(CCO)cc1')",0.2596225956273465,0.0004219728538139337,CN(CCC1SC(=O)NC1=O)S(=O)(=O)c1ccc(CCO)cc1
0.29283981475262955,"[0.6062773555393938, 0.3104366666666667, 0.9272142857142855, 0.6777255555555557]",0.37866900023836997,27,"('crossover', 'CC(C)c1cc(N(C)N(C)c2ccc(CO)cc2F)ccc1O', 'Cc1oc(CCC2SC(=O)NC2=O)nc1CCN(C)S(=O)(=O)c1ccc(CO)cc1')",0.29283981475262955,0.0009073929101694011,Cc1oc(C2SC(=O)NC2=O)nc1CCN(C)S(=O)(=O)c1ccc(CO)cc1
0.18824474876684405,"[0.6972358327030301, 0.4750166666666667, 0.386, 0.7928411111111116]",0.17883273321754897,28,"('crossover', 'Cc1ccc(CCCO)cc1C(=O)NCC(=O)NO', 'COCN1CCN(Cc2ccc(CC3SC(=COBr)NC3=O)cc2)CC1')",0.18824474876684405,0.0007335053740367015,COCN1CCN(CCc2ccc(CC3SC(=COBr)NC3=O)cc2)CC1
0.19870387714585974,"[0.12150006842424253, 0.37767, 0.7639285714285715, 0.28841333333333363]",0.21116954402245733,32,"('mutation', '[*;!H0;!R:1]>>[*:1]-O', 'Cc1oc(O)nc1CCCc1ccc(O)c(O)c1')",0.19870387714585974,0.001563681149290552,Cc1oc(O)nc1CCC(O)c1ccc(O)c(O)c1
0.30685192963590346,"[0.6912206892606059, 0.29585333333333325, 0.9272142857142855, 0.7845922222222225]",0.3819125266241132,33,"('crossover', 'Cc1oc(CCC2SC(=O)NC2=O)nc1CCN(C)S(=O)(=O)c1ccc(CCO)cc1', 'Cc1cc(N(c2ccc(CC3SC(=O)NC3=O)cc2)C(C)C)ccc1O')",0.30685192963590346,0.0005497548249603342,Cc1oc(CC2SC(=O)NC2=O)nc1CCN(C)S(=O)(=O)c1ccc(CCO)cc1
0.28836643594425404,"[0.29140990524848487, 0.6759000000000004, 0.2767142857142857, 0.5404277777777782]",0.320191125360696,35,"('mutation', '[*;!R:1]~[*:2]>>[*:1]C[*:2]', 'Cc1cc(N(C)N(C)c2ccc(CNF)cc2F)ccc1O')",0.28836643594425404,0.0004758500085028,CCc1cc(N(C)N(C)c2ccc(CNF)cc2F)ccc1O
0.32028743554331784,"[0.5732161463999998, 0.646736666666667, 0.5633571428571429, 0.8313277777777781]",0.3654349042510535,37,"('mutation', '[*;!R:1]~[*:2]>>[*:1]C[*:2]', 'COC(C)N(Cc1ccc(CC2SC(=O)NC2=O)cc1)c1ccc(O)c(C)c1')",0.32028743554331784,0.0006270493545348813,COC(C)N(Cc1ccc(CC2SC(=O)NC2=O)cc1)c1ccc(CO)c(C)c1
0.3037867465263464,"[0.6760887658787877, 0.7545533333333337, 0.8266428571428571, 0.90475]",0.3241253947748336,38,"('crossover', 'Cc1ccc(CO)cc1-c1ccc(O)cc1C(=O)NCc1ccc(C2SC(=O)NC2=O)cc1', 'C=C(C)c1cc(NC(=O)c2cc(C=C3SC(=O)NC3=O)ccc2OC)ccc1O')",0.3037867465263464,0.00038094376389326886,Cc1ccc(O)cc1-c1ccc(O)cc1C(=O)NCc1ccc(C2SC(=O)NC2=O)cc1
0.30970935763314855,"[0.6430112476848483, 0.9445366666666675, 0.3169285714285714, 0.9733711111111116]",0.36098088831783476,40,"('mutation', '[*;!H0;!R;!H1:1]>>[*:1]=C', 'C#CNC(CC)c1cc(N(c2ccc(CC3SNC3=O)cc2C)C(C)C)ccc1F')",0.30970935763314855,0.000769584390276573,C#CNC(CC=C)c1cc(N(c2ccc(CC3SNC3=O)cc2C)C(C)C)ccc1F
0.2746822522070749,"[0.42449865215757576, 0.7264533333333337, 0.6833571428571429, 0.5617055555555557]",0.315875537111565,42,"('mutation', '[*:1]~[D2]~[*:2]>>[*:1]-[*:2]', 'Cc1oc(CC2SC(=O)NC2=O)nc1N(F)c1ccc(O)c(C(C)C)c1')",0.2746822522070749,0.0009165333550206422,Cc1oc(C2SC(=O)NC2=O)nc1N(F)c1ccc(O)c(C(C)C)c1
0.2910775775859794,"[0.49427058406060587, 0.40227000000000007, 0.7864285714285715, 0.6677144444444446]",0.29478687844356194,44,"('crossover', 'O=C1NC(=O)C(c2ccc(CNC(=O)c3cc(CO)ccc3O)cc2)S1', 'Cc1cc(CC2SN(O)C2=O)ccc1N(C)N(C)c1ccc(O)c(C(C)C)c1')",0.2910775775859794,0.0011224385026668636,Cc1cc(CC2SN(O)C2=O)ccc1CNC(=O)c1cc(CO)ccc1O
0.11794072888711724,"[0.5827927541454547, 0.09248333333333425, 0.29071428571428576, 0.8895855555555563]",0.10051095453701503,46,"('mutation', '[#6:1]>>[#7:1]', 'COc1ccc(CN2CCN(N3CCN(CCN4CCN(C)CC4)CC3)CC2)cc1')",0.11794072888711724,0.0013107098419685138,COc1ccc(CN2CCN(N3CCN(CCN4CCN(C)CC4)CN3)CC2)cc1
0.2770247847857295,"[0.2763487625454545, 0.8224200000000006, 0.25357142857142856, 0.5936611111111116]",0.33131197981008975,50,"('mutation', '[*:1]~[D3](~[*;!H0:2])~[*:3]>>[*:1]-[*:2]-[*:3]', 'Cc1cc(CNF)ccc1N(C)N(C)c1ccc(O)c(C(C)C)c1')",0.2770247847857295,0.0010725997061490796,Cc1cc(CNF)ccc1CN(C)c1ccc(O)c(C(C)C)c1
0.2096299556816094,"[0.09140095239999997, 0.5532700000000003, 0.23042857142857143, 0.4328277777777782]",0.21628510507189766,51,"('crossover', 'Cc1ccc(CN2CCN(CCO)CC2)cc1CNCc1ccccc1', 'Cc1oc(CCC2SC(=O)NC2=O)nc1CCN(C)S(=O)(=O)c1ccc(CO)cc1')",0.2096299556816094,0.0010716617806806475,Cc1ccc(CCO)cc1CNCc1ccccc1
0.32270230360635044,"[0.5338706446181818, 0.7670533333333339, 0.48035714285714287, 0.8210700000000004]",0.36800733957315296,53,"('crossover', 'Cc1ccc(CN2CCN(CO)CC2)cc1C(=O)NCc1ccccc1', 'Cc1cc(CC2SN(CO)C2=O)ccc1N(C)N(C)c1ccc(O)c(C(C)C)c1')",0.32270230360635044,0.0003594015999758816,Cc1cc(CC2SN(O)C2=O)ccc1N(C)N(C)c1ccc(O)c(C(C)C)c1
0.1725573660351053,"[0.6088025790181818, 0.6271833333333335, 0.3195, 0.5116722222222225]",0.18301717197028508,55,"('mutation', '[*:1]!-[*:2]>>[*:1]-[*:2]', 'CN(Br)c1ccc(CC2SC(=COBr)NC2=O)cc1F')",0.1725573660351053,0.0015508092353781792,CN(Br)c1ccc(CC2SC(=COBr)NC2O)cc1F
