acquisition_value,descriptor,fingerprint,fitness,niche_index,pedigree,predicted_fitness,predicted_uncertainty,smiles
,"[0.6095797827636364, 0.7194666666666673, 0.6035714285714285, 0.8658655555555558]",[0 0 0 ... 0 0 0],0.22735567649543822,,"('database', 'no reaction', 'no parent')",,,COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(C(C)(C)C)cc1
,"[0.3521184658303031, 0.9505766666666675, 0.3963571428571429, 0.6258977777777783]",[0 0 1 ... 0 0 0],0.14321876971211986,,"('database', 'no reaction', 'no parent')",,,Cc1c(C)c2c(c(C)c1O)CCC(C)(c1cc(C3CCCC3)on1)O2
,"[0.5189130087393936, 0.688826666666667, 0.3226428571428572, 0.8655088888888894]",[0 0 0 ... 0 1 0],0.1813723060070875,,"('database', 'no reaction', 'no parent')",,,COc1ccc(N2CCN(c3c(C)c(C)c4c(c3C)CC(C)(CO)O4)CC2)cc1
,"[0.42473547944242424, 0.9400400000000007, 0.5408571428571429, 0.702295555555556]",[0 0 0 ... 0 0 0],0.16144932063584982,,"('database', 'no reaction', 'no parent')",,,Cc1c(C)c2c(c(-c3cc(-c4ccc(O)cc4)no3)c1O)CCC(C)(C)O2
,"[0.7218506697818182, 0.8995000000000006, 0.8120714285714286, 0.9852633333333336]",[0 0 0 ... 0 0 0],0.2126613989383694,,"('database', 'no reaction', 'no parent')",,,Cc1ccc(NC(=O)C2(C)CCc3c(C)c(O)c(C)c(C)c3O2)cc1NC(=O)c1cnoc1C
,"[0.48216478218181824, 0.5546200000000002, 0.6035714285714285, 0.7107211111111112]",[0 0 0 ... 0 0 0],0.19601813186738623,,"('database', 'no reaction', 'no parent')",,,COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(C)cc1
,"[0.3975719981090907, 0.8520066666666675, 0.4208571428571429, 0.6963955555555562]",[0 0 0 ... 0 0 0],0.1502145324755894,,"('database', 'no reaction', 'no parent')",,,COc1c(C)c(C)c2c(c1CCc1ccc(O)c(O)c1)CCC(C)(C)O2
,"[0.5125844600121211, 0.9738066666666675, 0.7045, 0.7577355555555559]",[0 0 0 ... 0 0 0],0.16037858881422234,,"('database', 'no reaction', 'no parent')",,,Cc1c(C)c2c(c(-c3cc(-c4ccc([N+](=O)[O-])cc4)on3)c1O)CCC(C)(C)O2
,"[0.024561191939393937, 0.2984166666666666, 0.3957142857142857, 0.250796666666667]",[0 0 0 ... 0 0 0],0.10782795853324142,,"('database', 'no reaction', 'no parent')",,,CCOc1ccc(CC2CC(=O)NC2=O)cc1
,"[0.4672071463030303, 0.9905400000000008, 0.4622857142857143, 0.7565977777777781]",[0 0 0 ... 0 0 0],0.1506556506786243,,"('database', 'no reaction', 'no parent')",,,COc1ccc(-c2cc(-c3c(O)c(C)c(C)c4c3CCC(C)(C)O4)no2)cc1
