descriptor,expected_improvement,fingerprint,fitness,niche_index,pedigree,predicted_fitness,predicted_uncertainty,smiles
"[0.5005229142181817, 0.05140000000000019, 0.5437142857142857, 0.7159555555555559]",0.050181352297769655,[0 0 0 ... 0 0 0],0.22727272727272727,0,"('mutation', '[*:1]!-[*:2]>>[*:1]-[*:2]', 'CN1CC(N2CCN(C(=O)c3ccc(CC4SC(=O)NC4=O)cc3)CC2)C1')",0.22478452690094425,0.0009470775815077534,CN1CC(N2CCN(C(=O)c3ccc(CC4SC(O)NC4=O)cc3)CC2)C1
"[0.26419326669090903, 0.6334400000000002, 0.5821428571428572, 0.5981955555555559]",4.056175449623229e-34,[0 0 0 ... 0 0 0],0.41904761904761906,2,"('crossover', 'Cc1c(C)c2c(c(-c3ccc([N+](=O)[O-])cc3)c1O)CCC(C)(CF)O2', 'Cc1c(C)c2c(c(-c3ccc([N+](=O)[O-])cc3)c1O)CCC(C)(CN)O2')",0.3935113787692085,0.001699438215852844,Cc1c(C)c2c(c(-c3ccc(N)cc3)c1O)CCC(C)(CN)O2
"[0.2339376608242424, 0.5172933333333335, 0.23414285714285715, 0.5434888888888896]",0.025591142804887362,[0 0 0 ... 0 0 1],0.226890756302521,4,"('mutation', '[*;!H0:1]-[*;!H0:2]>>[*:1]=[*:2]', 'Cc1c(C)c(N2CCN(CO)CC2)c(C)c2c1OC(C)(C)C2')",0.24690261821472342,0.0011518293660651344,Cc1c(C)c(N2CCN(C=O)CC2)c(C)c2c1OC(C)(C)C2
"[0.5005229142181817, 0.1672, 0.5437142857142857, 0.7161611111111116]",0.020992100025198746,[0 1 0 ... 0 0 0],0.32786885245901637,5,"('mutation', '[*:1]!-[*:2]>>[*:1]-[*:2]', 'CN1CC(N2CCN(C(=O)c3ccc(CC4SC(=O)NC4=O)cc3)CC2)C1')",0.33806527075690607,0.0014074768025647345,CN1CC(N2CCN(C(O)c3ccc(CC4SC(=O)NC4=O)cc3)CC2)C1
"[0.006357575103030289, 0.32148666666666664, 0.267, 0.2484088888888893]",0.20064428004781185,[0 0 0 ... 0 0 0],0.2,7,"('crossover', 'CN(C)S(=O)(=O)CCc1ccc(CC2SC(=O)NC2=O)cc1', 'Cc1ccc2nc(COCCOCOc3ccc(CC4SC(=O)NC4=O)cc3)n(C)c2c1')",0.20064428004781185,0.002516308130415354,Cc1ccc(CCS(=O)(=O)N(C)C)cc1
"[0.28547269900606054, 0.5473933333333334, 0.2980714285714286, 0.5734600000000005]",0.03637434613379212,[0 0 0 ... 0 0 0],0.27350427350427353,13,"('mutation', '[*;!H0;!R:1]>>[*:1]-N', 'Cc1c(C)c(N2C=CN(CCF)C2)c(C)c2c1OC(C)(C)C2')",0.27366248172701246,0.0012322418690235654,Cc1c(C)c(N2C=CN(CCF)C2)c(C)c2c1OC(C)(CN)C2
"[0.612561648181818, 0.8052933333333337, 0.6061428571428571, 0.8373722222222227]",1.9247555129705836e-241,[0 0 0 ... 0 0 0],0.8172043010752689,14,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(c1cc(Cc3ccc(F)cc3)on1)O2', 'Cc1c(C)c2c(c(C)c1COc1ccc(CC3SC(=O)NC3=O)cc1)CC(C)(C)O2')",0.5939851233152186,0.0024117354231448173,Cc1c(C)c2c(c(C)c1O)CCC(C)(Oc1ccc(CC3SC(=O)NC3=O)cc1)O2
"[0.29737363608484857, 0.8305766666666673, 0.3963571428571429, 0.4453200000000003]",0.22648745015051902,[0 1 1 ... 0 0 0],0.3577981651376147,16,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(c1cc(C(F)C3SC(=O)NC3=O)on1)O2', 'COCOc1ccc(CC2SC(=O)NC2=O)cc1')",0.401487450150519,0.0009102755536575738,Cc1c(C)c2c(c(C)c1O)CCC(C)(c1cc(C(F)F)on1)O2
"[0.8061824421333331, 0.8607100000000009, 0.6061428571428571, 0.873516666666667]",8.647628663307915e-270,[0 0 0 ... 0 0 0],0.7789473684210526,18,"('mutation', '[*:1]~[D2]~[*:2]>>[*:1]-[*:2]', 'Cc1c(C)c2c(c(C)c1O)CCC(OBr)(Oc1ccc(CC3SC(=O)NC3=O)cc1)O2')",0.719225641571915,0.0010316767575719245,Cc1c(C)c2c(c(C)c1O)CCC(Br)(Oc1ccc(CC3SC(=O)NC3=O)cc1)O2
"[0.5604631721939394, 0.9373566666666672, 0.1977857142857143, 0.4774666666666671]",0.30375931956550717,[0 0 0 ... 0 0 0],0.2962962962962963,19,"('crossover', 'Cc1c(F)c(-c2ccc(CC3SC(=O)NC3=O)cc2)c(C)c2c1OC(C)(CF)C2', 'Cc1c2c(c(C)c(OBr)c1OBr)OC(C)(CC1SC(=O)NC1=O)CC2')",0.30375931956550717,0.0011570755868659129,Cc1c2c(c(C)c(OBr)c1OBr)OC(C)(CCF)CC2
"[0.6610310864242424, 0.6340266666666668, 0.7506428571428571, 0.8530588888888894]",0.05114410843765871,[0 0 0 ... 0 0 0],0.7731958762886598,21,"('mutation', '[*;!H0;!R:1]>>[*:1]-O', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(Oc1ccc(CC3SC(=O)NC3=O)cc1)O2')",0.7111441084376587,0.0010533486768264054,Cc1c(C)c2c(c(C)c1O)CCC(CO)(Oc1ccc(CC3SC(=O)NC3=O)cc1)O2
"[0.4092272067636364, 0.20666666666666655, 0.728642857142857, 0.49167222222222257]",0.045976915664240836,[0 0 0 ... 0 0 0],0.4326923076923077,24,"('crossover', 'CN(C)S(=O)(=O)COCOc1ccc(CC2SC(=O)NC2=O)cc1', 'Cc1c(C)c2c(c(C)c1OBr)CCC(C)(Oc1ccc(CC3SC(=O)NC3=O)cc1)O2')",0.42097691566424084,0.0012492601753994219,CN(C)S(=O)(=O)OCOc1ccc(CC2SC(=O)NC2=O)cc1
"[0.5638056886787879, 0.31723666666666667, 0.9272142857142858, 0.6291255555555557]",0.35587603474899726,[0 0 0 ... 0 0 0],0.40350877192982454,27,"('crossover', 'Cc1c(C)c2c(c(-c3cc(-c4ccc(O)cc4)on3)c1O)CCC(C)(C)O2', 'Cc1oc(-c2ccccc2)nc1CN(C)S(=O)(=O)c1ccc(CC2SC(=O)NC2=O)cc1')",0.35587603474899726,0.0001447270037868,Cc1oc(O)nc1CN(C)S(=O)(=O)c1ccc(CC2SC(=O)NC2=O)cc1
