descriptor,expected_improvement,fingerprint,fitness,niche_index,pedigree,predicted_fitness,predicted_uncertainty,smiles
"[0.35502411267878786, 0.6877733333333337, 0.7044285714285715, 0.6231066666666669]",0.38413660818249395,[0 0 0 ... 0 0 0],0.41284403669724773,2.0,"('crossover', 'Cc1c(C)c2c(c(-c3cc(-c4ccc([N+](=O)[O-])cc4)on3)c1O)CCC(C)(CN)O2', 'Cc1c(C)c2c(c(-c3cc(CO)on3)c1O)CCC(C)(C)O2')",0.38413660818249395,0.0022197094334331755,Cc1c(C)c2c(c(-c3ccc([N+](=O)[O-])cc3)c1O)CCC(C)(CN)O2
"[0.6065638767999999, 0.8830766666666673, 0.46164285714285713, 0.8717744444444451]",0.03070935162828553,[0 0 0 ... 0 0 0],0.6732673267326733,14.0,"('crossover', 'Cc1c(C)c2c(c(C)c1Cc1ccc(OCF)cc1)CC(C)(C)O2', 'COCOc1ccc(CC2SC(=O)NC2=O)cc1')",0.526204847123781,0.0023398792630536726,Cc1c(C)c2c(c(C)c1COc1ccc(CC3SC(=O)NC3=O)cc1)CC(C)(C)O2
"[0.08518266278787878, 0.7737066666666671, 0.2797857142857143, 0.36585555555555593]",0.2336279236929325,[0 0 0 ... 0 0 0],0.175,16.0,"('crossover', 'Cc1c(C)c2c(c(-c3ccccc3)c1O)CCC(C)(C)O2', 'Cc1ccc(-c2nc(CCC(=O)c3ccc(CC4SC(=O)NC4=O)cc3)c(C)o2)o1')",0.2336279236929325,0.0028570499556566614,Cc1ccc(-c2nc(Cc3ccccc3)c(C)o2)o1
"[0.791069994860606, 0.760466666666667, 0.6695, 0.8024988888888891]",0.34941119617027366,[0 0 0 ... 0 0 0],0.33587786259541985,18.0,"('mutation', '[*;!R:1]~[*:2]>>[*:1]S[*:2]', 'COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(OC(F)(F)F)cc1')",0.34941119617027366,0.0020661460014177488,COSc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(OC(F)(F)F)cc1
"[0.606277355539394, 0.3407533333333333, 0.9272142857142858, 0.689547777777778]",0.10019193575273899,[0 0 0 ... 0 0 0],0.39316239316239315,21.0,"('mutation', '[*;!R:1]~[*:2]>>[*:1]C[*:2]', 'Cc1oc(O)nc1CN(C)S(=O)(=O)c1ccc(CC2SC(=O)NC2=O)cc1')",0.3859062214670247,0.0020248178633679855,Cc1oc(O)nc1CN(C)S(=O)(=O)Cc1ccc(CC2SC(=O)NC2=O)cc1
"[0.318286101660606, 0.10849999999999986, 0.7412857142857143, 0.4122033333333336]",0.02533895423758442,[0 0 0 ... 0 1 0],0.375,24.0,"('crossover', 'Cc1c(C)c2c(c(-c3cc(CO)on3)c1O)CCC(C)(C)O2', 'Cc1oc(-c2ccccc2)nc1CN(C)S(=O)(=O)c1ccc(CC2SC(=O)NC2=O)cc1')",0.3527725825561685,0.0015931629137644347,CN(CO)S(=O)(=O)c1ccc(CC2SC(=O)NC2=O)cc1
"[0.5638056886787879, 0.31723666666666667, 0.9272142857142858, 0.6291255555555557]",0.35587603474899726,[0 0 0 ... 0 0 0],0.40350877192982454,27.0,"('crossover', 'Cc1c(C)c2c(c(-c3cc(-c4ccc(O)cc4)on3)c1O)CCC(C)(C)O2', 'Cc1oc(-c2ccccc2)nc1CN(C)S(=O)(=O)c1ccc(CC2SC(=O)NC2=O)cc1')",0.35587603474899726,0.0001447270037868,Cc1oc(O)nc1CN(C)S(=O)(=O)c1ccc(CC2SC(=O)NC2=O)cc1
"[0.6546929809333333, 0.24108333333333323, 0.8046428571428572, 0.7600911111111115]",0.014369047675502442,[0 0 0 ... 0 0 0],0.3225806451612903,33.0,"('mutation', '[*:1]~[D1]>>[*:1]', 'CN(CC=CC1SC(=O)NC1=O)S(=O)(=O)c1ccc(CC2SC(=O)NC2=O)cc1')",0.33182936513581773,0.0021270024559438914,CN(CC=CC1SCNC1=O)S(=O)(=O)c1ccc(CC2SC(=O)NC2=O)cc1
"[0.2945625949212122, 0.6343266666666669, 0.17814285714285716, 0.5545555555555561]",0.29199852759507633,[0 0 0 ... 0 0 0],0.23140495867768596,35.0,"('crossover', 'Cc1c(C)c(N2CCN(Cc3ccc(OCF)cc3)CC2)c(C)c2c1OC(C)(C)C2', 'Cc1c(C)c2c(c(-c3cc(CC4SC(=O)NC4=O)on3)c1O)CCC(C)(C)O2')",0.29199852759507633,0.00216951332804631,Cc1c(C)c(N2CCN(OCF)CC2)c(C)c2c1OC(C)(C)C2
"[0.6124854296121212, 0.5881833333333336, 0.6548571428571429, 0.8068188888888894]",0.02372047532522964,[0 0 0 ... 0 0 0],0.3983739837398374,37.0,"('crossover', 'COc1ccc2nc(COc3ccc(CC4SC(=O)NC4=O)cc3)n(C)c2c1', 'COCOc1ccc(CC2SC(=O)NC2=O)cc1')",0.39872047532522964,0.0013188356765789179,COc1ccc2nc(COCOc3ccc(CC4SC(=O)NC4=O)cc3)n(C)c2c1
"[0.6005436996969697, 0.8619566666666674, 0.8903571428571428, 0.8465955555555559]",4.4964891729854425e-06,[0 0 0 ... 0 0 0],0.3870967741935484,38.0,"('crossover', 'Cc1c(C)c2c(c(-c3cc(-c4ccc([N+](=O)[O-])cc4)on3)c1O)CCC(C)(CN)O2', 'CCC(=O)CC(=O)c1ccc(CC2SC(=O)NC2=O)cc1')",0.38177701088674887,0.001469406849436083,Cc1c(C)c2c(c(-c3cc(-c4ccc([N+](=O)[O-])cc4)on3)c1O)CCC(C)(CCN)O2
"[0.5674321409575757, 0.9088933333333342, 0.17814285714285716, 0.884433333333334]",0.003939637491340076,[0 0 0 ... 0 0 0],0.3821138211382114,40.0,"('mutation', '[*;!H0;!R:1]>>[*:1]-F', 'COc1ccc(CN2CCN(c3c(C)c(C)c4c(c3C)CC(C)(C)O4)CC2)cc1')",0.36166321472711244,0.00013584811484994882,Cc1c(C)c(N2CCN(Cc3ccc(OCF)cc3)CC2)c(C)c2c1OC(C)(C)C2
"[0.3003363848242424, 0.7898833333333339, 0.56, 0.5445600000000002]",0.3609948791453053,[0 0 0 ... 0 0 0],0.2204724409448819,42.0,"('crossover', 'Cc1c(C)c2c(c(-c3cc(-c4ccc([N+](=O)[O-])cc4)on3)c1O)CCC(C)(C)O2', 'CCOc1ccc(CC2CC(=O)NC2=O)cc1')",0.3609948791453053,0.0002133431152576086,CCOc1ccc(Cc2cc(-c3ccc([N+](=O)[O-])cc3)on2)cc1
"[0.32767415366060615, 0.5191066666666666, 0.8903571428571428, 0.5126733333333335]",0.11826390514866958,[0 0 0 ... 0 0 0],0.336283185840708,44.0,"('crossover', 'COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(OC(F)(F)F)cc1', 'Cc1c(C)c2c(c(-c3cc(-c4ccc([N+](=O)[O-])cc4)on3)c1O)CCC(C)(CN)O2')",0.35826390514866957,0.002048516516973976,Cc1c(C)c2c(c(-c3cc([N+](=O)[O-])on3)c1O)CCC(C)(CN)O2
"[0.2216875592848484, 0.7939100000000008, 0.3549285714285714, 0.5191733333333338]",0.05500229576527366,[0 0 1 ... 0 0 0],0.46,50.0,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(c1cc(-c3ccc(O)cc3)on1)O2', 'COCOc1ccc(CC2SC(=O)NC2=O)cc1')",0.4095477503107282,0.0027746923550634253,Cc1c(C)c2c(c(C)c1O)CCC(C)(c1ccc(O)cc1)O2
"[0.0671431179151515, 0.5696600000000003, 0.21100000000000002, 0.3725666666666672]",0.0481862033478595,[0 0 0 ... 0 0 0],0.24299065420560748,51.0,"('mutation', '[*;!H0;!R;!H1:1]>>[*:1]=O', 'Cc1c(C)c(N(C)C)c(C)c2c1OC(C)(C)C2')",0.2862814414430976,0.002824248487610919,Cc1c(C)c(N(C)C=O)c(C)c2c1OC(C)(C)C2
"[0.5217308021939394, 0.7570600000000004, 0.4182857142857143, 0.8192500000000005]",0.17240520904940665,[0 0 0 ... 0 0 0],0.45535714285714285,53.0,"('mutation', '[*:1]!-[*:2]>>[*:1]-[*:2]', 'Cc1c(C)c(-c2ccc(CC3SC(=O)NC3=O)cc2)c(C)c2c1OC(C)(C)C2')",0.4767530351363632,0.0019621606788612607,Cc1c(C)c(-c2ccc(CC3SC(O)NC3=O)cc2)c(C)c2c1OC(C)(C)C2
"[0.37890757250909074, 0.3805366666666667, 0.6595714285714286, 0.538026666666667]",0.05283440851551169,[0 0 0 ... 0 0 0],0.3274336283185841,61.0,"('crossover', 'Cc1oc(O)nc1CN(C)S(=O)(=O)Cc1ccc(CC2SC(=O)NC2=O)cc1', 'COc1ccc(CC2SC(=O)NC2=O)cc1CC1SC(=O)NC1=O')",0.371799925756891,0.0027317985601097456,Cc1ccc(CC2SC(=O)NC2=O)cc1CC1SC(=O)NC1=O
"[0.1639717352848486, 0.10704999999999991, 0.6847142857142856, 0.3314922222222225]",0.2927843638851533,[0 1 0 ... 0 0 0],0.2702702702702703,65.0,"('crossover', 'Cc1oc(-c2ccccc2)nc1CN(C)S(=O)(=O)c1ccc(CC2SC(=O)NC2=O)cc1', 'CCOc1ccc(C(O)C2CC(=O)NC2=O)cc1')",0.2927843638851533,0.0023915802184476627,CCOc1ccc(C(O)C(O)C2CC(=O)NC2=O)cc1
"[0.5156765845454545, 0.8408266666666674, 0.6067857142857143, 0.7602733333333338]",4.9603749926222406e-42,[0 0 0 ... 0 0 0],0.42735042735042733,67.0,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(c1cc(-c3ccc(O)cc3)on1)O2', 'COCOc1ccc(CC2SC(=O)NC2=O)cc1')",0.3918300197612981,0.0025559622664741736,COCC1(c2cc(-c3ccc(O)cc3)on2)CCc2c(C)c(O)c(C)c(C)c2O1
"[0.7306662346181817, 0.7867066666666672, 0.8534285714285713, 0.9002022222222226]",0.3639870920913216,[0 0 0 ... 0 0 0],0.3560606060606061,72.0,"('crossover', 'Cc1ccc(-c2nc(CCC(=O)c3ccc(CC4SC(=O)NC4=O)cc3)c(C)o2)o1', 'Cc1oc(-c2ccccc2)nc1CN(C)S(=O)(=O)c1ccc(CC2SC(=O)NC2=O)cc1')",0.3639870920913216,0.00012117664623095866,Cc1ccc(-c2nc(CCC(=O)CC(=O)c3ccc(CC4SC(=O)NC4=O)cc3)c(C)o2)o1
"[0.2851146334060605, 0.5037833333333334, 0.5736428571428571, 0.4880688888888893]",0.07038555045827166,[0 0 0 ... 0 0 0],0.3486238532110092,73.0,"('crossover', 'Cc1ccc(-c2nc(CCC(=O)CC(=O)c3ccc(CC4SC(=O)NC4=O)cc3)c(C)o2)o1', 'Cc1c(C)c(N2CCN(C)CC2)c(C)c2c1OC(C)(C)C2')",0.37669185676457795,0.0022549585171117966,CCCC(=O)CC(=O)c1ccc(CC2SC(=O)NC2=O)cc1
"[0.7457341296121212, 0.6441366666666669, 0.7827142857142858, 0.8932500000000004]",,[0 0 0 ... 0 0 0],0.3435114503816794,,"('database', 'no reaction', 'no parent')",,,Cc1oc(-c2ccccc2)nc1CN(C)S(=O)(=O)c1ccc(CC2SC(=O)NC2=O)cc1
"[0.6941849312242425, 0.6529833333333336, 0.6695, 0.7323433333333335]",,[0 0 0 ... 0 0 0],0.34375,,"('database', 'no reaction', 'no parent')",,,COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(OC(F)(F)F)cc1
"[0.0849723600969697, 0.23488333333333333, 0.5402142857142858, 0.25308333333333366]",0.14722572528903682,[0 0 0 ... 0 0 0],0.4888888888888889,81.0,"('mutation', '[*:1]~[D1]>>[*:1]', 'COCOc1ccc(CC2SC(=O)NC2=O)cc1')",0.4302445932135651,0.0018570239563093956,O=C1NC(=O)C(Cc2ccc(OCO)cc2)S1
