descriptor,expected_improvement,fingerprint,fitness,niche_index,pedigree,predicted_fitness,predicted_uncertainty,smiles,archive index
"[0.06360350397575759, 0.39736666666666665, 0.27635714285714286, 0.1415422222222225]","tensor(0.1196, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.1111090589524628,7,"('crossover', 'OCc1ccc(OCOBr)cc1', 'CONCc1ccc(OCC2(C)C=Cc3c(C)c(O)c(C)c(C)c3O2)cc1')","tensor(0.2207, dtype=torch.float64)","tensor(2.8699e-07, dtype=torch.float64)",OCc1ccc(OCCOBr)cc1,7
"[0.2973306944000001, 0.5281500000000001, 0.4056428571428572, 0.5166411111111117]","tensor(0.0672, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.17542564157357202,13,"('mutation', '[#8:1]>>[#6:1]', 'CCCOc1ccc(COCOCC2SC(=O)NC2=O)cc1')","tensor(0.2207, dtype=torch.float64)","tensor(2.8698e-07, dtype=torch.float64)",C=C1NC(=O)C(COCOCc2ccc(OCCC)cc2)S1,13
"[0.6489252845454544, 0.8258100000000006, 0.6061428571428571, 0.8993722222222227]","tensor(4.8314e-11, dtype=torch.float64)",[0 1 0 ... 0 0 0],0.6139623423144214,14,"('mutation', '[*;!H0:1]-[*;!H0:2]>>[*:1]=[*:2]', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2')","tensor(0.6075, dtype=torch.float64)","tensor(1.0000e-10, dtype=torch.float64)",Cc1c(C)c2c(c(C)c1O)C=CC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,14
"[0.22127411042424236, 0.7303233333333337, 0.27635714285714286, 0.3430755555555559]","tensor(0.2207, dtype=torch.float64)",[0 1 0 ... 0 0 0],0.09696885936568411,16,"('crossover', 'CNc1c(C)c2c(c(C)c1O)CCC(C)(CCOc1ccc(CC3NC(=O)NC3=O)cc1)O2', 'Cc1c(O)c(OBr)c(C)c2c1C=CC(C)(COCO)O2')","tensor(0.2207, dtype=torch.float64)","tensor(2.8698e-07, dtype=torch.float64)",Cc1c(O)c(OBr)c(C)c2c1C=CC(C)(C)O2,16
"[0.8850177453575756, 0.9438200000000009, 0.6061428571428571, 0.9838611111111113]","tensor(0., dtype=torch.float64)",[0 1 0 ... 0 0 0],0.5464201010388062,18,"('mutation', '[*;!H0;!R:1]>>[*:1]-C', 'Cc1c(O)c(Br)c(C)c2c1C=CC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2')","tensor(0.2208, dtype=torch.float64)","tensor(2.8694e-07, dtype=torch.float64)",CCc1c(O)c(Br)c(C)c2c1C=CC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,18
"[0.6066517301939395, 0.50074, 0.8779285714285715, 0.8383400000000005]","tensor(0., dtype=torch.float64)",[0 0 0 ... 0 0 0],0.43952560313480715,21,"('mutation', '[*:1]~[D2]~[*:2]>>[*:1]-[*:2]', 'Cc1c(O)c(C=N)c(C)c2c1CCC(C)(COc1ccc(CC3NC(=O)NC3=O)cc1)O2')","tensor(0.2212, dtype=torch.float64)","tensor(2.8696e-07, dtype=torch.float64)",Cc1c(O)c(N)c(C)c2c1CCC(C)(COc1ccc(CC3NC(=O)NC3=O)cc1)O2,21
"[0.37923571643636345, 0.17594333333333326, 0.8365714285714285, 0.527755555555556]","tensor(0.3581, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.15232468719961187,24,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CCC(O)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3NC(=O)NC3=O)cc1)O2')","tensor(0.3581, dtype=torch.float64)","tensor(2.8697e-07, dtype=torch.float64)",Cc1c(C)c2c(c(C)c1O)CCC(O)(COCC1NC(=O)NC1=O)O2,24
"[0.6581370744, 0.29495999999999994, 0.9632857142857144, 0.8223533333333339]","tensor(0.0148, dtype=torch.float64)",[0 1 0 ... 0 0 0],0.23887426742139942,33,"('mutation', '[*;!H0;!R:1]>>[*:1]-C', 'Cc1c(C)c(C2NC(=O)NC2=O)c(C)c2c1OC(C)(COCC1NC(=O)NC1=O)C=C2')","tensor(0.2212, dtype=torch.float64)","tensor(2.8700e-07, dtype=torch.float64)",Cc1c(C)c(C2NC(=O)NC2=O)c(C)c2c1OC(C)(COC(C)C1NC(=O)NC1=O)C=C2,33
"[0.31232547464242416, 0.6690600000000005, 0.27635714285714286, 0.43120888888888925]","tensor(0.1209, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.10699237566522554,35,"('mutation', '[*;!R:1]~[*:2]>>[*:1]C[*:2]', 'Cc1c(C)c2c(c(C)c1OBr)CCC(C)(CO)O2')","tensor(0.2207, dtype=torch.float64)","tensor(2.8698e-07, dtype=torch.float64)",Cc1c(C)c2c(c(C)c1COBr)CCC(C)(CO)O2,35
"[0.6036358242303029, 0.6217766666666669, 0.6920714285714286, 0.8419466666666673]","tensor(0.6075, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.42453219888148075,37,"('mutation', '[#16:1]>>[#7:1]', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2')","tensor(0.6075, dtype=torch.float64)","tensor(1.0000e-10, dtype=torch.float64)",Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3NC(=O)NC3=O)cc1)O2,37
"[0.41872551787878776, 0.36777333333333323, 0.778, 0.6168100000000005]","tensor(0.0432, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.20235180318013526,44,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3NC(=O)NC3=O)cc1)O2', 'CNc1c(C)c2c(c(C)c1O)CCC(C)(CCOc1ccc(CC3NC(=O)NC3=O)cc1)O2')","tensor(0.2207, dtype=torch.float64)","tensor(2.8697e-07, dtype=torch.float64)",CNc1c(C)c2c(c(C)c1O)CCC(C)(CCOC1NC(=O)NC1=O)O2,44
"[0.333794374339394, 0.8392166666666672, 0.36228571428571427, 0.6528944444444447]","tensor(0., dtype=torch.float64)",[0 0 0 ... 0 0 0],0.29810689965308707,50,"('crossover', 'CCOc1ccc(Cc2ccc(Oc3ccc(CO)cc3)cc2)cc1', 'CONCOc1ccc(CCOc2ccc(CC3NC(=O)NC3=O)cc2)cc1')","tensor(0.2212, dtype=torch.float64)","tensor(2.8701e-07, dtype=torch.float64)",CONc1ccc(Cc2ccc(Oc3ccc(CO)cc3)cc2)cc1,50
"[0.05191115095757575, 0.6114000000000002, 0.21042857142857144, 0.3642422222222226]","tensor(0.1043, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.13632109153311756,51,"('crossover', 'Cc1c(O)c(C=N)c(C)c2c1CCC(C)(COc1ccc(CC3NC(=O)NC3=O)cc1)O2', 'CCOc1ccc(Cc2ccc(Oc3ccc(CO)cc3)cc2)cc1')","tensor(0.2207, dtype=torch.float64)","tensor(2.8698e-07, dtype=torch.float64)",CCOc1ccc(Cc2ccc(CO)cc2)cc1,51
"[0.5308445231151514, 0.7656000000000004, 0.4816428571428572, 0.8495711111111113]","tensor(0.2333, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.18022836544824725,53,"('crossover', 'CCOc1ccc(Cc2ccc(CC3NC(=O)NC3=O)cc2)cc1', 'CCOc1ccc(Cc2ccc(OCl)cc2)cc1')","tensor(0.2333, dtype=torch.float64)","tensor(2.8697e-07, dtype=torch.float64)",CCOc1ccc(Cc2ccc(-c3ccc(CC4NC(=O)NC4=O)cc3)cc2)cc1,53
"[0.5119440399757574, 0.7094733333333337, 0.3422857142857143, 0.4385088888888892]","tensor(0.1235, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.10341192658806071,55,"('crossover', 'Cc1c(C)c2c(c(C)c1OBr)CCC(C)(CO)O2', 'Cc1c(C)c2c(c(C)c1O)C=CC(C)(COc1ccc(CO)cc1)O2')","tensor(0.2251, dtype=torch.float64)","tensor(2.8697e-07, dtype=torch.float64)",Cc1c2c(c(C)c(OBr)c1OBr)OC(C)(CO)CC2,55
