descriptor,expected_improvement,fingerprint,fitness,niche_index,pedigree,predicted_fitness,predicted_uncertainty,smiles,archive index
"[0.27019103807272715, 0.5743400000000002, 0.6480714285714286, 0.5675511111111116]","tensor(0.0370, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.20926393021264017,2,"('mutation', '[*:1]~[D1]>>[*:1]', 'Cc1c(O)c(N)c(C)c2c1CCC(C)(COc1ccc(N)cc1)O2')","tensor(0.2425, dtype=torch.float64)","tensor(0.0058, dtype=torch.float64)",Cc1c(O)c(N)c(C)c2c1CCC(COc1ccc(N)cc1)O2,2
"[0.7055648339272725, 0.9441200000000004, 0.26371428571428573, 0.47635555555555587]","tensor(0.0920, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.08717952499559001,6,"('crossover', 'Cc1c2c(c(OBr)c(OBr)c1OBr)CCC(C)(C(=N)O)O2', 'Cc1c(O)c(N)c(C)c2c1CCC(C)(COc1ccc(C3SC(=O)NC3=O)cc1)O2')","tensor(0.0920, dtype=torch.float64)","tensor(0.0048, dtype=torch.float64)",Cc1c2c(c(OBr)c(OBr)c1OBr)CCC(C)(C)O2,6
"[0.06360350397575759, 0.39736666666666665, 0.27635714285714286, 0.1415422222222225]","tensor(0.1196, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.1111090589524628,7,"('crossover', 'OCc1ccc(OCOBr)cc1', 'CONCc1ccc(OCC2(C)C=Cc3c(C)c(O)c(C)c(C)c3O2)cc1')","tensor(0.2207, dtype=torch.float64)","tensor(2.8699e-07, dtype=torch.float64)",OCc1ccc(OCCOBr)cc1,7
"[0.27618880945454544, 0.49316666666666675, 0.49157142857142855, 0.5189266666666672]","tensor(0.0817, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.29551961934919146,13,"('crossover', 'Cc1c(C)c2c(c(C)c1O)C=CC(COc1ccc(CCNOC=O)cc1)O2', 'CONc1ccc(OCC2C=Cc3c(C)c(O)c(C)c(C)c3O2)cc1')","tensor(0.2571, dtype=torch.float64)","tensor(0.0062, dtype=torch.float64)",CONc1ccc(COc2ccc(CCNOC=O)cc2)cc1,13
"[0.6489252845454544, 0.8258100000000006, 0.6061428571428571, 0.8993722222222227]","tensor(4.8314e-11, dtype=torch.float64)",[0 1 0 ... 0 0 0],0.6139623423144214,14,"('mutation', '[*;!H0:1]-[*;!H0:2]>>[*:1]=[*:2]', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2')","tensor(0.6075, dtype=torch.float64)","tensor(1.0000e-10, dtype=torch.float64)",Cc1c(C)c2c(c(C)c1O)C=CC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,14
"[0.3062174441454545, 0.8603566666666674, 0.27635714285714286, 0.445675555555556]","tensor(0.0201, dtype=torch.float64)",[0 1 0 ... 0 0 0],0.11280858678797002,16,"('crossover', 'Cc1c(C)c2c(c(C)c1OBr)C=CC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2', 'CCC1(C)C=Cc2c(C)c(O)c(OBr)c(C)c2O1')","tensor(0.1230, dtype=torch.float64)","tensor(0.0026, dtype=torch.float64)",CCCC1(C)C=Cc2c(C)c(O)c(OBr)c(C)c2O1,16
"[0.8425460784969695, 0.8788033333333342, 0.6061428571428571, 0.9325611111111114]","tensor(0., dtype=torch.float64)",[0 0 0 ... 0 0 0],0.6551753201941264,18,"('mutation', '[*:1]~[D4](~[*;!H0;!H1:2])(~[*:3])~[*:4]>>[*:1]-[*:2](-[*:3])-[*:4]', 'CCc1c(O)c(Br)c(C)c2c1C=CC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2')","tensor(0.2196, dtype=torch.float64)","tensor(2.8700e-07, dtype=torch.float64)",CCc1c(O)c(Br)c(C)c2c1C=CC(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,18
"[0.6066517301939395, 0.50074, 0.8779285714285715, 0.8383400000000005]","tensor(0., dtype=torch.float64)",[0 0 0 ... 0 0 0],0.43952560313480715,21,"('mutation', '[*:1]~[D2]~[*:2]>>[*:1]-[*:2]', 'Cc1c(O)c(C=N)c(C)c2c1CCC(C)(COc1ccc(CC3NC(=O)NC3=O)cc1)O2')","tensor(0.2212, dtype=torch.float64)","tensor(2.8696e-07, dtype=torch.float64)",Cc1c(O)c(N)c(C)c2c1CCC(C)(COc1ccc(CC3NC(=O)NC3=O)cc1)O2,21
"[0.40311414260606077, 0.10859999999999993, 0.7194285714285715, 0.4139311111111114]","tensor(0.0392, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.17109131249133971,24,"('crossover', 'Cc1c(C)c2c(c(C)c1O)C=CC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2', 'O=C1NC(=O)C(Cc2ccc(OCCc3ccc(NOCNBr)cc3)cc2)N1')","tensor(0.2040, dtype=torch.float64)","tensor(0.0040, dtype=torch.float64)",O=C1NC(=O)C(Cc2ccc(OCNOCNBr)cc2)N1,24
"[0.6581370744, 0.29495999999999994, 0.9632857142857144, 0.8223533333333339]","tensor(0.0148, dtype=torch.float64)",[0 1 0 ... 0 0 0],0.23887426742139942,33,"('mutation', '[*;!H0;!R:1]>>[*:1]-C', 'Cc1c(C)c(C2NC(=O)NC2=O)c(C)c2c1OC(C)(COCC1NC(=O)NC1=O)C=C2')","tensor(0.2212, dtype=torch.float64)","tensor(2.8700e-07, dtype=torch.float64)",Cc1c(C)c(C2NC(=O)NC2=O)c(C)c2c1OC(C)(COC(C)C1NC(=O)NC1=O)C=C2,33
