descriptor,expected_improvement,fingerprint,fitness,niche_index,pedigree,predicted_fitness,predicted_uncertainty,smiles,archive index
"[0.021131837115151535, 0.3902833333333333, 0.27635714285714286, 0.08746444444444469]","tensor(0.2251, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.10111894900855106,7,"('crossover', 'Cc1c(O)c(OBr)c(C)c2c1C=CC(C)(COc1ccc(CO)cc1)O2', 'Cc1c(O)c(OBr)c(C)c2c1C=CC(C)(COc1ccc(CO)cc1)O2')","tensor(0.2251, dtype=torch.float64)","tensor(2.8698e-07, dtype=torch.float64)",OCc1ccc(OCOBr)cc1,7
"[0.300446643939394, 0.48776666666666674, 0.4816428571428572, 0.5669488888888893]","tensor(0.2570, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.15349606295247623,13,"('crossover', 'CCOc1ccc(CC2SC(=O)NC2=O)cc1', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3NC(=O)NC3=O)cc1)O2')","tensor(0.2570, dtype=torch.float64)","tensor(2.8697e-07, dtype=torch.float64)",CCOc1ccc(Cc2ccc(CC3NC(=O)NC3=O)cc2)cc1,13
"[0.6489252845454544, 0.8258100000000006, 0.6061428571428571, 0.8993722222222227]","tensor(4.8314e-11, dtype=torch.float64)",[0 1 0 ... 0 0 0],0.6139623423144214,14,"('mutation', '[*;!H0:1]-[*;!H0:2]>>[*:1]=[*:2]', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2')","tensor(0.6075, dtype=torch.float64)","tensor(1.0000e-10, dtype=torch.float64)",Cc1c(C)c2c(c(C)c1O)C=CC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,14
"[0.8425460784969695, 0.9014900000000008, 0.6061428571428571, 0.9322944444444446]","tensor(0., dtype=torch.float64)",[0 1 0 ... 0 0 0],0.546031253679959,18,"('mutation', '[*:1]~[D2]~[*:2]>>[*:1]-[*:2]', 'Cc1c(O)c(OBr)c(C)c2c1C=CC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2')","tensor(0.2251, dtype=torch.float64)","tensor(2.8694e-07, dtype=torch.float64)",Cc1c(O)c(Br)c(C)c2c1C=CC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,18
"[0.6430153665575759, 0.5699850000000001, 0.8624285714285714, 0.8769322222222228]","tensor(0., dtype=torch.float64)",[0 0 0 ... 0 0 0],0.435064492904861,21,"('mutation', '[*;!H0;!R;!H1:1]>>[*:1]=N', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3NC(=O)NC3=O)cc1)O2')","tensor(0.2251, dtype=torch.float64)","tensor(2.8696e-07, dtype=torch.float64)",Cc1c(O)c(C=N)c(C)c2c1CCC(C)(COc1ccc(CC3NC(=O)NC3=O)cc1)O2,21
"[0.37923571643636345, 0.17594333333333326, 0.8365714285714285, 0.527755555555556]","tensor(0.3581, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.15232468719961187,24,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CCC(O)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3NC(=O)NC3=O)cc1)O2')","tensor(0.3581, dtype=torch.float64)","tensor(2.8697e-07, dtype=torch.float64)",Cc1c(C)c2c(c(C)c1O)CCC(O)(COCC1NC(=O)NC1=O)O2,24
"[0.6156654075393939, 0.23021000000000003, 0.9632857142857144, 0.7712977777777783]","tensor(0.2251, dtype=torch.float64)",[0 1 0 ... 0 0 0],0.20648564325661312,33,"('crossover', 'CNc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3NC(=O)NC3=O)cc1)O2', 'Cc1c(C)c2c(c(C)c1O)C=CC(C)(COCC1NC(=O)NC1=O)O2')","tensor(0.2251, dtype=torch.float64)","tensor(2.8697e-07, dtype=torch.float64)",Cc1c(C)c(C2NC(=O)NC2=O)c(C)c2c1OC(C)(COCC1NC(=O)NC1=O)C=C2,33
"[0.2698538077818181, 0.6460933333333337, 0.27635714285714286, 0.3849755555555559]","tensor(0.1636, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.09979355219467595,35,"('crossover', 'Cc1c(O)c(CO)c(C)c2c1CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2', 'Cc1c(C)c2c(c(C)c1OBr)CCC(C)(COCC1SC(=O)NC1=O)O2')","tensor(0.2570, dtype=torch.float64)","tensor(2.8697e-07, dtype=torch.float64)",Cc1c(C)c2c(c(C)c1OBr)CCC(C)(CO)O2,35
"[0.6036358242303029, 0.6217766666666669, 0.6920714285714286, 0.8419466666666673]","tensor(0.6075, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.42453219888148075,37,"('mutation', '[#16:1]>>[#7:1]', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2')","tensor(0.6075, dtype=torch.float64)","tensor(1.0000e-10, dtype=torch.float64)",Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3NC(=O)NC3=O)cc1)O2,37
"[0.43063320724848475, 0.4017899999999999, 0.7506428571428571, 0.5747477777777783]","tensor(0.1005, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.17754928448897897,44,"('crossover', 'Cc1c(O)c(CO)c(C)c2c1CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(COCOC1SC(=O)NC1=O)O2')","tensor(0.2570, dtype=torch.float64)","tensor(2.8696e-07, dtype=torch.float64)",Cc1c(O)c(CO)c(C)c2c1CCC(C)(COC1SC(=O)NC1=O)O2,44
