descriptor,expected_improvement,fingerprint,fitness,niche_index,pedigree,predicted_fitness,predicted_uncertainty,smiles,archive index
"[0.2700467384121211, 0.5590400000000003, 0.6213571428571429, 0.4930211111111114]",,[0 0 0 ... 1 0 0],0.16021317083099268,,"('database', 'no reaction', 'no parent')",,,Cc1c(O)c(C)c2c(c1O)C(=O)C(Cc1ccc(O)cc1)CO2,2
"[0.2701910380727273, 0.4472500000000001, 0.44142857142857145, 0.565066666666667]","tensor(0.1943, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.16239442070714669,13.0,"('crossover', 'COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(N(C)C)cc1', 'Cc1c(O)c(C)c2c(c1O)C(=O)C(Cc1ccc(O)cc1)CO2')","tensor(0.1943, dtype=torch.float64)","tensor(0.0005, dtype=torch.float64)",COc1ccc(CO)cc1C(=O)NCc1ccc(N(C)C)cc1,13
"[0.6096900418787878, 0.9897533333333345, 0.49742857142857144, 0.9339388888888892]","tensor(6.9033e-154, dtype=torch.float64)",[0 1 0 ... 0 0 0],0.2813916838508876,14.0,"('mutation', '[*;!H0;!R:1]>>[*:1]-C', 'CCc1cc(CC2SC(=O)NC2=O)cc(C)c1N(C)c1ccc(O)c(C(C)C)c1')","tensor(0.2554, dtype=torch.float64)","tensor(0.0005, dtype=torch.float64)",CCCc1cc(CC2SC(=O)NC2=O)cc(C)c1N(C)c1ccc(O)c(C(C)C)c1,14
"[0.14285225606060614, 0.855056666666667, 0.3549285714285714, 0.4427844444444449]","tensor(0.2147, dtype=torch.float64)",[0 1 0 ... 0 0 0],0.1303365028505244,16.0,"('crossover', 'Cc1c(C)c2c(c(C)c1N)CC(C)(CSc1ccc(O)cc1)O2', 'Cc1ccc(CC2CC(=O)NC(=O)S2)c(C)c1Oc1ccc(O)c(C(C)C)c1')","tensor(0.2147, dtype=torch.float64)","tensor(0.0006, dtype=torch.float64)",Cc1ccc(O)c(C)c1Oc1ccc(O)c(C(C)C)c1,16
"[0.8941598435272726, 0.7474666666666671, 0.7354285714285714, 0.7993655555555557]","tensor(0.1975, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.20847713808954588,18.0,"('crossover', 'COc1ccc(CC2SC(=O)NC2=O)cc1O', 'COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(OC(F)(F)F)cc1')","tensor(0.1975, dtype=torch.float64)","tensor(0.0005, dtype=torch.float64)",COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(OC(F)(F)OC(F)(F)F)cc1,18
"[0.576121793248485, 0.47411666666666674, 0.7712142857142857, 0.7713044444444448]","tensor(6.9189e-06, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.2558563561371561,21.0,"('mutation', '[*:1]~[D1]>>[*:1]', 'COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(N(C)OC)cc1')","tensor(0.2206, dtype=torch.float64)","tensor(0.0004, dtype=torch.float64)",COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(N(C)O)cc1,21
"[0.34870577949090903, 0.19499999999999998, 0.814, 0.4747577777777783]","tensor(0.0467, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.14923796703730977,24.0,"('crossover', 'COc1ccc(CC2SC(=O)NC2=O)cc1OC(=O)NCc1ccc(C)cc1', 'COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCO')","tensor(0.1757, dtype=torch.float64)","tensor(0.0007, dtype=torch.float64)",COc1ccc(CC2SC(=O)NC2=O)cc1OC(=O)NCCO,24
"[0.3093583076848487, 0.7138500000000003, 0.2737857142857143, 0.39518000000000025]","tensor(0.1580, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.13412167900945368,35.0,"('mutation', '[*:1]~[D2]~[*:2]>>[*:1]-[*:2]', 'COc1ccc(F)cc1C(=O)NCc1ccc(OC(F)(F)F)cc1')","tensor(0.1580, dtype=torch.float64)","tensor(0.0007, dtype=torch.float64)",COc1ccc(F)cc1C(=O)NCc1ccc(C(F)(F)F)cc1,35
"[0.5216545836242426, 0.564186666666667, 0.5607857142857142, 0.7971100000000004]","tensor(1.8244e-52, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.22994148235063758,37.0,"('crossover', 'COc1ccc(CNC(=O)c2cc(CC3SC(=O)NC3=O)ccc2OC)cc1OC', 'COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(N(C)C)cc1')","tensor(0.2198, dtype=torch.float64)","tensor(0.0004, dtype=torch.float64)",Cc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(N(C)C)cc1,37
"[0.6036358242303029, 0.7971400000000007, 0.7774285714285716, 0.8321377777777782]",,[0 0 0 ... 0 0 0],0.20870336446991472,,"('database', 'no reaction', 'no parent')",,,Cc1c(C)c2c(c(Cc3noc(CCc4ccc(O)c(O)c4)n3)c1O)CCC(C)(C)O2,38
