descriptor,expected_improvement,fingerprint,fitness,niche_index,pedigree,predicted_fitness,predicted_uncertainty,smiles,archive index
"[0.2973647349454547, 0.12963333333333338, 0.4645714285714285, 0.5041388888888892]","tensor(0.1496, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.1181610478351918,0.0,"('crossover', 'COc1ccc(CN2CCN(c3c(C)c(C)c4c(c3C)CC(C)(C)O4)CC2)cc1', 'Cc1cc(CC2SC(O)NC2=O)ccc1N(C)c1ccc(O)c(C(C)C)c1')","tensor(0.1496, dtype=torch.float64)","tensor(0.0016, dtype=torch.float64)",COc1ccc(CN2CCN(C3SC(O)NC3=O)CC2)cc1,0
"[0.2700467384121211, 0.5590400000000003, 0.6213571428571429, 0.4930211111111114]",,[0 0 0 ... 1 0 0],0.16021317083099268,,"('database', 'no reaction', 'no parent')",,,Cc1c(O)c(C)c2c(c1O)C(=O)C(Cc1ccc(O)cc1)CO2,2
"[0.2701910380727273, 0.4472500000000001, 0.44142857142857145, 0.565066666666667]","tensor(0.1943, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.16239442070714669,13.0,"('crossover', 'COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(N(C)C)cc1', 'Cc1c(O)c(C)c2c(c1O)C(=O)C(Cc1ccc(O)cc1)CO2')","tensor(0.1943, dtype=torch.float64)","tensor(0.0005, dtype=torch.float64)",COc1ccc(CO)cc1C(=O)NCc1ccc(N(C)C)cc1,13
"[0.6096900418787878, 0.9897533333333345, 0.49742857142857144, 0.9339388888888892]","tensor(6.9033e-154, dtype=torch.float64)",[0 1 0 ... 0 0 0],0.2813916838508876,14.0,"('mutation', '[*;!H0;!R:1]>>[*:1]-C', 'CCc1cc(CC2SC(=O)NC2=O)cc(C)c1N(C)c1ccc(O)c(C(C)C)c1')","tensor(0.2554, dtype=torch.float64)","tensor(0.0005, dtype=torch.float64)",CCCc1cc(CC2SC(=O)NC2=O)cc(C)c1N(C)c1ccc(O)c(C(C)C)c1,14
"[0.14285225606060614, 0.8459833333333339, 0.3549285714285714, 0.4417177777777782]","tensor(0.0143, dtype=torch.float64)",[0 1 0 ... 0 0 0],0.14824595281060785,16.0,"('crossover', 'C=CCc1ccc(OC)c(C(=O)NCc2ccc(N(C)C)cc2)c1', 'CC(C)c1cc(Oc2ccc(CC3SC(=O)NC3=O)cc2O)ccc1O')","tensor(0.1446, dtype=torch.float64)","tensor(0.0011, dtype=torch.float64)",CCc1ccc(Oc2ccc(O)c(C(C)C)c2)c(O)c1,16
"[0.8941598435272726, 0.7474666666666671, 0.7354285714285714, 0.7993655555555557]","tensor(0.1975, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.20847713808954588,18.0,"('crossover', 'COc1ccc(CC2SC(=O)NC2=O)cc1O', 'COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(OC(F)(F)F)cc1')","tensor(0.1975, dtype=torch.float64)","tensor(0.0005, dtype=torch.float64)",COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(OC(F)(F)OC(F)(F)F)cc1,18
"[0.576121793248485, 0.47411666666666674, 0.7712142857142857, 0.7713044444444448]","tensor(6.9189e-06, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.2558563561371561,21.0,"('mutation', '[*:1]~[D1]>>[*:1]', 'COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(N(C)OC)cc1')","tensor(0.2206, dtype=torch.float64)","tensor(0.0004, dtype=torch.float64)",COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(N(C)O)cc1,21
"[0.40613508223030304, 0.11208333333333326, 0.9491428571428571, 0.46603333333333347]","tensor(0.0439, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.15355008583765203,24.0,"('crossover', 'COc1ccc(OC(F)(F)F)cc1C(=O)NCc1ccc(O)cc1', 'CN(C1SC(=O)NC1=O)S(=O)(=O)c1ccc(CCC2SC(=O)NC2=O)cc1')","tensor(0.1932, dtype=torch.float64)","tensor(0.0014, dtype=torch.float64)",CN(C1SC(=O)NC1=O)S(=O)(=O)C(=O)NCc1ccc(O)cc1,24
"[0.5818554490909091, 0.32214999999999994, 0.8863571428571428, 0.6114444444444446]","tensor(0.2082, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.22911124106838723,27.0,"('mutation', '[*:1]~[D3](~[*;!H0:2])~[*:3]>>[*:1]-[*:2]-[*:3]', 'CN(C1SC(=O)NC1=O)S(=O)(=O)c1ccc(CCC2SC(=O)NC2=O)cc1')","tensor(0.2082, dtype=torch.float64)","tensor(0.0011, dtype=torch.float64)",CN(C1SC(=O)NC1=O)S(=O)(=O)c1ccc(CCC2SC(=O)N2O)cc1,27
"[0.2639313, 0.8017666666666673, 0.1977857142857143, 0.3845777777777782]","tensor(0.0022, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.13542180223231612,35.0,"('crossover', 'COc1ccc(CC2SC(=O)NC2=O)cc1OC(=O)NCc1ccc(C)cc1', 'COc1ccc(F)cc1C(=O)NCc1ccc(OCc2ccc(OC(F)(F)F)cc2)cc1')","tensor(0.1363, dtype=torch.float64)","tensor(0.0013, dtype=torch.float64)",COCc1ccc(OCc2ccc(OC(F)(F)F)cc2)cc1,35
"[0.5671421564484846, 0.4816200000000001, 0.6467142857142857, 0.8319511111111113]","tensor(7.9635e-10, dtype=torch.float64)",[0 0 0 ... 0 0 1],0.27632771030494613,37.0,"('mutation', '[*;!R:1]~[*:2]>>[*:1]N[*:2]', 'Cc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(N(C)C)cc1')","tensor(0.2272, dtype=torch.float64)","tensor(0.0006, dtype=torch.float64)",CNN(C)c1ccc(CNC(=O)c2cc(CC3SC(=O)NC3=O)ccc2C)cc1,37
"[0.5611641573696968, 0.7321233333333339, 0.7774285714285716, 0.7808377777777782]","tensor(1.2273e-65, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.20871205281127256,38.0,"('mutation', '[*:1]~[D2]~[*:2]>>[*:1]-[*:2]', 'Cc1c(C)c2c(c(Cc3noc(CCc4ccc(O)c(O)c4)n3)c1O)CCC(C)(C)O2')","tensor(0.1938, dtype=torch.float64)","tensor(0.0009, dtype=torch.float64)",Cc1c(C)c2c(c(Cc3noc(CCc4ccc(O)c(O)c4)n3)c1O)CC(C)(C)O2,38
"[0.5129152373575755, 0.8593600000000007, 0.17814285714285716, 0.8838666666666674]",,[0 0 0 ... 0 0 0],0.14434916615957494,,"('database', 'no reaction', 'no parent')",,,COc1ccc(CN2CCN(c3c(C)c(C)c4c(c3C)CC(C)(C)O4)CC2)cc1,40
"[0.44569088670303014, 0.4758166666666668, 0.7480714285714286, 0.6237966666666667]","tensor(0.0572, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.2167479352978616,44.0,"('crossover', 'COc1ccc(OC(F)(F)F)cc1C(=O)NCc1ccc(O)cc1', 'COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCCc1ccc(N(C)OC)cc1')","tensor(0.1972, dtype=torch.float64)","tensor(0.0006, dtype=torch.float64)",COc1ccc(C2SC(=O)NC2=O)cc1C(=O)NCc1ccc(O)cc1,44
"[0.35497029983030276, 0.9943050000000008, 0.4690714285714286, 0.6336500000000004]","tensor(1.6118e-170, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.2395421664263729,50.0,"('mutation', '[*;!H0;!R:1]~[*:2]>>[*:1]=N-[*:2]', 'Cc1c(C)c2c(c(C)c1N)CC(C)(CSc1ccc(O)cc1)O2')","tensor(0.1966, dtype=torch.float64)","tensor(0.0012, dtype=torch.float64)",Cc1c(C)c2c(c(C)c1N=N)CC(C)(CSc1ccc(O)cc1)O2,50
"[0.006457618678787857, 0.5915000000000002, 0.16764285714285712, 0.35202000000000044]","tensor(0.1785, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.11935503309338813,51.0,"('crossover', 'COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(N(C)C)cc1', 'Cc1c(O)c(C)c2c(c1O)C(=O)C(Cc1ccc(O)cc1)CO2')","tensor(0.1785, dtype=torch.float64)","tensor(0.0007, dtype=torch.float64)",CN(C)c1ccc(Cc2ccc(O)cc2)cc1,51
"[0.5189130087393936, 0.688826666666667, 0.3226428571428572, 0.8655088888888894]",,[0 0 0 ... 0 1 0],0.18164908817748054,,"('database', 'no reaction', 'no parent')",,,COc1ccc(N2CCN(c3c(C)c(C)c4c(c3C)CC(C)(CO)O4)CC2)cc1,53
"[0.48816255356363636, 0.45415, 0.7480714285714286, 0.6765855555555557]","tensor(0.2160, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.21413283988271867,61.0,"('crossover', 'COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(C)cc1', 'Cc1c(C)c2c(c(C)c1N)CC(C)(CSc1ccc(O)cc1)O2')","tensor(0.2160, dtype=torch.float64)","tensor(0.0002, dtype=torch.float64)",COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(O)cc1,61
"[0.4183491732, 0.6733833333333337, 0.33971428571428575, 0.4811466666666669]","tensor(0.1486, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.14594626705994676,66.0,"('mutation', '[#6:1]>>[#16:1]', 'COc1ccc(F)cc1C(=O)NCc1ccc(OC(F)(F)F)cc1')","tensor(0.1486, dtype=torch.float64)","tensor(0.0012, dtype=torch.float64)",COc1ccc(F)cc1C(=O)NCC1=CC=S(OC(F)(F)F)C=C1,66
"[0.47616701079999996, 0.9026366666666673, 0.49742857142857144, 0.7838277777777781]","tensor(0., dtype=torch.float64)",[0 1 0 ... 0 0 0],0.29921264691771765,67.0,"('mutation', '[*;!H0:1]-[*;!H0:2]>>[*:1]=[*:2]', 'Cc1cc(CC2SC(=O)NC2=O)ccc1N(C)c1ccc(O)c(C(C)C)c1')","tensor(0.2163, dtype=torch.float64)","tensor(0.0012, dtype=torch.float64)",Cc1cc(C=C2SC(=O)NC2=O)ccc1N(C)c1ccc(O)c(C(C)C)c1,67
