descriptor,expected_improvement,fingerprint,fitness,niche_index,pedigree,predicted_fitness,predicted_uncertainty,smiles,archive index
"[0.2700467384121211, 0.5590400000000003, 0.6213571428571429, 0.4930211111111114]",,[0 0 0 ... 1 0 0],0.16021317083099268,,"('database', 'no reaction', 'no parent')",,,Cc1c(O)c(C)c2c(c1O)C(=O)C(Cc1ccc(O)cc1)CO2,2
"[0.2701910380727273, 0.4472500000000001, 0.44142857142857145, 0.565066666666667]","tensor(0.1943, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.16239442070714669,13.0,"('crossover', 'COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(N(C)C)cc1', 'Cc1c(O)c(C)c2c(c1O)C(=O)C(Cc1ccc(O)cc1)CO2')","tensor(0.1943, dtype=torch.float64)","tensor(0.0005, dtype=torch.float64)",COc1ccc(CO)cc1C(=O)NCc1ccc(N(C)C)cc1,13
"[0.5672183750181818, 0.9247366666666675, 0.49742857142857144, 0.8826388888888894]","tensor(0., dtype=torch.float64)",[0 1 0 ... 0 0 0],0.26779897665113145,14.0,"('mutation', '[*;!H0;!R:1]>>[*:1]-C', 'Cc1cc(CC2SC(=O)NC2=O)cc(C)c1N(C)c1ccc(O)c(C(C)C)c1')","tensor(0.2410, dtype=torch.float64)","tensor(0.0004, dtype=torch.float64)",CCc1cc(CC2SC(=O)NC2=O)cc(C)c1N(C)c1ccc(O)c(C(C)C)c1,14
"[0.14285225606060614, 0.855056666666667, 0.3549285714285714, 0.4427844444444449]","tensor(0.2147, dtype=torch.float64)",[0 1 0 ... 0 0 0],0.1303365028505244,16.0,"('crossover', 'Cc1c(C)c2c(c(C)c1N)CC(C)(CSc1ccc(O)cc1)O2', 'Cc1ccc(CC2CC(=O)NC(=O)S2)c(C)c1Oc1ccc(O)c(C(C)C)c1')","tensor(0.2147, dtype=torch.float64)","tensor(0.0006, dtype=torch.float64)",Cc1ccc(O)c(C)c1Oc1ccc(O)c(C(C)C)c1,16
"[0.6185934601090911, 0.5028166666666668, 0.6926428571428571, 0.8293322222222225]","tensor(0.0090, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.2212388667940111,21.0,"('crossover', 'COc1ccc(CN2CCN(c3c(C)c(C)c4c(c3C)CC(C)(C)O4)CC2)cc1', 'COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(N(C)C)cc1')","tensor(0.2183, dtype=torch.float64)","tensor(0.0002, dtype=torch.float64)",COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(N(C)OC)cc1,21
"[0.2577646743878788, 0.12815, 0.7480714285714286, 0.40186333333333346]","tensor(0.2090, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.12896113908356335,24.0,"('crossover', 'Cc1c(O)c(C)c2c(c1O)C(=O)C(Cc1ccc(O)cc1)CO2', 'COc1ccc(CNC(=O)c2cc(CC3SC(=O)NC3=O)ccc2OC)cc1OC')","tensor(0.2090, dtype=torch.float64)","tensor(0.0003, dtype=torch.float64)",COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCO,24
"[0.5216545836242426, 0.564186666666667, 0.5607857142857142, 0.7971100000000004]","tensor(1.8244e-52, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.22994148235063758,37.0,"('crossover', 'COc1ccc(CNC(=O)c2cc(CC3SC(=O)NC3=O)ccc2OC)cc1OC', 'COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(N(C)C)cc1')","tensor(0.2198, dtype=torch.float64)","tensor(0.0004, dtype=torch.float64)",Cc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(N(C)C)cc1,37
"[0.6036358242303029, 0.7971400000000007, 0.7774285714285716, 0.8321377777777782]",,[0 0 0 ... 0 0 0],0.20870336446991472,,"('database', 'no reaction', 'no parent')",,,Cc1c(C)c2c(c(Cc3noc(CCc4ccc(O)c(O)c4)n3)c1O)CCC(C)(C)O2,38
"[0.5129152373575755, 0.8593600000000007, 0.17814285714285716, 0.8838666666666674]",,[0 0 0 ... 0 0 0],0.14434916615957494,,"('database', 'no reaction', 'no parent')",,,COc1ccc(CN2CCN(c3c(C)c(C)c4c(c3C)CC(C)(C)O4)CC2)cc1,40
"[0.339581843030303, 0.3579399999999999, 0.8066428571428571, 0.4677311111111114]","tensor(0.1841, dtype=torch.float64)",[0 0 0 ... 1 0 0],0.139984128571272,44.0,"('crossover', 'COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(N(C)C)cc1', 'Cc1c(O)c(C)c2c(c1O)C(=O)C(Cc1ccc(O)cc1)CO2')","tensor(0.1841, dtype=torch.float64)","tensor(0.0006, dtype=torch.float64)",Cc1c(O)c(C)c2c(c1O)C(=O)C(CC1SC(=O)NC1=O)CO2,44
