descriptor,expected_improvement,fingerprint,fitness,niche_index,pedigree,predicted_fitness,predicted_uncertainty,smiles,archive index
"[0.4095818091151514, 0.1683166666666667, 0.406, 0.6667933333333336]","tensor(5.6634e-28, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.30030279292464307,0,"('crossover', 'CC(C)c1cc(N(C)Cc2ccc(CC3SCNC3=O)cc2)ccc1O', 'CNC#CCN1CCN(Cc2ccc(ONC)cc2)CC1')","tensor(0.1949, dtype=torch.float64)","tensor(0.0020, dtype=torch.float64)",CNOc1ccc(CN2CCN(CC#CC3SCNC3=O)CC2)cc1,0
"[0.32772038438787876, 0.6185533333333336, 0.7361428571428572, 0.6029688888888891]","tensor(0.0013, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.2026057617430385,2,"('mutation', '[*:1]~[D2]~[*:2]>>[*:1]-[*:2]', 'Cc1c(C)c2c(c(C)c1N=N)CC(C#N)(Cc1ccc(C#N)c(O)c1)O2')","tensor(0.1860, dtype=torch.float64)","tensor(0.0014, dtype=torch.float64)",Cc1c(C)c2c(c(C)c1N)CC(C#N)(Cc1ccc(C#N)c(O)c1)O2,2
"[0.5789288897454544, 0.47456666666666675, 0.6135, 0.46489888888888925]","tensor(0.1535, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.1561650379727275,3,"('crossover', 'COc1ccc(C2SCNC2=O)cc1C(=O)NCc1ccc(OC(F)(F)OC(F)(F)F)cc1', 'CONC(=O)c1cc(CC2SCNC2=O)ccc1OC')","tensor(0.1535, dtype=torch.float64)","tensor(0.0014, dtype=torch.float64)",COc1ccc(C2SCNC2=O)cc1C(=O)NCOC(F)(F)OC(F)(F)F,3
"[0.43388604853333346, 0.46525, 0.28407142857142853, 0.5967044444444448]","tensor(0.0035, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.21335280266415113,4,"('crossover', 'Cc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(ON)cc1', 'CNC#CCCN1C=CN(CCc2ccc(ONC(F)(F)C(F)(F)F)cc2)CC1')","tensor(0.2100, dtype=torch.float64)","tensor(0.0012, dtype=torch.float64)",CNC#CCCN1C=CN(CCc2ccc(ONC(F)(F)F)cc2)CC1,4
"[0.45205347597575746, 0.17540000000000008, 0.406, 0.7208711111111116]","tensor(2.3494e-200, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.3051981996235055,5,"('mutation', '[*;!R:1]~[*:2]>>[*:1]C[*:2]', 'CNOc1ccc(CN2CCN(CC#CC3SCNC3=O)CC2)cc1')","tensor(0.2645, dtype=torch.float64)","tensor(0.0012, dtype=torch.float64)",CNCOc1ccc(CN2CCN(CC#CC3SCNC3=O)CC2)cc1,5
"[0.030813522096969657, 0.2412, 0.19814285714285715, 0.3211522222222227]","tensor(0.0441, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.11819685606017306,7,"('crossover', 'CNOc1ccc(CN2CCN(CCOCO)CC2)cc1', 'CC(C)c1cc(N(C)Cc2ccc(CC3SCNC3=O)cc2)ccc1O')","tensor(0.1569, dtype=torch.float64)","tensor(0.0014, dtype=torch.float64)",CNOc1ccc(CN2CCN(C)CC2)cc1,7
"[0.4453058150909092, 0.26485000000000003, 0.7286428571428573, 0.21161666666666662]","tensor(0.0006, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.09009712844493907,11,"('mutation', '[*;!H0;!R;!H1:1]>>[*:1]=C', 'CN(C1SC(=O)NC1=O)S(=O)(=O)OC(F)(F)OC(F)(F)F')","tensor(0.0892, dtype=torch.float64)","tensor(0.0014, dtype=torch.float64)",C=CN(C1SC(=O)NC1=O)S(=O)(=O)OC(F)(F)OC(F)(F)F,11
"[0.30666493355151514, 0.5870000000000003, 0.3195, 0.6647388888888893]","tensor(4.2936e-258, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.3241805158955957,13,"('mutation', '[*;!H0:1]-[*;!H0:2]>>[*:1]=[*:2]', 'CNCc1ccc(CN(C)c2ccc(CCCOCO)cc2)cc1')","tensor(0.2477, dtype=torch.float64)","tensor(0.0017, dtype=torch.float64)",CNCc1ccc(CN(C)c2ccc(C=CCOCO)cc2)cc1,13
"[0.6245033780969697, 0.725716666666667, 0.7181428571428572, 0.8164366666666669]","tensor(0., dtype=torch.float64)",[0 1 0 ... 0 0 0],0.4796637414947817,14,"('mutation', '[*:1]~[D3](~[*;!H0:2])~[*:3]>>[*:1]-[*:2]-[*:3]', 'C=C(C)c1cc(N(C)CS(=O)(=O)c2ccc(CC3SC(=O)NC3=O)cc2)ccc1O')","tensor(0.2671, dtype=torch.float64)","tensor(0.0019, dtype=torch.float64)",C=C(C)c1cc(C(C)S(=O)(=O)c2ccc(CC3SC(=O)NC3=O)cc2)ccc1O,14
"[0.20330636590303022, 0.7522833333333337, 0.3549285714285714, 0.4004955555555557]","tensor(2.9362e-18, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.16434611608513186,16,"('crossover', 'C=C(C)c1cc(N(C)CS(=O)(=O)c2ccc(CC3SC(=O)NC3=O)cc2)ccc1O', 'COc1ccc(C)cc1C(=O)NCc1ccc(OC(O)(F)F)cc1')","tensor(0.1355, dtype=torch.float64)","tensor(0.0025, dtype=torch.float64)",C=C(C)c1cc(-c2ccc(OC(O)(F)F)cc2)ccc1O,16
