descriptor,expected_improvement,fingerprint,fitness,niche_index,pedigree,predicted_fitness,predicted_uncertainty,smiles
"[0.3489160821818182, 0.710333333333334, 0.7115000000000001, 0.5851933333333337]",0.20107952513259458,[0 1 0 ... 0 0 0],0.2511305664228736,2.0,"('crossover', 'Cc1cc(CC2SC(=O)NC2=O)cc(C)c1N(C)c1ccc(O)c(C(C)C)c1', 'Cc1c(C)c2c(c(Cc3noc(CCc4ccc(O)c(O)c4)n3)c1O)CCC(C)(C)O2')",0.20107952513259458,0.0012373504458286356,CC(C)c1cc(-c2noc(CCc3ccc(O)c(O)c3)n2)ccc1O
"[0.2277193712121213, 0.4828000000000001, 0.44142857142857145, 0.517755555555556]",0.19976379137877848,[0 0 0 ... 0 0 0],0.1476154907703772,13.0,"('crossover', 'COc1c(C)c(C)c2c(c1CCc1ccc(O)c(O)c1)CCC(C)(C)O2', 'COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(N(C)C)cc1')",0.19976379137877848,0.0010281847585103315,COc1ccc(O)cc1C(=O)NCc1ccc(N(C)C)cc1
"[0.5247467081575757, 0.8824066666666673, 0.49742857142857144, 0.8310722222222224]",,[0 1 0 ... 0 0 0],0.2654717083626561,,"('database', 'no reaction', 'no parent')",,,Cc1cc(CC2SC(=O)NC2=O)cc(C)c1N(C)c1ccc(O)c(C(C)C)c1
"[0.576121793248485, 0.47411666666666674, 0.7712142857142857, 0.7713044444444448]",0.0010032453885072624,[0 0 0 ... 0 0 0],0.2562031762399987,21.0,"('crossover', 'Cc1c(C)c2c(c(Cc3noc(CCc4ccc(O)c(O)c4)n3)c1O)CCC(C)(C)O2', 'COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(N(C)C)cc1')",0.21873273065576887,0.00037413138931490343,COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(N(C)O)cc1
"[0.2577646743878788, 0.12815, 0.7480714285714286, 0.40186333333333346]",0.20991824332063833,[0 0 0 ... 0 0 0],0.1293204986128808,24.0,"('crossover', 'COc1ccc(CNC(=O)c2cc(CC3SC(=O)NC3=O)ccc2OC)cc1OC', 'Cc1cc(CC2SC(=O)NC2=O)cc(C)c1N(C)c1ccc(O)c(C(C)C)c1')",0.20991824332063833,0.0005841300580568761,COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCO
"[0.5701240218666669, 0.5142166666666669, 0.6267142857142857, 0.817276666666667]",,[0 0 0 ... 0 0 0],0.22853381772076278,,"('database', 'no reaction', 'no parent')",,,COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(N(C)C)cc1
"[0.5731058872848485, 0.6951000000000004, 0.7480714285714286, 0.7973855555555558]",0.0075746870014047896,[0 1 0 ... 0 0 0],0.254178647025941,38.0,"('crossover', 'COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(N(C)C)cc1', 'Cc1cc(CC2SC(=O)NC2=O)cc(C)c1N(C)c1ccc(O)c(C(C)C)c1')",0.2219648170810145,0.0009034356283674402,COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)Nc1ccc(O)c(C(C)C)c1
"[0.4704435704969695, 0.8079566666666674, 0.17814285714285716, 0.831233333333334]",0.022922987342049284,[0 0 0 ... 0 0 0],0.14390801171546638,40.0,"('mutation', '[*:1]~[D1]>>[*:1]', 'COc1ccc(CN2CCN(c3c(C)c(C)c4c(c3C)CC(C)(C)O4)CC2)cc1')",0.16567098734612462,0.0009899341195223291,COc1ccc(CN2CCN(c3c(C)cc4c(c3C)CC(C)(C)O4)CC2)cc1
"[0.2611773607272727, 0.7674100000000005, 0.3177142857142857, 0.5988933333333338]",,[0 0 0 ... 0 0 0],0.13868392731253174,,"('database', 'no reaction', 'no parent')",,,Cc1c(C)c2c(c(C)c1N)CC(C)(COCc1ccccc1)O2
"[0.048929285539393914, 0.661566666666667, 0.08907142857142858, 0.3967111111111117]",0.1756008317969028,[0 0 0 ... 0 0 0],0.10089912993722856,51.0,"('crossover', 'Cc1c(C)c2c(c(C)c1N)CC(C)(COCc1ccccc1)O2', 'COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(N(C)C)cc1')",0.1756008317969028,0.0012848354215780674,CN(C)c1ccc(COCc2ccccc2)cc1
"[0.5217648427393942, 0.7333233333333339, 0.3760714285714286, 0.8601522222222227]",0.21751166174387568,[0 0 0 ... 0 0 0],0.19388410627723754,53.0,"('crossover', 'COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(N(C)C)cc1', 'Cc1cc(CC2SC(=O)NC2=O)cc(C)c1N(C)c1ccc(O)c(C(C)C)c1')",0.21751166174387568,0.0009715657260109782,Cc1cc(CC2SC(=O)NC2=O)cc(C)c1N(C)Cc1ccc(N(C)C)cc1
