descriptor,expected_improvement,fingerprint,fitness,niche_index,pedigree,predicted_fitness,predicted_uncertainty,smiles,archive index
"[0.3547940376848485, 0.16649999999999995, 0.6535000000000001, 0.5255388888888892]","tensor(1.0172e-10, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.23546705542662538,0,"('mutation', '[*;!H0:1]-[*;!H0:2]>>[*:1]=[*:2]', 'CN(CCCc1noc(CCCO)n1)CC1SC(=S)NC1=O')","tensor(0.2187, dtype=torch.float64)","tensor(0.0024, dtype=torch.float64)",CN(C=CCc1noc(CCCO)n1)CC1SC(=S)NC1=O,0
"[0.27633310911515147, 0.5171950000000001, 0.6160000000000001, 0.5552833333333338]","tensor(0.0194, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.31557748122771967,2,"('crossover', 'COc1ccc(CCO)cc1CN(C)S(=O)(=O)c1ccc(CC2=NC(=O)NC2=O)cc1', 'CN(C=N)c1ccc(CCCc2noc(CCO)n2)cc1')","tensor(0.2698, dtype=torch.float64)","tensor(0.0011, dtype=torch.float64)",CN(C=N)c1ccc(CCCc2noc(CCCCO)n2)cc1,2
"[0.6541798927272728, 0.6154950000000001, 0.549, 0.4910911111111111]","tensor(0.2164, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.17347784354659465,3,"('crossover', 'Cc1c(C)c2c(c(C)c1C=N)CCC(C)(CCc1noc(CCC3SN(O)C3=O)n1)O2', 'N=CN(Br)c1ccc(CCc2noc(COC(F)(Br)C3SN(O)C3=O)n2)cc1')","tensor(0.2164, dtype=torch.float64)","tensor(0.0021, dtype=torch.float64)",N=CN(Br)c1ccc(COC(F)(Br)C2SN(O)C2=O)cc1,3
"[0.4004075230545454, 0.36191666666666666, 0.27671428571428575, 0.6459277777777781]","tensor(0.1012, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.2801232474261665,4,"('crossover', 'C#Cc1ccc(CCO)cc1CCS(=O)(=O)c1ccc(C2SC(=S)NC2=O)cc1', 'CN(CCCc1cc(CCO)ccc1F)CN(C)CC1CNC(=S)S1')","tensor(0.2627, dtype=torch.float64)","tensor(0.0016, dtype=torch.float64)",CN(Cc1cc(CCO)ccc1F)CN(C)CC1CNC(=S)S1,4
"[0.5241716284848486, 0.20909999999999995, 0.462, 0.6545822222222226]","tensor(2.1558e-52, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.1452274684784973,5,"('crossover', 'Cc1ccc(CCO)cc1CN(C)CN(Cl)CC1SC(=S)NC1=O', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(CCc1noc(CC3SN(O)C3=O)n1)O2')","tensor(0.1100, dtype=torch.float64)","tensor(0.0020, dtype=torch.float64)",CN(CCC1SC(=S)NC1=O)CN(Cl)CC1SC(=S)NC1=O,5
"[0.6905659348121213, 0.8011500000000004, 0.23042857142857143, 0.6387611111111113]","tensor(1.5945e-20, dtype=torch.float64)",[0 0 1 ... 0 0 0],0.15110989014545861,6,"('mutation', '[*:1]!-[*:2]>>[*:1]-[*:2]', 'O=C1NC(=S)SC1C=CC(F)(Br)CCc1ccc(Br)cc1')","tensor(0.1221, dtype=torch.float64)","tensor(0.0028, dtype=torch.float64)",OC1NC(=S)SC1C=CC(F)(Br)CCc1ccc(Br)cc1,6
"[0.021358152666666647, 0.3058166666666667, 0.25357142857142856, 0.1760944444444447]","tensor(0.0239, dtype=torch.float64)",[0 1 0 ... 0 0 0],0.1064840685024231,7,"('crossover', 'OC(NCc1ccc(-c2ccc(N(F)C=S)cc2)cc1)N(F)C=S', 'O=C1NC(=S)SC1CCCCc1cc(CCO)ccc1F')","tensor(0.1284, dtype=torch.float64)","tensor(0.0021, dtype=torch.float64)",OC(NCc1ccc(F)cc1)N(F)C=S,7
"[0.7939194947878787, 0.4844833333333334, 0.6779285714285714, 0.6839900000000004]","tensor(0.1603, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.281625054783938,10,"('crossover', 'O=C1C(C(F)(Br)CCOCc2nc(Cc3ccc(Br)cc3)no2)SN1O', 'O=S(=O)(CCCCc1cc(CCO)ccc1F)c1ccc(C2SC(=S)N2O)cc1')","tensor(0.3069, dtype=torch.float64)","tensor(0.0026, dtype=torch.float64)",O=C1C(C(F)(Br)CS(=O)(=O)CCCCc2cc(CCO)ccc2F)SN1O,10
"[0.4240613782909091, 0.1637666666666667, 0.6779285714285714, 0.30834555555555565]","tensor(0.0443, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.12031632277050221,11,"('crossover', 'Cc1cc(NCl)ccc1CCc1noc(CCCO)n1', 'O=C1C(C(F)(Br)CS(=O)(=O)CCCCc2cc(CCO)ccc2F)SN1O')","tensor(0.1464, dtype=torch.float64)","tensor(0.0023, dtype=torch.float64)",O=C1C(C(F)(Br)CS(=O)(=O)CCCCO)SN1O,11
"[0.3097910986303031, 0.5023700000000001, 0.37664285714285717, 0.6782133333333339]","tensor(0.0069, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.3800933387509102,13,"('crossover', 'CN(N)c1ccc(CCc2noc(C#CC3SC(=O)NC3=O)n2)cc1', 'Cc1cc(C(C)O)ccc1CN(C)Cc1cc(CCO)ccc1C')","tensor(0.2731, dtype=torch.float64)","tensor(0.0016, dtype=torch.float64)",Cc1ccc(CCO)cc1CN(C)CCc1ccc(N(C)N)cc1,13
