descriptor,expected_improvement,fingerprint,fitness,niche_index,pedigree,predicted_fitness,predicted_uncertainty,smiles,archive index
"[0.3547940376848485, 0.16649999999999995, 0.6535000000000001, 0.5255388888888892]","tensor(1.0172e-10, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.23546705542662538,0,"('mutation', '[*;!H0:1]-[*;!H0:2]>>[*:1]=[*:2]', 'CN(CCCc1noc(CCCO)n1)CC1SC(=S)NC1=O')","tensor(0.2187, dtype=torch.float64)","tensor(0.0024, dtype=torch.float64)",CN(C=CCc1noc(CCCO)n1)CC1SC(=S)NC1=O,0
"[0.27633310911515147, 0.5171950000000001, 0.6160000000000001, 0.5552833333333338]","tensor(0.0194, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.31557748122771967,2,"('crossover', 'COc1ccc(CCO)cc1CN(C)S(=O)(=O)c1ccc(CC2=NC(=O)NC2=O)cc1', 'CN(C=N)c1ccc(CCCc2noc(CCO)n2)cc1')","tensor(0.2698, dtype=torch.float64)","tensor(0.0011, dtype=torch.float64)",CN(C=N)c1ccc(CCCc2noc(CCCCO)n2)cc1,2
"[0.248731224739394, 0.4827700000000001, 0.25414285714285717, 0.5508633333333337]","tensor(0.0132, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.1309347745192357,4,"('mutation', '[*:1]~[D1]>>[*:1]', 'Cc1cc(C=C2SC(=S)NC2=O)cc(C)c1N(C)N(C)C')","tensor(0.1429, dtype=torch.float64)","tensor(0.0023, dtype=torch.float64)",Cc1cc(C=C2SC(=S)NC2=O)ccc1N(C)N(C)C,4
"[0.018402811842424233, 0.26150333333333337, 0.35235714285714287, 0.19431000000000026]","tensor(0.1437, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.10111691186675595,7,"('crossover', 'Oc1ccc(CCc2nc(C=CF)no2)cc1O', 'Cc1ccc(CCO)cc1S(=O)NCN(C)c1c(C)cc(C2SN(O)C2=O)cc1C')","tensor(0.1437, dtype=torch.float64)","tensor(0.0026, dtype=torch.float64)",Cc1ccc(CCO)cc1S(=O)NCF,7
"[0.8119043120242423, 0.5703166666666668, 0.6994285714285714, 0.5754500000000001]","tensor(0.1483, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.14660117500048817,10,"('mutation', '[#16:1]>>[#8:1]', 'O=C1C(C(F)(Br)CCOCc2nc(Cc3ccc(Br)cc3)no2)SN1O')","tensor(0.1483, dtype=torch.float64)","tensor(0.0021, dtype=torch.float64)",O=C1C(C(F)(Br)CCOCc2nc(Cc3ccc(Br)cc3)no2)ON1O,10
"[0.3097570580848486, 0.5841733333333335, 0.31214285714285717, 0.6567622222222228]","tensor(0.0336, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.26625174907566346,13,"('crossover', 'Cc1cc(CC2SC(=O)NC2=O)ccc1CN(C)Cc1cc(CCO)ccc1C', 'Cc1c(C)c2c(c(C)c1CCO)CCC(C)(CCc1noc(CCCO)n1)O2')","tensor(0.2646, dtype=torch.float64)","tensor(0.0018, dtype=torch.float64)",Cc1cc(CCO)ccc1CN(C)Cc1cc(CCO)ccc1C,13
"[0.7489705538060607, 0.7763550000000005, 0.7221428571428572, 0.9883600000000005]","tensor(9.8960e-82, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.4324110093605927,14,"('crossover', 'CN(C=NN)c1ccc(CCc2noc(CCC3SC(=S)NC3=O)n2)cc1', 'Cc1c(C)c2c(c(C)c1C=N)CCC(C)(CCc1noc(CCC3SN(O)C3=O)n1)O2')","tensor(0.3983, dtype=torch.float64)","tensor(0.0008, dtype=torch.float64)",Cc1c(C)c2c(c(C)c1C=N)CCC(C)(CCc1noc(CCC3SC(=S)NC3=O)n1)O2,14
"[0.8123436298545452, 0.9530766666666676, 0.5, 0.7910700000000004]","tensor(2.3932e-34, dtype=torch.float64)",[0 1 0 ... 0 0 0],0.2748596992715062,18,"('mutation', '[*;!H0;!R:1]>>[*:1]-F', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(CCC(F)(Br)CCC1SN(O)C1=O)O2')","tensor(0.2494, dtype=torch.float64)","tensor(0.0021, dtype=torch.float64)",Cc1c(C)c2c(c(C)c1O)CCC(C)(C(F)CC(F)(Br)CCC1SN(O)C1=O)O2,18
"[0.6641912920484847, 0.679626666666667, 0.8595714285714285, 0.8697455555555561]","tensor(0.0041, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.42402744447684193,21,"('crossover', 'Cc1c(C)c2c(c(C)c1N)CCC(C)(CCc1noc(CCCC3SC(=O)NC3=O)n1)O2', 'CN(C)c1ccc(CC(=O)NCC2SC(=S)NC2=O)cc1')","tensor(0.4109, dtype=torch.float64)","tensor(0.0004, dtype=torch.float64)",Cc1c(C)c2c(c(C)c1N)CCC(C)(CCc1noc(CCC3SC(=O)NC3=O)n1)O2,21
"[0.3701798610666666, 0.19177833333333325, 0.9055714285714286, 0.5513777777777781]","tensor(1.0487e-44, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.2706449930804769,24,"('mutation', '[*;!H0;!R:1]>>[*:1]-O', 'CN(C=N)c1ccc(CCNC(=O)Cc2noc(CCO)n2)cc1')","tensor(0.2427, dtype=torch.float64)","tensor(0.0020, dtype=torch.float64)",CN(C=N)c1ccc(CCN(O)C(=O)Cc2noc(CCO)n2)cc1,24
