descriptor,expected_improvement,fingerprint,fitness,niche_index,pedigree,predicted_fitness,predicted_uncertainty,smiles,archive index
"[0.29720066298181813, 0.23796666666666658, 0.4388571428571429, 0.551137777777778]","tensor(0.0001, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.1664811451409802,0,"('crossover', 'Cc1ccc(CCO)cc1C(=O)NCC1SC(=S)NC1=O', 'Cc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCC(=O)NCc1ccc(N(C)C)cc1')","tensor(0.1534, dtype=torch.float64)","tensor(0.0022, dtype=torch.float64)",CN(C)c1ccc(CC(=O)NCC2SC(=S)NC2=O)cc1,0
"[0.26110114215757574, 0.4934316666666669, 0.5458571428571428, 0.5766744444444449]","tensor(0.0172, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.21417069518226034,2,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(CCc1noc(CCO)n1)O2', 'Cc1ccc(C(=O)NCc2ccc(N(C)C=N)cc2)cc1O')","tensor(0.1946, dtype=torch.float64)","tensor(0.0016, dtype=torch.float64)",Cc1ccc(C(=O)NCc2ccc(N(C)C=N)cc2)cc1CO,2
"[0.29120289160000024, 0.5341733333333335, 0.25414285714285717, 0.603496666666667]","tensor(0.0021, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.12965231412749337,4,"('mutation', '[*;!H0:1]-[*;!H0:2]>>[*:1]=[*:2]', 'Cc1cc(CC2SC(=S)NC2=O)cc(C)c1N(C)N(C)C')","tensor(0.1300, dtype=torch.float64)","tensor(0.0031, dtype=torch.float64)",Cc1cc(C=C2SC(=S)NC2=O)cc(C)c1N(C)N(C)C,4
"[0.2277193712121213, 0.42044999999999993, 0.5200000000000001, 0.512125555555556]","tensor(1.4097e-24, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.17776153060944508,13,"('crossover', 'COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCC(=O)NCc1ccc(N(C)C)cc1', 'COc1c(C)c(C)c2c(c1CCc1ccc(O)c(O)c1)CCC(C)(C)O2')","tensor(0.1466, dtype=torch.float64)","tensor(0.0017, dtype=torch.float64)",CN(C)c1ccc(CNC(=O)Cc2ccc(O)c(O)c2)cc1,13
"[0.6732811879636366, 0.7479766666666671, 0.7780000000000001, 0.8360033333333339]","tensor(0.0096, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.3830611702590584,14,"('mutation', '[*:1]~[D2]~[*:2]>>[*:1]-[*:2]', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(CCc1noc(CCCCC3SN(O)C3=O)n1)O2')","tensor(0.3750, dtype=torch.float64)","tensor(0.0005, dtype=torch.float64)",Cc1c(C)c2c(c(C)c1O)CCC(C)(CCc1noc(CCCC3SN(O)C3=O)n1)O2,14
"[0.8186650598181818, 0.9290266666666674, 0.6994285714285715, 0.9445422222222226]","tensor(0.3140, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.20927288584180653,18,"('mutation', '[*;!H0;!R:1]>>[*:1]-Cl', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(CCc1noc(CCCCC3SN(O)C3=O)n1)O2')","tensor(0.3140, dtype=torch.float64)","tensor(0.0011, dtype=torch.float64)",Cc1c(C)c2c(c(C)c1O)CCC(C)(CCc1noc(CCCCC3SN(OCl)C3=O)n1)O2,18
"[0.6278276556848483, 0.6623933333333336, 0.8193571428571429, 0.8152322222222228]","tensor(1.4226e-38, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.4067553257744633,21,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(CCc1noc(CCC3SN(O)C3=O)n1)O2', 'Cc1c(C)c2c(c(C)c1N)CCC(C)(CCc1noc(CCCC3SC(=O)NC3=O)n1)O2')","tensor(0.3821, dtype=torch.float64)","tensor(0.0009, dtype=torch.float64)",Cc1c(C)c2c(c(C)c1N)CCC(C)(CCc1noc(CCC3SN(O)C3=O)n1)O2,21
"[0.2792387559636364, 0.1677616666666665, 0.823857142857143, 0.49185777777777795]","tensor(0.0115, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.247776684364908,24,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(CCc1noc(CCO)n1)O2', 'Cc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCC(=O)NCc1ccc(N(C)C=N)cc1')","tensor(0.2120, dtype=torch.float64)","tensor(0.0020, dtype=torch.float64)",CN(C=N)c1ccc(CNC(=O)Cc2noc(CCO)n2)cc1,24
"[0.5003023959878786, 0.3075733333333333, 0.8710000000000001, 0.6194388888888892]","tensor(0.1535, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.16175754458329142,27,"('mutation', '[*;!H0:1]-[*;!H0:2]>>[*:1]=[*:2]', 'Cc1nc(CN(C)S(=O)(=O)c2ccc(CC3NC(=O)NC3=O)cc2)c(C)o1')","tensor(0.1535, dtype=torch.float64)","tensor(0.0017, dtype=torch.float64)",Cc1nc(CN(C)S(=O)(=O)c2ccc(CC3=NC(=O)NC3=O)cc2)c(C)o1,27
"[0.6187037192242425, 0.5651766666666669, 0.6650714285714286, 0.8620611111111115]","tensor(1.2482e-25, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.33639668644065535,37,"('crossover', 'Cc1ccc(CCO)cc1C(=O)NCN(C)c1c(C)cc(CC2SC(=O)NC2=O)cc1C', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(CCc1noc(CCCCC3SN(O)C3=O)n1)O2')","tensor(0.2342, dtype=torch.float64)","tensor(0.0018, dtype=torch.float64)",Cc1ccc(CCO)cc1C(=O)NCN(C)c1c(C)cc(C2SN(O)C2=O)cc1C,37
