descriptor,expected_improvement,fingerprint,fitness,niche_index,pedigree,predicted_fitness,predicted_uncertainty,smiles,archive index
"[0.3001825283999999, 0.21268666666666666, 0.5602142857142858, 0.515796666666667]","tensor(0.1733, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.15582540495459293,0,"('mutation', '[*;!H0;!R:1]>>[*:1]-O', 'CCc1ccc(C)c(C(=O)NCC2SC(=S)NC2=O)c1')","tensor(0.1733, dtype=torch.float64)","tensor(0.0009, dtype=torch.float64)",Cc1ccc(CCO)cc1C(=O)NCC1SC(=S)NC1=O,0
"[0.21862947529696966, 0.5289816666666668, 0.5458571428571428, 0.5293633333333337]","tensor(0.1894, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.17734444215588274,2,"('crossover', 'COc1ccc(CNC(=O)CNC(=O)c2cc(C#CCO)ccc2OC)cc1OC', 'CN(C=N)c1ccc(CNC(=O)c2ccc(O)c(O)c2)cc1')","tensor(0.1894, dtype=torch.float64)","tensor(0.0011, dtype=torch.float64)",Cc1ccc(C(=O)NCc2ccc(N(C)C=N)cc2)cc1O,2
"[0.2973109220969699, 0.46254, 0.25414285714285717, 0.5981077777777782]","tensor(0.1924, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.1285925330261699,4,"('crossover', 'CNC(C)c1cc(N(C)c2c(C)cc(CC3SC(=S)NC3=O)cc2C)ccc1O', 'COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCC(=O)NCc1ccc(N(C)C)cc1')","tensor(0.1924, dtype=torch.float64)","tensor(0.0014, dtype=torch.float64)",Cc1cc(CC2SC(=S)NC2=O)cc(C)c1N(C)N(C)C,4
"[0.2277193712121213, 0.42044999999999993, 0.5200000000000001, 0.512125555555556]","tensor(1.4097e-24, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.17776153060944508,13,"('crossover', 'COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCC(=O)NCc1ccc(N(C)C)cc1', 'COc1c(C)c(C)c2c(c1CCc1ccc(O)c(O)c1)CCC(C)(C)O2')","tensor(0.1466, dtype=torch.float64)","tensor(0.0017, dtype=torch.float64)",CN(C)c1ccc(CNC(=O)Cc2ccc(O)c(O)c2)cc1,13
"[0.7157528548242426, 0.8129933333333338, 0.7780000000000001, 0.8873033333333339]","tensor(1.9754e-79, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.36544743115974215,14,"('mutation', '[*:1]~[D3](~[*;!H0:2])~[*:3]>>[*:1]-[*:2]-[*:3]', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(CCc1noc(CCCCC3SC(=O)NC3=O)n1)O2')","tensor(0.2949, dtype=torch.float64)","tensor(0.0012, dtype=torch.float64)",Cc1c(C)c2c(c(C)c1O)CCC(C)(CCc1noc(CCCCC3SN(O)C3=O)n1)O2,14
"[0.8186650598181818, 0.9290266666666674, 0.6994285714285715, 0.9445422222222226]","tensor(0.3140, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.20927288584180653,18,"('mutation', '[*;!H0;!R:1]>>[*:1]-Cl', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(CCc1noc(CCCCC3SN(O)C3=O)n1)O2')","tensor(0.3140, dtype=torch.float64)","tensor(0.0011, dtype=torch.float64)",Cc1c(C)c2c(c(C)c1O)CCC(C)(CCc1noc(CCCCC3SN(OCl)C3=O)n1)O2,18
"[0.6308095211030305, 0.6829600000000001, 0.7780000000000001, 0.784703333333334]","tensor(0.0753, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.39294115913118305,21,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(CCc1noc(CCCCC3SN(O)C3=O)n1)O2', 'CN(C)c1ccc(CNC(=O)c2ccc(N(C)C=S)cc2)cc1')","tensor(0.3538, dtype=torch.float64)","tensor(0.0008, dtype=torch.float64)",Cc1c(C)c2c(c(C)c1O)CCC(C)(CCc1noc(CCC3SN(O)C3=O)n1)O2,21
"[0.2792387559636364, 0.1677616666666665, 0.823857142857143, 0.49185777777777795]","tensor(0.0115, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.247776684364908,24,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(CCc1noc(CCO)n1)O2', 'Cc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCC(=O)NCc1ccc(N(C)C=N)cc1')","tensor(0.2120, dtype=torch.float64)","tensor(0.0020, dtype=torch.float64)",CN(C=N)c1ccc(CNC(=O)Cc2noc(CCO)n2)cc1,24
"[0.5003023959878786, 0.3075733333333333, 0.8710000000000001, 0.6194388888888892]","tensor(0.1535, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.16175754458329142,27,"('mutation', '[*;!H0:1]-[*;!H0:2]>>[*:1]=[*:2]', 'Cc1nc(CN(C)S(=O)(=O)c2ccc(CC3NC(=O)NC3=O)cc2)c(C)o1')","tensor(0.1535, dtype=torch.float64)","tensor(0.0017, dtype=torch.float64)",Cc1nc(CN(C)S(=O)(=O)c2ccc(CC3=NC(=O)NC3=O)cc2)c(C)o1,27
"[0.6187037192242425, 0.5651766666666669, 0.6650714285714286, 0.8620611111111115]","tensor(1.2482e-25, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.33639668644065535,37,"('crossover', 'Cc1ccc(CCO)cc1C(=O)NCN(C)c1c(C)cc(CC2SC(=O)NC2=O)cc1C', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(CCc1noc(CCCCC3SN(O)C3=O)n1)O2')","tensor(0.2342, dtype=torch.float64)","tensor(0.0018, dtype=torch.float64)",Cc1ccc(CCO)cc1C(=O)NCN(C)c1c(C)cc(C2SN(O)C2=O)cc1C,37
"[0.6671731574666668, 0.7001933333333336, 0.8182142857142858, 0.8392166666666673]","tensor(0.0445, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.40411557397647535,38,"('crossover', 'CNC(C)c1cc(N(C)c2c(C)cc(CC3SC(=S)NC3=O)cc2C)ccc1O', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(CCc1noc(CCCCC3SC(=O)NC3=O)n1)O2')","tensor(0.3040, dtype=torch.float64)","tensor(0.0008, dtype=torch.float64)",Cc1c(C)c2c(c(C)c1O)CCC(C)(CCc1noc(CCC3SC(=O)NC3=O)n1)O2,38
