descriptor,expected_improvement,fingerprint,fitness,niche_index,pedigree,predicted_fitness,predicted_uncertainty,smiles,archive index
"[0.35489408126060595, 0.21445, 0.5619285714285714, 0.6204011111111113]","tensor(0.0733, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.3156034834383418,0,"('crossover', 'C#CN(N)c1ccc(CCN(C)Cc2cc(CCO)ccc2C)cc1', 'C#CN(N)c1ccc(CCc2noc(C#CC3SC(=O)NC3=O)n2)cc1')","tensor(0.3087, dtype=torch.float64)","tensor(0.0023, dtype=torch.float64)",C#CN(N)c1ccc(CCN(C)CC#CC2SC(=O)NC2=O)cc1,0
"[0.3065887149818185, 0.6909983333333337, 0.6811428571428572, 0.5734833333333337]","tensor(4.9550e-119, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.368568695273408,2,"('mutation', '[*;!H0:1]-[*;!H0:2]>>[*:1]=[*:2]', 'Cc1cc(CCO)ccc1CCCc1noc(CCC=CN=N)n1')","tensor(0.3017, dtype=torch.float64)","tensor(0.0021, dtype=torch.float64)",Cc1cc(CCO)ccc1CCCc1noc(C=CC=CN=N)n1,2
"[0.6241098095757576, 0.6504783333333336, 0.549, 0.45918]","tensor(0.0368, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.23070045985028245,3,"('crossover', 'Cc1cc(CN=N)ccc1CN(C)C#Cc1cc(CCO)ccc1Br', 'N=CN(Br)c1ccc(COC(F)(F)C(F)(Br)C2SN(O)C2=O)cc1')","tensor(0.2103, dtype=torch.float64)","tensor(0.0016, dtype=torch.float64)",N=CN(Br)c1ccc(COC(F)(F)C(F)(F)C2SN(O)C2=O)cc1,3
"[0.4488769612969696, 0.4084499999999999, 0.34264285714285714, 0.655205555555556]","tensor(1.3167e-43, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.3051691883517933,4,"('mutation', '[#6:1]>>[#8:1]', 'CN(CCC1CNC(=S)S1)CN(C)Cc1cc(CCO)ccc1F')","tensor(0.2716, dtype=torch.float64)","tensor(0.0021, dtype=torch.float64)",CN(CCC1ONC(=S)S1)CN(C)Cc1cc(CCO)ccc1F,4
"[0.6455101979636367, 0.30144999999999994, 0.46257142857142863, 0.7802433333333335]","tensor(0.0028, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.2690709038402681,5,"('crossover', 'C#Cc1ccc(CCO)cc1CC#CS(=O)(=O)c1ccc(C2SC(=S)NC2=O)cc1', 'CN(C#Cc1cc(CCO)ccc1Br)CN(N)CC1CNC(=S)S1')","tensor(0.2592, dtype=torch.float64)","tensor(0.0019, dtype=torch.float64)",C#CN(C#Cc1cc(CCO)ccc1Br)CN(N)CC1CNC(=S)S1,5
"[0.690830050351515, 0.897153333333334, 0.16764285714285712, 0.6918977777777782]","tensor(0.1203, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.1817422259340295,6,"('crossover', 'Cc1cc(CN=N)ccc1CN(Br)C#Cc1cc(CCO)ccc1Br', 'CN(N)c1ccc(CCCCc2cc(CCO)ccc2F)cc1')","tensor(0.2714, dtype=torch.float64)","tensor(0.0012, dtype=torch.float64)",Cc1cc(CF)ccc1CN(Br)C#Cc1cc(CCO)ccc1Br,6
"[0.003479216509090878, 0.26643333333333324, 0.3535, 0.24809111111111146]","tensor(0.0479, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.12625089777333193,7,"('crossover', 'O=C1NC(=S)SC1CCCCc1cc(CCO)ccc1F', 'CN(N)c1ccc(CCCCc2cc(CCO)ccc2F)cc1')","tensor(0.1694, dtype=torch.float64)","tensor(0.0016, dtype=torch.float64)",CN(N)CCCc1cc(CCO)ccc1F,7
"[0.7939194947878787, 0.4844833333333334, 0.6779285714285714, 0.6839900000000004]","tensor(0.1603, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.281625054783938,10,"('crossover', 'O=C1C(C(F)(Br)CCOCc2nc(Cc3ccc(Br)cc3)no2)SN1O', 'O=S(=O)(CCCCc1cc(CCO)ccc1F)c1ccc(C2SC(=S)N2O)cc1')","tensor(0.3069, dtype=torch.float64)","tensor(0.0026, dtype=torch.float64)",O=C1C(C(F)(Br)CS(=O)(=O)CCCCc2cc(CCO)ccc2F)SN1O,10
"[0.3607221575636364, 0.1339, 0.6518571428571428, 0.2889777777777782]","tensor(0.0186, dtype=torch.float64)",[0 1 0 ... 0 0 0],0.12589930108592873,11,"('mutation', '[*;!H0;!R:1]>>[*:1]-O', 'CCOCCCOCCC(F)(Br)C1NN(O)C1=O')","tensor(0.1389, dtype=torch.float64)","tensor(0.0019, dtype=torch.float64)",CC(O)OCCCOCCC(F)(Br)C1NN(O)C1=O,11
"[0.3400467044969697, 0.4958533333333334, 0.37664285714285717, 0.7105355555555559]","tensor(5.6169e-173, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.38585695542759413,13,"('crossover', 'C#Cc1ccc(CCO)cc1CC#CS(=O)(=O)c1ccc(C2SC(=S)NC2=O)cc1', 'Cc1ccc(CCO)cc1CN(C)CCc1ccc(N(C)N)cc1')","tensor(0.3412, dtype=torch.float64)","tensor(0.0014, dtype=torch.float64)",C#CN(N)c1ccc(CCN(C)Cc2cc(CCO)ccc2C)cc1,13
