0,coverage,max_fitness,mean_fitness,quality_diversity_score,46
1,coverage,max_fitness,mean_fitness,quality_diversity_score,75
2,coverage,max_fitness,mean_fitness,quality_diversity_score,103
3,coverage,max_fitness,mean_fitness,quality_diversity_score,131
4,coverage,max_fitness,mean_fitness,quality_diversity_score,165
5,coverage,max_fitness,mean_fitness,quality_diversity_score,204
6,coverage,max_fitness,mean_fitness,quality_diversity_score,237
7,coverage,max_fitness,mean_fitness,quality_diversity_score,271
8,coverage,max_fitness,mean_fitness,quality_diversity_score,308
9,coverage,max_fitness,mean_fitness,quality_diversity_score,338
10,coverage,max_fitness,mean_fitness,quality_diversity_score,376
11,coverage,max_fitness,mean_fitness,quality_diversity_score,409
12,coverage,max_fitness,mean_fitness,quality_diversity_score,440
13,coverage,max_fitness,mean_fitness,quality_diversity_score,477
14,coverage,max_fitness,mean_fitness,quality_diversity_score,510
15,coverage,max_fitness,mean_fitness,quality_diversity_score,544
16,coverage,max_fitness,mean_fitness,quality_diversity_score,580
17,coverage,max_fitness,mean_fitness,quality_diversity_score,611
18,coverage,max_fitness,mean_fitness,quality_diversity_score,654
19,coverage,max_fitness,mean_fitness,quality_diversity_score,688
20,coverage,max_fitness,mean_fitness,quality_diversity_score,718
21,coverage,max_fitness,mean_fitness,quality_diversity_score,751
22,coverage,max_fitness,mean_fitness,quality_diversity_score,778
23,coverage,max_fitness,mean_fitness,quality_diversity_score,813
24,coverage,max_fitness,mean_fitness,quality_diversity_score,850
25,coverage,max_fitness,mean_fitness,quality_diversity_score,885
26,coverage,max_fitness,mean_fitness,quality_diversity_score,922
27,coverage,max_fitness,mean_fitness,quality_diversity_score,955
28,coverage,max_fitness,mean_fitness,quality_diversity_score,987
29,coverage,max_fitness,mean_fitness,quality_diversity_score,1019
30,coverage,max_fitness,mean_fitness,quality_diversity_score,1050
31,coverage,max_fitness,mean_fitness,quality_diversity_score,1077
32,coverage,max_fitness,mean_fitness,quality_diversity_score,1110
33,coverage,max_fitness,mean_fitness,quality_diversity_score,1147
34,coverage,max_fitness,mean_fitness,quality_diversity_score,1183
35,coverage,max_fitness,mean_fitness,quality_diversity_score,1218
36,coverage,max_fitness,mean_fitness,quality_diversity_score,1252
37,coverage,max_fitness,mean_fitness,quality_diversity_score,1286
38,coverage,max_fitness,mean_fitness,quality_diversity_score,1323
39,coverage,max_fitness,mean_fitness,quality_diversity_score,1362
40,coverage,max_fitness,mean_fitness,quality_diversity_score,1399
41,coverage,max_fitness,mean_fitness,quality_diversity_score,1433
42,coverage,max_fitness,mean_fitness,quality_diversity_score,1470
43,coverage,max_fitness,mean_fitness,quality_diversity_score,1510
44,coverage,max_fitness,mean_fitness,quality_diversity_score,1553
45,coverage,max_fitness,mean_fitness,quality_diversity_score,1589
46,coverage,max_fitness,mean_fitness,quality_diversity_score,1625
47,coverage,max_fitness,mean_fitness,quality_diversity_score,1660
48,coverage,max_fitness,mean_fitness,quality_diversity_score,1703
49,coverage,max_fitness,mean_fitness,quality_diversity_score,1727
50,coverage,max_fitness,mean_fitness,quality_diversity_score,1763
51,coverage,max_fitness,mean_fitness,quality_diversity_score,1803
52,coverage,max_fitness,mean_fitness,quality_diversity_score,1832
53,coverage,max_fitness,mean_fitness,quality_diversity_score,1867
54,coverage,max_fitness,mean_fitness,quality_diversity_score,1897
55,coverage,max_fitness,mean_fitness,quality_diversity_score,1927
56,coverage,max_fitness,mean_fitness,quality_diversity_score,1961
57,coverage,max_fitness,mean_fitness,quality_diversity_score,2000
58,coverage,max_fitness,mean_fitness,quality_diversity_score,2033
59,coverage,max_fitness,mean_fitness,quality_diversity_score,2066
60,coverage,max_fitness,mean_fitness,quality_diversity_score,2099
61,coverage,max_fitness,mean_fitness,quality_diversity_score,2129
62,coverage,max_fitness,mean_fitness,quality_diversity_score,2165
63,coverage,max_fitness,mean_fitness,quality_diversity_score,2197
64,coverage,max_fitness,mean_fitness,quality_diversity_score,2229
65,coverage,max_fitness,mean_fitness,quality_diversity_score,2261
66,coverage,max_fitness,mean_fitness,quality_diversity_score,2292
