descriptor,expected_improvement,fingerprint,fitness,niche_index,pedigree,predicted_fitness,predicted_uncertainty,smiles
"[0.21859543475151524, 0.6204616666666668, 0.5812857142857143, 0.5068977777777781]",0.020713437979440197,[0 0 0 ... 1 0 0],0.24206968308390195,2,"('mutation', '[*;!H0;!R;!H1:1]>>[*:1]=N', 'CC(C)(O)c1ccc(CC(=O)c2ccc(CO)cc2)cc1')",0.2097279831823631,0.0017464316808055074,CC(C)(O)c1ccc(CC(=O)c2ccc(C(=N)O)cc2)cc1
"[0.2216875592848484, 0.4983366666666667, 0.4109285714285714, 0.5248344444444448]",4.445498156520987e-06,[0 0 0 ... 0 1 0],0.25620150102384703,13,"('crossover', 'COc1ccc(CCO)cc1CC(=O)c1ccc(CCO)cc1', 'Cc1oc(C(=O)O)nc1CCCCc1ccc(O)c(O)c1')",0.2350430879805315,0.0018744385734722599,Cc1ccc(CCO)cc1CC(=O)c1ccc(CCO)cc1
"[0.6729122511999999, 0.7066333333333338, 0.6621428571428571, 0.8341555555555559]",8.995878823649174e-258,[0 0 0 ... 0 0 0],0.3653446677809199,14,"('mutation', '[*;!H0;!R:1]>>[*:1]-F', 'COc1ccc(CC2SC(=O)NC2=O)cc1CC(=O)c1ccc(CC(O)=S)cc1')",0.33673062289492983,0.0006799351728352713,O=C1NC(=O)C(Cc2ccc(OCF)c(CC(=O)c3ccc(CC(O)=S)cc3)c2)S1
"[0.18223179838787887, 0.8819200000000006, 0.37364285714285717, 0.4323222222222228]",0.02136814824549081,[0 0 0 ... 0 0 0],0.12494807806519771,16,"('crossover', 'Cc1oc(-c2ccco2)nc1CCCc1ccco1', 'Cc1oc(Cc2ccc(O)c(O)c2)nc1CCCCCc1ccc(O)c(O)c1')",0.1353576574258899,0.0010445008343828574,Cc1oc(-c2ccco2)nc1CCCCCc1ccco1
"[0.7912588468, 0.9732900000000008, 0.6329285714285715, 0.8991955555555559]",0.18359740418728915,[0 0 0 ... 0 0 0],0.21537474200425324,18,"('crossover', 'COc1ccc(CC2SC(=O)NC2=O)cc1CC(=O)c1ccc(CC2SC(=O)NC2=O)cc1', 'Cc1c(Br)c(O)c(Cc2noc(CCc3ccc(O)c(O)c3)n2)c2c1OC(C)(C)CC2')",0.18359740418728915,0.0010381404041428185,Cc1ccc(CCc2nc(Cc3c(O)c(Br)c(C)c4c3CCC(C)(C)O4)no2)cc1O
"[0.5669978567878786, 0.5058833333333334, 0.7504285714285713, 0.7834111111111112]",0.0008451923993944866,[0 0 0 ... 0 0 0],0.34716522145339346,21,"('mutation', '[*;!H0;!R:1]~[*:2]>>[*:1]=N-[*:2]', 'COc1ccc(CC2SC(=O)NC2=O)cc1CC(=O)c1ccc(CCO)cc1')",0.30978945039688277,0.0014887061157901082,C=NOc1ccc(CC2SC(=O)NC2=O)cc1CC(=O)c1ccc(CCO)cc1
"[0.3790716444727273, 0.22349999999999995, 0.8040714285714285, 0.5341688888888891]",0.006099262284930207,[0 0 0 ... 0 0 0],0.20677888707984052,24,"('crossover', 'COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(C)cc1', 'CC(C)(O)c1ccc(CNC(=O)CC(=O)CC2SC(=O)NC2=O)cc1')",0.19078757995826062,0.0016042539461577341,CC(C)(O)c1ccc(CNC(=O)CC(=O)C2SC(=O)NC2=O)cc1
"[0.5546817522181818, 0.32376666666666665, 0.8474285714285713, 0.665126666666667]",0.2261128632990454,[0 0 0 ... 0 0 0],0.2223310578202434,27,"('crossover', 'COc1ccc(CC2SC(=O)NC2=O)cc1CC(=O)c1ccc(CC2SC(=O)NC2=O)cc1', 'COc1ccc(CC2SC(=O)NC2=O)cc1CC(=O)c1ccc(CC2SC(=O)NC2=O)cc1')",0.2261128632990454,0.0015702715677186978,COc1ccc(CC2SC(=O)NC2=O)cc1CC(=O)CC1SC(=O)NC1=O
"[0.03044870420606063, 0.37657000000000007, 0.7413571428571429, 0.18849888888888913]",0.13349553220572827,[0 0 0 ... 0 0 0],0.11424077513710244,32,"('crossover', 'Cc1oc(C(=O)O)nc1CCCCc1ccc(O)c(O)c1', 'COc1ccc(CCNC(=O)Cc2ccc(C(C)(C)C)cc2)cc1')",0.13349553220572827,0.0027838711780708023,Cc1oc(C(=O)O)nc1-c1ccc(O)c(O)c1
"[0.609633595612121, 0.2468, 0.9485714285714284, 0.8095833333333334]",0.19814967229046282,[0 0 0 ... 0 0 0],0.19562100781680367,33,"('crossover', 'NCc1oc(-c2ccco2)nc1CCCc1ccc(O)c(O)c1', 'CC(C)(O)c1ccc(CNC(=O)CNC(=O)CC(=O)c2ccc(CO)cc2)cc1')",0.19814967229046282,0.001631748645222168,CC(C)(O)c1ccc(CNC(=O)CNC(=O)CC(=O)C(=O)c2ccc(CO)cc2)cc1
