acquisition_value,descriptor,fitness,niche_index,pedigree,predicted_fitness,predicted_uncertainty,smiles
0.0,"[0.1823760980484849, 0.5288333333333334, 0.5393571428571429, 0.5393066666666672]",0.2589788519277299,2,"('crossover', 'Cc1c(C)c2c(c(C)c1N)CC(C)(CC(N)c1ccc(N)cc1)O2', 'CCc1cc(N(C)c2c(C)cc(C=C3SC(=O)NC3=O)cc2C)ccc1O')",0.0,0.0,CCc1cc(N(C)CC(N)c2ccc(N)cc2)ccc1O
0.0,"[0.3128070045939394, 0.5494866666666668, 0.2998571428571429, 0.6831722222222227]",0.2916428840114941,13,"('crossover', 'COc1ccc(NC(=O)Cc2ccc(OC)c(C(=O)NC(C)C)c2)cc1C(=O)NCC(C)C', 'CNN(C)c1ccc(CN(C)c2ccc(O)c(C)c2)cc1')",0.0,0.0,CNN(C)c1ccc(CN(C)CN(C)c2ccc(O)c(C)c2)cc1
0.0,"[0.6004898868484848, 0.7004266666666671, 0.5205714285714286, 0.910705555555556]",0.41447852706758076,14,"('crossover', 'CNN(C)c1ccc(CN(C)c2ccc(O)c(C)c2)cc1', 'C#CN(c1ccc(O)c(C(C)C)c1)c1c(C)cc(CC2SC(=O)NC2=O)cc1C')",0.0,0.0,C#CN(CN(C)c1ccc(O)c(C)c1)c1c(C)cc(CC2SC(=O)NC2=O)cc1C
0.0,"[0.10035406460606058, 0.7748450000000005, 0.32457142857142857, 0.34429666666666714]",0.19002973855270372,16,"('mutation', '[*;!H0;!R;!H1:1]>>[*:1]=N', 'COc1ccc(CC(N)c2ccc(F)cc2)cc1')",0.0,0.0,COc1ccc(CC(N=N)c2ccc(F)cc2)cc1
0.0,"[0.6700447637696968, 0.4946833333333334, 0.8013571428571429, 0.8157433333333336]",0.3113377138557841,21,"('mutation', '[*;!R:1]~[*:2]>>[*:1]O[*:2]', 'COc1ccc(CNC(=O)c2cc(CC3SC(=O)NC3=O)ccc2OC)cc1OC')",0.0,0.0,COc1ccc(CNC(=O)c2cc(COC3SC(=O)NC3=O)ccc2OC)cc1OC
0.0,"[0.33961588357575756, 0.14348333333333332, 0.89, 0.48935444444444476]",0.2434300014585246,24,"('crossover', 'CN(C)c1ccc(CNC(=O)CNC(=O)C2SC(=O)NC2=O)cc1', 'CCc1cc(N(C)c2c(C)cc(C=C3SC(=O)NC3=O)cc2C)ccc1O')",0.0,0.0,CCc1cc(NC(=O)CNC(=O)C2SC(=O)NC2=O)ccc1O
0.0,"[0.6244373750666669, 0.15091666666666656, 0.8114285714285714, 0.7658900000000003]",0.15621913440576035,33,"('mutation', '[*:1]!-[*:2]>>[*:1]-[*:2]', 'COC1=CC=S(CC2SC(=O)NC2=O)C=C1C(=O)NC(C)C1SCNC1=O')",0.0,0.0,COC1CC=S(CC2SC(=O)NC2=O)C=C1C(=O)NC(C)C1SCNC1=O
0.0,"[0.48529094726060584, 0.5417833333333335, 0.5047857142857143, 0.7591822222222224]",0.3210586249785881,37,"('crossover', 'CN(C)c1ccc(Cc2ccc(O)cc2)cc1', 'CNN(C)c1ccc(CNC(=O)c2cc(CC3SC(=O)NC3=O)ccc2OC)cc1')",0.0,0.0,CNN(C)c1ccc(Cc2cc(CC3SC(=O)NC3=O)ccc2OC)cc1
0.0,"[0.5669978567878788, 0.670686666666667, 0.7480714285714286, 0.7869522222222224]",0.3376047212385934,38,"('crossover', 'COCc1cc(C)c(N(C)N(C)c2ccc(O)c(C)c2)c(C)c1', 'COc1ccc(C=C2SC(=O)NC2=O)cc1C(=O)NC(C)C')",0.0,0.0,COc1ccc(C=C2SC(=O)NC2=O)cc1C(=O)NC(C)c1ccc(O)c(C)c1
0.0,"[0.534080947309091, 0.9130000000000007, 0.25414285714285717, 0.9724688888888895]",0.2049899603561818,40,"('crossover', 'COc1ccc(CN2CCN(c3c(C)c(C)c4c(c3O)CC(C)(C)O4)CC2)cc1', 'CCc1ccc(OC)c(C(=O)NCc2ccc(N(C)C)cc2)c1')",0.0,0.0,CCc1ccc(-c2ccc(N(C)C)cc2)c(C(=O)NCc2ccc(N(C)C)cc2)c1
0.0,"[0.4004014263878789, 0.7503733333333339, 0.7115714285714286, 0.574135555555556]",0.172770346674672,42,"('crossover', 'C#CN(c1ccc(O)c(C)c1)c1c(C)cc(CC2SC(=O)N2O)cc1C', 'Cc1oncc1Oc1ccc(C=C2SC(=O)NC2=O)cc1C(=O)NC(C)C')",0.0,0.0,Cc1oncc1Oc1ccc(Oc2cnoc2C)c(C(=O)NC(C)C)c1
0.0,"[0.40623512580606064, 0.4931366666666667, 0.7895000000000001, 0.5583655555555557]",0.23558429720825347,44,"('crossover', 'COc1ccc(C=C2SC(=O)NC2=O)cc1C(=O)NC(C)C', 'Cc1oncc1Oc1ccc(C=C2SC(=O)NC2=O)cc1C(=O)NC(C)C')",0.0,0.0,CNC(=O)c1cc(C=C2SC(=O)NC2=O)ccc1Oc1cnoc1C
0.0,"[0.28834084206060606, 0.775316666666667, 0.3980714285714286, 0.638747777777778]",0.2640817155398103,50,"('crossover', 'Cc1c(C)c2c(c(-c3cc([N+](=O)[O-])on3)c1C=N)CCC(C)(C=N)O2', 'CNN(C)c1ccc(Cc2ccc(O)cc2)cc1')",0.0,0.0,CN(Nc1ccc(O)cc1)c1ccc(Cc2ccc(O)cc2)cc1
0.0,"[0.009473524642424215, 0.5048833333333335, 0.31635714285714284, 0.33374666666666697]",0.20566160071249548,51,"('mutation', '[*:1]~[D1]>>[*:1]', 'CNN(C)c1ccc(Cc2ccc(O)cc2)cc1')",0.0,0.0,CNNc1ccc(Cc2ccc(O)cc2)cc1
0.0,"[0.5429067276848485, 0.8172333333333338, 0.37550000000000006, 0.888516666666667]",0.3154400843180571,53,"('mutation', '[*;!H0;!R:1]~[*:2]>>[*:1]=C-[*:2]', 'CC1=C(CC2SCNC2=O)CS(C)=C1N(C)c1ccc(O)c(C(C)C)c1')",0.0,0.0,C=CN(C1=S(C)CC(CC2SCNC2=O)=C1C)c1ccc(O)c(C(C)C)c1
0.0,"[0.3367102367272728, 0.4362666666666666, 0.6035714285714285, 0.5426100000000005]",0.2690011004002886,61,"('crossover', 'COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NC(C)C', 'CCc1ccc(OC)c(C(=O)NCc2ccc(N(C)C)cc2)c1')",0.0,0.0,COc1ccc(CCC2SC(=O)NC2=O)cc1C(=O)NC(C)C
0.0,"[0.10310997390303031, 0.08288333333333332, 0.7334999999999999, 0.2024322222222223]",0.14955740841043255,65,"('mutation', '[*;!H0;!R;!H1:1]>>[*:1]=S', 'COC(=O)NCONC(=O)c1cnoc1C')",0.0,0.0,COC(=O)NCONC(=O)c1cnoc1C=S
0.0,"[0.4821647821818181, 0.7591666666666673, 0.5633571428571429, 0.7516500000000002]",0.3777625022643093,67,"('crossover', 'CCc1cc(N(C)c2c(C)cc(C=C3SC(=O)NC3=O)cc2C)ccc1O', 'COc1ccc(C=C2SC(=O)NC2=O)cc1C(=O)NC(C)C')",0.0,0.0,CCc1cc(N(C)c2cc(C=C3SC(=O)NC3=O)ccc2OC)ccc1O
0.0,"[0.3549478941090909, 0.6829300000000003, 0.9007142857142858, 0.578786666666667]",0.17650186733639708,70,"('crossover', 'Cc1c(C)c2c(c(C)c1N)CC(C)(CC(N)c1ccc(N)cc1)O2', 'Cc1c(C)c2c(c(-c3cc(-c4ccc([N+](=O)[O-])cc4)on3)c1C=N)CCC(C)(C=N)O2')",0.0,0.0,Cc1c(C)c2c(c(-c3cc([N+](=O)[O-])on3)c1C=N)CCC(C)(C=N)O2
0.0,"[0.739790171078788, 0.6530333333333336, 0.877357142857143, 0.951667777777778]",0.23653297623818717,72,"('crossover', 'COc1ccc(C=C2SC(=O)NC2=O)cc1C(=O)NC(C)C', 'CNN(C)c1ccc(CNC(=O)c2cc(CC3SC(=O)NC3=O)ccc2OC)cc1')",0.0,0.0,COc1ccc(C=C2SC(=O)NC2=O)cc1C(=O)Nc1ccc(OC)c(C(=O)NC(C)C)c1
