index,smiles,pedigree,descriptors,fitnesses
2,Cc1c(C)c2c(c([N+](=O)[O-])c1O)CCC(C)(c1ccc(CN)cc1)O2,"('crossover', 'Cc1c(C)c2c(c([N+](=O)[O-])c1O)CCC(C)(c1ccc(CC3SC(=O)NC3=O)cc1)O2', 'Cc1c(C)c2c(c(OCCN)c1O)CCC(C)(c1ccc(CC3SC(=O)NC3=O)cc1)O2')","[0.35502411267878786, 0.686056666666667, 0.7044285714285715, 0.6096622222222225]",0.41284403669724773
3,CON(O)S(=O)(=O)c1c2c(c(C)c(CF)c1C(F)(F)F)OC(C)(CF)C2,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CC(C)(Cc1ccc(CC3CC(=O)NC3=O)cc1)O2', 'CON(CF)S(=O)(=O)c1c2c(c(C)c(CF)c1C(F)(F)F)OC(C)(CF)C2')","[0.5456573779151515, 0.5979533333333337, 0.5433571428571429, 0.4169477777777781]",0.21428571428571427
4,COCC1(C)Cc2c(C)c(N3CCN(OC)CC3)c(C)c(C)c2O1,"('mutation', '[*;!H0;!R:1]>>[*:1]-C', 'CON1CCN(c2c(C)c(C)c3c(c2C)CC(C)(CO)O3)CC1')","[0.33098679642424234, 0.5225433333333336, 0.24407142857142858, 0.6229000000000007]",0.256198347107438
7,CC(F)(F)COCC1SC(=O)NC1=O,"('crossover', 'CN(S(=O)c1ccc(CC2SC(=O)NC2=O)cc1)C(C)(F)F', 'Cc1c(C)c2c(c(C)c1O)CC(C)(COCC1SC(=O)NC1=O)O2')","[8.218360000000757e-05, 0.2516333333333333, 0.3957142857142857, 0.07064111111111121]",0.21782178217821782
10,CON(CF)S(=O)(=O)C1(C2SC(=O)NC2=O)Cc2c(C)c(CF)c(C)c(C)c2O1,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CC(C)(Cc1ccc(CC3SC(=O)NC3=O)cc1)O2', 'CON(CF)S(=O)(=O)C1(C2SC(=O)NC2=O)Cc2c(C)c(O)c(C)c(C)c2O1')","[0.6820396509090908, 0.4473933333333333, 0.7286428571428571, 0.6798722222222225]",0.34710743801652894
13,Cc1c(C)c(N2C=CC(O)C2)c(C)c2c1OC(C)(COCC=O)C2,"('mutation', '[*;!R:1]~[*:2]>>[*:1]C[*:2]', 'Cc1c(C)c(N2C=CC(O)C2)c(C)c2c1OC(C)(COC=O)C2')","[0.32175260084848484, 0.45259333333333335, 0.4214285714285715, 0.5862866666666673]",0.3217391304347826
14,Cc1c(C)c2c(c(C)c1O)CC(C)(Cc1ccc(CC3SC(=O)NC3=O)cc1)O2,"('crossover', 'CN(c1ccc(OC(F)(F)F)cc1)S(=O)c1ccc(CC2SC(=O)NC2=O)cc1', 'Cc1c(C)c2c(c(C)c1O)CC(C)(Cc1ccc(OC(F)(F)F)cc1)O2')","[0.5640922099393938, 0.7746433333333337, 0.5402142857142858, 0.8202500000000005]",0.7291666666666666
16,Cc1c(C)c2c(c(C)c1O)CC(C)(CCOC(F)(F)F)O2,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CC(C)(CCc1ccc(C3SN(O)C3=O)cc1)O2', 'Cc1c(C)c(-c2ccc(CC3CC(=O)NC3=O)cc2)c(C)c2c1OC(C)(COC(F)(F)F)C2')","[0.23978372463030304, 0.7395933333333339, 0.27635714285714286, 0.3519866666666671]",0.34285714285714286
18,Cc1c(C)c2c(c(OC(F)(F)F)c1O)CCC(C)(c1ccc(CC3SC(=O)NC3=O)cc1)O2,"('crossover', 'Cc1c(C)c2c(c(OCCN)c1O)CCC(C)(c1ccc(CC3SC(=O)NC3=O)cc1)O2', 'Cc1oc(C(F)(F)F)nc1CN(C)S(=O)c1ccc(OC(F)(F)F)cc1')","[0.776112358981818, 0.9236900000000007, 0.6061428571428571, 0.840316666666667]",0.6146788990825688
19,Cc1c(C)c(C(F)(F)F)c(C)c2c1OC(C)(COC(F)(F)F)C2,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)NF)O2', 'Cc1c(C)c2c(c(C)c1O)CC(C)(COC(F)(F)F)O2')","[0.3548649971878788, 0.8934433333333338, 0.13185714285714287, 0.337766666666667]",0.2608695652173913
21,Cc1c(C)c2c(c(OCN)c1O)CCC(C)(c1ccc(CC3SC(=O)NC3=O)cc1)O2,"('crossover', 'Cc1c(C)c2c(c(OCCN)c1O)CCC(C)(c1ccc(CC3SC(=O)NC3=O)cc1)O2', 'Cc1c(C)c(N2CCN(O)CC2)c(C)c2c1OC(C)(COCC1SC(=O)NC1=O)C2')","[0.6580492210060606, 0.6564233333333336, 0.792, 0.8736433333333338]",0.6699029126213593
