acquisition_value,descriptor,fingerprint,fitness,niche_index,pedigree,predicted_fitness,predicted_uncertainty,smiles
-4.583442867512549e+17,"[0.33701860835151504, 0.22660666666666662, 0.5505000000000001, 0.6129577777777783]",[0 0 0 ... 0 0 0],0.883921292889477,0,"('mutation', '[*;!H0;!R:1]~[*:2]>>[*:1]=C-[*:2]', 'CONCNC(=O)CCN(C)N(C)c1c(C)cc(CO)cc1C')",0.736522779244816,1e-10,CONCNC(=O)C=CCN(C)N(C)c1c(C)cc(CO)cc1C
-1.995401888248773e+17,"[0.3520422472606061, 0.6162616666666668, 0.6959285714285713, 0.6321477777777781]",[0 0 0 ... 0 0 0],0.8189715002840054,2,"('crossover', 'CN(OCON)N(CCc1ccc(C(=O)NC(F)(F)F)cc1)NC(F)(F)F', 'CCCCc1ccc(OC=N)c(C(=O)NCc2ccc(OC(F)(F)F)cc2)c1')",0.7437633612233452,1e-10,CCCCc1ccc(OC=N)c(C(=O)NCc2ccc(ON)cc2)c1
-1.6955670967979776e+17,"[0.5699425006545454, 0.5676666666666669, 0.6177142857142858, 0.4298300000000002]",[0 0 0 ... 0 0 0],0.7988500783678729,3,"('crossover', 'O=C(Cc1nc(COC(F)(F)F)no1)NCc1ccc(OC(F)(F)F)cc1', 'O=C(Cc1nc(COC(F)(F)F)no1)NCc1ccc(OC(F)(F)F)cc1')",0.7357027882402773,1e-10,O=C(Cc1nc(COC(F)(F)F)no1)NCCc1ccc(OC(F)(F)F)cc1
-2.098761018385735e+17,"[0.3157888700121212, 0.5382833333333333, 0.26407142857142857, 0.6324966666666673]",[0 0 0 ... 0 0 1],0.8128084003327886,4,"('crossover', 'O=C1NC(=O)C(Cc2ccc(OF)c(C(=O)NCc3ccc(OC(F)(F)F)cc3)c2)S1', 'CNN(CCc1ccc(OC)cc1)N(C)c1c(C)cc(OC)cc1C')",0.7337770229326458,1e-10,CNN(CCc1ccc(OC)cc1)N(C)Cc1ccc(OC)cc1
-2.169468642982401e+17,"[0.6368925202303031, 0.958523333333334, 0.19814285714285715, 0.6879522222222229]",[0 0 0 ... 0 0 1],0.849853996990412,6,"('crossover', 'CNN(CCc1ccc(OC(F)(F)F)cc1)N(C)c1c(C)cc(C)cc1C', 'Oc1ccc(CCc2nc(COC(F)(F)F)no2)cc1-c1nc(COC(F)(F)F)no1')",0.7391929618789629,1e-10,CNN(CCc1ccc(OC(F)(F)F)cc1)N(C)c1c(C)cc(C(F)(F)F)cc1C
-3.4194427577442212,"[0.03990341801212118, 0.2514333333333333, 0.2567142857142857, 0.32270888888888927]",[0 0 0 ... 0 0 0],0.7278752927308487,7,"('crossover', 'COc1ccc(CCN(C)N(C)c2c(C)cc(CC3SC(=O)NC3=O)cc2C)cc1', 'Cc1cc(N(C)c2c(C)cc(CCCO)cc2C)ccc1O')",0.7357349801407163,1e-10,COc1ccc(CCN(C)N(C)CCO)cc1
-5.390334312803441e+16,"[0.6092117838666667, 0.6189833333333334, 0.832357142857143, 0.4052866666666666]",[0 0 0 ... 0 0 0],0.8162977423387171,9,"('crossover', 'CONCNC(=O)C=CCN(C)N(C)c1c(C)cc(CO)cc1C', 'Oc1ccc(-c2nc(OC(F)(F)F)no2)cc1-c1nc(COC(F)(F)F)no1')",0.7419522239411303,1e-10,OCc1ccc(-c2nc(OC(F)(F)F)no2)cc1-c1nc(COC(F)(F)F)no1
-1.909065114423385e+17,"[0.8151588979272729, 0.4565333333333333, 0.5536428571428572, 0.5260166666666668]",[0 0 0 ... 0 0 0],0.8083804997574384,10,"('crossover', 'CN(ON(Br)C(=O)C#CCO)N(CCc1ccc(CO)cc1)NC(F)(F)F', 'C=CCOc1ccc(C(=N)C2SC(=O)NC2=O)cc1C(=O)NCc1ccc(OC(F)(F)F)cc1')",0.7458043485500119,1e-10,CN(ON(Br)C(=O)C#CCO)N(Cc1ccc(OC(F)(F)F)cc1)NC(F)(F)F
-3.881965563706242,"[0.34565265197575756, 0.26548333333333335, 0.6402857142857143, 0.16513888888888908]",[0 1 0 ... 0 0 0],0.7435555983338349,11,"('mutation', '[*:1]!-[*:2]>>[*:1]-[*:2]', 'O=C(Cc1nc(COC(F)(F)F)no1)NCCOC(F)(F)F')",0.7437633456902286,1e-10,OC(Cc1nc(COC(F)(F)F)no1)NCCOC(F)(F)F
-2.0054107396890848e+17,"[0.29763906602424245, 0.3465066666666665, 0.46457142857142864, 0.5791611111111116]",[0 0 0 ... 0 0 0],0.8360485926784103,13,"('crossover', 'COCNC(=O)CCN(C)N(C)c1c(C)cc(CO)cc1C', 'COc1ccc(Oc2noc(CCc3ccc(O)c(O)c3)n2)cc1')",0.7437633596325111,1e-10,COCNC(=O)CCCN(C)N(C)c1c(C)cc(CO)cc1C
