acquisition_value,descriptor,fingerprint,fitness,niche_index,pedigree,predicted_fitness,predicted_uncertainty,smiles
-3.7137888908837056,"[0.30644441532121214, 0.5609000000000003, 0.6329285714285715, 0.5253066666666669]",[0 0 0 ... 0 0 0],0.8069361700614643,2.0,"('crossover', 'COCc1noc(CCc2ccc(O)c(O)c2)n1', 'COc1ccc(CCN(C)c2c(C)cc(CC3SC(=O)NC3=O)cc2C)cc1')",0.7250422045577792,1e-10,COc1ccc(Cc2noc(CCc3ccc(O)c(O)c3)n2)cc1
-0.32900110694241036,"[0.5426687602060606, 0.5762833333333335, 0.5598571428571429, 0.4195022222222222]",[0 0 0 ... 0 0 0],0.7929275722209043,3.0,"('crossover', 'C=NOc1ccc(CC2SCNC2=O)cc1C(=O)NCc1ccc(OC(F)(F)F)cc1', 'C=NOc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCOCOC(F)(F)F')",0.7196427146601279,1e-10,C=NOc1ccc(CCOC(F)(F)F)cc1C(=O)NCOCOC(F)(F)F
-0.303461708749051,"[0.018396059551515156, 0.2906833333333333, 0.4182857142857143, 0.13062777777777795]",[0 0 0 ... 0 0 0],0.5820223976907976,7.0,"('crossover', 'Cc1c(C)c2c(c(-c3cc(CC4SC(=O)NC4=O)no3)c1O)CCC(C)(C)O2', 'CC(=O)NCc1ccc(OC(F)(F)F)cc1')",0.7382582805092841,1e-10,CC(=O)NCc1ccc(OC(O)(F)F)cc1
-0.32900110694241036,"[0.23382740170909097, 0.4315933333333333, 0.3907857142857143, 0.5169633333333337]",[0 0 0 ... 0 0 0],0.7535183941933253,13.0,"('mutation', '[*;!R:1]~[*:2]>>[*:1]N[*:2]', 'CCCN1COc2c(cc3c(C)c(C)c(=O)oc3c2C)C1')",0.7196427143009497,1e-10,CNCCN1COc2c(cc3c(C)c(C)c(=O)oc3c2C)C1
,"[0.5247467081575757, 0.8824066666666673, 0.49742857142857144, 0.8310722222222224]",[0 1 0 ... 0 0 0],0.843441464072158,,"('database', 'no reaction', 'no parent')",,,Cc1cc(CC2SC(=O)NC2=O)cc(C)c1N(C)c1ccc(O)c(C(C)C)c1
-1.327522370908099,"[0.05492705692121211, 0.7513000000000004, 0.2518571428571429, 0.33000000000000035]",[0 0 0 ... 0 0 0],0.6896420180244667,16.0,"('crossover', 'COc1ccc(CCc2cc(C3CCCC3)on2)cc1', 'C=NOc1ccc(CC2SCNC2=O)cc1C(=O)NCc1ccc(OC(F)(F)F)cc1')",0.7250422046753362,1e-10,COc1ccc(-c2cc(C3CCCC3)on2)cc1
-9.778211635189153e+17,"[0.8577356420242425, 0.801316666666667, 0.6695, 0.733798888888889]",[0 0 0 ... 0 0 0],0.8664766111734518,18.0,"('crossover', 'N=COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(OC(F)(F)F)cc1', 'COc1ccc(CC2SC(=O)NC2=O)cc1Cc1ccc(OC(F)(F)F)cc1')",0.719642717630719,1e-10,O=C1NC(=O)C(Cc2ccc(OC(F)(F)F)c(C(=O)NCc3ccc(OC(F)(F)F)cc3)c2)S1
-0.27774492713284005,"[0.7335644735515151, 0.6238783333333336, 0.8398571428571429, 0.7670622222222222]",[0 0 0 ... 0 0 0],0.8445938681005298,21.0,"('mutation', '[*;!H0;!R;!H1:1]>>[*:1]=N', 'COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(OC(F)(F)F)cc1')",0.7574892948989933,1e-10,COc1ccc(C(=N)C2SC(=O)NC2=O)cc1C(=O)NCc1ccc(OC(F)(F)F)cc1
-2.473336622738927,"[0.33961588357575756, 0.23337833333333327, 0.839857142857143, 0.4868622222222227]",[0 0 0 ... 0 0 0],0.7446306741162824,24.0,"('crossover', 'N=COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(OC(F)(F)F)cc1', 'COc1ccc(CC2SC(=O)NC2=O)cc1Cc1ccc(OC(F)(F)F)cc1')",0.719642716541969,1e-10,COCNC(=O)c1cc(CC2SC(=O)NC2=O)ccc1OC=N
-3.806846515418346e+16,"[0.5941076994787877, 0.37881666666666663, 0.8237142857142856, 0.5629544444444445]",[0 0 0 ... 0 0 0],0.8079078614039283,27.0,"('crossover', 'C=NOc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCOC(F)(F)F', 'C=NOc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NO')",0.7250422058074447,1e-10,C=NOc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCOCOC(F)(F)F
