descriptor,expected_improvement,fingerprint,fitness,niche_index,pedigree,predicted_fitness,predicted_uncertainty,smiles,archive index
"[0.3126627049333332, 0.5764433333333333, 0.6480714285714286, 0.6059400000000003]","tensor(0.3162, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.18335714591430843,2.0,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2', 'Cc1c(C)c2c(c(C)c1O)CCC(N)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2')","tensor(0.3162, dtype=torch.float64)","tensor(5.9628e-07, dtype=torch.float64)",Cc1c(C)c2c(c(C)c1O)CCC(N)(COc1ccc(N)cc1)O2,2
"[0.655033315042424, 0.8123766666666671, 0.6061428571428571, 0.8914500000000005]",,[0 0 0 ... 0 0 0],0.6074564271049663,,"('database', 'no reaction', 'no parent')",,,Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,14
"[0.8971235472363632, 0.8757566666666675, 0.6720714285714285, 0.9449833333333337]","tensor(0.3162, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.5729764464536002,18.0,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2', 'Cc1c(C)c2c(c(C)c1OBr)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2')","tensor(0.3162, dtype=torch.float64)","tensor(5.9626e-07, dtype=torch.float64)",Cc1c(O)c(C)c(OBr)c2c1CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,18
"[0.6580492210060606, 0.6284266666666669, 0.792, 0.8749322222222227]","tensor(0.6075, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.3857301165241821,21.0,"('mutation', '[#6:1]>>[#7:1]', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2')","tensor(0.6075, dtype=torch.float64)","tensor(1.0000e-10, dtype=torch.float64)",Cc1c(C)c2c(c(C)c1O)CCC(N)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,21
"[0.2698538077818181, 0.6460933333333337, 0.27635714285714286, 0.3849755555555559]","tensor(0.3162, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.09940150745272823,35.0,"('crossover', 'Cc1c(O)c(CN)c(C)c2c1CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2', 'Cc1c(C)c2c(c(C)c1OBr)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2')","tensor(0.3162, dtype=torch.float64)","tensor(5.9629e-07, dtype=torch.float64)",Cc1c(C)c2c(c(C)c1OBr)CCC(C)(CO)O2,35
"[0.6519411905090909, 0.7000600000000001, 0.792, 0.8803211111111116]","tensor(0.3162, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.37683959645855714,38.0,"('mutation', '[*;!H0:1]-[*;!H0:2]>>[*:1]=[*:2]', 'Cc1c(C)c2c(c(C)c1O)CCC(N)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2')","tensor(0.3162, dtype=torch.float64)","tensor(5.9628e-07, dtype=torch.float64)",Cc1c(C)c2c(c(C)c1O)CCC(N)(COc1ccc(C=C3SC(=O)NC3=O)cc1)O2,38
"[0.42765134183030284, 0.39619, 0.792, 0.5966211111111115]","tensor(0.1154, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.17751968103944224,44.0,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2', 'Cc1c(O)c(CN)c(C)c2c1CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2')","tensor(0.2556, dtype=torch.float64)","tensor(5.9625e-07, dtype=torch.float64)",Cc1c(O)c(CN)c(C)c2c1CCC(C)(COC1SC(=O)NC1=O)O2,44
"[0.3126286643878786, 0.7809600000000007, 0.4208571428571429, 0.5919288888888894]","tensor(0.6075, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.23072973059778953,50.0,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2')","tensor(0.6075, dtype=torch.float64)","tensor(1.0000e-10, dtype=torch.float64)",Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(O)cc1)O2,50
"[0.027763575587878772, 0.5827133333333336, 0.21042857142857144, 0.33144222222222275]","tensor(0.2556, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.09207707187730463,51.0,"('crossover', 'Cc1c(C)c2c(c(C)c1OBr)CCC(C)(CO)O2', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2')","tensor(0.2556, dtype=torch.float64)","tensor(5.9628e-07, dtype=torch.float64)",Cc1c(C)c(C)c2c(c1C)CCC(C)(CO)O2,51
"[0.5119440399757572, 0.6901100000000007, 0.3422857142857143, 0.43317555555555587]","tensor(0.2556, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.1015579145781269,55.0,"('crossover', 'Cc1c(C)c2c(c(C)c1OBr)CCC(C)(CO)O2', 'Cc1c(C)c2c(c(C)c1OBr)CCC(C)(CO)O2')","tensor(0.2556, dtype=torch.float64)","tensor(5.9628e-07, dtype=torch.float64)",Cc1c(C)c2c(c(C)c1OBr)CCC(CO)(OBr)O2,55
