descriptor,expected_improvement,fingerprint,fitness,niche_index,pedigree,predicted_fitness,predicted_uncertainty,smiles,archive index
"[0.3126627049333332, 0.5764433333333333, 0.6480714285714286, 0.6059400000000003]","tensor(0.3162, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.18335714591430843,2.0,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2', 'Cc1c(C)c2c(c(C)c1O)CCC(N)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2')","tensor(0.3162, dtype=torch.float64)","tensor(5.9628e-07, dtype=torch.float64)",Cc1c(C)c2c(c(C)c1O)CCC(N)(COc1ccc(N)cc1)O2,2
"[0.06360350397575759, 0.39736666666666665, 0.27635714285714286, 0.1415422222222226]","tensor(0.1184, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.10334825974697084,7.0,"('crossover', 'Cc1c(C)c2c(c(C)c1OBr)CCC(C)(CO)O2', 'OCc1ccc(OCOBr)cc1')","tensor(0.2189, dtype=torch.float64)","tensor(5.9637e-07, dtype=torch.float64)",OCCc1ccc(OCOBr)cc1,7
"[0.655033315042424, 0.8123766666666671, 0.6061428571428571, 0.8914500000000005]",,[0 0 0 ... 0 0 0],0.6074564271049663,,"('database', 'no reaction', 'no parent')",,,Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,14
"[0.8486541089939394, 0.8880566666666674, 0.606142857142857, 0.9243722222222227]","tensor(0., dtype=torch.float64)",[0 0 0 ... 0 0 0],0.7462787932445663,18.0,"('mutation', '[*:1]~[D2]~[*:2]>>[*:1]-[*:2]', 'Cc1c(O)c(C)c(OBr)c2c1CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2')","tensor(0.2189, dtype=torch.float64)","tensor(5.9615e-07, dtype=torch.float64)",Cc1c(O)c(C)c2c(c1Br)OC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)CC2,18
"[0.6580492210060606, 0.6284266666666669, 0.792, 0.8749322222222227]","tensor(0.6075, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.3857301165241821,21.0,"('mutation', '[#6:1]>>[#7:1]', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2')","tensor(0.6075, dtype=torch.float64)","tensor(1.0000e-10, dtype=torch.float64)",Cc1c(C)c2c(c(C)c1O)CCC(N)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,21
"[0.29400138315151525, 0.6807333333333337, 0.27635714285714286, 0.40949777777777824]","tensor(0.1195, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.16863790754479985,35.0,"('crossover', 'O=C1NC(=O)C(Cc2ccc(OCCOBr)cc2)S1', 'OCc1ccc(OCc2ccc(OCOBr)cc2)cc1')","tensor(0.2189, dtype=torch.float64)","tensor(5.9637e-07, dtype=torch.float64)",OCc1ccc(OCc2ccc(COBr)cc2)cc1,35
"[0.4825493723757576, 0.6476033333333335, 0.6480714285714286, 0.8018066666666671]","tensor(0., dtype=torch.float64)",[0 0 0 ... 0 0 0],0.272181643794241,37.0,"('crossover', 'CCc1c(CN)c(O)c(C)c2c1OC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)CC2', 'Cc1c(C)c2c(c(C)c1O)CCC(N)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2')","tensor(0.2189, dtype=torch.float64)","tensor(5.9622e-07, dtype=torch.float64)",CCc1c(CN)c(O)c(C)c2c1OC(C)(COc1ccc(CCN)cc1)CC2,37
"[0.6458331600121212, 0.7134933333333335, 0.792, 0.8882433333333337]","tensor(0., dtype=torch.float64)",[0 1 0 ... 0 0 0],0.4099992438096211,38.0,"('mutation', '[*;!H0:1]-[*;!H0:2]>>[*:1]=[*:2]', 'Cc1c(C)c2c(c(C)c1O)CCC(N)(COc1ccc(C=C3SC(=O)NC3=O)cc1)O2')","tensor(0.2307, dtype=torch.float64)","tensor(5.9629e-07, dtype=torch.float64)",Cc1c(C)c2c(c(C)c1O)C=CC(N)(COc1ccc(C=C3SC(=O)NC3=O)cc1)O2,38
"[0.4701230086909089, 0.4612066666666667, 0.792, 0.6479211111111116]","tensor(0.0414, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.21650070316979259,44.0,"('crossover', 'Cc1c(O)c(CN)c(C)c2c1CCC(C)(COC1SC(=O)NC1=O)O2', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CN)cc1)O2')","tensor(0.2189, dtype=torch.float64)","tensor(5.9627e-07, dtype=torch.float64)",Cc1c(O)c(CN)c(C)c2c1CCC(C)(CCOC1SC(=O)NC1=O)O2,44
"[0.3126286643878786, 0.7809600000000007, 0.4208571428571429, 0.5919288888888894]","tensor(0.6075, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.23072973059778953,50.0,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2')","tensor(0.6075, dtype=torch.float64)","tensor(1.0000e-10, dtype=torch.float64)",Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(O)cc1)O2,50
