index,smiles,pedigree,descriptors,fitnesses
0,C#CN(C)CN=CNC(=O)Cc1cc(CCO)ccc1OC,"('crossover', 'C#CN(C)CN=CNC(=O)Cc1cc(CN(C)C)ccc1OC', 'Cc1cc(CO)cc(C)c1N(C)CCOCc1ccc(C2SC(=O)NC2=O)cc1')","[0.23684330767272735, 0.14949999999999988, 0.5297142857142858, 0.506505555555556]",0.15764063525944128
2,Cc1oc(O)nc1CCCC(=O)c1ccc(CCCO)cc1,"('crossover', 'O=C1NC(=O)C(c2ccc(CN(Br)S(=O)(=O)c3ccc(CCCO)cc3)cc2)S1', 'Cc1oc(O)nc1CCCC(=O)CCc1ccc(O)cc1')","[0.23680926712727274, 0.5531866666666668, 0.5968571428571429, 0.4669122222222226]",0.3145694436806333
3,CN(Cc1ccc(COC(F)(F)C(F)(F)C(O)(F)F)cc1)S(=O)(=O)CSO,"('mutation', '[*;!R:1]~[*:2]>>[*:1]S[*:2]', 'CN(Cc1ccc(COC(F)(F)C(F)(F)C(O)(F)F)cc1)S(=O)(=O)CO')","[0.6606957087878789, 0.5736166666666668, 0.6219285714285715, 0.48627111111111154]",0.20653005375192196
4,Cc1ccc(SCCN(C)CN(C)C(C)C2SCNC2=O)cc1,"('crossover', 'CN(Cc1ccc(CC2SC(=O)NC2=O)cc1)S(=O)(=O)c1ccc(CO)cc1', 'Cc1ccc(SCCN(C)C(C)C2SCNC2=O)cc1')","[0.3883622863151516, 0.49763666666666656, 0.2541428571428571, 0.6779300000000005]",0.11919137683594681
7,CC(=O)NCc1ccc(OC(O)(F)F)cc1,"('crossover', 'CC(=O)NCc1ccc(OC(F)(F)F)cc1', 'Cc1cc(CC2SC(=O)NC2=O)ccc1N(C)c1ccc(O)c(C(C)C(C)C)c1')","[0.018396059551515156, 0.2906833333333333, 0.4182857142857143, 0.13062777777777795]",0.12003699640152349
8,CN(CN(CC(F)(F)Cl)S(=O)(=O)CC(F)(F)Cl)S(=O)(=O)CC(F)(F)Cl,"('crossover', 'Cc1c(C)c2c(c(C)c1N)CC(C)(COSc1ccc(CCC3SC(=O)NC3=O)cc1)O2', 'CN(CC(F)(F)Cl)S(=O)(=O)CC(F)(F)Cl')","[0.7785242460363634, 0.47201666666666675, 0.534, 0.4367733333333335]",0.08521239796488875
10,CC(COC(F)(F)c1ccc(OC(O)(F)F)cc1)N(C)S(=O)(=O)c1ccc(CO)cc1,"('mutation', '[*;!H0;!R:1]>>[*:1]-C', 'CN(CCOC(F)(F)c1ccc(OC(O)(F)F)cc1)S(=O)(=O)c1ccc(CO)cc1')","[0.7336441553696967, 0.5625666666666668, 0.6878571428571428, 0.6761933333333336]",0.31983987976430556
11,CN(CC(O)(F)C(F)(F)Cl)S(=O)(=O)CC1SC(O)N1O,"('mutation', '[*:1]!-[*:2]>>[*:1]-[*:2]', 'CN(CC(O)(F)C(F)(F)Cl)S(=O)(=O)CC1SC(=O)N1O')","[0.4090388661333334, 0.046283333333333364, 0.7236428571428571, 0.2698433333333336]",0.09913224336249593
13,Cc1cc(O)ccc1N(C)CCN=Cc1ccc(CO)cc1,"('mutation', '[*:1]~[D1]>>[*:1]', 'Cc1cc(O)cc(C)c1N(C)CCN=Cc1ccc(CO)cc1')","[0.221721599830303, 0.5413700000000001, 0.40042857142857147, 0.565995555555556]",0.2675466104821465
14,Cc1cc(CO)cc(C)c1N(C)CCCOCc1ccc(C2SC(=O)NC2=O)cc1,"('crossover', 'O=C(CCc1ccc(O)cc1)Cc1ccc(C(O)=S)cc1', 'Cc1cc(CO)cc(C)c1N(C)CCOCc1ccc(C2SC(=O)NC2=O)cc1')","[0.6156878132606062, 0.7271566666666671, 0.5633571428571429, 0.885494444444445]",0.4535611933056689
16,CC(F)(Oc1ccc(C=CO)cc1)c1ccc(OC(F)F)cc1,"('crossover', 'OC=Cc1ccc(OC(F)(F)c2ccc(OC(F)F)cc2)cc1', 'Cc1cc(O)cc(C)c1N(C)CCCc1ccc(C2SC(=O)NC2=O)cc1')","[0.30029493636363636, 0.9229833333333338, 0.27635714285714286, 0.4474088888888894]",0.17732650008208178
18,O=C1SC(c2ccc(CN(Br)S(=O)(=O)c3ccc(C=CCCO)cc3)cc2)N1O,"('mutation', '[*;!H0:1]-[*;!H0:2]>>[*:1]=[*:2]', 'O=C1SC(c2ccc(CN(Br)S(=O)(=O)c3ccc(CCCCO)cc3)cc2)N1O')","[0.8272481085090907, 0.7732666666666672, 0.7010714285714286, 0.8292233333333338]",0.37732354280587965
21,CN(Cc1ccc(CC2SC(=O)NC2=O)cc1)S(=O)(=O)c1ccc(CO)cc1,"('crossover', 'CN(Cc1ccc(CC2SC(=O)NC2=O)cc1)S(=O)(=O)c1ccc(CC2SC(=O)NC2=O)cc1', 'COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(OC(O)(F)F)cc1')","[0.5911556476969695, 0.39894999999999997, 0.7412857142857144, 0.734236666666667]",0.4232344706234088
24,CN(CCCc1coc(CO)n1)S(=O)(=O)c1ccc(CO)cc1,"('crossover', 'CN(Cc1ccc(CC2OC(=O)NC2=O)cc1)S(=O)(=O)c1ccc(CO)cc1', 'O=C(C=Cc1ccc(CO)cc1)SCCc1coc(CO)n1')","[0.3488160386060604, 0.2354166666666667, 0.7419285714285714, 0.4769711111111115]",0.2483994826243403
25,CON(Br)S(=O)(=O)c1ccc(CCO)cc1,"('crossover', 'CON(Br)S(=O)(=O)c1ccc(CO)cc1', 'C=C(CO)c1ccc(OC(F)(F)c2ccc(OC(O)(F)F)cc2)cc1')","[0.2544455786787878, 0.26389999999999997, 0.4774285714285715, 0.24658444444444483]",0.10377422137113965
