index,smiles,pedigree,descriptors,fitnesses
2,Cc1oc(O)nc1CCCC(=O)c1ccc(CCCO)cc1,"('crossover', 'O=C1NC(=O)C(c2ccc(CN(Br)S(=O)(=O)c3ccc(CCCO)cc3)cc2)S1', 'Cc1oc(O)nc1CCCC(=O)CCc1ccc(O)cc1')","[0.23680926712727274, 0.5531866666666668, 0.5968571428571429, 0.4669122222222226]",0.3145694436806333
3,O=S(=O)(CO)NCc1ccc(COC(F)(F)C(F)(F)C(F)(F)Cl)cc1,"('mutation', '[*:1]~[D1]>>[*:1]', 'CN(Cc1ccc(COC(F)(F)C(F)(F)C(F)(F)Cl)cc1)S(=O)(=O)CO')","[0.5757817450424243, 0.5220166666666669, 0.5402142857142858, 0.3863366666666669]",0.145879396463
7,CC(=O)NCc1ccc(OC(O)(F)F)cc1,"('crossover', 'CC(=O)NCc1ccc(OC(F)(F)F)cc1', 'Cc1cc(CC2SC(=O)NC2=O)ccc1N(C)c1ccc(O)c(C(C)C(C)C)c1')","[0.018396059551515156, 0.2906833333333333, 0.4182857142857143, 0.13062777777777795]",0.12003699640152349
8,CN(CN(CC(F)(F)Cl)S(=O)(=O)CC(F)(F)Cl)S(=O)(=O)CC(F)(F)Cl,"('crossover', 'Cc1c(C)c2c(c(C)c1N)CC(C)(COSc1ccc(CCC3SC(=O)NC3=O)cc1)O2', 'CN(CC(F)(F)Cl)S(=O)(=O)CC(F)(F)Cl')","[0.7785242460363634, 0.47201666666666675, 0.534, 0.4367733333333335]",0.08521239796488875
10,CN(Cc1ccc(COC(O)(F)C(F)(F)Cl)cc1)S(=O)(=O)CC1SC(=O)N1O,"('mutation', '[*:1]~[D3](~[*;!H0:2])~[*:3]>>[*:1]-[*:2]-[*:3]', 'CN(Cc1ccc(COC(O)(F)C(F)(F)Cl)cc1)S(=O)(=O)CC1SC(=O)NC1=O')","[0.7242698199151514, 0.4660166666666666, 0.767, 0.5971455555555558]",0.23105439909440678
11,CN(CC(O)(F)C(F)(F)Cl)S(=O)(=O)CC1SC(=O)N1O,"('crossover', 'CN(Cc1ccc(COC(O)(F)C(F)(F)Cl)cc1)S(=O)(=O)CC1SC(=O)N1O', 'O=C(CCCc1coc(O)n1)CCc1ccc(O)c(O)c1')","[0.4029308356363637, 0.1869666666666667, 0.7010714285714286, 0.2630566666666669]",0.09584034037773348
13,Cc1cc(CO)cc(C)c1N(C)CCCC(=O)CCCO,"('crossover', 'Cc1cc(CO)cc(C)c1N(C)COSc1ccc(O)cc1', 'Cc1oc(O)nc1CCCC(=O)CCCO')","[0.20666392037575765, 0.47562333333333345, 0.43407142857142855, 0.5074400000000006]",0.2116296996817574
14,Cc1c(C)c2c(c(C)c1N)CC(C)(COSc1ccc(CCC3SC(=O)NC3=O)cc1)O2,"('crossover', 'CN(Cc1ccc(CCC2SC(=O)NC2=O)cc1)S(=O)(=O)CC1SC(=O)NC1=O', 'Cc1c(C)c2c(c(C)c1N)CC(C)(COSc1ccc(O)cc1)O2')","[0.7489365132606061, 0.8992933333333339, 0.6475, 0.9921344444444445]",0.44705709936365423
16,CC(F)(Oc1ccc(C=CO)cc1)c1ccc(OC(F)F)cc1,"('crossover', 'OC=Cc1ccc(OC(F)(F)c2ccc(OC(F)F)cc2)cc1', 'Cc1cc(O)cc(C)c1N(C)CCCc1ccc(C2SC(=O)NC2=O)cc1')","[0.30029493636363636, 0.9229833333333338, 0.27635714285714286, 0.4474088888888894]",0.17732650008208178
18,O=C1SC(c2ccc(CN(Br)S(=O)(=O)c3ccc(CCCCO)cc3)cc2)N1O,"('mutation', '[*:1]~[D3](~[*;!H0:2])~[*:3]>>[*:1]-[*:2]-[*:3]', 'O=C1NC(=O)C(c2ccc(CN(Br)S(=O)(=O)c3ccc(CCCCO)cc3)cc2)S1')","[0.8333561390060603, 0.7598333333333337, 0.7010714285714286, 0.8213011111111115]",0.3643780541430893
21,CN(Cc1ccc(CC2SC(=O)NC2=O)cc1)S(=O)(=O)c1ccc(CO)cc1,"('crossover', 'CN(Cc1ccc(CC2SC(=O)NC2=O)cc1)S(=O)(=O)c1ccc(CC2SC(=O)NC2=O)cc1', 'COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(OC(O)(F)F)cc1')","[0.5911556476969695, 0.39894999999999997, 0.7412857142857144, 0.734236666666667]",0.4232344706234088
24,CN(C(=O)c1ccc(O)c(C=O)c1)S(=O)(=O)c1ccc(CO)cc1,"('mutation', '[*;!H0;!R:1]~[*:2]>>[*:1]=C-[*:2]', 'CN(C(=O)c1ccc(O)c(O)c1)S(=O)(=O)c1ccc(CO)cc1')","[0.3759454793939395, 0.27631666666666665, 0.7998571428571429, 0.501537777777778]",0.22459856618184945
25,CON(Br)S(=O)(=O)c1ccc(CO)cc1,"('mutation', '[*;!R:1]~[*:2]>>[*:1]O[*:2]', 'CN(Br)S(=O)(=O)c1ccc(CO)cc1')","[0.21197391181818176, 0.25681666666666664, 0.4774285714285715, 0.192506666666667]",0.09795343208460612
27,CN(Cc1ccc(C=C2OC(=O)NC2=O)cc1)S(=O)(=O)c1ccc(CO)cc1,"('mutation', '[*;!H0:1]-[*;!H0:2]>>[*:1]=[*:2]', 'CN(Cc1ccc(CC2OC(=O)NC2=O)cc1)S(=O)(=O)c1ccc(CO)cc1')","[0.5366319918060604, 0.35115, 0.8072142857142858, 0.6673366666666669]",0.36107775608821047
32,Cc1oc(O)nc1CCCC(=O)CCc1coc(O)n1,"('crossover', 'Cc1oc(O)nc1CCCC(=O)c1ccc(CCCO)cc1', 'O=C(CCCc1coc(O)n1)CCc1ccc(O)cc1')","[0.16698764124848495, 0.4011366666666667, 0.7827857142857143, 0.30376222222222254]",0.22906963026768337
33,CN(CCc1ccc(C2SC(=O)NC2=O)cc1)S(=O)(=O)CCC1SC(=O)NC1=O,"('crossover', 'CN(Cc1ccc(CCC2SC(=O)NC2=O)cc1)S(=O)(=O)CC1SC(=O)NC1=O', 'CN(CCc1ccc(C2SC(=O)NC2=O)cc1)S(=O)(=O)CC1SC(=O)NC1=O')","[0.7031624191757573, 0.29275, 0.9265714285714286, 0.7774244444444449]",0.29240145108430493
35,OCCCc1ccc(OC(F)(F)c2ccc(OC(F)F)cc2)cc1,"('crossover', 'OCCc1ccc(OC(F)(F)c2ccc(OC(F)F)cc2)cc1', 'Cc1oc(O)nc1CCCC(=O)CC(=O)CCc1ccc(O)cc1')","[0.360919870460606, 0.8068666666666672, 0.27635714285714286, 0.43827555555555603]",0.18734244544758596
37,Cc1cc(O)cc(C)c1N(C)CCN=Cc1ccc(C2SC(=O)NC2=O)cc1,"('mutation', '[*;!H0;!R:1]~[*:2]>>[*:1]=N-[*:2]', 'Cc1cc(O)cc(C)c1N(C)CCCc1ccc(C2SC(=O)NC2=O)cc1')","[0.5216545836242424, 0.681406666666667, 0.5857142857142857, 0.8180500000000003]",0.4183641922043488
38,Cc1cc(O)c(Cc2noc(CCCCCC3SC(=O)NC3=O)n2)c2c1OCC(C)C2,"('mutation', '[*:1]~[D1]>>[*:1]', 'Cc1c(C)c2c(c(Cc3noc(CCCCCC4SC(=O)NC4=O)n3)c1O)CC(C)CO2')","[0.6671731574666666, 0.6999866666666671, 0.8182142857142858, 0.8377833333333339]",0.2682761113918737
40,Cc1cc(CC2SCNC2=O)cc(C)c1N(C)Cc1ccc(C(F)(Cl)Cl)cc1,"('crossover', 'Cc1cc(CC2SCNC2=O)cc(C)c1N(C)Cc1ccc(C(F)(F)Cl)cc1', 'C=C(CO)c1ccc(OC(F)(F)c2ccc(OC(O)(F)F)cc2)cc1')","[0.6517855088969697, 0.9548066666666674, 0.231, 0.8561077777777781]",0.19165855498903858
42,Cc1oc(O)nc1CCCCCCC(=O)CCc1ccc(O)cc1,"('crossover', 'O=C1NC(=O)C(c2ccc(CN(Br)S(=O)(=O)c3ccc(CO)cc3)cc2)S1', 'Cc1oc(O)nc1CCCC(=O)CCc1ccc(O)cc1')","[0.32175260084848484, 0.7648533333333338, 0.5968571428571429, 0.5680955555555559]",0.25630096858653567
44,CC(c1ccc(CC2OC(=O)NC2=O)cc1)S(=O)(=O)c1ccc(CO)cc1,"('mutation', '[*:1]~[D3](~[*;!H0:2])~[*:3]>>[*:1]-[*:2]-[*:3]', 'CN(Cc1ccc(CC2OC(=O)NC2=O)cc1)S(=O)(=O)c1ccc(CO)cc1')","[0.49725244947878783, 0.39855, 0.7840714285714285, 0.6280366666666669]",0.3207058710830406
45,O=C1NC(=O)C(c2ccc(CN(Br)S(=O)(=O)c3ccc(CO)cc3)cc2)S1,"('crossover', 'O=C1NC(=O)C(Cc2ccc(CN(Br)S(=O)(=O)c3ccc(CO)cc3)cc2)S1', 'CN(Cc1ccc(C2SC(=O)NC2=O)cc1)S(=O)(=O)c1ccc(CO)cc1')","[0.7423047747878787, 0.5339666666666668, 0.7412857142857144, 0.7148144444444445]",0.3837280659359733
47,CN(COC(O)(F)C(F)(F)Cl)S(=O)(=O)CC1SC(=O)N1O,"('crossover', 'CN(Cc1ccc(COC(O)(F)C(F)(F)Cl)cc1)S(=O)(=O)CC1SC(=O)N1O', 'COc1ccc(F)cc1C(=O)NCCc1ccc(CO)cc1')","[0.45140027387878773, 0.17556666666666668, 0.767, 0.2751122222222225]",0.1066069661123076
