descriptor,expected_improvement,fingerprint,fitness,niche_index,pedigree,predicted_fitness,predicted_uncertainty,smiles,archive index
"[0.2700467384121211, 0.5590400000000003, 0.6213571428571429, 0.4930211111111114]",,[0 0 0 ... 1 0 0],0.15959340696702118,,"('database', 'no reaction', 'no parent')",,,Cc1c(O)c(C)c2c(c1O)C(=O)C(Cc1ccc(O)cc1)CO2,2
"[0.28851512956363623, 0.41352666666666665, 0.3226428571428572, 0.5696755555555562]","tensor(0.1779, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.1255473019140265,13.0,"('crossover', 'Cc1c(C)c2c(c(Cc3noc(CCc4ccc(O)c(O)c4)n3)c1O)CCC(C)(C)O2', 'COc1ccc(N2CCN(c3c(C)c(C)c4c(c3C)CC(C)(CO)O4)CC2)cc1')","tensor(0.1779, dtype=torch.float64)","tensor(0.0005, dtype=torch.float64)",CON1CCN(c2c(C)c(C)c3c(c2C)CC(C)(CO)O3)CC1,13
"[0.6944128573696968, 0.8120633333333339, 0.7480714285714285, 0.9261244444444449]","tensor(2.0475e-269, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.3350854647186567,14.0,"('crossover', 'COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCO', 'Cc1ccc(NC(=O)C2(C)CCc3c(C)c(O)c(C)c(C)c3O2)cc1NC(=O)c1cnoc1C')","tensor(0.2253, dtype=torch.float64)","tensor(0.0010, dtype=torch.float64)",Cc1ccc(NC(=O)C2(C)CCc3c(C)c(O)c(C)c(C)c3O2)cc1C1SC(=O)NC1=O,14
"[0.8941598435272726, 0.7474666666666671, 0.7354285714285714, 0.7993655555555557]","tensor(0.1965, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.22086302251697262,18.0,"('crossover', 'COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(OC(F)(F)F)cc1', 'Cc1c(C)c2c(c(C)c1N)CC(C)(CSc1ccc(O)cc1)O2')","tensor(0.1965, dtype=torch.float64)","tensor(0.0003, dtype=torch.float64)",COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(OC(F)(F)OC(F)(F)F)cc1,18
"[0.6519752310545455, 0.5157866666666667, 0.7686428571428572, 0.8919066666666668]","tensor(0.0088, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.2114614877458611,21.0,"('crossover', 'COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NC(=O)NCc1ccc(N(C)C)cc1', 'Cc1c(O)c(C)c2c(c1O)C(=O)C(Cc1ccc(O)cc1)CO2')","tensor(0.2197, dtype=torch.float64)","tensor(0.0005, dtype=torch.float64)",Cc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NC(=O)NCc1ccc(N(C)C)cc1,21
"[0.20929523614545445, 0.17811999999999997, 0.6821428571428572, 0.3816966666666668]","tensor(0.0421, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.1290809671981798,24.0,"('crossover', 'COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCO', 'COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCO')","tensor(0.1664, dtype=torch.float64)","tensor(0.0007, dtype=torch.float64)",Cc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCO,24
"[0.1882289141454545, 0.7014900000000005, 0.2517857142857143, 0.40344888888888925]","tensor(0.1936, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.10815408727158948,35.0,"('crossover', 'Cc1c(N)c(CF)c(C)c2c1CC(C)(CSc1ccc(O)cc1)O2', 'Cc1c(N)c(CF)c(C)c2c1CC(C)(CSc1ccc(O)cc1)O2')","tensor(0.1936, dtype=torch.float64)","tensor(0.0011, dtype=torch.float64)",Cc1c(N)c(CF)c(C)c2c1CC(C)(CSCF)O2,35
"[0.5216545836242426, 0.564186666666667, 0.5607857142857142, 0.7971100000000004]","tensor(1.7581e-56, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.2333665141794671,37.0,"('crossover', 'COc1c(C)c(C)c2c(c1CCc1ccc(O)c(O)c1)CCC(C)(C)O2', 'COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(N(C)C)cc1')","tensor(0.2171, dtype=torch.float64)","tensor(0.0004, dtype=torch.float64)",Cc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(N(C)C)cc1,37
"[0.5702880938303031, 0.778576666666667, 0.8565714285714285, 0.8437522222222229]","tensor(3.1927e-302, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.27817391507913464,38.0,"('mutation', '[*;!R:1]~[*:2]>>[*:1]N[*:2]', 'Cc1ccc(NC(=O)C2(C)CCc3c(C)c(O)c(C)c(C)c3O2)cc1NC(=O)O')","tensor(0.2320, dtype=torch.float64)","tensor(0.0008, dtype=torch.float64)",CNc1c(C)c(O)c(C)c2c1OC(C)(C(=O)Nc1ccc(C)c(NC(=O)O)c1)CC2,38
"[0.5553869042181816, 0.8746266666666674, 0.2567142857142857, 0.9492533333333342]","tensor(0.0426, dtype=torch.float64)",[0 1 0 ... 0 1 0],0.15707727814035236,40.0,"('crossover', 'Cc1ccc(CC2CC(=O)NC(=O)S2)c(C)c1Oc1ccc(O)c(C(C)C)c1', 'COc1ccc(N2CCN(c3c(C)c(C)c4c(c3C)CC(C)(CO)O4)CC2)cc1')","tensor(0.1868, dtype=torch.float64)","tensor(0.0004, dtype=torch.float64)",Cc1c(C)c(N2CCN(c3ccc(C(C)C)cc3)CC2)c(C)c2c1OC(C)(CO)C2,40
"[0.373073873090909, 0.7646033333333336, 0.6095714285714285, 0.5627633333333338]","tensor(0.1492, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.15139246717552887,42.0,"('crossover', 'Cc1oc(-c2ccco2)nc1CCCC1SC(=O)NC1=O', 'Cc1oc(-c2ccco2)nc1CCCC1SC(=O)NC1=O')","tensor(0.1492, dtype=torch.float64)","tensor(0.0006, dtype=torch.float64)",Cc1oc(-c2ccco2)nc1CCCCCCC1SC(=O)NC1=O,42
"[0.4789726140727272, 0.40691999999999995, 0.8455, 0.5814933333333336]","tensor(0.1564, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.2254737823612712,44.0,"('crossover', 'Cc1oc(-c2ccco2)nc1CCCC1SC(=O)NC1=O', 'Cc1oc(-c2ccco2)nc1CCCC1SC(=O)NC1=O')","tensor(0.1564, dtype=torch.float64)","tensor(0.0012, dtype=torch.float64)",Cc1oc(CCC2SC(=O)NC2=O)nc1CCCC1SC(=O)NC1=O,44
"[0.3155907575030302, 0.8142600000000008, 0.3962857142857143, 0.6292577777777781]",,[0 0 0 ... 0 0 0],0.23162029982980414,,"('database', 'no reaction', 'no parent')",,,Cc1c(C)c2c(c(C)c1N)CC(C)(CSc1ccc(O)cc1)O2,50
"[0.5613846755999997, 0.8402600000000008, 0.3226428571428572, 0.9150755555555563]","tensor(1.0776e-17, dtype=torch.float64)",[0 1 0 ... 0 1 0],0.1903724879553823,53.0,"('mutation', '[*:1]~[D4](~[*;!H0:2])(~[*;!H0:3])~[*:4]>>[*:1]-[*:2]-[*:3]-[*:4]', 'Cc1c(C)c(N2CCN(c3ccc(OC(C)C)cc3)CC2)c(C)c2c1OC(C)(CO)C2')","tensor(0.1730, dtype=torch.float64)","tensor(0.0012, dtype=torch.float64)",Cc1c(C)c(N2CCN(c3ccc(OC(C)C)cc3)CC2)c(C)c2c1OC2CCO,53
"[0.4698486776121211, 0.39558333333333334, 0.7254999999999999, 0.6094933333333338]","tensor(0.0143, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.1667435599528743,61.0,"('crossover', 'Cc1cc(CC2SC(=O)NC2=O)cc(C)c1N(C)c1ccc(O)c(C(C)C)c1', 'COc1ccc(CC2SC(=O)NC2=O)cc1CC1SC(=O)NC1=O')","tensor(0.1571, dtype=torch.float64)","tensor(0.0009, dtype=torch.float64)",COc1ccc(CCC2SC(=O)NC2=O)cc1CC1SC(=O)NC1=O,61
"[0.5277285735757575, 0.9514900000000007, 0.5402142857142858, 0.793605555555556]",,[0 1 0 ... 0 0 0],0.26796016206804363,,"('database', 'no reaction', 'no parent')",,,Cc1ccc(CC2CC(=O)NC(=O)S2)c(C)c1Oc1ccc(O)c(C(C)C)c1,67
"[0.7218506697818182, 0.8995000000000006, 0.8120714285714286, 0.9852633333333336]",,[0 0 0 ... 0 0 0],0.21937686116569458,,"('database', 'no reaction', 'no parent')",,,Cc1ccc(NC(=O)C2(C)CCc3c(C)c(O)c(C)c(C)c3O2)cc1NC(=O)c1cnoc1C,72
"[0.33049194711515134, 0.49773666666666666, 0.7314999999999999, 0.4644966666666671]","tensor(0.1807, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.1437620595062423,73.0,"('crossover', 'Cc1c(O)c(C)c2c(c1O)C(=O)C(Cc1ccc(O)cc1)CO2', 'Cc1oc(-c2ccco2)nc1CCC(=O)c1ccc(CC2SC(=O)NC2=O)cc1')","tensor(0.1807, dtype=torch.float64)","tensor(0.0005, dtype=torch.float64)",Cc1oc(-c2ccco2)nc1CCC(=O)CC1SC(=O)NC1=O,73
"[0.7305955610181818, 0.5617500000000003, 0.6794285714285715, 0.8629100000000004]","tensor(0.0141, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.22482013025254624,78.0,"('mutation', '[*;!H0;!R:1]>>[*:1]-Cl', 'COc1ccc(CNC(=O)c2cc(CC3SC(O)NC3=O)ccc2OC)cc1OC')","tensor(0.1898, dtype=torch.float64)","tensor(0.0007, dtype=torch.float64)",COc1ccc(CNC(=O)c2cc(CC3SC(OCl)NC3=O)ccc2OC)cc1OC,78
"[0.6941849312242425, 0.6529833333333336, 0.6695, 0.7323433333333335]",,[0 0 0 ... 0 0 0],0.19328336279081035,,"('database', 'no reaction', 'no parent')",,,COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(OC(F)(F)F)cc1,80
