descriptor,expected_improvement,fingerprint,fitness,niche_index,pedigree,predicted_fitness,predicted_uncertainty,smiles,archive index
"[0.2700467384121211, 0.5590400000000003, 0.6213571428571429, 0.4930211111111114]",,[0 0 0 ... 1 0 0],0.15959340696702118,,"('database', 'no reaction', 'no parent')",,,Cc1c(O)c(C)c2c(c1O)C(=O)C(Cc1ccc(O)cc1)CO2,2
"[0.28251735818181817, 0.48994333333333334, 0.2567142857142857, 0.6089200000000007]","tensor(0.1393, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.12584795313884292,4.0,"('crossover', 'Cc1c(C)c(N2CCN(c3ccc(C(C)C)cc3)CC2)c(C)c2c1OC(C)(CO)C2', 'CCC1(C)Cc2c(C)c(N3CCN(OC)CC3)c(C)c(C)c2O1')","tensor(0.1393, dtype=torch.float64)","tensor(0.0010, dtype=torch.float64)",CCN1CCN(c2c(C)c(C)c3c(c2C)CC(C)(CO)O3)CC1,4
"[0.221721599830303, 0.4529000000000001, 0.37550000000000006, 0.5463444444444449]","tensor(0.0004, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.17171728484406798,13.0,"('mutation', '[*:1]~[D1]>>[*:1]', 'Cc1ccc(CCO)cc1C(=O)NCc1ccc(N(C)C)cc1')","tensor(0.1703, dtype=torch.float64)","tensor(0.0015, dtype=torch.float64)",CN(C)c1ccc(CNC(=O)c2cccc(CCO)c2)cc1,13
"[0.6944128573696968, 0.8120633333333339, 0.7480714285714285, 0.9261244444444449]","tensor(2.0475e-269, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.3350854647186567,14.0,"('crossover', 'COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCO', 'Cc1ccc(NC(=O)C2(C)CCc3c(C)c(O)c(C)c(C)c3O2)cc1NC(=O)c1cnoc1C')","tensor(0.2253, dtype=torch.float64)","tensor(0.0010, dtype=torch.float64)",Cc1ccc(NC(=O)C2(C)CCc3c(C)c(O)c(C)c(C)c3O2)cc1C1SC(=O)NC1=O,14
"[0.2639313, 0.951083333333334, 0.27635714285714286, 0.39327555555555593]","tensor(0.1367, dtype=torch.float64)",[0 1 0 ... 0 0 0],0.1458920908897195,16.0,"('crossover', 'COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(OC(F)(F)F)cc1', 'CCc1ccc(C)c(Oc2ccc(O)c(C(C)C)c2)c1C')","tensor(0.1367, dtype=torch.float64)","tensor(0.0017, dtype=torch.float64)",CC(C)c1cc(Oc2ccc(OC(F)(F)F)cc2)ccc1O,16
"[0.8941598435272726, 0.7474666666666671, 0.7354285714285714, 0.7993655555555557]","tensor(0.1965, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.22086302251697262,18.0,"('crossover', 'COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(OC(F)(F)F)cc1', 'Cc1c(C)c2c(c(C)c1N)CC(C)(CSc1ccc(O)cc1)O2')","tensor(0.1965, dtype=torch.float64)","tensor(0.0003, dtype=torch.float64)",COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(OC(F)(F)OC(F)(F)F)cc1,18
"[0.6883388674181818, 0.48852, 0.7686428571428572, 0.9470511111111113]","tensor(0.0171, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.23974170405475276,21.0,"('crossover', 'Cc1c(N)c(CF)c(C)c2c1CC(C)(CF)O2', 'Cc1ccc(C=C2SC(=O)NC2=O)cc1C(=O)NCc1ccc(N(C)C)cc1')","tensor(0.2326, dtype=torch.float64)","tensor(0.0008, dtype=torch.float64)",Cc1ccc(C=C2SC(=O)NC2=O)cc1C(=O)NCC(=O)NCc1ccc(N(C)C)cc1,21
"[0.3940292803515151, 0.27688666666666667, 0.8455, 0.47889333333333356]","tensor(0.0741, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.1825836281663002,24.0,"('crossover', 'Cc1oc(CCC2SC(=O)NC2=O)nc1CCC=C1SC(=O)NC1=O', 'CC(C)c1cc(N(C)CC2SC(=O)NC2=O)ccc1O')","tensor(0.2032, dtype=torch.float64)","tensor(0.0012, dtype=torch.float64)",Cc1oc(CCC2SC(=O)NC2=O)nc1CC1SC(=O)NC1=O,24
"[0.23070058100606058, 0.7665066666666672, 0.2517857142857143, 0.45474888888888926]","tensor(0.0359, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.1205243434607659,35.0,"('crossover', 'Cc1c(N)c(CF)c(C)c2c1CC(C)(CCSc1ccc(O)cc1)O2', 'COc1ccc(C2SC(=O)NC2=O)cc1CO')","tensor(0.1441, dtype=torch.float64)","tensor(0.0010, dtype=torch.float64)",Cc1c(N)c(CF)c(C)c2c1CC(C)(CCSCF)O2,35
"[0.5155465531272728, 0.6358200000000003, 0.5607857142857142, 0.8024988888888891]","tensor(2.5522e-41, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.24721832905224733,37.0,"('mutation', '[*;!H0:1]-[*;!H0:2]>>[*:1]=[*:2]', 'Cc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(N(C)C)cc1')","tensor(0.2154, dtype=torch.float64)","tensor(0.0014, dtype=torch.float64)",Cc1ccc(C=C2SC(=O)NC2=O)cc1C(=O)NCc1ccc(N(C)C)cc1,37
