acquisition_value,descriptor,fingerprint,fitness,niche_index,pedigree,predicted_fitness,predicted_uncertainty,smiles
-495.6662000513406,"[0.46415927785454525, 0.17289999999999997, 0.5437142857142857, 0.6847722222222229]",[0 0 0 ... 0 0 0],0.27895108814552244,0,"('crossover', 'CN1CCN(N(C#CC#CC2SC(=S)NC2=O)Cc2ccc(CCO)cc2)CC1', 'CC(C)c1cc(N(C)c2ccc(CC3SC(=O)NC3=O)cc2S(=O)C(F)OC(C)(F)F)ccc1O')",0.2557861774464116,0.0005400861265383657,CN1CCN(N(Cc2ccc(CCO)cc2)CC2SC(=O)NC2=O)CC1
-1.6593912982244676,"[0.4000217926666666, 0.6939833333333333, 0.6627857142857143, 0.23944555555555555]",[0 0 0 ... 0 0 0],0.15254567344837056,1,"('crossover', 'CN1CCN(N(C)C(CO)NCc2ccc(OC(F)(F)F)cc2)CC1', 'O=C(O)c1ccc(Oc2nc(CCO)c(C(F)(F)C(F)(F)F)o2)c(O)c1')",0.19025475375071424,0.000842049501754762,O=C(O)c1ccc(Oc2nc(F)c(C(F)(F)C(F)(F)F)o2)c(O)c1
-1051.1255070741379,"[0.31851617665454546, 0.6324533333333336, 0.6647142857142857, 0.5120677777777782]",[0 0 0 ... 0 0 0],0.3555068850747684,2,"('mutation', '[*;!R:1]~[*:2]>>[*:1]O[*:2]', 'Cc1cc(CCC(=O)c2cccc(COC(=O)O)c2)ccc1O')",0.30176643365161193,0.0008673467896106856,Cc1cc(CCOC(=O)c2cccc(COC(=O)O)c2)ccc1O
-4.129534467835214,"[0.6454055509454546, 0.6174700000000002, 0.6267857142857144, 0.47870333333333326]",[0 0 0 ... 0 0 0],0.2735109185076818,3,"('crossover', 'Cc1ccc(C(O)(F)F)cc1CC#Cc1nc(O)oc1C(F)(F)C(F)(F)ONBr', 'NCc1ccc(C(=O)C(=O)O)cc1C(=O)NCCc1ccc(CCO)cc1')",0.28444525802766074,0.0005051339512707744,Cc1ccc(C(O)(F)F)cc1CC#Cc1nc(O)oc1C(F)(F)ONBr
-1661.552091572828,"[0.4279148017454545, 0.37476666666666664, 0.33528571428571424, 0.6441066666666673]",[0 1 0 ... 0 1 0],0.2849661236788817,4,"('crossover', 'CCN1CCN(N(C#CC2SC(=S)NC2=O)Cc2ccc(CCO)cc2)CC1', 'CN1CCN(C(C#CCCO)Cc2ccc(CC(O)(F)F)cc2)CC1')",0.2529645051619128,0.000375935773641425,CN1CCN(C(C#CCCCO)Cc2ccc(CC(O)(F)F)cc2)CC1
-990.8256963409995,"[0.5428305091151513, 0.19386666666666655, 0.42178571428571426, 0.7971166666666671]",[0 0 0 ... 0 0 0],0.3106094259405901,5,"('crossover', 'CC(CF)c1cc(N(F)c2c(F)cc(C3SC(=S)NC3=O)cc2CF)ccc1O', 'CN1CCN(N(C#CC2SCNC2=O)Cc2ccc(CCO)cc2)CC1')",0.2629620795165608,0.0006831773541767027,CN1CCN(N(C#CC2SC(=S)NC2=O)Cc2ccc(CCO)cc2)CC1
-123.5842322481637,"[0.6940349422787878, 0.9908666666666672, 0.24092857142857146, 0.5725522222222225]",[0 0 0 ... 0 0 0],0.24356973694659226,6,"('crossover', 'CN(Cc1ccc(C(C)(F)OBr)cc1)NCc1ccc(OC(F)(F)F)cc1', 'C#CNc1ccc(CC(=O)NCc2ccc(CO)cc2)cc1O')",0.22983824018295995,0.0008448588410264397,CC(F)(OBr)c1ccc(CN(F)NCc2ccc(OC(F)(F)F)cc2)cc1
-3.1136842105975773,"[0.018506318666666657, 0.37666666666666665, 0.2963571428571428, 0.1831500000000004]",[0 0 1 ... 0 0 0],0.17691216217429975,7,"('crossover', 'C=Cc1cc(C2SC(=S)NC2=O)cc(F)c1N(C)c1ccc(C(F)(F)CO)cc1', 'CNOc1ccc(CCNC(=O)c2cc(CC3SC(=O)NC3=O)ccc2OC)cc1')",0.16819712291773337,0.001604048327530212,CNOc1ccc(CCC(F)(F)CO)cc1
-186.79226043406143,"[0.9326801662181821, 0.6006833333333335, 0.5555714285714286, 0.42007111111111106]",[0 0 0 ... 0 0 0],0.20561936224650718,8,"('crossover', 'FC(F)(ONBr)C(F)(F)c1oc(OBr)nc1C#CCONBr', 'FC(F)(ONBr)C(F)(F)c1oc(OBr)nc1C#CCONBr')",0.17968318255239868,0.0008038369614124724,FC(F)(CONBr)C(F)(F)c1oc(OBr)nc1C#CCONBr
-149.28781084921542,"[0.5485528092242425, 0.5612166666666667, 0.8706428571428573, 0.41894777777777803]",[0 0 0 ... 0 0 0],0.2512900637663817,9,"('crossover', 'C#CNC(F)(c1oc(Oc2ccc(C(=O)O)cc2O)nc1F)C(F)(F)F', 'Cc1cc(Oc2ccc(OC(=O)O)cc2C=O)ccc1O')",0.22901207958515146,0.0006972762552646635,C#CNC(F)(c1oc(Oc2ccc(C(=O)O)cc2C(=O)O)nc1F)C(F)(F)F
