acquisition_value,descriptor,fingerprint,fitness,niche_index,pedigree,predicted_fitness,predicted_uncertainty,smiles
-4.532985539629848,"[0.42179787010909076, 0.21156666666666668, 0.42178571428571426, 0.6961500000000006]",[0 0 0 ... 0 0 0],0.2437321120869495,0,"('crossover', 'CC(C)c1cc(Cc2ccc(C(F)(F)CO)cc2)ccc1O', 'CN1CCN(N(CCC2SCNC2=O)c2ccc(CC3SCNC3=O)cc2)CC1')",0.24026835076458847,0.0007375714615966303,CN1CCN(N(CCC2SCNC2=O)c2ccc(CCO)cc2)CC1
-1078.7107500337231,"[0.32136801065454546, 0.6204366666666667, 0.6847142857142857, 0.4988366666666669]",[0 0 0 ... 0 0 0],0.2606391050007949,2,"('crossover', 'Cc1cc(Oc2ccc(C(=O)O)cc2O)ccc1O', 'COc1cc(CC2SC(=O)NC2=O)cc(C=O)c1N(C)c1ccc(O)c(C)c1')",0.22097026151571444,0.0008587301551771455,Cc1cc(Oc2ccc(C3SC(=O)NC3=O)cc2O)ccc1O
-3.4088468541835124,"[0.6274480219636362, 0.6445000000000003, 0.5974285714285713, 0.47656222222222244]",[0 0 0 ... 0 0 0],0.17340117634893495,3,"('crossover', 'C=Cc1cc(C2SC(=S)NC2=O)cc(C)c1N(C)c1ccc(O)c(C(C)C)c1', 'CN(Cc1nc(O)oc1C(F)(F)C(F)(F)F)S(=O)(=O)c1ccc(CCC2SC(=O)NC2=O)cc1')",0.19204329261786907,0.0007119085454524931,CN(Cc1nc(O)oc1C(F)(F)C(F)(F)F)S(=O)(=O)c1ccc(CCF)cc1
-3.3791322486906066,"[0.3429020017454546, 0.31228333333333325, 0.2772857142857143, 0.5757966666666672]",[0 0 0 ... 0 0 0],0.1799049272707053,4,"('crossover', 'C=CN(c1c(C)cc(CCC(=O)NCc2ccc(C(F)(F)F)cc2)cc1C)N(C)C', 'CN1CCN(N(CCC2SCNC2=O)c2ccc(CC3SCNC3=O)cc2)CC1')",0.208478701280074,0.0007925166842531933,CN1CCN(N(CCC2SCNC2=O)c2ccc(F)cc2)CC1
-5.041557167765974,"[0.5308316773090908, 0.23736666666666661, 0.4217857142857143, 0.6810055555555561]",[0 0 0 ... 0 0 0],0.2530316373818231,5,"('crossover', 'C=Cc1cc(C2SC(=S)NC2=O)cc(F)c1N(C)c1ccc(O)c(C(F)(F)F)c1', 'CN1CCN(N(Cc2ccc(C(F)(F)CO)cc2)c2ccc(CC3SCNC3=O)cc2)CC1')",0.2273835613535161,0.000993967356280615,CN1CCN(N(Cc2ccc(C(F)(F)CO)cc2)CC2SCNC2=O)CC1
-3.1136842105975773,"[0.018506318666666657, 0.37666666666666665, 0.2963571428571428, 0.1831500000000004]",[0 0 1 ... 0 0 0],0.17691216217429975,7,"('crossover', 'C=Cc1cc(C2SC(=S)NC2=O)cc(F)c1N(C)c1ccc(C(F)(F)CO)cc1', 'CNOc1ccc(CCNC(=O)c2cc(CC3SC(=O)NC3=O)ccc2OC)cc1')",0.16819712291773337,0.001604048327530212,CNOc1ccc(CCC(F)(F)CO)cc1
-3.9935852274843455,"[0.721182006521212, 0.5430666666666668, 0.6621428571428571, 0.6344311111111115]",[0 0 0 ... 0 0 0],0.24244453168193772,10,"('crossover', 'C#COc1ccccc1C(=O)NCc1ccc(C(F)(F)CO)cc1', 'O=S(=O)(CCc1nc(O)oc1C(F)(F)C(F)(F)F)COBr')",0.2171462190403223,0.0011022169348125636,O=C(NCc1ccc(C(F)(F)CO)cc1)c1ccccc1S(=O)(=O)COBr
-4.048226560539223,"[0.46954219882424236, 0.2117333333333334, 0.7292857142857143, 0.2714844444444446]",[0 0 0 ... 0 0 0],0.144306906020791,11,"('mutation', '[*;!H0;!R:1]>>[*:1]-C', 'CN(Cc1nc(O)oc1C(O)(F)F)S(=O)(=O)COBr')",0.13218025028978783,0.001018594104619288,COc1nc(CN(C)S(=O)(=O)COBr)c(C(O)(F)F)o1
-297.5426380254597,"[0.2519772056969697, 0.4748033333333333, 0.4382857142857143, 0.5727800000000004]",[0 0 0 ... 0 0 0],0.28385099916945156,13,"('mutation', '[*;!R;!H1;!H0:1]~[*:2]>>[*:1]#C-[*:2]', 'CNc1ccc(CC(=O)NCc2ccc(CO)cc2)cc1C')",0.24675779785789617,0.0008228728605806488,C#CNc1ccc(CC(=O)NCc2ccc(CO)cc2)cc1C
-1068.7837575634785,"[0.6579954081575756, 0.9539866666666675, 0.49742857142857144, 0.9714833333333337]",[0 1 0 ... 0 0 0],0.38362956113270685,14,"('mutation', '[*;!H0;!R:1]>>[*:1]-C', 'Cc1cc(CC2SC(=O)NC2=O)cc(C=S)c1N(C)c1ccc(O)c(C(C)C)c1')",0.32583447307709446,0.000918535884252087,CC(=S)c1cc(CC2SC(=O)NC2=O)cc(C)c1N(C)c1ccc(O)c(C(C)C)c1
