acquisition_value,descriptor,fingerprint,fitness,niche_index,pedigree,predicted_fitness,predicted_uncertainty,smiles
-1.0092382774064914,"[0.27618880945454544, 0.7089183333333339, 0.6326428571428572, 0.5057500000000003]",[0 0 0 ... 0 0 0],0.30701754385964913,2.0,"('crossover', 'Cc1c(C)c2c(c(-c3cc(-c4ccc(OC=N)cc4)on3)c1O)CCC(C)(C)O2', 'Cc1c(C)c2c(c(-c3cc(-c4ccc(OC=N)cc4)on3)c1O)CCC(C)(C)O2')",0.36449657461237406,0.0022641849203167024,Cc1c(C)c2c(c(-c3cc(OC=N)on3)c1O)CCC(C)(C)O2
-2.6502603301338397,"[0.24604346270303037, 0.4843233333333334, 0.3226428571428572, 0.5198533333333338]",[0 0 0 ... 0 0 0],0.23728813559322035,13.0,"('mutation', '[#6:1]>>[#8:1]', 'CON1CCN(c2c(C)c(C)c3c(c2C)CC(C)(C)O3)CC1')",0.2706328281782568,0.0025795037854655727,CON1CCN(c2c(C)c(C)c3c(c2O)CC(C)(C)O3)CC1
-2.473839359263465,"[0.618609113539394, 0.8836066666666674, 0.46164285714285713, 0.8199633333333338]",[0 0 0 ... 0 0 0],0.49557522123893805,14.0,"('crossover', 'COc1nnc(C2(C)CCc3c(C)c(O)c(C)c(C)c3O2)o1', 'Cc1c(C)c(C2SC(=O)NC2=O)c(C)c2c1OC(C)(CCc1ccc(F)cc1)C2')",0.45824446722375994,0.0021641631644806025,COc1c2c(c(C)c(C)c1C1SC(=O)NC1=O)OC(C)(CCc1ccc(F)cc1)C2
-3.233571049645195,"[0.6974287633333335, 0.5074166666666668, 0.748642857142857, 0.9242100000000003]",[0 0 0 ... 0 0 0],0.32575757575757575,21.0,"('mutation', '[*:1]~[D2]~[*:2]>>[*:1]-[*:2]', 'COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCC(=O)NCc1ccc(N(C)C)cc1')",0.33075507196331977,0.002039526511091195,COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)CC(=O)NCc1ccc(N(C)C)cc1
-1.034305752987379,"[0.21529300752727273, 0.20138333333333333, 0.7480714285714286, 0.3429822222222223]",[0 0 0 ... 0 0 0],0.330188679245283,24.0,"('crossover', 'COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(C)cc1', 'Cc1c(C)c2c(c(-c3cn(Cc4ccc(O)c(O)c4)nn3)c1O)CCC(C)(C)O2')",0.35547301907655227,7.081922546354326e-05,COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NO
-1.319599850857597,"[0.6610651269696971, 0.2666366666666667, 0.834, 0.86206]",[0 0 0 ... 0 0 0],0.2446043165467626,33.0,"('crossover', 'Cc1c(C)c2c(c(-c3cc(-c4ccc(OC=N)cc4)on3)c1O)CCC(C)(C)O2', 'COc1ccc(CC2SC(O)NC2=O)cc1C(=O)NCc1ccc(C)cc1')",0.26724222946717124,0.0010859941642666223,COc1ccc(CC2SC(O)NC2=O)cc1C(=O)NCC(=O)NCc1ccc(C)cc1
-1.2419662859421967,"[0.24604346270303018, 0.5663100000000002, 0.24407142857142858, 0.5119666666666672]",[0 0 0 ... 0 0 0],0.226890756302521,35.0,"('mutation', '[#6:1]>>[#8:1]', 'CON1CCN(c2c(C)c(C)c3c(c2C)CC(C)(C)O3)CC1')",0.2888157926647639,0.002676369396314978,CON1CCN(c2c(C)c(C)c3c(c2C)CC(C)(C)O3)CO1
,"[0.5701240218666669, 0.5142166666666669, 0.6267142857142857, 0.817276666666667]",[0 0 0 ... 0 0 0],0.3467741935483871,,"('database', 'no reaction', 'no parent')",,,COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(N(C)C)cc1
-4.964953412472045,"[0.5520742614545454, 0.8098850000000005, 0.8185, 0.8259322222222227]",[0 0 0 ... 0 0 0],0.4166666666666667,38.0,"('mutation', '[*;!H0;!R:1]>>[*:1]-N', 'Cc1c(C)c2c(c(-c3cc(-c4ccc(OC=N)cc4)on3)c1O)CCC(C)(C)O2')",0.38096187604641335,0.0020181615544827493,Cc1c(C)c2c(c(-c3cc(-c4ccc(OC=N)cc4)on3)c1O)CCC(C)(CN)O2
-8.230828218829075,"[0.5553869042181816, 0.9243766666666676, 0.17814285714285716, 0.9351666666666675]",[0 0 0 ... 0 0 0],0.3821138211382114,40.0,"('mutation', '[*;!R:1]~[*:2]>>[*:1]C[*:2]', 'COc1ccc(CN2CCN(c3c(C)c(C)c4c(c3C)CC(C)(C)O4)CC2)cc1')",0.35626069927068715,0.0019851153474671314,CCC1(C)Cc2c(C)c(N3CCN(Cc4ccc(OC)cc4)CC3)c(C)c(C)c2O1
