acquisition_value,descriptor,fitness,niche_index,pedigree,predicted_fitness,predicted_uncertainty,smiles
0.0,"[0.2700467384121211, 0.5590400000000003, 0.6213571428571429, 0.4930211111111114]",0.2175487682242726,2,"('database', 'no reaction', 'database')",0.0,0.0,Cc1c(O)c(C)c2c(c1O)C(=O)C(Cc1ccc(O)cc1)CO2
0.0,"[0.7218506697818182, 0.8995000000000006, 0.8120714285714286, 0.9852633333333336]",0.1983331150482713,72,"('database', 'no reaction', 'database')",0.0,0.0,Cc1ccc(NC(=O)C2(C)CCc3c(C)c(O)c(C)c(C)c3O2)cc1NC(=O)c1cnoc1C
0.0,"[0.5611641573696967, 0.8541766666666674, 0.6202857142857144, 0.7939644444444448]",0.1854675703441928,14,"('database', 'no reaction', 'database')",0.0,0.0,COc1ccc(-c2nnc(C3(C)CCc4c(C)c(O)c(C)c(C)c4O3)o2)cc1OC
0.0,"[0.6367432640969698, 0.7082700000000002, 0.6607857142857142, 0.8761522222222226]",0.17110104094266465,14,"('database', 'no reaction', 'database')",0.0,0.0,Cc1oc(-c2ccccc2)nc1CC(=O)N(C)c1ccc(CC2SC(=O)NC2=O)cc1
0.0,"[0.5189130087393936, 0.688826666666667, 0.3226428571428572, 0.8655088888888894]",0.15970604078562958,53,"('database', 'no reaction', 'database')",0.0,0.0,COc1ccc(N2CCN(c3c(C)c(C)c4c(c3C)CC(C)(CO)O4)CC2)cc1
0.0,"[0.3975719981090907, 0.8520066666666675, 0.4208571428571429, 0.6963955555555562]",0.20775237069772,108,"('database', 'no reaction', 'database')",0.0,0.0,COc1c(C)c(C)c2c(c1CCc1ccc(O)c(O)c1)CCC(C)(C)O2
0.0,"[0.512584460012121, 0.9738066666666675, 0.7045, 0.7577355555555559]",0.20599867574277075,115,"('database', 'no reaction', 'database')",0.0,0.0,Cc1c(C)c2c(c(-c3cc(-c4ccc([N+](=O)[O-])cc4)no3)c1O)CCC(C)(C)O2
0.0,"[0.5611641573696968, 0.8541766666666674, 0.6202857142857144, 0.7939644444444448]",0.19407986085823364,14,"('database', 'no reaction', 'database')",0.0,0.0,COc1ccc(-c2noc(C3(C)CCc4c(C)c(O)c(C)c(C)c4O3)n2)cc1OC
0.0,"[0.5912556912727271, 0.8099366666666672, 0.6376428571428571, 0.826568888888889]",0.14993031747295443,14,"('database', 'no reaction', 'database')",0.0,0.0,Cc1ccc(-c2nc(CCC(=O)c3ccc(CC4SC(=O)NC4=O)cc3)co2)cc1
0.0,"[0.024561191939393937, 0.2984166666666666, 0.3957142857142857, 0.250796666666667]",0.14528088200725706,125,"('database', 'no reaction', 'database')",0.0,0.0,CCOc1ccc(CC2CC(=O)NC2=O)cc1
0.0,"[0.6941849312242425, 0.6529833333333336, 0.6695, 0.7323433333333335]",0.23778505581802897,80,"('database', 'no reaction', 'database')",0.0,0.0,COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(OC(F)(F)F)cc1
0.0,"[0.5215443245090909, 0.5925000000000002, 0.5889285714285716, 0.740685555555556]",0.20743214506132363,83,"('database', 'no reaction', 'database')",0.0,0.0,COc1ccc2nc(COc3ccc(CC4SC(=O)NC4=O)cc3)n(C)c2c1
