acquisition_value,descriptor,fingerprint,fitness,niche_index,pedigree,predicted_fitness,predicted_uncertainty,smiles
0.42226706198130143,"[0.3821978095515152, 0.16379999999999983, 0.5864999999999999, 0.5640944444444449]",[0 1 0 ... 0 0 0],0.4392523364485981,0,"('crossover', 'CC(O)COc1ccc(CC2SC(=O)NC2=O)cc1', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(CN1CCN(C)C1)O2')",0.42194723564819664,0.0007151534218168124,CN1CCN(C(O)COc2ccc(CC3SC(=O)NC3=O)cc2)C1
0.37337292017871815,"[0.2699167069939394, 0.5000333333333334, 0.5815714285714285, 0.5035011111111113]",[0 0 0 ... 0 0 0],0.3925233644859813,2,"('crossover', 'NOc1ccc(CC2SC(=O)NC2=O)cc1', 'NOc1ccc(CC2SC(=O)NC2=O)cc1')",0.3733729015844382,4.157807400765255e-08,NOc1ccc(-c2ccc(CC3SC(=O)NC3=O)cc2)cc1
0.3713566290930874,"[0.6480983868242425, 0.5731000000000003, 0.5275714285714287, 0.4930077777777781]",[0 1 0 ... 0 0 0],0.4215686274509804,3,"('crossover', 'Cc1c(C)c2c(c(C)c1Br)CCC(C)(Oc1ccc(CC3SC(=O)NC3=O)cc1)O2', 'CC(COc1ccc(CC2SC(=O)NC2=O)cc1)OBr')",0.3713566105020648,4.157079030308311e-08,O=C1NC(=O)C(Cc2ccc(OCC(OBr)OBr)cc2)S1
0.37454891001695645,"[0.28251735818181795, 0.5247600000000001, 0.2567142857142857, 0.595653333333334]",[0 0 0 ... 0 0 0],0.3669724770642202,4,"('mutation', '[*:1]~[D2]~[*:2]>>[*:1]-[*:2]', 'CCN1CCN(CC2(C)CCc3c(C)c(O)c(C)c(C)c3O2)CC1')",0.3745488914143968,4.159658791555869e-08,Cc1c(C)c2c(c(C)c1O)CCC(C)(CN1CCN(C)CC1)O2
0.3729927646758438,"[0.49754104880000005, 0.2854499999999999, 0.4223571428571429, 0.7518855555555561]",[0 0 0 ... 1 0 0],0.3225806451612903,5,"('mutation', '[*:1]~[D2]~[*:2]>>[*:1]-[*:2]', 'CCN1CCN(N2CCN(c3ccc(CC4SC(=O)NC4=O)cc3)CC2)CC1')",0.37299274608259275,4.1575773301067424e-08,CCN1CCN(N2CCN(c3ccc(CC4SC(=O)NC4=O)cc3)C2)CC1
0.2320442460571155,"[0.021131837115151535, 0.3902833333333333, 0.27635714285714286, 0.08746444444444469]",[0 0 0 ... 0 0 0],0.22448979591836735,7,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(Oc1ccc(CC3CC(O)NC3=O)cc1)O2', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(OCc1ccc(OCOBr)cc1)O2')",0.2317202641225786,0.0007244456291063529,OCc1ccc(OCOBr)cc1
0.42179876582157005,"[0.7390394919272728, 0.46658333333333335, 0.6720714285714287, 0.5597500000000001]",[0 1 0 ... 0 0 0],0.41509433962264153,10,"('crossover', 'NC(O)C(COc1ccc(CC2SC(=O)NC2=O)cc1)OBr', 'NC(O)C(COc1ccc(CC2SC(=O)NC2=O)cc1)OBr')",0.4216023975753517,0.00043909274716665545,O=C1NC(=O)C(Cc2ccc(OCC(OBr)C(O)OBr)cc2)S1
0.3741935740152232,"[0.4177005076484849, 0.26135, 0.6061428571428572, 0.21503888888888908]",[0 1 0 ... 0 0 0],0.2,11,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(C(O)CC1SC(=O)NC1=O)O2', 'O=C1NC(=O)C(Cc2ccc(OCC(OBr)OBr)cc2)S1')",0.37419355541748417,4.158580872127445e-08,O=C1NC(=O)C(CC(O)C(OBr)OBr)S1
0.37435115556762755,"[0.24004569132121192, 0.5176766666666667, 0.2567142857142857, 0.5415755555555561]",[0 0 0 ... 0 0 0],0.37735849056603776,13,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(COCOc1ccc(CC3SC(=O)NC3=O)cc1)O2', 'CCN1CCN(CC2(C)CCc3c(C)c(O)c(C)c(C)c3O2)C1')",0.37435113696137606,4.160484309152767e-08,Cc1c(C)c2c(c(C)c1O)CCC(C)(CN1CCN(C)C1)O2
0.37455884917410015,"[0.7459744201454545, 0.8080600000000006, 0.6720714285714285, 0.9575833333333339]",[0 0 0 ... 0 0 0],0.8936170212765957,14,"('crossover', 'C#CON1CCN(CC(O)COc2ccc(CC3SC(=O)NC3=O)cc2)CC1', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(N=CO)cc1)O2')",0.37455883057331374,4.159262285606485e-08,Cc1c(C)c2c(c(C)c1O)CCC(C)(COCOc1ccc(CC3SC(=O)NC3=O)cc1)O2
0.37437338731317227,"[0.22763498106666658, 0.8067600000000006, 0.27635714285714286, 0.4326644444444448]",[0 0 0 ... 0 0 0],0.42857142857142855,16,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(CSOF)O2', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(CCOc1ccc(CC3SC(=O)NC3=O)cc1)O2')",0.3743733687144172,4.1588080657979164e-08,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCSOF)O2
0.3745492969869738,"[0.8456722435757573, 0.8674900000000005, 0.6475, 0.9549011111111115]",[0 0 0 ... 0 0 0],0.7916666666666666,18,"('mutation', '[#6:1]>>[#7:1]', 'Cc1c(C)c2c(c(C)c1Br)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2')",0.3745492783852697,4.159467496787938e-08,Cc1c(Br)c(N)c(C)c2c1CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2
0.37389782518677456,"[0.6976690538666664, 0.5563433333333334, 0.7732142857142859, 0.9286233333333341]",[0 1 0 ... 0 0 0],0.5803571428571429,21,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(C(O)COc1ccc(CC(=N)O)cc1)O2', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(Oc1ccc(CC3CC(O)NC3=O)cc1)O2')",0.3738978065835647,4.1598041813580376e-08,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(O)COc1ccc(CC3CC(O)NC3=O)cc1)O2
0.37434016924530106,"[0.21540326664242415, 0.18778333333333327, 0.7260714285714286, 0.39299888888888923]",[0 0 0 ... 0 0 0],0.46875,24,"('mutation', '[*;!H0;!R:1]>>[*:1]-N', 'CC(O)COc1ccc(CC2SC(=O)NC2=O)cc1')",0.3743401506402423,4.1602176124038414e-08,CC(N)(O)COc1ccc(CC2SC(=O)NC2=O)cc1
0.3656084610039394,"[0.29084325558787893, 0.2018, 0.44200000000000006, 0.3023966666666668]",[0 0 0 ... 0 0 0],0.22935779816513763,25,"('mutation', '[*;!H0:1]-[*;!H0:2]>>[*:1]=[*:2]', 'O=C1NC(=O)C(CN2CCN(COBr)CC2)S1')",0.36560844241972074,4.155557629719394e-08,O=C1NC(=O)C(CN2C=CN(COBr)CC2)S1
0.400266419683371,"[0.6877913344363639, 0.28991666666666666, 0.8072142857142857, 0.6310255555555558]",[0 0 0 ... 0 0 0],0.42990654205607476,27,"('crossover', 'Cc1c(Br)c(N)c(C)c2c1CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2', 'CN(C(C)(O)Br)S(=O)(=O)CCOc1ccc(CC2SC(=O)NC2=O)cc1')",0.40004920231731506,0.00048571279639454115,CN(C(C)(O)Br)S(=O)(=O)COc1ccc(CC2SC(=O)NC2=O)cc1
