descriptor,expected_improvement,fingerprint,fitness,niche_index,pedigree,predicted_fitness,predicted_uncertainty,smiles
"[0.32453394738154545, 0.20924, 0.5830000000000001, 0.5131833333333335]",0.3464338056524748,[0 0 0 ... 0 0 0],0.34234234234234234,0,"('crossover', 'C#CC1(C)CCc2c(CC3SCNC3=O)c(O)c(C)c(C)c2O1', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(C1(CO[N+](=O)C[O-])CCc3c(C[O-])c(O)c(C)c(C)c3O1)O2')",0.3464338056524748,0.0006425220163342829,C#CC1([O-])CCc2c(CC3SCNC3=O)c(O)c(C)c(C)c2O1
"[0.3246582476969696, 0.6733433333333337, 0.7045, 0.5170355555555558]",0.02118656372930744,[0 0 0 ... 0 0 0],0.411214953271028,2,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(c1cc(-c3cc([N+](=O)[O-])on3)on1)O2', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(COF)O2')",0.4174129788236471,0.00035705285539728367,Cc1c(C)c2c(c(C)c1O)CCC(C)(Cc1cc([N+](=O)[O-])on1)O2
"[0.587815639490909, 0.5729533333333335, 0.4774285714285715, 0.3795477777777778]",0.002585386058805915,[0 0 0 ... 0 0 0],0.13846153846153847,3,"('mutation', '[*:1]~[D2]~[*:2]>>[*:1]-[*:2]', 'Cc1ccc(COC(F)(F)F)cc1C(=O)C(=O)N(Br)COC(O)(F)F')",0.1379237319088242,0.0005056290066451156,Cc1ccc(CC(F)(F)F)cc1C(=O)C(=O)N(Br)COC(O)(F)F
"[0.32763599424242423, 0.5651733333333335, 0.2737857142857143, 0.5572633333333337]",0.08491613115237712,[0 0 0 ... 0 0 0],0.3185840707964602,4,"('crossover', 'C#CC1(C)CCc2c(CC3SCNC3=O)c(O)c(C)c(C)c2O1', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(COC(F)(F)F)O2')",0.3308177704966394,0.0008933370253743659,C#CC1(C)CCc2c(CC3SCNC3=O)c(F)c(C)c(C)c2O1
"[0.6758510977454543, 0.9979266666666673, 0.26371428571428573, 0.5066777777777782]",0.025225460488955465,[0 0 0 ... 0 0 0],0.3162393162393162,6,"('crossover', 'Cc1c(C)c2c(c(C)c1OBr)CCC(C)(COC(F)(F)F)O2', 'Cc1c(C)c2c(c(C)c1OBr)CCC(C)(COC(F)(F)F)O2')",0.33715206599354264,0.0007298571557306917,Cc1c(C)c2c(c(C)c1OBr)CCC(C)(COC(F)(F)OC(F)(F)F)O2
"[0.030538169830030323, 0.27715666666666666, 0.3751428571428571, 0.20057555555555587]",0.05523295493372457,[0 0 0 ... 0 0 0],0.27184466019417475,7,"('crossover', 'Cc1c(C)c2c(c(C)c1CC1SC(=O)NC1=O)CCC(C)(COC(F)(F)OC(F)(F)F)O2', 'C#CC1([O-])CCc2c(CC3SCNC3=O)c(O)c(C)c(C)c2O1')",0.27628558651267193,0.0005008517386272976,C#CC1([O-])CCc2c(F)c(O)c(C)c(C)c2O1
"[0.4971655339515151, 0.5367533333333334, 0.7527142857142857, 0.3469377777777778]",0.004347936311005765,[0 0 0 ... 0 0 0],0.13333333333333333,9,"('mutation', '[*:1]~[D2]~[*:2]>>[*:1]-[*:2]', 'COc1ccc(ON(O)[N+](=O)[O-])cc1C(=O)N(CC(C)(F)F)OC(F)(F)F')",0.12665009458438703,0.000607517812036416,Cc1ccc(ON(O)[N+](=O)[O-])cc1C(=O)N(CC(C)(F)F)OC(F)(F)F
"[0.6817544888484847, 0.29956, 0.6480000000000001, 0.5781244444444448]",0.03252211585809778,[0 0 0 ... 0 0 0],0.34545454545454546,10,"('mutation', '[*;!H0;!R:1]>>[*:1]-Br', 'Cc1c(C)c2c(c(C)c1O)CCC(C[NH2+]N=C[O-])(COBr)O2')",0.3575221158580978,0.0004777465447882278,Cc1c(C)c2c(c(C)c1O)CCC(C[NH2+]N=C([O-])Br)(COBr)O2
"[0.2791168620242424, 0.4505933333333334, 0.4182857142857143, 0.5246611111111114]",0.022580891703106565,[0 0 0 ... 0 0 0],0.3904761904761905,13,"('crossover', 'C#CC1(C)CCc2c(C)c(O)c(C)c(C)c2O1', 'Cc1c(C)c(C)c2c(c1C)CCC(C)(CC1SCNC1=O)O2')",0.39993938226914433,0.0005814730216119107,C#CC1(C2SCNC2=O)CCc2c(C)c(O)c(C)c(C)c2O1
"[0.6065638767999999, 0.8396600000000006, 0.5402142857142858, 0.8715500000000006]",0.16019195109249096,[0 0 0 ... 0 0 0],0.8172043010752689,14,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(Cc1ccc(F)cc1)O2', 'Cc1ccc(-c2nc(C=NCC(O)c3ccc(CC4SC(=O)NC4=O)cc3)c(C)o2)o1')",0.5504358535315154,0.002002826135948754,Cc1c(C)c2c(c(C)c1O)CCC(C)(Cc1ccc(CC3SC(=O)NC3=O)cc1)O2
"[0.23978372463030304, 0.7395933333333339, 0.27635714285714286, 0.3519866666666671]",0.05677823679135796,[0 0 0 ... 0 0 0],0.4387755102040816,16,"('mutation', '[*;!R:1]~[*:2]>>[*:1]C[*:2]', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(OC(F)(F)F)O2')",0.4231148704547243,0.0023800646708188383,Cc1c(C)c2c(c(C)c1O)CCC(C)(COC(F)(F)F)O2
