descriptor,expected_improvement,fingerprint,fitness,niche_index,pedigree,predicted_fitness,predicted_uncertainty,smiles
"[0.33682049584242424, 0.14931000000000003, 0.5571428571428572, 0.5349011111111115]",0.024944557027812564,[0 0 0 ... 0 0 0],0.3925233644859813,0,"('mutation', '[*:1]~[D2]~[*:2]>>[*:1]-[*:2]', 'Cc1c(C)c(C2SCNC2=O)c(C)c2c1OC(C)(C[NH2+]C[O-])CC2')",0.4067627388459944,0.0003686985265900643,Cc1c(C)c(C2SNC2=O)c(C)c2c1OC(C)(C[NH2+]C[O-])CC2
"[0.3246582476969696, 0.6733433333333337, 0.7045, 0.5170355555555558]",0.02118656372930744,[0 0 0 ... 0 0 0],0.411214953271028,2,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(c1cc(-c3cc([N+](=O)[O-])on3)on1)O2', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(COF)O2')",0.4174129788236471,0.00035705285539728367,Cc1c(C)c2c(c(C)c1O)CCC(C)(Cc1cc([N+](=O)[O-])on1)O2
"[0.584734386121212, 0.5434366666666669, 0.7395000000000002, 0.35692444444444454]",0.08730586330780366,[0 0 0 ... 0 0 0],0.20967741935483872,3,"('mutation', '[*;!H0;!R:1]>>[*:1]-F', 'Cc1c(O)c(ON(O)[N+](=O)[O-])c2c(c1F)OC(F)(COBr)CC2')",0.22576740176934212,0.00030598768944334277,Cc1c(O)c(ON(OF)[N+](=O)[O-])c2c(c1F)OC(F)(COBr)CC2
"[0.32763599424242423, 0.5651733333333335, 0.2737857142857143, 0.5572633333333337]",0.08491613115237712,[0 0 0 ... 0 0 0],0.3185840707964602,4,"('crossover', 'C#CC1(C)CCc2c(CC3SCNC3=O)c(O)c(C)c(C)c2O1', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(COC(F)(F)F)O2')",0.3308177704966394,0.0008933370253743659,C#CC1(C)CCc2c(CC3SCNC3=O)c(F)c(C)c(C)c2O1
"[0.6577460312606062, 0.1539766666666667, 0.5921428571428572, 0.6777377777777782]",0.00042545867434495095,[0 0 0 ... 0 0 0],0.3805309734513274,5,"('mutation', '[*:1]~[D2]~[*:2]>>[*:1]-[*:2]', 'Cc1c(C)c2c(c(C)c1CC1SC(=O)NC1=O)CCC(C)([NH+](Br)NC[O-])O2')",0.37541938106224,0.0002619831359282767,Cc1c(C)c2c(c(C)c1CC1SC(=O)C1=O)CCC(C)([NH+](Br)NC[O-])O2
"[0.6758510977454543, 0.9979266666666673, 0.26371428571428573, 0.5066777777777782]",0.025225460488955465,[0 0 0 ... 0 0 0],0.3162393162393162,6,"('crossover', 'Cc1c(C)c2c(c(C)c1OBr)CCC(C)(COC(F)(F)F)O2', 'Cc1c(C)c2c(c(C)c1OBr)CCC(C)(COC(F)(F)F)O2')",0.33715206599354264,0.0007298571557306917,Cc1c(C)c2c(c(C)c1OBr)CCC(C)(COC(F)(F)OC(F)(F)F)O2
"[0.030538169830030323, 0.27715666666666666, 0.3751428571428571, 0.20057555555555587]",0.05523295493372457,[0 0 0 ... 0 0 0],0.27184466019417475,7,"('crossover', 'Cc1c(C)c2c(c(C)c1CC1SC(=O)NC1=O)CCC(C)(COC(F)(F)OC(F)(F)F)O2', 'C#CC1([O-])CCc2c(CC3SCNC3=O)c(O)c(C)c(C)c2O1')",0.27628558651267193,0.0005008517386272976,C#CC1([O-])CCc2c(F)c(O)c(C)c(C)c2O1
"[0.530217482521212, 0.4722866666666666, 0.8180714285714287, 0.352407777777778]",0.08638726876135347,[0 0 0 ... 0 0 0],0.21487603305785125,9,"('crossover', 'Cc1c(O)c(ON(O)[N+](=O)[O-])c2c(c1F)OC([O-])(COBr)CC2', 'Cc1c(C)c2c(c(C)c1O)C=CC(C)(COCO[NH2+]CC1SC(=O)NC1=O)O2')",0.2197206020946868,0.0003911482394041701,Cc1c(O)c(ON(O)[N+](=O)[O-])c2c(c1F)OC(F)(COBr)CC2
"[0.6817544888484847, 0.29956, 0.6480000000000001, 0.5781244444444448]",0.03252211585809778,[0 0 0 ... 0 0 0],0.34545454545454546,10,"('mutation', '[*;!H0;!R:1]>>[*:1]-Br', 'Cc1c(C)c2c(c(C)c1O)CCC(C[NH2+]N=C[O-])(COBr)O2')",0.3575221158580978,0.0004777465447882278,Cc1c(C)c2c(c(C)c1O)CCC(C[NH2+]N=C([O-])Br)(COBr)O2
"[0.3065911213578483, 0.4812266666666667, 0.3761428571428572, 0.6041500000000004]",0.013176320258075191,[0 0 0 ... 0 0 0],0.4205607476635514,13,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CCC(OBr)(c1cc(-c3cc([N+](=O)[O-])on3)on1)O2', 'C=[NH+]Oc1ccc(-c2c(C)c(C)c3c(c2C)CCC(C)(C)O3)cc1')",0.4076717331021119,0.00033541069073601403,C=[NH+]Oc1ccc(-c2c(C)c(C)c3c(c2C)CCC(C)(O)O3)cc1
