index,smiles,pedigree,descriptors,fitnesses
0,CCN(C)S(=O)(=O)c1ccc(CC2SC(CO)NC2=O)cc1,"('crossover', 'CCC1(C)Cc2c(C)c(-c3ccc(CC4SC(=O)NC4=O)cc3)c(C)c(C)c2O1', 'CN(Cc1ccc(O)cc1)S(=O)(=O)c1ccc(CC2SC(CO)NC2=O)cc1')","[0.3608680276363636, 0.15325000000000005, 0.6193571428571429, 0.5114588888888894]",0.25862068965517243
2,Cc1c(C)c2c(c(C)c1O)CC(C)(CC1SC(=N)NC1=O)O2,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CC(C)(Cc1ccc(F)cc1)O2', 'CCN1CCN(N2CCN(Cc3ccc(CC4SC(=N)NC4=O)cc3)CC2)CC1')","[0.2882407984848483, 0.5112549999999999, 0.5886428571428572, 0.521335555555556]",0.46464646464646464
4,CCN1CCN(c2ccc(CC3CNC(=O)S3)cc2)CC1,"('mutation', '[*:1]~[D1]>>[*:1]', 'CCN1CCN(c2ccc(CC3SC(=O)NC3=O)cc2)CC1')","[0.2428975253212121, 0.4493333333333333, 0.2541428571428571, 0.5472300000000008]",0.23529411764705882
5,CN1CCN(N2CCN(Cc3ccc(CC4SC(=N)NC4=O)cc3)C2)CC1,"('mutation', '[*:1]~[D2]~[*:2]>>[*:1]-[*:2]', 'CN1CCN(N2CCN(Cc3ccc(CC4SC(=N)NC4=O)cc3)CC2)CC1')","[0.4945591833818181, 0.1888283333333336, 0.47078571428571425, 0.7605266666666671]",0.26153846153846155
7,O=C1NC(O)SC1Cc1ccc(F)cc1,"('mutation', '[*:1]!-[*:2]>>[*:1]-[*:2]', 'O=C1NC(=O)C(Cc2ccc(F)cc2)S1')","[0.006186750848484845, 0.2292833333333333, 0.35235714285714287, 0.17369444444444468]",0.2549019607843137
13,CCN1CCN(c2ccc(CC3SC(=O)NC3=O)cc2)CC1,"('crossover', 'CN(CO)S(=O)(=O)c1ccc(CC2SC(=O)NC2=O)cc1', 'CCN1CCN(c2c(C)c(C)c3c(c2C)CC(C)(C)O3)CC1')","[0.2852589330666667, 0.37043333333333334, 0.37607142857142856, 0.5487855555555561]",0.3669724770642202
14,Cc1c(C)c2c(c(C)c1O)CCC(C)(Cc1ccc(CC3SC(=O)NC3=O)cc1)O2,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(CC1SC(CC3SC(=O)NC3=O)NC1=O)O2', 'Cc1c(C)c2c(c(OBr)c1O)CC(C)(CCc1ccc(CC3SC(=O)NC3=O)cc1)O2')","[0.6065638767999999, 0.8396600000000006, 0.5402142857142858, 0.8715500000000006]",0.8172043010752689
16,Cc1c(C)c2c(c(C)c1O)CCC(C)(CC(F)(F)F)O2,"('crossover', 'Cc1c(O)c(C(F)(F)F)c2c(c1S(=O)(=O)N(C)CC1SC(=O)NC1=O)OC(C)(C)CC2', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(CCC1SC(=O)NC1=O)O2')","[0.19131428638787887, 0.8089266666666672, 0.21042857142857144, 0.3371533333333337]",0.40816326530612246
18,Cc1c(C)c2c(c(C)c1O)CC(Br)(OCc1ccc(CC3SC(=O)NC3=O)cc1)O2,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(Cc1ccc(CC3SC(=O)NC3=O)cc1)O2', 'Cc1c(C)c2c(c(C)c1O)CC(Br)(OCc1ccc([N+](=O)[O-])cc1)O2')","[0.8061824421333331, 0.8186600000000008, 0.6061428571428571, 0.8684500000000003]",0.6568627450980392
19,CCOC1(C(F)(F)F)CCc2c(C)c(O)c(C(F)(F)F)c(C)c2O1,"('crossover', 'CCC1(C)Cc2c(C)c(-c3ccc(CC4SC(=O)NC4=O)cc3)c(C)c(C)c2O1', 'CCOC1(C)CCc2c(C)c(O)c(C(F)(F)F)c(C)c2O1')","[0.40333443543030295, 0.8579900000000006, 0.27635714285714286, 0.35493111111111136]",0.26495726495726496
