index,smiles,pedigree,descriptors,fitnesses
2,Cc1c(O)c(C)c2c(c1O)C(=O)C(Cc1ccc(O)cc1)CO2,"('database', 'no reaction', 'no parent')","[0.2700467384121211, 0.5590400000000003, 0.6213571428571429, 0.4930211111111114]",0.35454545454545455
13,COc1ccc(N2CCN(Cc3ccc(O)c(O)c3)CC2)cc1,"('crossover', 'COc1ccc(N2CCN(c3c(C)c(C)c4c(c3C)CC(C)(CO)O4)CC2)cc1', 'Cc1c(C)c2c(c(Cc3noc(CCc4ccc(O)c(O)c4)n3)c1O)CCC(C)(C)O2')","[0.2701910380727273, 0.48810000000000003, 0.40121428571428575, 0.5583955555555559]",0.1968503937007874
14,Cc1ccc(-c2nc(CCC(O)c3ccc(CC4SC(=O)NC4=O)cc3)c(C)o2)o1,"('mutation', '[*:1]!-[*:2]>>[*:1]-[*:2]', 'Cc1ccc(-c2nc(CCC(=O)c3ccc(CC4SC(=O)NC4=O)cc3)c(C)o2)o1')","[0.6094695236484847, 0.7686233333333338, 0.7540714285714286, 0.8002611111111114]",0.3902439024390244
16,Cc1c(C)c2c(c(C(F)(F)F)c1O)CCC(C)(C)O2,"('crossover', 'Cc1c(C)c2c(c(Cc3noc(CCc4ccc(O)c(O)c4)n3)c1O)CCC(C)(C)O2', 'COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(OC(F)(F)F)cc1')","[0.14884261952727282, 0.7719066666666672, 0.21042857142857144, 0.2845644444444449]",0.2980769230769231
18,COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)N(Cl)Cc1ccc(OC(F)(F)F)cc1,"('mutation', '[*;!H0;!R:1]>>[*:1]-Cl', 'COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(OC(F)(F)F)cc1')","[0.7970971362181818, 0.7973500000000006, 0.6067142857142857, 0.7829688888888892]",0.3384615384615385
21,COc1ccc(CNC(=O)c2cc(CC3SC(=O)NC3=O)ccc2OC)cc1OC,"('database', 'no reaction', 'no parent')","[0.6215753255272725, 0.5060833333333333, 0.7354285714285714, 0.803687777777778]",0.3492063492063492
24,CN(O)S(=O)(=O)c1ccc(CC2SC(=O)NC2=O)cc1,"('crossover', 'Cc1oc(-c2ccccc2)nc1CN(C)S(=O)(=O)c1ccc(CC2SC(=O)NC2=O)cc1', 'Cc1c(C)c2c(c(-c3cc(-c4ccc(O)cc4)no3)c1O)CCC(C)(C)O2')","[0.27581443479999995, 0.1817333333333333, 0.7412857142857143, 0.3533222222222224]",0.37254901960784315
37,COc1ccc(N2CCN(c3c(C)c(C)c4c(c3O)CC(C)(CO)O4)CC2)cc1,"('crossover', 'COc1ccc(N2CCN(c3c(C)c(C)c4c(c3C)CC(C)(CO)O4)CC2)cc1', 'Cc1c(C)c2c(c(Cc3noc(CCc4ccc(O)c(O)c4)n3)c1O)CCC(C)(C)O2')","[0.524910780121212, 0.5883566666666669, 0.4671428571428572, 0.831373333333334]",0.35772357723577236
38,Cc1c(C)c2c(c(-c3cc(-c4ccc([N+](=O)[O-])cc4)no3)c1O)CCC(C)(CO)O2,"('mutation', '[*;!H0;!R:1]>>[*:1]-O', 'Cc1c(C)c2c(c(-c3cc(-c4ccc([N+](=O)[O-])cc4)no3)c1O)CCC(C)(C)O2')","[0.5610538982545451, 0.8025400000000008, 0.8490000000000001, 0.7734222222222226]",0.38524590163934425
40,COc1ccc(CN2CCN(c3c(C)c(C)c4c(c3C)CC(C)(C)O4)CC2)cc1,"('database', 'no reaction', 'no parent')","[0.5129152373575755, 0.8593600000000007, 0.17814285714285716, 0.8838666666666674]",0.35772357723577236
