index,smiles,pedigree,descriptors,fitnesses
2,Cc1c(C)c2c(c(C)c1O)CCC(O)(c1cc(O)ccc1O)O2,"('crossover', 'Cc1c(C)c2c(c(COF)c1O)CCC(C)(c1cc(O)ccc1O)O2', 'Cc1c(C)c2c(c(C)c1O)CCC(O)(C1SC(=O)NC1=O)O2')","[0.2761547689090907, 0.5664933333333336, 0.6439285714285715, 0.4992800000000003]",0.39622641509433965
13,COc1ccc(CCN2CCN(c3nc(O)oc3C)CC2)cc1,"('crossover', 'COc1ccc(CCN2CCN(c3c(C)c(C)c4c(c3C)CC(C)(C)O4)CC2)cc1', 'Cc1oc(O)nc1CN(C)S(=O)(=O)c1ccc(CC2SC(=O)NC2=O)cc1')","[0.27931497453333337, 0.4269866666666666, 0.4426428571428571, 0.536175555555556]",0.2459016393442623
14,Cc1c(C)c2c(c(C)c1O)CCC(C)(Oc1ccc(CC3SC(=O)NC3=O)cc1)O2,"('crossover', 'CCOc1ccc(CC2SC(=O)NC2=O)cc1', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(CC1SC(=O)NC1=O)O2')","[0.612561648181818, 0.8052933333333337, 0.6061428571428571, 0.8373722222222227]",0.8172043010752689
16,Cc1ccc(C2(C)CCc3c(C)c(O)c(C)c(C)c3O2)o1,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(Oc1ccc(CC3SC(=O)NC3=O)cc1)O2', 'Cc1ccc(-c2nc(CC(=O)Nc3ccc(C)c(NC(=O)O)c3)c(C)o2)o1')","[0.18532392292121203, 0.8265466666666673, 0.30428571428571427, 0.4673755555555559]",0.4158415841584158
18,Cc1c(C)c2c(c(-c3ccc(CC4SC(=O)NC4=O)cc3Br)c1O)CCC(C)(C)O2,"('crossover', 'CCOc1ccc(-c2ccc(CC3SC(=O)NC3=O)cc2Br)cc1Br', 'Cc1c(C)c2c(c(-c3ccc(C4SC(=O)NC4=O)cc3)c1O)CCC(C)(C)O2')","[0.8001846707515149, 0.9893733333333342, 0.5402142857142858, 0.9151833333333338]",0.5849056603773585
19,Cc1c(C)c2c(c(COC(F)(F)F)c1O)CCC(C)(C(F)(F)F)O2,"('crossover', 'Cc1c(C)c2c(c(COC(F)(F)F)c1O)CCC(C)(c1cc(CC3SC(=O)NC3=O)ccc1O)O2', 'O=C1NC(=O)C(Cc2ccc(O)c(O)c2)S1')","[0.40333443543030295, 0.8652400000000005, 0.27635714285714286, 0.3537088888888892]",0.27586206896551724
21,CCOc1ccc(Cc2c(O)c(C)c(C)c3c2CCC(O)(C2SC(=O)NC2=O)O3)cc1,"('crossover', 'COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(OC(F)(F)F)cc1', 'CCOc1ccc(Cc2c(O)c(C)c(C)c3c2CCC(O)(C2CC(=O)NC2=O)O3)cc1')","[0.6610310864242424, 0.6439566666666668, 0.7506428571428571, 0.8534922222222225]",0.6074766355140186
24,CN(O)S(=O)(=O)COc1ccc(CC2SC(=O)NC2=O)cc1,"('crossover', 'Cc1c2c(c(C)c(-c3ccc(S(=O)(=O)N(C)O)cc3)c1CC1SC(=O)NC1=O)OC(C)(C)C2', 'Cc1oc(-c2nc(COc3ccc(CC4SC(=O)NC4=O)cc3)c(C)o2)cc1F')","[0.36675553990303034, 0.1779666666666665, 0.8072142857142857, 0.43364444444444467]",0.44554455445544555
27,Cc1c(C)c2c(c(C)c1O)CCC(C1=CC(=O)NC1=O)(C1SC(=O)NC1=O)O2,"('mutation', '[*;!H0:1]-[*;!H0:2]>>[*:1]=[*:2]', 'Cc1c(C)c2c(c(C)c1O)CCC(C1CC(=O)NC1=O)(C1SC(=O)NC1=O)O2')","[0.5366319918060604, 0.30260999999999993, 0.87, 0.6683133333333336]",0.4727272727272727
32,O=C1N=NC(=O)C(Cc2ccc(O)c(O)c2)S1,"('mutation', '[*;!H0:1]~[*:2]>>[*:1]=N-[*:2]', 'O=C1NC(=O)C(Cc2ccc(O)c(O)c2)S1')","[0.08188023556363637, 0.3924166666666668, 0.7094285714285715, 0.22348444444444465]",0.23148148148148148
33,Cc1oc(O)nc1PCCN(C)S(=O)(=O)c1ccc(CC2SC(=O)NC2=O)cc1,"('crossover', 'O=C1N=NC(=O)C(Cc2ccc(O)c(O)c2)S1', 'Cc1oc(O)nc1PCN(C)S(=O)(=O)c1ccc(CC2SC(=O)NC2=O)cc1')","[0.7031912545151515, 0.28453666666666666, 0.9272142857142858, 0.7844477777777782]",0.38333333333333336
35,C[ClH]C1(C)CCc2c(COC(F)(F)F)c(O)c(C)c(C)c2O1,"('mutation', '[#6:1]>>[#17:1]', 'CCC1(C)CCc2c(COC(F)(F)F)c(O)c(C)c(C)c2O1')","[0.348803960121212, 0.7872066666666672, 0.27635714285714286, 0.432786666666667]",0.2972972972972973
37,COc1ccc(CC2(C3CC(=O)NC3=O)CCc3c(C)c(O)c(C)c(C)c3O2)cc1,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CCC(C1CC(=O)NC1=O)(C1SC(=O)NC1=O)O2', 'CCC1(C)CCc2c(Cc3ccc(OC)cc3)c(O)c(C)c(C)c2O1')","[0.5581482514060605, 0.6325433333333336, 0.6061428571428571, 0.7994722222222226]",0.5943396226415094
38,CCC1(C)CCc2c(C)c(O)c(Oc3cc(CC4SC(=O)NC4=O)on3)c(C)c2O1,"('crossover', 'Cc1c(C)c2c(c(Oc3cc(CC4SC(=O)NC4=O)on3)c1O)CCC(C)(C)O2', 'CCC1(C)CCc2c(C)c(O)c(C)c(C)c2O1')","[0.6276833560242422, 0.7795233333333339, 0.7920714285714285, 0.7824944444444448]",0.5504587155963303
40,COc1ccc(CCN2CN(c3c(C)c(C)c4c(c3C)CC(C)(C)O4)C2)cc1,"('mutation', '[*:1]~[D2]~[*:2]>>[*:1]-[*:2]', 'COc1ccc(CCN2CCN(c3c(C)c(C)c4c(c3C)CC(C)(C)O4)C2)cc1')","[0.4704435704969695, 0.8522766666666675, 0.17814285714285716, 0.8297888888888895]",0.3813559322033898
