index,smiles,pedigree,descriptors,fitnesses
2,Cc1c(C)c(O)c(CCC(C)C2SC(=O)NC2=O)c(C)c1O,"('mutation', '[*:1]@[*:2]>>([*:1].[*:2])', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(C1SC(=O)NC1=O)O2')","[0.29733069439999993, 0.5738933333333336, 0.6187857142857144, 0.5153922222222226]",0.3584905660377358
13,COc1ccc(CCN2CCN(c3nc(O)oc3C)CC2)cc1,"('crossover', 'COc1ccc(CCN2CCN(c3c(C)c(C)c4c(c3C)CC(C)(C)O4)CC2)cc1', 'Cc1oc(O)nc1CN(C)S(=O)(=O)c1ccc(CC2SC(=O)NC2=O)cc1')","[0.27931497453333337, 0.4269866666666666, 0.4426428571428571, 0.536175555555556]",0.2459016393442623
14,CCC1(C)CCc2c(COc3ccc(CC4SC(=O)NC4=O)cc3)c(O)c(C)c(C)c2O1,"('crossover', 'Cc1c(C)c2c(c(Oc3ccc(CC4SC(=O)NC4=O)cc3)c1O)CCC(C)(C)O2', 'CCC1(C)CCc2c(Cc3ccc(OC)cc3)c(O)c(C)c(C)c2O1')","[0.6975049819030301, 0.9126400000000009, 0.6061428571428571, 0.9402388888888893]",0.7857142857142857
16,CCC1(C)CCc2c(COC(F)(F)F)c(O)c(C)c(C)c2O1,"('crossover', 'COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(OC(F)(F)F)cc1', 'CCC1(C)CCc2c(Cc3ccc(OC)cc3)c(O)c(C)c(C)c2O1')","[0.2822553914909091, 0.8398566666666674, 0.27635714285714286, 0.4007755555555559]",0.34579439252336447
18,Cc1c(C)c2c(c(COC(F)(F)F)c1O)CCC(C)(c1cc(CC3SC(=O)NC3=O)ccc1O)O2,"('crossover', 'O=C1NC(=O)C(Cc2ccc(O)c(O)c2)S1', 'CCC1(C)CCc2c(COC(F)(F)F)c(O)c(C)c(C)c2O1')","[0.8670534640848482, 0.8975900000000009, 0.7506428571428572, 0.9050477777777781]",0.5338983050847458
21,CCOc1ccc(Cc2c(O)c(C)c(C)c3c2CCC(O)(C2SC(=O)NC2=O)O3)cc1,"('crossover', 'COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(OC(F)(F)F)cc1', 'CCOc1ccc(Cc2c(O)c(C)c(C)c3c2CCC(O)(C2CC(=O)NC2=O)O3)cc1')","[0.6610310864242424, 0.6439566666666668, 0.7506428571428571, 0.8534922222222225]",0.6074766355140186
24,CN(O)S(=O)(=O)c1ccc(CC2SC(=O)NC2=O)cc1,"('crossover', 'COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NC(=O)NCc1ccc(OC(F)(F)F)cc1', 'Cc1oc(O)nc1CN(C)S(=O)(=O)c1ccc(CC2SC(=O)NC2=O)cc1')","[0.27581443479999995, 0.1817333333333333, 0.7412857142857143, 0.3533222222222224]",0.37254901960784315
27,Cc1c(C)c2c(c(C)c1O)CCC(C1CC(=O)NC1=O)(C1SC(=O)NC1=O)O2,"('crossover', 'Cc1c(C)c2c(c(C3SC(=O)NC3=O)c1O)CCC(C)(C)O2', 'Cc1c(C)c2c(c(C)c1O)CCC(C1CC(=O)NC1=O)(C1CC(=O)NC1=O)O2')","[0.5427400223030301, 0.31592666666666663, 0.87, 0.6685800000000004]",0.4594594594594595
32,O=C1N=NC(=O)C(Cc2ccc(O)c(O)c2)S1,"('mutation', '[*;!H0:1]~[*:2]>>[*:1]=N-[*:2]', 'O=C1NC(=O)C(Cc2ccc(O)c(O)c2)S1')","[0.08188023556363637, 0.3924166666666668, 0.7094285714285715, 0.22348444444444465]",0.23148148148148148
33,COc1ccc(CC(=O)NCc2ccc(OC3CC(=O)NC3=O)cc2)cc1CC1CC(=O)NC1=O,"('crossover', 'COc1ccc(CC(=O)NCc2ccc(OC(F)(F)F)cc2)cc1CC1CC(=O)NC1=O', 'COc1ccc(CC(=O)NCc2ccc(OC(F)(F)F)cc2)cc1CC1CC(=O)NC1=O')","[0.7702098489090908, 0.1755333333333334, 0.9992857142857141, 0.9125566666666672]",0.2585034013605442
