index,smiles,pedigree,descriptors,fitnesses
2,Cc1c(C)c2c(c(CC3CC(=N)NC3=O)c1O)CCC(C)(C)O2,"('mutation', '[#8:1]>>[#7:1]', 'Cc1c(C)c2c(c(CC3CC(=O)NC3=O)c1O)CCC(C)(C)O2')","[0.2762990685696969, 0.5447516666666669, 0.5886428571428572, 0.5365466666666671]",0.38317757009345793
4,C=CN1CCN(c2c(C)c(C)c3c(c2C)CC(C)(CO)O3)CC1,"('crossover', 'C=CC1(C)CCc2c(Cc3noc(C4SC(=O)NC4=O)n3)c(O)c(C)c(C)c2O1', 'COc1ccc(N2CCN(c3c(C)c(C)c4c(c3C)CC(C)(CO)O4)CC2)cc1')","[0.27640932768484844, 0.5105433333333335, 0.2567142857142857, 0.6050977777777784]",0.25210084033613445
5,Cc1c(C)c(C2CCN(N3CCN(C)CC3)C2)c(C)c2c1OC(CO)(CO)C2,"('crossover', 'Cc1c(C)c(C2CCN(N3CCN(C)CC3)C2)c(C)c2c1OC(C=O)(CO)C2', 'C=C(Cc1noc(C2SC(=O)NC2=O)n1)C1(C)CCc2c(C)c(O)c(C)c(C)c2O1')","[0.4977813393333332, 0.2869766666666666, 0.42435714285714293, 0.7765400000000009]",0.21481481481481482
13,Cc1c(C)c(C)c2c(c1C)CC(C)(CNCC1SCNC1=O)O2,"('mutation', '[*;!R:1]~[*:2]>>[*:1]N[*:2]', 'Cc1c(C)c(C)c2c(c1C)CC(C)(CCC1SCNC1=O)O2')","[0.33082272446060595, 0.4820966666666666, 0.3597142857142857, 0.615393333333334]",0.34234234234234234
14,Cc1c(C)c2c(c(C)c1O)CCC(C)(CNOc1ccc(CC3SC(=O)NC3=O)cc1)O2,"('mutation', '[*:1]~[D1]>>[*:1]', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)NOc1ccc(CC3SC(=O)NC3=O)cc1)O2')","[0.7005208878666667, 0.7298100000000004, 0.6920714285714286, 0.9262911111111116]",0.8421052631578947
16,CCCC1(C)CCc2c(C)c(NO)c(C)c(C)c2O1,"('mutation', '[*;!R:1]~[*:2]>>[*:1]N[*:2]', 'CCCC1(C)CCc2c(C)c(O)c(C)c(C)c2O1')","[0.11572281527272725, 0.7994600000000006, 0.2963571428571428, 0.42582444444444495]",0.3564356435643564
18,Cc1c(C)c2c(c(Cc3noc(CCc4ccc(OBr)c(O)c4)n3)c1O)CCC(C)(C)O2,"('mutation', '[*;!H0;!R:1]>>[*:1]-Br', 'Cc1c(C)c2c(c(Cc3noc(CCc4ccc(O)c(O)c4)n3)c1O)CCC(C)(C)O2')","[0.8397282850424241, 0.960990000000001, 0.698857142857143, 0.9198066666666672]",0.34615384615384615
21,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)NOc1ccc(C3SC(=O)NC3=O)cc1)O2,"('mutation', '[*:1]~[D3](~[*;!H0:2])~[*:3]>>[*:1]-[*:2]-[*:3]', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)NOc1ccc(CC3SC(=O)NC3=O)cc1)O2')","[0.7004106287515149, 0.6725766666666669, 0.814, 0.8750577777777782]",0.5963302752293578
24,Cc1c(C)c2c(c(OCO)c1O)CCC(C)(C1CC(=O)NC1=O)O2,"('crossover', 'Cc1c(O)c(C)c2c(c1O)C(=O)C(OCO)CO2', 'Cc1c(C)c2c(c(CN)c1O)CCC(C)(C1CC(=O)NC1=O)O2')","[0.33374814361212124, 0.26400666666666656, 0.7506428571428571, 0.487836666666667]",0.39814814814814814
33,Cc1c(C)c(C2CC(=O)NC2=O)c(C)c2c1OC(C)(C(=O)NCC1SC(=O)NC1=O)CC2,"('crossover', 'Cc1c(C)c(C2CC(=O)NC2=O)c(C)c2c1OC(C)(C(=O)NC1SC(=O)NC1=O)CC2', 'CNOc1ccc(CC2SC(=O)NC2=O)cc1')","[0.7095345652121211, 0.29890999999999995, 0.9333571428571428, 0.8493566666666671]",0.4180327868852459
35,Cc1c(C)c2c(c(C)c1CF)CCC(C)(C(=O)NCF)O2,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)NCF)O2', 'Cc1c(C)c2c(c(C3SC(=O)NC3=O)c1O)CCC(C)(C)O2')","[0.21864859197575756, 0.6180433333333335, 0.2737857142857143, 0.4104077777777781]",0.30275229357798167
37,Cc1c(C)c2c(c(C)c1O)CCC(C)(c1ccc(CC3CC(O)NC3=O)cc1)O2,"('mutation', '[*:1]!-[*:2]>>[*:1]-[*:2]', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(c1ccc(CC3CC(=O)NC3=O)cc1)O2')","[0.515786843660606, 0.6758100000000004, 0.5627857142857143, 0.7891255555555562]",0.5370370370370371
38,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCc1noc(C3SC(=O)NC3=O)n1)O2,"('crossover', 'C=C(Cc1noc(C2SC(=O)NC2=O)n1)C1(C)CCc2c(C)c(O)c(C)c(C)c2O1', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(CCC1SC(=O)NC1=O)O2')","[0.6247014906060607, 0.7218600000000003, 0.8182142857142858, 0.7864277777777784]",0.5225225225225225
40,Cc1c(C)c(C)c2c(c1C)CC(C)(CSc1ccc(CC3SC(=O)C3=O)cc1)O2,"('mutation', '[*:1]~[D2]~[*:2]>>[*:1]-[*:2]', 'Cc1c(C)c(C)c2c(c1C)CC(C)(CSCc1ccc(CC3SC(=O)C3=O)cc1)O2')","[0.6094919293696969, 0.9432966666666677, 0.30978571428571433, 0.8932222222222228]",0.4954954954954955
42,CCCC1(C)CCc2c(c(C)c(C)c(O)c2C(=O)N=NCF)O1,"('crossover', 'CCCC1(C)CCc2c(C)c(O)c(C)c(C)c2O1', 'Cc1c(C)c(C(=O)N=NCF)c(C)c2c1OC(C)(C(=O)N=NCF)CC2')","[0.29445233580606056, 0.8187066666666675, 0.5089285714285714, 0.5000477777777781]",0.3333333333333333
44,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)NOCC1SC(=O)NC1=O)O2,"('mutation', '[*;!H0;!R;!H1:1]>>[*:1]=O', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(CNOCC1SC(=O)NC1=O)O2')","[0.5124844164363633, 0.38342666666666664, 0.814, 0.6520466666666672]",0.5436893203883495
50,COc1ccc(CC2(C)CCc3c(C)c(O)c(C)c(C)c3O2)cc1,"('crossover', 'COc1ccc(CC(=O)NC2SC(=O)NC2=O)cc1', 'CCC1(C)CCc2c(C)c(O)c(C)c(C)c2O1')","[0.3066308930060605, 0.858743333333334, 0.27635714285714286, 0.6263311111111116]",0.6
51,CNC1(C)CCc2c(C)c(O)c(C)c(C)c2O1,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)NOc1ccc(CC3CC(=O)NC3=O)cc1)O2', 'CNC1(C)CCc2c(c(C)c(C)c(O)c2C(=O)c2ccc(CC3SC(=O)NC3=O)cc2)O1')","[0.030779481551515133, 0.5130100000000001, 0.2963571428571428, 0.31923888888888935]",0.37894736842105264
