index,smiles,pedigree,descriptors,fitnesses
2,Cc1c(O)c(C)c2c(c1O)C(=O)C(Cc1ccc(O)cc1)CO2,"('database', 'no reaction', 'no parent')","[0.2700467384121211, 0.5590400000000003, 0.6213571428571429, 0.4930211111111114]",0.35454545454545455
4,C=CN1CCN(c2c(C)c(C)c3c(c2C)CC(C)(CO)O3)CC1,"('crossover', 'C=CC1(C)CCc2c(Cc3noc(C4SC(=O)NC4=O)n3)c(O)c(C)c(C)c2O1', 'COc1ccc(N2CCN(c3c(C)c(C)c4c(c3C)CC(C)(CO)O4)CC2)cc1')","[0.27640932768484844, 0.5105433333333335, 0.2567142857142857, 0.6050977777777784]",0.25210084033613445
13,Cc1c(C)c(N2C=CN(C)CC2)c(C)c2c1OC(C)(CO)C2,"('mutation', '[*;!H0:1]-[*;!H0:2]>>[*:1]=[*:2]', 'Cc1c(C)c(N2CCN(C)CC2)c(C)c2c1OC(C)(CO)C2')","[0.2339376608242424, 0.5034600000000001, 0.2567142857142857, 0.5510200000000005]",0.2807017543859649
14,Cc1c(C)c2c(c(C(=O)c3ccc(CC4SC(=O)NC4=O)cc3)c1O)CCC(C)(C)O2,"('crossover', 'Cc1ccc(-c2nc(CCC(=O)c3ccc(CC4SC(=O)NC4=O)cc3)c(C)o2)o1', 'Cc1c(C)c2c(c(-c3cn(O)nn3)c1O)CCC(C)(C)O2')","[0.6489252845454544, 0.7896233333333339, 0.6621428571428571, 0.8789444444444448]",0.6442307692307693
18,Cc1c(C)c2c(c(Cc3noc(CCc4ccc(OBr)c(O)c4)n3)c1O)CCC(C)(C)O2,"('mutation', '[*;!H0;!R:1]>>[*:1]-Br', 'Cc1c(C)c2c(c(Cc3noc(CCc4ccc(O)c(O)c4)n3)c1O)CCC(C)(C)O2')","[0.8397282850424241, 0.960990000000001, 0.698857142857143, 0.9198066666666672]",0.34615384615384615
21,C=CC1(C)CCc2c(CCc3noc(C4SC(=O)NC4=O)n3)c(O)c(C)c(C)c2O1,"('crossover', 'C=CC1(C)CCc2c(Cc3noc(C4SC(=O)NC4=O)n3)c(O)c(C)c(C)c2O1', 'COc1ccc(N2CCN(c3c(C)c(C)c4c(c3C)CC(C)(CO)O4)CC2)cc1')","[0.6185934601090909, 0.6618400000000003, 0.8182142857142858, 0.7856500000000003]",0.4083333333333333
24,COc1ccc(CC2SC(=O)NC2=O)cc1C1=CC(=O)NC1=O,"('mutation', '[*;!H0:1]-[*;!H0:2]>>[*:1]=[*:2]', 'COc1ccc(CC2SC(=O)NC2=O)cc1C1CC(=O)NC1=O')","[0.32438391661818167, 0.18818333333333329, 0.7254999999999999, 0.47491555555555576]",0.3392857142857143
33,Cc1c(C)c(C2CC(=O)NC2=O)c(C)c2c1OC(C)(C(=O)NC1SC(=O)NC1=O)CC2,"('crossover', 'Cc1c(C)c2c(c(-c3cn(CCC4CC(=O)NC4=O)nn3)c1O)CCC(C)(C)O2', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)NC1SC(=O)NC1=O)O2')","[0.6670628983515151, 0.2918266666666666, 0.9333571428571428, 0.7952788888888894]",0.3821138211382114
35,Cc1c(C)c2c(c(C)c1CF)CCC(C)(C(=O)NCF)O2,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)NCF)O2', 'Cc1c(C)c2c(c(C3SC(=O)NC3=O)c1O)CCC(C)(C)O2')","[0.21864859197575756, 0.6180433333333335, 0.2737857142857143, 0.4104077777777781]",0.30275229357798167
37,Cc1c(C)c(C)c2c(c1C)CC(CO)(c1ccc(CC3CC(=O)NC3=O)cc1)O2,"('crossover', 'Cc1c(C)c2c(c(-c3noc(O)n3)c1O)CCC(C)(C)O2', 'CCc1c(C)c(C)c2c(c1C)CC(CO)(c1ccc(CC3CC(=O)NC3=O)cc1)O2')","[0.5096788131636364, 0.5746966666666667, 0.5402142857142858, 0.7765388888888894]",0.4690265486725664
38,C=C(c1noc(C2SC(=O)NC2=O)n1)c1c(O)c(C)c(C)c2c1CCC(C)(C)O2,"('mutation', '[*;!H0;!R;!H1:1]>>[*:1]=C', 'Cc1c(C)c2c(c(Cc3noc(C4SC(=O)NC4=O)n3)c1O)CCC(C)(C)O2')","[0.5761217932484849, 0.680206666666667, 0.8182142857142858, 0.7434833333333336]",0.41025641025641024
40,COc1ccc(CN2CCN(c3c(C)c(C)c4c(c3C)CC(C)(C)O4)CC2)cc1,"('database', 'no reaction', 'no parent')","[0.5129152373575755, 0.8593600000000007, 0.17814285714285716, 0.8838666666666674]",0.35772357723577236
44,Cc1c(C)c2c(c(C(=O)NC3SC(=O)NC3=O)c1O)CCC(C)(C)O2,"('crossover', 'Cc1c(C)c2c(c(-c3cn(CCC4CC(=O)NC4=O)nn3)c1O)CCC(C)(C)O2', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)NC1SC(=O)NC1=O)O2')","[0.42154331133333317, 0.44192333333333345, 0.7480714285714287, 0.588807777777778]",0.42990654205607476
50,Cc1c(C)c2c(c(C)c1N)CC(C)(CCc1ccc(O)cc1)O2,"('crossover', 'Cc1c(C)c2c(c(C)c1N)CC(C)(CCc1ccc(F)cc1)O2', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(c1cc(O)no1)O2')","[0.2611773607272727, 0.7876766666666671, 0.3962857142857143, 0.6025577777777782]",0.41904761904761906
51,CCc1c(C)c(C)c2c(c1C)CC(C)(CO)O2,"('crossover', 'CCOc1ccc(CC2CC(=O)NC2=O)cc1', 'COc1ccc(N2CCN(c3c(C)c(C)c4c(c3C)CC(C)(CO)O4)CC2)cc1')","[0.027763575587878772, 0.560026666666667, 0.21042857142857144, 0.3317088888888893]",0.297029702970297
53,Cc1c(C)c(C)c2c(c1C)CC(C)(CCc1ccc(CC3SC(O)NC3=O)cc1)O2,"('mutation', '[*:1]!-[*:2]>>[*:1]-[*:2]', 'Cc1c(C)c(C)c2c(c1C)CC(C)(CCc1ccc(CC3SC(=O)NC3=O)cc1)O2')","[0.6066741359151515, 0.7994466666666673, 0.4182857142857143, 0.9124722222222229]",0.46956521739130436
61,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)NC1SC(=O)NC1=O)O2,"('crossover', 'Cc1ccc(NC(=O)C2(C)CCc3c(C)c(O)c(C)c(C)c3O2)cc1NC(=O)c1cnoc1C', 'Cc1oc(-c2ccccc2)nc1CN(C)S(=O)(=O)c1ccc(CC2SC(=O)NC2=O)cc1')","[0.42154331133333317, 0.38774333333333333, 0.7480714285714286, 0.5859133333333337]",0.5
66,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)N(C)Br)O2,"('mutation', '[*;!H0;!R:1]>>[*:1]-Br', 'CNC(=O)C1(C)CCc2c(C)c(O)c(C)c(C)c2O1')","[0.35170501696969686, 0.611576666666667, 0.3555, 0.45965333333333375]",0.36633663366336633
67,Cc1c(C)c2c(c(-c3ccc(CC4CC(=O)NC4=O)cc3)c1O)CCC(C)(C)O2,"('crossover', 'Cc1c(C)c2c(c(-c3cn(-c4ccc(CC5CC(=O)NC5=O)cc4)nn3)c1O)CCC(C)(C)O2', 'Cc1c(C)c2c(c(CC3CC(=O)NC3=O)c1O)CCC(C)(C)O2')","[0.5096788131636364, 0.7474733333333338, 0.5402142857142858, 0.7889500000000006]",0.5229357798165137
71,COc1ccc(CN2CCN(c3c(C)c(C)c4c(c3Br)CC(C)(C)O4)CC2)cc1,"('mutation', '[#6:1]>>[#35:1]', 'COc1ccc(CN2CCN(c3c(C)c(C)c4c(c3C)CC(C)(C)O4)CC2)cc1')","[0.7065360313090909, 0.9350400000000009, 0.17814285714285716, 0.9167888888888894]",0.336
72,Cc1c(C)c2c(c(-c3cc(Oc4ccc(CC5CC(=O)NC5=O)cc4)on3)c1O)CCC(C)(C)O2,"('crossover', 'CN(COc1ccc(CC2CC(=O)NC2=O)cc1)S(=O)(=O)c1ccc(CC2SC(=O)NC2=O)cc1', 'Cc1c(C)c2c(c(-c3cc(-c4ccc(O)cc4)on3)c1O)CCC(C)(C)O2')","[0.7611961715636362, 0.877523333333334, 0.7920714285714285, 0.9731388888888893]",0.4959349593495935
73,Cc1c(C)c2c(c(CC3CC(=O)NC3=O)c1O)CCC(C)(C)O2,"('crossover', 'Cc1c(C)c2c(c(-c3cn(-c4ccc(CC5CC(=O)NC5=O)cc4)nn3)c1O)CCC(C)(C)O2', 'CCOc1ccc(CC2CC(=O)NC2O)cc1')","[0.2792809339878788, 0.46964000000000006, 0.5402142857142858, 0.5063277777777782]",0.4095238095238095
78,Cc1c(C)c2c(c(-c3cn(-c4ccc(CC5CC(=O)NC5=O)cc4)nn3)c1O)CCC(C)(C)O2,"('crossover', 'Cc1c(C)c2c(c(-c3cn(Cc4ccc(O)c(O)c4)nn3)c1O)CCC(C)(C)O2', 'CCOc1ccc(CC2CC(=O)NC2=O)cc1')","[0.7127607738666665, 0.6775900000000004, 0.7595714285714286, 0.954694444444445]",0.4596774193548387
80,COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(OC(F)(F)F)cc1,"('database', 'no reaction', 'no parent')","[0.6941849312242425, 0.6529833333333336, 0.6695, 0.7323433333333335]",0.34375
81,COc1ccc(CC(=O)NC2SC(=O)NC2=O)cc1,"('crossover', 'COc1ccc(CN2CCN(c3c(C)c(C)c4c(c3C)CC(C)(C)O4)CC2)cc1', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)NC1SC(=O)NC1=O)O2')","[0.1668235692848484, 0.1938333333333333, 0.6035714285714285, 0.33064888888888916]",0.3238095238095238
82,Cc1c(C)c(N2C=CC(C)C2)c(C)c2c1OC(C)(CO)C2,"('mutation', '[*:1]~[D3](~[*;!H0:2])~[*:3]>>[*:1]-[*:2]-[*:3]', 'Cc1c(C)c(N2C=CN(C)CC2)c(C)c2c1OC(C)(CO)C2')","[0.18845008800000015, 0.6279266666666669, 0.2335714285714286, 0.5125088888888893]",0.3
83,Cc1c(C)c2c(c(CC3SC(=O)NC3=O)c1O)CCC(C)(C)O2,"('crossover', 'Cc1c(C)c2c(c(C(=O)c3ccc(CC4SC(=O)NC4=O)cc3)c1O)CCC(C)(C)O2', 'Cc1c(C)c(C)c2c(c1C)CC(C)(CCCC1SC(=O)NC1=O)O2')","[0.33369433076363625, 0.584456666666667, 0.5402142857142858, 0.547005555555556]",0.5416666666666666
88,CN(COc1ccc(CC2CC(=O)NC2=O)cc1)S(=O)(=O)c1ccc(CC2SC(=O)NC2=O)cc1,"('crossover', 'CCOc1ccc(CC2CC(=O)NC2=O)cc1', 'Cc1oc(-c2ccccc2)nc1CN(C)S(=O)(=O)c1ccc(CC2SC(=O)NC2=O)cc1')","[0.8851446729575755, 0.32381666666666653, 0.9924999999999999, 0.9656688888888892]",0.362962962962963
96,Cc1c(C)c(N2CCN(N3CCN(C)CC3)CC2)c(C)c2c1OC(C)(CO)C2,"('crossover', 'Cc1c(C)c2c(c(-c3cn(Cc4ccc(O)c(O)c4)nn3)c1O)CCC(C)(C)O2', 'Cc1c(C)c(N2CCN(C)CC2)c(C)c2c1OC(C)(CO)C2')","[0.4947994739151513, 0.34702666666666676, 0.303, 0.8147977777777786]",0.22388059701492538
