index,smiles,pedigree,descriptors,fitnesses
2,Cc1c(O)c(C)c2c(c1O)C(=O)C(Cc1ccc(O)cc1)CO2,"('database', 'no reaction', 'no parent')","[0.2700467384121211, 0.5590400000000003, 0.6213571428571429, 0.4930211111111114]",0.35454545454545455
4,Cc1c(C)c(N2CCN(C)CC2)c(C)c2c1OC(C)(C=O)C2,"('mutation', '[*;!H0:1]-[*;!H0:2]>>[*:1]=[*:2]', 'Cc1c(C)c(N2CCN(C)CC2)c(C)c2c1OC(C)(CO)C2')","[0.2339376608242424, 0.45936000000000005, 0.23414285714285715, 0.5462666666666671]",0.226890756302521
13,Cc1c(C)c(N2C=CN(C)CC2)c(C)c2c1OC(C)(CO)C2,"('mutation', '[*;!H0:1]-[*;!H0:2]>>[*:1]=[*:2]', 'Cc1c(C)c(N2CCN(C)CC2)c(C)c2c1OC(C)(CO)C2')","[0.2339376608242424, 0.5034600000000001, 0.2567142857142857, 0.5510200000000005]",0.2807017543859649
14,Cc1c(C)c2c(c(C(=O)c3ccc(CC4SC(=O)NC4=O)cc3)c1O)CCC(C)(C)O2,"('crossover', 'Cc1ccc(-c2nc(CCC(=O)c3ccc(CC4SC(=O)NC4=O)cc3)c(C)o2)o1', 'Cc1c(C)c2c(c(-c3cn(O)nn3)c1O)CCC(C)(C)O2')","[0.6489252845454544, 0.7896233333333339, 0.6621428571428571, 0.8789444444444448]",0.6442307692307693
18,Cc1c(C)c2c(c(Cc3noc(CCc4ccc(OBr)c(O)c4)n3)c1O)CCC(C)(C)O2,"('mutation', '[*;!H0;!R:1]>>[*:1]-Br', 'Cc1c(C)c2c(c(Cc3noc(CCc4ccc(O)c(O)c4)n3)c1O)CCC(C)(C)O2')","[0.8397282850424241, 0.960990000000001, 0.698857142857143, 0.9198066666666672]",0.34615384615384615
21,C=CC1(C)CCc2c(Cc3noc(C4SC(=O)NC4=O)n3)c(O)c(C)c(C)c2O1,"('mutation', '[*;!H0;!R:1]~[*:2]>>[*:1]=C-[*:2]', 'Cc1c(C)c2c(c(Cc3noc(C4SC(=O)NC4=O)n3)c1O)CCC(C)(C)O2')","[0.5761217932484849, 0.6294400000000002, 0.8182142857142858, 0.7345166666666672]",0.4067796610169492
24,COc1ccc(CC2SC(=O)NC2=O)cc1C1CC(=O)NC1=O,"('crossover', 'CCOc1ccc(CC2CC(=O)NC2=O)cc1', 'COc1ccc(CNC(=O)c2cc(CC3SC(=O)NC3=O)ccc2OC)cc1OC')","[0.33049194711515134, 0.2032333333333333, 0.7254999999999999, 0.4680377777777781]",0.3274336283185841
33,Cc1c(C)c(C2CC(=O)NC2=O)c(C)c2c1OC(C)(C(=O)NC1SC(=O)NC1=O)CC2,"('crossover', 'Cc1c(C)c2c(c(-c3cn(CCC4CC(=O)NC4=O)nn3)c1O)CCC(C)(C)O2', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)NC1SC(=O)NC1=O)O2')","[0.6670628983515151, 0.2918266666666666, 0.9333571428571428, 0.7952788888888894]",0.3821138211382114
37,CCc1c(C)c(C)c2c(c1C)CC(CO)(c1ccc(CC3CC(=O)NC3=O)cc1)O2,"('crossover', 'Cc1c(C)c2c(c(-c3cn(-c4ccc(CC5CC(=O)NC5=O)cc4)nn3)c1O)CCC(C)(C)O2', 'CCc1c(C)c(C)c2c(c1C)CC(C)(CO)O2')","[0.5521504800242424, 0.6170266666666668, 0.5402142857142858, 0.8281055555555562]",0.45689655172413796
38,C=C(c1noc(C2SC(=O)NC2=O)n1)c1c(O)c(C)c(C)c2c1CCC(C)(C)O2,"('mutation', '[*;!H0;!R;!H1:1]>>[*:1]=C', 'Cc1c(C)c2c(c(Cc3noc(C4SC(=O)NC4=O)n3)c1O)CCC(C)(C)O2')","[0.5761217932484849, 0.680206666666667, 0.8182142857142858, 0.7434833333333336]",0.41025641025641024
